prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
a princess sold a beer to you .,the leader took the iron to us .,PD,PD,SELL,TAKE,A,THE,to,to,-44.09344482421875,"[-2.9035077, -7.3955226, -11.364948, -1.7984948, -9.581713, -3.3670182, -6.9446115, -0.73763174]"
a princess sold a beer to you .,the leader took us the iron .,PD,DO,SELL,TAKE,A,THE,to,to,-47.38047409057617,"[-2.9035077, -7.3955226, -11.364948, -5.7334113, -5.6226177, -11.340619, -3.0198488]"
a princess sold a chocolate to him .,the minister fed the meal to you .,PD,PD,SELL,FEED,A,THE,to,to,-42.206275939941406,"[-2.882193, -9.046562, -11.895692, -1.3412538, -7.8404956, -0.548457, -7.7881627, -0.8634623]"
a princess sold a chocolate to him .,the minister fed you the meal .,PD,DO,SELL,FEED,A,THE,to,to,-40.396602630615234,"[-2.882193, -9.046562, -11.895692, -6.61855, -2.3484373, -6.552888, -1.0522811]"
a princess sold a chocolate to us .,the brother kept the button for you .,PD,PD,SELL,KEEP,A,THE,to,for,-43.51689529418945,"[-2.8869796, -9.758994, -11.299458, -2.4061124, -8.71493, -4.092456, -3.5308735, -0.8270923]"
a princess sold a chocolate to us .,the brother kept you the button .,PD,DO,SELL,KEEP,A,THE,to,for,-49.38056945800781,"[-2.8869796, -9.758994, -11.299458, -6.1351843, -6.5209723, -11.286975, -1.4920104]"
a princess sold a chocolate to you .,the colonel sent the iron to me .,PD,PD,SELL,SEND,A,THE,to,to,-37.31539535522461,"[-2.8984947, -11.616996, -5.5189013, -2.134317, -10.886436, -1.2338792, -2.2535663, -0.7728054]"
a princess sold a chocolate to you .,the colonel sent me the iron .,PD,DO,SELL,SEND,A,THE,to,to,-37.41253662109375,"[-2.8984947, -11.616996, -5.5189013, -2.1829057, -2.6457698, -11.2225685, -1.326901]"
a princess sold a hat to you .,the father fed the meal to us .,PD,PD,SELL,FEED,A,THE,to,to,-40.127281188964844,"[-2.9161015, -8.316003, -12.554534, -1.4881414, -9.40638, -0.5451811, -4.23331, -0.66762936]"
a princess sold a hat to you .,the father fed us the meal .,PD,DO,SELL,FEED,A,THE,to,to,-38.46205139160156,"[-2.9161015, -8.316003, -12.554534, -5.0851407, -2.6459494, -6.039646, -0.904678]"
a princess sold a salad to me .,the physician purchased the cheese for them .,PD,PD,SELL,PURCHASE,A,THE,to,for,-44.3372802734375,"[-2.9205134, -10.594234, -10.702573, -1.7638698, -6.72676, -2.970551, -7.5569925, -1.1017853]"
a princess sold a salad to me .,the physician purchased them the cheese .,PD,DO,SELL,PURCHASE,A,THE,to,for,-46.54716491699219,"[-2.9205134, -10.594234, -10.702573, -6.8471227, -5.536646, -8.477096, -1.468979]"
a princess sold a salad to them .,the cop made the card for you .,PD,PD,SELL,MAKE,A,THE,to,for,-37.4062385559082,"[-2.9043894, -10.605381, -5.407176, -2.4702392, -8.814151, -3.6720881, -2.817117, -0.7156968]"
a princess sold a salad to them .,the cop made you the card .,PD,DO,SELL,MAKE,A,THE,to,for,-39.736083984375,"[-2.9043894, -10.605381, -5.407176, -5.8378043, -5.8450212, -8.0995245, -1.0367888]"
a princess sold a salad to us .,the president caught the coat for her .,PD,PD,SELL,CATCH,A,THE,to,for,-43.02968215942383,"[-2.9143367, -6.9374127, -9.849225, -2.1515276, -10.497697, -4.599186, -3.9524047, -2.127893]"
a princess sold a salad to us .,the president caught her the coat .,PD,DO,SELL,CATCH,A,THE,to,for,-45.04627227783203,"[-2.9143367, -6.9374127, -9.849225, -4.1669207, -6.7109222, -12.359354, -2.1081033]"
a princess sold a salad to you .,the employee promised the beer to them .,PD,PD,SELL,PROMISE,A,THE,to,to,-39.0628662109375,"[-2.9248252, -9.568782, -8.503402, -3.1735303, -8.08899, -1.1628106, -4.694032, -0.94649327]"
a princess sold a salad to you .,the employee promised them the beer .,PD,DO,SELL,PROMISE,A,THE,to,to,-36.60791015625,"[-2.9248252, -9.568782, -8.503402, -4.731702, -3.1281753, -6.259687, -1.4913347]"
a princess sold a tea to her .,the opponent left the beer for it .,PD,PD,SELL,LEAVE,A,THE,to,for,-42.52901840209961,"[-2.8964546, -10.78144, -6.9907813, -1.18982, -8.866433, -4.5212903, -6.5153646, -0.7674335]"
a princess sold a tea to her .,the opponent left it the beer .,PD,DO,SELL,LEAVE,A,THE,to,for,-42.94013977050781,"[-2.8964546, -10.78144, -6.9907813, -4.2472143, -6.0965705, -10.467121, -1.4605552]"
a princess sold a tea to me .,the secretary supplied the knife to you .,PD,PD,SELL,SUPPLY,A,THE,to,to,-44.858360290527344,"[-2.893744, -9.53326, -12.779384, -1.8394845, -9.919993, -0.23988234, -6.9184837, -0.7341264]"
