prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
a leader took a cup to you .,the uncle saved the chicken for me .,PD,PD,TAKE,SAVE,A,THE,to,for,-41.738121032714844,"[-2.8264945, -11.2584, -13.35117, -1.0241936, -6.902618, -2.3715768, -3.2887368, -0.71492976]"
a leader took a cup to you .,the uncle saved me the chicken .,PD,DO,TAKE,SAVE,A,THE,to,for,-46.18946838378906,"[-2.8264945, -11.2584, -13.35117, -3.384902, -2.8152838, -11.241424, -1.3117955]"
a leader took a guitar to him .,the brother supplied the beer to her .,PD,PD,TAKE,SUPPLY,A,THE,to,to,-39.915802001953125,"[-2.8260128, -9.129846, -13.610258, -1.2910943, -6.935831, -0.8620937, -4.311821, -0.9488483]"
a leader took a guitar to him .,the brother supplied her the beer .,PD,DO,TAKE,SUPPLY,A,THE,to,to,-41.422088623046875,"[-2.8260128, -9.129846, -13.610258, -5.5548415, -3.2215383, -5.9501686, -1.1294212]"
a leader took a guitar to me .,the guest made the key for us .,PD,PD,TAKE,MAKE,A,THE,to,for,-37.942039489746094,"[-2.8232727, -9.73181, -7.4320145, -2.2343707, -7.2619553, -3.6640208, -3.35436, -1.4402348]"
a leader took a guitar to me .,the guest made us the key .,PD,DO,TAKE,MAKE,A,THE,to,for,-39.3267707824707,"[-2.8232727, -9.73181, -7.4320145, -6.2235236, -3.7429843, -7.139348, -2.2338166]"
a leader took him a guitar .,the brother supplied the beer to her .,DO,PD,TAKE,SUPPLY,A,THE,to,to,-41.1483154296875,"[-2.9004915, -9.128695, -12.897841, -1.5242053, -7.232251, -2.0884798, -4.076833, -1.2995163]"
a leader took him a guitar .,the brother supplied her the beer .,DO,DO,TAKE,SUPPLY,A,THE,to,to,-40.230613708496094,"[-2.9004915, -9.128695, -12.897841, -4.844166, -2.919094, -6.6285963, -0.9117297]"
a leader took me a guitar .,the guest made the key for us .,DO,PD,TAKE,MAKE,A,THE,to,for,-37.670936584472656,"[-2.8809047, -9.538691, -7.569952, -2.6104045, -6.9797688, -3.6524758, -3.1617694, -1.2769681]"
a leader took me a guitar .,the guest made us the key .,DO,DO,TAKE,MAKE,A,THE,to,for,-35.274314880371094,"[-2.8809047, -9.538691, -7.569952, -4.883343, -2.8746173, -5.6445155, -1.8822924]"
a leader took us a bowl .,the wife showed the beer to me .,DO,PD,TAKE,SHOW,A,THE,to,to,-38.32604217529297,"[-2.8867624, -8.457181, -8.994752, -3.20408, -10.023178, -1.5062953, -2.180632, -1.0731604]"
a leader took us a bowl .,the wife showed me the beer .,DO,DO,TAKE,SHOW,A,THE,to,to,-32.312721252441406,"[-2.8867624, -8.457181, -8.994752, -0.85083526, -1.9635313, -7.9088435, -1.2508142]"
a leader took you a bowl .,the king kept the cheese for me .,DO,PD,TAKE,KEEP,A,THE,to,for,-37.397186279296875,"[-2.8615904, -7.7968845, -7.674583, -2.1878633, -8.559876, -3.27464, -4.049159, -0.99258924]"
a leader took you a bowl .,the king kept me the cheese .,DO,DO,TAKE,KEEP,A,THE,to,for,-36.64788055419922,"[-2.8615904, -7.7968845, -7.674583, -4.5525665, -5.257554, -7.236773, -1.2679318]"
a leader took you a bowl .,the teacher fed the chocolate to her .,DO,PD,TAKE,FEED,A,THE,to,to,-39.866233825683594,"[-2.8615904, -9.065555, -10.794289, -1.5988225, -7.690662, -2.2011845, -1.9032366, -3.7508967]"
a leader took you a bowl .,the teacher fed her the chocolate .,DO,DO,TAKE,FEED,A,THE,to,to,-34.06064224243164,"[-2.8615904, -9.065555, -10.794289, -2.1036978, -3.49124, -4.4348965, -1.3093736]"
a leader took you a cup .,the uncle saved the chicken for me .,DO,PD,TAKE,SAVE,A,THE,to,for,-40.767051696777344,"[-2.8411806, -11.186012, -12.776712, -1.254245, -6.268796, -2.5537095, -3.056409, -0.8299865]"
a leader took you a cup .,the uncle saved me the chicken .,DO,DO,TAKE,SAVE,A,THE,to,for,-39.67085647583008,"[-2.8411806, -11.186012, -12.776712, -2.8131049, -2.4742384, -6.4093466, -1.1702602]"
