prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
the teacher designed you the bag .,a friend showed a tea to me .,DO,PD,DESIGN,SHOW,THE,A,for,to,-38.816429138183594,"[-3.5822425, -5.7190385, -6.726226, -6.1196837, -10.151908, -4.7295794, -0.3923102, -1.3954442]"
the teacher designed you the bag .,a friend showed me a tea .,DO,DO,DESIGN,SHOW,THE,A,for,to,-30.76694107055664,"[-3.5822425, -5.7190385, -6.726226, -0.0691675, -1.29681, -8.834936, -4.5385213]"
the teacher designed you the gun .,a nurse purchased a pie for us .,DO,PD,DESIGN,PURCHASE,THE,A,for,for,-40.53769302368164,"[-3.5725646, -7.405587, -9.549292, -0.90945965, -9.695092, -2.63307, -5.579492, -1.1931353]"
the teacher designed you the gun .,a nurse purchased us a pie .,DO,DO,DESIGN,PURCHASE,THE,A,for,for,-39.222293853759766,"[-3.5725646, -7.405587, -9.549292, -7.124271, -1.0748007, -9.305752, -1.1900271]"
the teacher designed you the gun .,a partner promised a chocolate to her .,DO,PD,DESIGN,PROMISE,THE,A,for,to,-45.250648498535156,"[-3.5725646, -9.078762, -10.650315, -3.243678, -8.442127, -5.872945, -2.3599467, -2.0303073]"
the teacher designed you the gun .,a partner promised her a chocolate .,DO,DO,DESIGN,PROMISE,THE,A,for,to,-38.74267578125,"[-3.5725646, -9.078762, -10.650315, -2.576435, -1.4516722, -6.6346464, -4.778283]"
the teacher drew her the bell .,a band designed a key for us .,DO,PD,DRAW,DESIGN,THE,A,for,for,-45.00415802001953,"[-3.5981681, -7.578879, -9.592088, -5.7828035, -7.7282314, -2.1303031, -7.109104, -1.484581]"
the teacher drew her the bell .,a band designed us a key .,DO,DO,DRAW,DESIGN,THE,A,for,for,-46.534095764160156,"[-3.5981681, -7.578879, -9.592088, -11.569151, -4.3920712, -7.5270224, -2.276717]"
the teacher drew him the bell .,a reader took a newspaper to me .,DO,PD,DRAW,TAKE,THE,A,for,to,-40.165855407714844,"[-3.6560404, -6.9368887, -6.5360317, -2.75334, -9.739143, -5.65616, -3.3120909, -1.576159]"
the teacher drew him the bell .,a reader took me a newspaper .,DO,DO,DRAW,TAKE,THE,A,for,to,-35.003807067871094,"[-3.6560404, -6.9368887, -6.5360317, -2.0262969, -0.8744878, -9.151863, -5.822196]"
the teacher drew the ball for them .,an aunt threw a key to me .,PD,PD,DRAW,THROW,THE,A,for,to,-40.03693389892578,"[-5.690159, -8.299479, -7.776024, -0.83490396, -8.207987, -1.773079, -6.322093, -1.1332113]"
the teacher drew the ball for them .,an aunt threw me a key .,PD,DO,DRAW,THROW,THE,A,for,to,-37.03884506225586,"[-5.690159, -8.299479, -7.776024, -5.377331, -0.58597416, -7.637887, -1.6719912]"
the teacher drew the bell for her .,a band designed a key for us .,PD,PD,DRAW,DESIGN,THE,A,for,for,-44.037742614746094,"[-3.5853338, -7.531596, -9.748671, -6.4664483, -7.6955614, -1.6457138, -6.0290885, -1.3353279]"
the teacher drew the bell for her .,a band designed us a key .,PD,DO,DRAW,DESIGN,THE,A,for,for,-47.145442962646484,"[-3.5853338, -7.531596, -9.748671, -11.994305, -4.244356, -7.5086374, -2.532545]"
