prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
a singer threw a juice to you .,the manager gave the chicken to us .,PD,PD,THROW,GIVE,A,THE,to,to,-36.731361389160156,"[-3.260605, -8.85285, -5.772824, -2.2196531, -9.55571, -2.6033952, -3.4537144, -1.0126097]"
a singer threw a juice to you .,the manager gave us the chicken .,PD,DO,THROW,GIVE,A,THE,to,to,-33.182743072509766,"[-3.260605, -8.85285, -5.772824, -3.0057402, -2.0392394, -8.378183, -1.8732998]"
a singer threw a juice to you .,the colonel caught the cup for them .,PD,PD,THROW,CATCH,A,THE,to,for,-44.750999450683594,"[-3.260605, -11.055364, -7.0814266, -1.9211212, -9.234627, -4.815265, -6.4875946, -0.89499724]"
a singer threw a juice to you .,the colonel caught them the cup .,PD,DO,THROW,CATCH,A,THE,to,for,-43.28144836425781,"[-3.260605, -11.055364, -7.0814266, -4.680863, -6.338966, -9.204054, -1.6601708]"
a singer threw a pot to it .,the son supplied the beer to me .,PD,PD,THROW,SUPPLY,A,THE,to,to,-38.75639724731445,"[-3.2197468, -8.142694, -12.918354, -1.1874306, -6.975959, -1.6172402, -3.7880948, -0.9068779]"
a singer threw a pot to it .,the son supplied me the beer .,PD,DO,THROW,SUPPLY,A,THE,to,to,-38.27161407470703,"[-3.2197468, -8.142694, -12.918354, -3.0461733, -2.907366, -6.61214, -1.4251363]"
a singer threw a pot to me .,the adult left the jacket for it .,PD,PD,THROW,LEAVE,A,THE,to,for,-46.16443634033203,"[-3.2583108, -10.092719, -8.413867, -2.2419527, -10.14944, -4.217003, -6.267435, -1.5237073]"
a singer threw a pot to me .,the adult left it the jacket .,PD,DO,THROW,LEAVE,A,THE,to,for,-45.820899963378906,"[-3.2583108, -10.092719, -8.413867, -4.4722624, -6.150904, -11.471487, -1.9613519]"
a singer threw a pot to them .,the leader drew the telephone for you .,PD,PD,THROW,DRAW,A,THE,to,for,-49.42405700683594,"[-3.2470145, -7.547592, -14.685391, -2.9441936, -9.387524, -3.975914, -6.8942184, -0.7422091]"
a singer threw a pot to them .,the leader drew you the telephone .,PD,DO,THROW,DRAW,A,THE,to,for,-52.042320251464844,"[-3.2470145, -7.547592, -14.685391, -8.484612, -5.3465266, -11.285231, -1.4459515]"
a singer threw a pot to them .,the colonel left the tea for me .,PD,PD,THROW,LEAVE,A,THE,to,for,-38.804969787597656,"[-3.2470145, -11.052266, -6.054331, -1.3387301, -8.348964, -4.269802, -3.260778, -1.2330841]"
