prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
a partner designed a jacket for us .,the employer bought the pie for you .,PD,PD,DESIGN,BUY,A,THE,for,for,-40.11362075805664,"[-2.9757028, -9.684963, -9.39514, -1.937774, -12.313748, -1.711772, -1.4725549, -0.6219667]"
a partner designed a jacket for us .,the employer bought you the pie .,PD,DO,DESIGN,BUY,A,THE,for,for,-41.462738037109375,"[-2.9757028, -9.684963, -9.39514, -4.853549, -3.5362647, -9.8719635, -1.1451576]"
a partner designed a knife for you .,the president sold the machine to him .,PD,PD,DESIGN,SELL,A,THE,for,to,-38.82341003417969,"[-2.957638, -7.419101, -9.626497, -2.1397042, -9.64048, -1.1995547, -4.3679066, -1.47253]"
a partner designed a knife for you .,the president sold him the machine .,PD,DO,DESIGN,SELL,A,THE,for,to,-39.317230224609375,"[-2.957638, -7.419101, -9.626497, -4.785937, -3.4466913, -10.377994, -0.70337224]"
a partner designed her a computer .,the professor sent the tea to me .,DO,PD,DESIGN,SEND,A,THE,for,to,-37.576637268066406,"[-2.9693432, -8.98712, -6.9299765, -2.905951, -10.089719, -1.7664831, -2.7334287, -1.1946157]"
a partner designed her a computer .,the professor sent me the tea .,DO,DO,DESIGN,SEND,A,THE,for,to,-34.20929718017578,"[-2.9693432, -8.98712, -6.9299765, -1.1988701, -2.8732338, -10.011475, -1.239279]"
a partner designed me a computer .,the husband brought the beer to them .,DO,PD,DESIGN,BRING,A,THE,for,to,-41.2902946472168,"[-3.0100121, -8.981313, -7.8228593, -3.2699265, -8.801148, -1.1245034, -6.894247, -1.3862869]"
a partner designed me a computer .,the husband brought them the beer .,DO,DO,DESIGN,BRING,A,THE,for,to,-37.19721984863281,"[-3.0100121, -8.981313, -7.8228593, -6.2927537, -4.0337944, -6.155716, -0.9007692]"
a partner designed me a computer .,the winner made the hat for them .,DO,PD,DESIGN,MAKE,A,THE,for,for,-42.56332015991211,"[-3.0100121, -8.341764, -8.547792, -1.8085681, -9.380741, -4.403447, -6.2085505, -0.86244315]"
a partner designed me a computer .,the winner made them the hat .,DO,DO,DESIGN,MAKE,A,THE,for,for,-45.340118408203125,"[-3.0100121, -8.341764, -8.547792, -6.8635693, -4.107136, -10.692737, -3.777108]"
a partner designed me a jacket .,the priest gave the tea to us .,DO,PD,DESIGN,GIVE,A,THE,for,to,-38.61273193359375,"[-3.0537968, -11.008994, -6.0470276, -2.7392683, -9.320684, -0.99150187, -4.3785973, -1.0728593]"
a partner designed me a jacket .,the priest gave us the tea .,DO,DO,DESIGN,GIVE,A,THE,for,to,-34.72503662109375,"[-3.0537968, -11.008994, -6.0470276, -2.8399076, -1.642261, -8.955832, -1.1772166]"
a partner designed us a jacket .,the employer bought the pie for you .,DO,PD,DESIGN,BUY,A,THE,for,for,-41.85724639892578,"[-3.053498, -9.552212, -9.13471, -1.8988037, -11.826588, -2.6494339, -3.0251076, -0.7168946]"
a partner designed us a jacket .,the employer bought you the pie .,DO,DO,DESIGN,BUY,A,THE,for,for,-38.555389404296875,"[-3.053498, -9.552212, -9.13471, -3.763876, -3.7681177, -8.482803, -0.8001717]"
a partner designed you a computer .,the employer drew the telephone for me .,DO,PD,DESIGN,DRAW,A,THE,for,for,-42.555362701416016,"[-2.996778, -9.544096, -10.206241, -2.6895685, -8.845023, -3.632739, -3.1638846, -1.4770316]"
a partner designed you a computer .,the employer drew me the telephone .,DO,DO,DESIGN,DRAW,A,THE,for,for,-42.205543518066406,"[-2.996778, -9.544096, -10.206241, -6.75072, -4.0708776, -7.4817495, -1.1550833]"
a partner designed you a computer .,the man bought the meal for them .,DO,PD,DESIGN,BUY,A,THE,for,for,-41.07744216918945,"[-2.996778, -6.2863026, -8.97589, -2.171109, -10.440096, -2.1918733, -6.48387, -1.5315225]"
a partner designed you a computer .,the man bought them the meal .,DO,DO,DESIGN,BUY,A,THE,for,for,-39.060272216796875,"[-2.996778, -6.2863026, -8.97589, -5.957169, -4.349578, -9.175621, -1.3189352]"
a partner designed you a knife .,the president sold the machine to him .,DO,PD,DESIGN,SELL,A,THE,for,to,-38.32640838623047,"[-3.013187, -7.159759, -9.143859, -2.2924783, -9.268104, -1.3236753, -4.562525, -1.5628198]"
a partner designed you a knife .,the president sold him the machine .,DO,DO,DESIGN,SELL,A,THE,for,to,-37.28409957885742,"[-3.013187, -7.159759, -9.143859, -4.3966007, -2.9624197, -9.847509, -0.7607639]"
a partner drew a bowl for me .,the leader showed the coffee to you .,PD,PD,DRAW,SHOW,A,THE,for,to,-44.43372344970703,"[-2.9720347, -7.393875, -11.9675665, -2.8819494, -9.467174, -2.8313766, -6.3805666, -0.53917885]"
a partner drew a bowl for me .,the leader showed you the coffee .,PD,DO,DRAW,SHOW,A,THE,for,to,-42.062713623046875,"[-2.9720347, -7.393875, -11.9675665, -5.7682085, -2.2046328, -10.009706, -1.7466938]"
a partner drew a camera for her .,the author designed the instrument for us .,PD,PD,DRAW,DESIGN,A,THE,for,for,-37.59528350830078,"[-2.932079, -6.905106, -9.626523, -1.462261, -7.2785487, -2.043521, -5.9752073, -1.3720397]"
a partner drew a camera for her .,the author designed us the instrument .,PD,DO,DRAW,DESIGN,A,THE,for,for,-42.790794372558594,"[-2.932079, -6.905106, -9.626523, -8.375629, -5.4074535, -7.194459, -2.3495429]"
a partner drew a guitar for it .,the child fed the candy to them .,PD,PD,DRAW,FEED,A,THE,for,to,-40.81846618652344,"[-2.931232, -8.698029, -10.314234, -2.0608134, -6.7161665, -3.7807593, -4.627518, -1.6897138]"
