prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
the nurse gave them the juice .,a winner delivered a beer for me .,DO,PD,GIVE,DELIVER,THE,A,to,for,-39.368141174316406,"[-3.5683365, -10.4237385, -10.003097, -1.868284, -6.6041675, -2.9273434, -3.0951557, -0.878016]"
the nurse gave them the juice .,a winner delivered me a beer .,DO,DO,GIVE,DELIVER,THE,A,to,for,-37.204490661621094,"[-3.5683365, -10.4237385, -10.003097, -6.367872, -1.1660706, -4.6663003, -1.0090777]"
the nurse gave us the coffee .,a cousin showed a tea to me .,DO,PD,GIVE,SHOW,THE,A,to,to,-38.45228958129883,"[-3.5919278, -8.94091, -6.8683753, -5.4778566, -10.000878, -1.7084992, -1.191011, -0.6728315]"
the nurse gave us the coffee .,a cousin showed me a tea .,DO,DO,GIVE,SHOW,THE,A,to,to,-30.553104400634766,"[-3.5919278, -8.94091, -6.8683753, -0.41028488, -2.0426102, -7.4572577, -1.2417368]"
the nurse gave you the beer .,an actress saved a tea for us .,DO,PD,GIVE,SAVE,THE,A,to,for,-46.091224670410156,"[-5.632704, -6.9600105, -10.311481, -1.4439797, -11.579546, -4.068366, -5.2211494, -0.87398887]"
the nurse gave you the beer .,an actress saved us a tea .,DO,DO,GIVE,SAVE,THE,A,to,for,-42.50981521606445,"[-5.632704, -6.9600105, -10.311481, -5.8540263, -3.1754415, -9.657241, -0.9189097]"
the nurse gave you the iron .,a sheriff saved a computer for us .,DO,PD,GIVE,SAVE,THE,A,to,for,-43.56250762939453,"[-3.523, -8.288303, -10.30722, -0.9490466, -9.6500225, -3.8389292, -6.261346, -0.74463904]"
the nurse gave you the iron .,a sheriff saved us a computer .,DO,DO,GIVE,SAVE,THE,A,to,for,-45.52520751953125,"[-3.523, -8.288303, -10.30722, -6.4963975, -4.0983696, -11.085732, -1.7261875]"
the nurse got the beer for us .,a son showed a cheese to them .,PD,PD,GET,SHOW,THE,A,for,to,-46.629215240478516,"[-3.510837, -8.552397, -6.6729183, -3.092628, -11.939238, -4.3855314, -7.36782, -1.1078459]"
the nurse got the beer for us .,a son showed them a cheese .,PD,DO,GET,SHOW,THE,A,for,to,-40.18011474609375,"[-3.510837, -8.552397, -6.6729183, -4.988683, -1.7121425, -9.984556, -4.758577]"
the nurse got the beer for you .,a lawyer kept a juice for it .,PD,PD,GET,KEEP,THE,A,for,for,-48.41033172607422,"[-3.4990144, -6.724984, -11.481957, -1.5658932, -13.982321, -3.1698766, -7.019556, -0.9667289]"
the nurse got the beer for you .,a lawyer kept it a juice .,PD,DO,GET,KEEP,THE,A,for,for,-45.25104522705078,"[-3.4990144, -6.724984, -11.481957, -4.4603977, -1.8458543, -15.463434, -1.7754023]"
the nurse got us the beer .,a son showed a cheese to them .,DO,PD,GET,SHOW,THE,A,for,to,-46.865882873535156,"[-3.5721958, -8.514961, -6.571787, -3.9566584, -12.118699, -4.038947, -7.2451982, -0.84743834]"
the nurse got us the beer .,a son showed them a cheese .,DO,DO,GET,SHOW,THE,A,for,to,-37.80908203125,"[-3.5721958, -8.514961, -6.571787, -5.128764, -1.8132949, -9.657196, -2.5508819]"
the nurse got you the beer .,a lawyer kept a juice for it .,DO,PD,GET,KEEP,THE,A,for,for,-49.350257873535156,"[-3.524269, -6.6601624, -10.685287, -1.7646234, -14.009721, -4.754243, -7.190777, -0.76117736]"
the nurse got you the beer .,a lawyer kept it a juice .,DO,DO,GET,KEEP,THE,A,for,for,-43.65156936645508,"[-3.524269, -6.6601624, -10.685287, -4.566168, -1.9549506, -15.455779, -0.8049519]"
the nurse kept her the pie .,a chief delivered a flower for you .,DO,PD,KEEP,DELIVER,THE,A,for,for,-46.1979866027832,"[-3.5598817, -9.050707, -12.760116, -0.6736279, -9.013489, -3.4364262, -6.616109, -1.0876327]"
the nurse kept her the pie .,a chief delivered you a flower .,DO,DO,KEEP,DELIVER,THE,A,for,for,-43.93653869628906,"[-3.5598817, -9.050707, -12.760116, -9.074345, -0.77643096, -7.8082666, -0.90679276]"
the nurse kept her the tea .,an opponent took a glass to it .,DO,PD,KEEP,TAKE,THE,A,for,to,-40.77296447753906,"[-5.6507654, -8.333606, -5.7522225, -1.2850149, -8.181812, -4.451956, -6.395562, -0.7220228]"
the nurse kept her the tea .,an opponent took it a glass .,DO,DO,KEEP,TAKE,THE,A,for,to,-42.051063537597656,"[-5.6507654, -8.333606, -5.7522225, -3.9218261, -4.9314547, -11.419661, -2.0415313]"
the nurse kept him the chicken .,an employee left a coffee for them .,DO,PD,KEEP,LEAVE,THE,A,for,for,-35.894287109375,"[-5.6438932, -4.1463985, -7.445274, -1.3858491, -6.1046486, -4.1822224, -5.60025, -1.3857504]"
the nurse kept him the chicken .,an employee left them a coffee .,DO,DO,KEEP,LEAVE,THE,A,for,for,-31.884328842163086,"[-5.6438932, -4.1463985, -7.445274, -5.532961, -1.5112952, -5.940569, -1.6639371]"
the nurse kept it the chicken .,a sheriff purchased a bottle for you .,DO,PD,KEEP,PURCHASE,THE,A,for,for,-44.138729095458984,"[-3.5403666, -7.9728365, -11.972601, -0.8258337, -6.3411274, -5.143641, -7.3347893, -1.0075337]"
the nurse kept it the chicken .,a sheriff purchased you a bottle .,DO,DO,KEEP,PURCHASE,THE,A,for,for,-41.55496597290039,"[-3.5403666, -7.9728365, -11.972601, -8.83535, -0.6353976, -4.9363327, -3.6620805]"
the nurse kept me the chicken .,a father sent a cup to you .,DO,PD,KEEP,SEND,THE,A,for,to,-41.937278747558594,"[-3.538295, -6.442644, -6.715764, -1.5408137, -9.040008, -4.0221725, -9.055839, -1.5817419]"
the nurse kept me the chicken .,a father sent you a cup .,DO,DO,KEEP,SEND,THE,A,for,to,-36.52878189086914,"[-3.538295, -6.442644, -6.715764, -8.072033, -0.832233, -6.4861813, -4.4416304]"
the nurse kept the chicken for him .,an employee left a coffee for them .,PD,PD,KEEP,LEAVE,THE,A,for,for,-34.31377029418945,"[-5.655908, -4.0132933, -7.8240237, -1.2309988, -6.0186157, -3.249596, -5.056754, -1.2645819]"
the nurse kept the chicken for him .,an employee left them a coffee .,PD,DO,KEEP,LEAVE,THE,A,for,for,-36.888832092285156,"[-5.655908, -4.0132933, -7.8240237, -6.571166, -4.1018248, -6.1508274, -2.571791]"
the nurse kept the chicken for it .,a sheriff purchased a bottle for you .,PD,PD,KEEP,PURCHASE,THE,A,for,for,-42.77684020996094,"[-3.5537567, -8.049822, -11.624914, -0.91059655, -5.7526574, -4.548829, -7.374065, -0.96219635]"
the nurse kept the chicken for it .,a sheriff purchased you a bottle .,PD,DO,KEEP,PURCHASE,THE,A,for,for,-41.9706916809082,"[-3.5537567, -8.049822, -11.624914, -8.944527, -0.8218397, -4.6983566, -4.277476]"
the nurse kept the chicken for me .,a father sent a cup to you .,PD,PD,KEEP,SEND,THE,A,for,to,-41.9685173034668,"[-3.5310383, -6.545332, -6.7909427, -1.4286265, -8.517316, -4.0109997, -9.761037, -1.3832246]"
the nurse kept the chicken for me .,a father sent you a cup .,PD,DO,KEEP,SEND,THE,A,for,to,-37.145591735839844,"[-3.5310383, -6.545332, -6.7909427, -8.444209, -1.0445168, -6.0574126, -4.732142]"
the nurse kept the chicken for them .,a cop left a candy for you .,PD,PD,KEEP,LEAVE,THE,A,for,for,-37.47997283935547,"[-3.5547314, -7.9343805, -6.929901, -1.2967628, -8.049919, -3.1960373, -5.4333034, -1.0849382]"
the nurse kept the chicken for them .,a cop left you a candy .,PD,DO,KEEP,LEAVE,THE,A,for,for,-35.91459655761719,"[-3.5547314, -7.9343805, -6.929901, -6.661262, -1.7893955, -6.645847, -2.399081]"
the nurse kept the chicken for them .,a chief left a coffee for us .,PD,PD,KEEP,LEAVE,THE,A,for,for,-41.596763610839844,"[-3.5547314, -9.07695, -9.155648, -2.3803372, -6.8761263, -4.078334, -4.99555, -1.4790835]"
the nurse kept the chicken for them .,a chief left us a coffee .,PD,DO,KEEP,LEAVE,THE,A,for,for,-40.76040267944336,"[-3.5547314, -9.07695, -9.155648, -6.349522, -2.022121, -8.09116, -2.5102694]"
the nurse kept the chicken for you .,a scientist found a coffee for them .,PD,PD,KEEP,FIND,THE,A,for,for,-38.195289611816406,"[-3.5308752, -7.6459384, -4.768981, -0.89953554, -8.926226, -5.1138954, -6.5272584, -0.78258157]"
the nurse kept the chicken for you .,a scientist found them a coffee .,PD,DO,KEEP,FIND,THE,A,for,for,-39.50445556640625,"[-3.5308752, -7.6459384, -4.768981, -7.080506, -4.5555325, -9.677519, -2.2451043]"
the nurse kept the chicken for you .,an employee delivered a beer for us .,PD,PD,KEEP,DELIVER,THE,A,for,for,-33.114532470703125,"[-5.662449, -4.180961, -9.263456, -0.880358, -6.016279, -2.5719612, -3.7051213, -0.8339453]"
the nurse kept the chicken for you .,an employee delivered us a beer .,PD,DO,KEEP,DELIVER,THE,A,for,for,-34.096946716308594,"[-5.662449, -4.180961, -9.263456, -7.321102, -0.9154593, -5.0997353, -1.653786]"
the nurse kept the juice for us .,a brother drew a jacket for me .,PD,PD,KEEP,DRAW,THE,A,for,for,-37.80036163330078,"[-3.5438013, -9.078867, -8.735374, -1.0435854, -9.8739, -2.9326286, -1.6016188, -0.9905828]"
the nurse kept the juice for us .,a brother drew me a jacket .,PD,DO,KEEP,DRAW,THE,A,for,for,-37.888832092285156,"[-3.5438013, -9.078867, -8.735374, -4.71197, -1.2624255, -8.942387, -1.6140063]"
the nurse kept the juice for us .,an aunt caught a computer for you .,PD,PD,KEEP,CATCH,THE,A,for,for,-43.142398834228516,"[-5.6955404, -7.9352307, -7.921706, -1.9861995, -10.668328, -4.2859955, -3.8079233, -0.8414735]"
the nurse kept the juice for us .,an aunt caught you a computer .,PD,DO,KEEP,CATCH,THE,A,for,for,-46.101627349853516,"[-5.6955404, -7.9352307, -7.921706, -6.4024305, -5.3671036, -10.5900345, -2.18958]"
the nurse kept the pie for her .,a chief delivered a flower for you .,PD,PD,KEEP,DELIVER,THE,A,for,for,-44.91021728515625,"[-3.5597887, -9.109013, -12.657717, -0.8399579, -8.814796, -2.3954983, -6.3213563, -1.2120882]"
the nurse kept the pie for her .,a chief delivered you a flower .,PD,DO,KEEP,DELIVER,THE,A,for,for,-44.49062728881836,"[-3.5597887, -9.109013, -12.657717, -9.062592, -0.9221588, -7.840953, -1.3384061]"
the nurse kept the tea for her .,an opponent took a glass to it .,PD,PD,KEEP,TAKE,THE,A,for,to,-40.333526611328125,"[-5.6632147, -8.328301, -5.738063, -1.4224452, -7.8292303, -4.6955633, -5.695845, -0.9608629]"
the nurse kept the tea for her .,an opponent took it a glass .,PD,DO,KEEP,TAKE,THE,A,for,to,-43.47997283935547,"[-5.6632147, -8.328301, -5.738063, -3.8839912, -5.367197, -11.449247, -3.0499566]"
the nurse kept them the chicken .,a cop left a candy for you .,DO,PD,KEEP,LEAVE,THE,A,for,for,-39.248878479003906,"[-3.561393, -7.7983437, -6.843128, -1.3495929, -8.468307, -4.474431, -5.711827, -1.0418562]"
the nurse kept them the chicken .,a cop left you a candy .,DO,DO,KEEP,LEAVE,THE,A,for,for,-33.85536575317383,"[-3.561393, -7.7983437, -6.843128, -6.0239925, -1.4234458, -6.708343, -1.4967196]"
the nurse kept them the chicken .,a chief left a coffee for us .,DO,PD,KEEP,LEAVE,THE,A,for,for,-43.92523956298828,"[-3.561393, -9.074655, -9.097133, -2.6087704, -7.347423, -5.0723577, -5.6969385, -1.4665687]"
the nurse kept them the chicken .,a chief left us a coffee .,DO,DO,KEEP,LEAVE,THE,A,for,for,-38.55181884765625,"[-3.561393, -9.074655, -9.097133, -5.727831, -1.5542859, -8.046249, -1.4902755]"
the nurse kept us the juice .,a brother drew a jacket for me .,DO,PD,KEEP,DRAW,THE,A,for,for,-40.264888763427734,"[-3.5458179, -8.95331, -8.745858, -1.0727053, -9.927158, -4.2617817, -2.4006414, -1.3576158]"
the nurse kept us the juice .,a brother drew me a jacket .,DO,DO,KEEP,DRAW,THE,A,for,for,-35.76769256591797,"[-3.5458179, -8.95331, -8.745858, -3.9813652, -0.8355188, -8.490216, -1.2156049]"
the nurse kept us the juice .,an aunt caught a computer for you .,DO,PD,KEEP,CATCH,THE,A,for,for,-45.436256408691406,"[-5.679933, -7.905113, -7.915942, -2.1514983, -10.617761, -4.8637614, -5.423193, -0.8790573]"
the nurse kept us the juice .,an aunt caught you a computer .,DO,DO,KEEP,CATCH,THE,A,for,for,-41.19843292236328,"[-5.679933, -7.905113, -7.915942, -5.333326, -2.9135735, -9.889806, -1.5607414]"
the nurse kept you the chicken .,a scientist found a coffee for them .,DO,PD,KEEP,FIND,THE,A,for,for,-40.10442352294922,"[-3.5130548, -7.7919483, -4.8023796, -0.80452543, -9.13738, -6.243332, -6.792535, -1.0192721]"
the nurse kept you the chicken .,a scientist found them a coffee .,DO,DO,KEEP,FIND,THE,A,for,for,-37.52849578857422,"[-3.5130548, -7.7919483, -4.8023796, -6.947399, -4.25445, -8.194874, -2.0243897]"
the nurse kept you the chicken .,an employee delivered a beer for us .,DO,PD,KEEP,DELIVER,THE,A,for,for,-36.05149459838867,"[-5.649576, -4.2318172, -9.183951, -0.7789384, -6.295739, -3.686515, -5.203519, -1.0214368]"
the nurse kept you the chicken .,an employee delivered us a beer .,DO,DO,KEEP,DELIVER,THE,A,for,for,-33.0188102722168,"[-5.649576, -4.2318172, -9.183951, -6.4387474, -0.7005137, -5.427991, -1.3862112]"
the nurse left her the engine .,a singer showed a cheese to us .,DO,PD,LEAVE,SHOW,THE,A,for,to,-52.64424133300781,"[-3.5172353, -10.065268, -8.873845, -3.1679115, -12.16239, -5.3313875, -7.5549297, -1.9712715]"
the nurse left her the engine .,a singer showed us a cheese .,DO,DO,LEAVE,SHOW,THE,A,for,to,-46.109840393066406,"[-3.5172353, -10.065268, -8.873845, -5.3691397, -1.7656189, -12.181499, -4.337237]"
the nurse left her the salad .,a colonel made a computer for it .,DO,PD,LEAVE,MAKE,THE,A,for,for,-39.977149963378906,"[-3.584575, -10.979323, -6.408358, -1.201714, -8.981442, -3.6236122, -4.507889, -0.69023645]"
the nurse left her the salad .,a colonel made it a computer .,DO,DO,LEAVE,MAKE,THE,A,for,for,-42.027923583984375,"[-3.584575, -10.979323, -6.408358, -3.4776597, -3.2712755, -11.739503, -2.5672278]"
the nurse left him the salad .,a candidate threw a cigarette to you .,DO,PD,LEAVE,THROW,THE,A,for,to,-40.64411926269531,"[-3.6178718, -8.62459, -7.2045074, -0.7840072, -6.352544, -4.449082, -8.033422, -1.5780967]"
the nurse left him the salad .,a candidate threw you a cigarette .,DO,DO,LEAVE,THROW,THE,A,for,to,-39.794700622558594,"[-3.6178718, -8.62459, -7.2045074, -9.944038, -0.5462341, -8.504757, -1.3527002]"
the nurse left it the chicken .,a minister showed a tea to him .,DO,PD,LEAVE,SHOW,THE,A,for,to,-44.7236328125,"[-3.5098538, -9.413066, -9.112708, -1.7915273, -9.725514, -3.208533, -6.331962, -1.6304649]"
the nurse left it the chicken .,a minister showed him a tea .,DO,DO,LEAVE,SHOW,THE,A,for,to,-38.08344268798828,"[-3.5098538, -9.413066, -9.112708, -4.6676145, -0.8294288, -7.89271, -2.6580627]"
the nurse left it the tea .,a boy fed a cheese to us .,DO,PD,LEAVE,FEED,THE,A,for,to,-43.20487976074219,"[-3.5363483, -6.4613404, -10.161978, -1.3222139, -6.1622753, -4.043367, -9.100121, -2.4172382]"
the nurse left it the tea .,a boy fed us a cheese .,DO,DO,LEAVE,FEED,THE,A,for,to,-39.53972244262695,"[-3.5363483, -6.4613404, -10.161978, -8.755837, -2.0060596, -6.1585655, -2.4595938]"
the nurse left me the box .,a bishop bought a chocolate for us .,DO,PD,LEAVE,BUY,THE,A,for,for,-43.32182312011719,"[-3.571446, -9.565941, -9.596436, -1.1321867, -7.5687985, -6.1563716, -4.521253, -1.2093887]"
the nurse left me the box .,a bishop bought us a chocolate .,DO,DO,LEAVE,BUY,THE,A,for,for,-39.718482971191406,"[-3.571446, -9.565941, -9.596436, -5.2999163, -0.66944766, -6.122782, -4.892514]"
the nurse left the beer for you .,a sheriff took a book to us .,PD,PD,LEAVE,TAKE,THE,A,for,to,-42.766441345214844,"[-3.5214348, -8.268064, -6.7524295, -1.1735401, -9.878917, -3.210421, -8.299494, -1.6621447]"
the nurse left the beer for you .,a sheriff took us a book .,PD,DO,LEAVE,TAKE,THE,A,for,to,-43.65732955932617,"[-3.5214348, -8.268064, -6.7524295, -7.333641, -4.2051487, -10.9353075, -2.641305]"
the nurse left the bowl for us .,a soldier bought a meal for him .,PD,PD,LEAVE,BUY,THE,A,for,for,-33.06528091430664,"[-3.5823526, -7.0522537, -9.392817, -0.8458016, -5.6352816, -0.6971281, -4.2795463, -1.5801008]"
the nurse left the bowl for us .,a soldier bought him a meal .,PD,DO,LEAVE,BUY,THE,A,for,for,-31.259605407714844,"[-3.5823526, -7.0522537, -9.392817, -4.238757, -0.48693395, -4.9462013, -1.5602897]"
the nurse left the box for me .,a bishop bought a chocolate for us .,PD,PD,LEAVE,BUY,THE,A,for,for,-41.748313903808594,"[-3.5230572, -9.795062, -9.664093, -0.78061855, -6.952816, -5.7773137, -4.3566904, -0.8986643]"
the nurse left the box for me .,a bishop bought us a chocolate .,PD,DO,LEAVE,BUY,THE,A,for,for,-41.211578369140625,"[-3.5230572, -9.795062, -9.664093, -6.7966824, -0.55654675, -5.4956846, -5.380454]"
the nurse left the box for you .,an aunt showed a tea to me .,PD,PD,LEAVE,SHOW,THE,A,for,to,-42.61925506591797,"[-5.7195406, -8.155832, -7.9723144, -2.709548, -11.342773, -3.3148599, -2.5099692, -0.89441633]"
the nurse left the box for you .,an aunt showed me a tea .,PD,DO,LEAVE,SHOW,THE,A,for,to,-38.18337631225586,"[-5.7195406, -8.155832, -7.9723144, -1.1857997, -1.1938424, -9.648168, -4.3078785]"
the nurse left the box for you .,a cop bought a coffee for me .,PD,PD,LEAVE,BUY,THE,A,for,for,-33.50651550292969,"[-3.5091279, -8.33988, -8.275692, -0.8204906, -7.1637535, -2.1849165, -2.3016734, -0.91098046]"
the nurse left the box for you .,a cop bought me a coffee .,PD,DO,LEAVE,BUY,THE,A,for,for,-31.017234802246094,"[-3.5091279, -8.33988, -8.275692, -4.0163946, -0.3765565, -4.9730153, -1.5265698]"
the nurse left the camera for them .,a cop delivered a salad for her .,PD,PD,LEAVE,DELIVER,THE,A,for,for,-40.181758880615234,"[-3.5144486, -7.984253, -9.898136, -0.6091138, -11.737211, -2.3255525, -2.7188597, -1.3941839]"
the nurse left the camera for them .,a cop delivered her a salad .,PD,DO,LEAVE,DELIVER,THE,A,for,for,-42.051307678222656,"[-3.5144486, -7.984253, -9.898136, -4.7212315, -3.6341686, -10.66028, -1.6387898]"
the nurse left the camera for us .,a boy purchased a candy for it .,PD,PD,LEAVE,PURCHASE,THE,A,for,for,-40.73470687866211,"[-3.5218246, -6.547536, -10.713179, -0.6620325, -6.9026566, -2.75454, -7.974247, -1.6586907]"
the nurse left the camera for us .,a boy purchased it a candy .,PD,DO,LEAVE,PURCHASE,THE,A,for,for,-48.649871826171875,"[-3.5218246, -6.547536, -10.713179, -6.4367642, -5.9985614, -10.63173, -4.8002753]"
the nurse left the camera for us .,a cousin showed a tea to me .,PD,PD,LEAVE,SHOW,THE,A,for,to,-42.41770935058594,"[-3.5218246, -9.17496, -7.8755136, -3.1943545, -12.663906, -3.416463, -1.6909268, -0.87976134]"
the nurse left the camera for us .,a cousin showed me a tea .,PD,DO,LEAVE,SHOW,THE,A,for,to,-37.70105743408203,"[-3.5218246, -9.17496, -7.8755136, -0.989961, -1.4877579, -10.833214, -3.817824]"
the nurse left the chicken for it .,a minister showed a tea to him .,PD,PD,LEAVE,SHOW,THE,A,for,to,-41.87230682373047,"[-3.534407, -9.368845, -8.857618, -1.365832, -9.112053, -2.4896824, -5.6949344, -1.4489342]"
the nurse left the chicken for it .,a minister showed him a tea .,PD,DO,LEAVE,SHOW,THE,A,for,to,-37.689002990722656,"[-3.534407, -9.368845, -8.857618, -4.1847568, -0.780543, -7.690651, -3.27218]"
the nurse left the chicken for us .,a priest found a coffee for me .,PD,PD,LEAVE,FIND,THE,A,for,for,-36.27817153930664,"[-3.5475652, -7.7805543, -6.0127687, -1.037744, -8.547949, -4.2444305, -3.9861798, -1.1209807]"
