prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
the guy delivered me the bottle .,a chief designed a pot for him .,DO,PD,DELIVER,DESIGN,THE,A,for,for,-43.93379592895508,"[-3.6753821, -9.662925, -11.9150505, -2.6073344, -8.52627, -2.323308, -4.0603313, -1.1631967]"
the guy delivered me the bottle .,a chief designed him a pot .,DO,DO,DELIVER,DESIGN,THE,A,for,for,-41.945770263671875,"[-3.6753821, -9.662925, -11.9150505, -4.348192, -3.9158103, -7.243491, -1.1849216]"
the guy delivered the anchor for it .,a king kept a salad for you .,PD,PD,DELIVER,KEEP,THE,A,for,for,-44.851898193359375,"[-3.61273, -9.922706, -7.69201, -2.1177301, -11.284576, -2.4496322, -6.756381, -1.0161291]"
the guy delivered the anchor for it .,a king kept you a salad .,PD,DO,DELIVER,KEEP,THE,A,for,for,-47.8133544921875,"[-3.61273, -9.922706, -7.69201, -7.0505266, -5.881537, -11.808768, -1.8450775]"
the guy delivered the anchor for them .,an uncle made a cigarette for me .,PD,PD,DELIVER,MAKE,THE,A,for,for,-37.725860595703125,"[-5.705229, -8.386224, -6.7784433, -1.3589604, -8.882186, -3.4507632, -2.2109163, -0.9531397]"
the guy delivered the anchor for them .,an uncle made me a cigarette .,PD,DO,DELIVER,MAKE,THE,A,for,for,-35.48965072631836,"[-5.705229, -8.386224, -6.7784433, -4.2990837, -2.5628662, -6.7710238, -0.9867814]"
the guy delivered the anchor for you .,a nurse purchased a pie for us .,PD,PD,DELIVER,PURCHASE,THE,A,for,for,-41.29869079589844,"[-3.6014798, -7.801446, -10.345293, -0.96452403, -9.514999, -1.7016835, -6.0126476, -1.3566175]"
the guy delivered the anchor for you .,a nurse purchased us a pie .,PD,DO,DELIVER,PURCHASE,THE,A,for,for,-42.42485809326172,"[-3.6014798, -7.801446, -10.345293, -9.182917, -1.1988834, -8.598098, -1.6967379]"
the guy delivered the bottle for him .,a buddy bought an anchor for us .,PD,PD,DELIVER,BUY,THE,A,for,for,-39.498443603515625,"[-3.6077902, -9.506561, -5.963539, -3.972555, -8.257456, -1.7818916, -5.0796776, -1.3289706]"
the guy delivered the bottle for him .,a buddy bought us an anchor .,PD,DO,DELIVER,BUY,THE,A,for,for,-39.803199768066406,"[-3.6077902, -9.506561, -5.963539, -5.184947, -3.549568, -9.013113, -2.97768]"
the guy delivered the bottle for it .,a champion found a beer for her .,PD,PD,DELIVER,FIND,THE,A,for,for,-40.35918426513672,"[-3.595405, -9.319564, -9.600104, -2.0673652, -7.987136, -2.383314, -2.877019, -2.5292795]"
the guy delivered the bottle for it .,a champion found her a beer .,PD,DO,DELIVER,FIND,THE,A,for,for,-42.83374786376953,"[-3.595405, -9.319564, -9.600104, -3.739637, -6.766148, -7.0414047, -2.7714863]"
the guy delivered the bottle for me .,a chief designed a pot for him .,PD,PD,DELIVER,DESIGN,THE,A,for,for,-41.310401916503906,"[-3.601336, -9.520422, -11.745586, -2.0635576, -8.231762, -1.2573864, -3.483927, -1.4064262]"
the guy delivered the bottle for me .,a chief designed him a pot .,PD,DO,DELIVER,DESIGN,THE,A,for,for,-43.88570785522461,"[-3.601336, -9.520422, -11.745586, -5.853468, -3.526521, -7.317861, -2.320512]"
the guy delivered the bottle for us .,a sheriff made a flower for you .,PD,PD,DELIVER,MAKE,THE,A,for,for,-40.62473678588867,"[-3.6047983, -8.363945, -8.2007265, -1.3735214, -10.415766, -2.2608051, -5.446397, -0.95877635]"
the guy delivered the bottle for us .,a sheriff made you a flower .,PD,DO,DELIVER,MAKE,THE,A,for,for,-39.74638748168945,"[-3.6047983, -8.363945, -8.2007265, -7.7396235, -2.3399706, -7.967933, -1.5293894]"
the guy delivered the bottle for you .,a reader found a key for us .,PD,PD,DELIVER,FIND,THE,A,for,for,-41.52602005004883,"[-3.586787, -6.625536, -6.08262, -7.8836536, -6.9655, -2.797116, -6.2528496, -1.3319566]"
the guy delivered the bottle for you .,a reader found us a key .,PD,DO,DELIVER,FIND,THE,A,for,for,-44.52833557128906,"[-3.586787, -6.625536, -6.08262, -13.154018, -3.702118, -7.569845, -3.8074121]"
the guy delivered the bottle for you .,a nurse made a newspaper for us .,PD,PD,DELIVER,MAKE,THE,A,for,for,-37.85173416137695,"[-3.586787, -7.579096, -6.869045, -1.0668331, -9.319126, -3.4627109, -4.735054, -1.2330824]"
the guy delivered the bottle for you .,a nurse made us a newspaper .,PD,DO,DELIVER,MAKE,THE,A,for,for,-39.702171325683594,"[-3.586787, -7.579096, -6.869045, -7.3914723, -2.9825282, -9.459493, -1.8337488]"
the guy delivered the candy for him .,a candidate left a log for you .,PD,PD,DELIVER,LEAVE,THE,A,for,for,-46.15560531616211,"[-3.617002, -8.659821, -7.9321365, -2.0178816, -10.002843, -3.406717, -8.231466, -2.2877393]"
the guy delivered the candy for him .,a candidate left you a log .,PD,DO,DELIVER,LEAVE,THE,A,for,for,-44.71967315673828,"[-3.617002, -8.659821, -7.9321365, -7.701746, -3.340489, -10.238647, -3.2298326]"
the guy delivered the candy for it .,a daughter saved a coffee for me .,PD,PD,DELIVER,SAVE,THE,A,for,for,-44.56456756591797,"[-3.6122134, -8.939784, -8.981883, -1.5825593, -10.434509, -2.7605066, -7.006619, -1.2464914]"
the guy delivered the candy for it .,a daughter saved me a coffee .,PD,DO,DELIVER,SAVE,THE,A,for,for,-40.074378967285156,"[-3.6122134, -8.939784, -8.981883, -6.966648, -2.4589417, -7.414253, -1.7006556]"
the guy delivered the candy for you .,a brother found a motor for me .,PD,PD,DELIVER,FIND,THE,A,for,for,-47.03370666503906,"[-3.588276, -8.685966, -6.0837817, -1.2722622, -9.10523, -7.0089827, -9.548849, -1.7403598]"
the guy delivered the candy for you .,a brother found me a motor .,PD,DO,DELIVER,FIND,THE,A,for,for,-44.58784866333008,"[-3.588276, -8.685966, -6.0837817, -7.8505864, -2.127919, -10.25146, -5.99986]"
the guy delivered the coffee for him .,a bishop bought a chocolate for us .,PD,PD,DELIVER,BUY,THE,A,for,for,-45.78462219238281,"[-3.5980058, -9.51192, -10.140681, -0.9961966, -6.535165, -5.578642, -7.744287, -1.6797254]"
the guy delivered the coffee for him .,a bishop bought us a chocolate .,PD,DO,DELIVER,BUY,THE,A,for,for,-43.771324157714844,"[-3.5980058, -9.51192, -10.140681, -8.685552, -0.90790415, -4.9410763, -5.9861846]"
the guy delivered the coffee for us .,an adult left a beer for you .,PD,PD,DELIVER,LEAVE,THE,A,for,for,-39.124839782714844,"[-5.689541, -6.2957764, -9.309982, -2.324768, -6.840487, -2.3792012, -5.00742, -1.2776612]"
the guy delivered the coffee for us .,an adult left you a beer .,PD,DO,DELIVER,LEAVE,THE,A,for,for,-40.19612121582031,"[-5.689541, -6.2957764, -9.309982, -6.725358, -3.3013952, -6.74487, -2.129201]"
the guy delivered the juice for you .,a father brought a beer to me .,PD,PD,DELIVER,BRING,THE,A,for,to,-33.70781707763672,"[-3.5843813, -6.6696076, -7.4107833, -1.7171855, -7.6134553, -0.63355434, -4.485222, -1.5936254]"
the guy delivered the juice for you .,a father brought me a beer .,PD,DO,DELIVER,BRING,THE,A,for,to,-31.82770538330078,"[-3.5843813, -6.6696076, -7.4107833, -5.504271, -1.7353752, -4.994311, -1.9289758]"
the guy delivered the pie for him .,a sheriff purchased a bottle for you .,PD,PD,DELIVER,PURCHASE,THE,A,for,for,-43.178863525390625,"[-3.6230922, -8.089569, -11.370494, -0.8946267, -5.9542317, -3.891913, -8.118759, -1.2361766]"
the guy delivered the pie for him .,a sheriff purchased you a bottle .,PD,DO,DELIVER,PURCHASE,THE,A,for,for,-42.74689483642578,"[-3.6230922, -8.089569, -11.370494, -9.188176, -0.74897116, -4.800845, -4.925747]"
the guy delivered the pie for us .,a manager caught a bottle for it .,PD,PD,DELIVER,CATCH,THE,A,for,for,-44.053863525390625,"[-3.6004534, -8.589686, -8.183672, -3.6306162, -7.745674, -5.1027346, -5.9956684, -1.2053599]"
the guy delivered the pie for us .,a manager caught it a bottle .,PD,DO,DELIVER,CATCH,THE,A,for,for,-47.008480072021484,"[-3.6004534, -8.589686, -8.183672, -5.6361055, -6.7505565, -11.274359, -2.9736493]"
the guy delivered the pie for you .,a secretary took a coat to her .,PD,PD,DELIVER,TAKE,THE,A,for,to,-45.8317756652832,"[-3.589254, -10.799714, -7.200573, -1.7213085, -9.795124, -3.34804, -2.156496, -7.221268]"
the guy delivered the pie for you .,a secretary took her a coat .,PD,DO,DELIVER,TAKE,THE,A,for,to,-43.60560989379883,"[-3.589254, -10.799714, -7.200573, -2.283365, -6.6426115, -9.695696, -3.3943968]"
the guy delivered the wire for him .,a buddy threw a box to you .,PD,PD,DELIVER,THROW,THE,A,for,to,-43.86187744140625,"[-3.595469, -9.653713, -8.084897, -0.8892039, -6.8916473, -5.7755303, -7.6315293, -1.3398882]"
the guy delivered the wire for him .,a buddy threw you a box .,PD,DO,DELIVER,THROW,THE,A,for,to,-37.86824035644531,"[-3.595469, -9.653713, -8.084897, -6.961355, -0.69549596, -6.1909432, -2.686367]"
the guy delivered them the anchor .,an uncle made a cigarette for me .,DO,PD,DELIVER,MAKE,THE,A,for,for,-38.27326202392578,"[-5.7051067, -8.209311, -6.676194, -1.5239806, -8.68041, -4.491497, -1.9419937, -1.0447673]"
the guy delivered them the anchor .,an uncle made me a cigarette .,DO,DO,DELIVER,MAKE,THE,A,for,for,-34.578033447265625,"[-5.7051067, -8.209311, -6.676194, -4.088655, -2.3600368, -6.5828533, -0.9558759]"
the guy delivered us the bottle .,a sheriff made a flower for you .,DO,PD,DELIVER,MAKE,THE,A,for,for,-42.3948860168457,"[-3.6712563, -8.450333, -8.076905, -1.5312965, -10.838996, -3.550831, -5.369398, -0.9058722]"
the guy delivered us the bottle .,a sheriff made you a flower .,DO,DO,DELIVER,MAKE,THE,A,for,for,-38.710994720458984,"[-3.6712563, -8.450333, -8.076905, -6.9633274, -2.4466858, -8.053153, -1.0493338]"
the guy delivered us the coffee .,an adult left a beer for you .,DO,PD,DELIVER,LEAVE,THE,A,for,for,-41.30752944946289,"[-5.7286777, -6.401652, -8.959095, -2.438913, -6.7547474, -4.061141, -5.7193446, -1.2439595]"
the guy delivered us the coffee .,an adult left you a beer .,DO,DO,DELIVER,LEAVE,THE,A,for,for,-37.14512634277344,"[-5.7286777, -6.401652, -8.959095, -6.127204, -2.6662312, -6.144198, -1.1180717]"
the guy delivered us the pie .,a manager caught a bottle for it .,DO,PD,DELIVER,CATCH,THE,A,for,for,-44.984642028808594,"[-3.6653643, -8.579628, -7.533146, -4.032382, -7.8611803, -5.8962293, -6.407155, -1.0095569]"
the guy delivered us the pie .,a manager caught it a bottle .,DO,DO,DELIVER,CATCH,THE,A,for,for,-45.06599426269531,"[-3.6653643, -8.579628, -7.533146, -5.8281717, -6.6716676, -10.702574, -2.085441]"
the guy delivered you the anchor .,a nurse purchased a pie for us .,DO,PD,DELIVER,PURCHASE,THE,A,for,for,-42.165191650390625,"[-3.612321, -7.740932, -10.145314, -0.99019206, -9.660496, -2.1689026, -6.2097073, -1.6373302]"
