prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
the nurse gave them the juice .,a winner delivered a beer for me .,DO,PD,GIVE,DELIVER,THE,A,to,for,-40.79210662841797,"[-3.812077, -10.191065, -10.357804, -1.9378235, -7.191622, -2.8114328, -3.4108949, -1.0793861]"
the nurse gave them the juice .,a winner delivered me a beer .,DO,DO,GIVE,DELIVER,THE,A,to,for,-38.11457443237305,"[-3.812077, -10.191065, -10.357804, -6.3581343, -1.2471738, -4.869199, -1.2791208]"
the nurse gave us the coffee .,a cousin showed a tea to me .,DO,PD,GIVE,SHOW,THE,A,to,to,-40.672481536865234,"[-3.842628, -9.292214, -7.0909595, -5.0434337, -10.495857, -2.3737996, -1.6022081, -0.9313824]"
the nurse gave us the coffee .,a cousin showed me a tea .,DO,DO,GIVE,SHOW,THE,A,to,to,-32.6567268371582,"[-3.842628, -9.292214, -7.0909595, -0.4083726, -1.9611685, -8.10842, -1.9529635]"
the nurse gave you the beer .,an actress saved a tea for us .,DO,PD,GIVE,SAVE,THE,A,to,for,-47.61446762084961,"[-5.987849, -7.013857, -10.284637, -1.763862, -11.498017, -4.3655634, -5.5887623, -1.1119196]"
the nurse gave you the beer .,an actress saved us a tea .,DO,DO,GIVE,SAVE,THE,A,to,for,-43.87211990356445,"[-5.987849, -7.013857, -10.284637, -5.890549, -3.3508372, -10.045012, -1.2993789]"
the nurse gave you the iron .,a sheriff saved a computer for us .,DO,PD,GIVE,SAVE,THE,A,to,for,-44.71605682373047,"[-3.7821867, -8.681923, -10.545321, -1.0586634, -9.461652, -3.8529224, -6.48322, -0.85016966]"
the nurse gave you the iron .,a sheriff saved us a computer .,DO,DO,GIVE,SAVE,THE,A,to,for,-46.64440155029297,"[-3.7821867, -8.681923, -10.545321, -6.549245, -4.188257, -10.995327, -1.9021398]"
the nurse got the beer for us .,a son showed a cheese to them .,PD,PD,GET,SHOW,THE,A,for,to,-47.130126953125,"[-3.789133, -8.561771, -6.7952023, -3.1372, -11.795648, -4.353565, -7.493431, -1.2041769]"
the nurse got the beer for us .,a son showed them a cheese .,PD,DO,GET,SHOW,THE,A,for,to,-40.58464050292969,"[-3.789133, -8.561771, -6.7952023, -5.0662937, -1.8053321, -10.082493, -4.484415]"
