prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
a hero got a tea for me .,the physician promised the juice to them .,PD,PD,GET,PROMISE,A,THE,for,to,-46.277366638183594,"[-2.8433466, -11.275713, -8.955414, -2.9901743, -10.648501, -2.940505, -5.7232666, -0.90044606]"
a hero got a tea for me .,the physician promised them the juice .,PD,DO,GET,PROMISE,A,THE,for,to,-41.399383544921875,"[-2.8433466, -11.275713, -8.955414, -6.2005606, -2.8002284, -8.283127, -1.0409918]"
a hero got a television for him .,the father drew the bell for you .,PD,PD,GET,DRAW,A,THE,for,for,-41.894046783447266,"[-2.8361282, -7.777268, -10.936505, -1.9768286, -9.435132, -1.7395077, -6.387908, -0.8047698]"
a hero got a television for him .,the father drew you the bell .,PD,DO,GET,DRAW,A,THE,for,for,-45.19826889038086,"[-2.8361282, -7.777268, -10.936505, -7.9896393, -3.7826686, -10.530208, -1.3458507]"
a hero got a television for it .,the winner made the hat for them .,PD,PD,GET,MAKE,A,THE,for,for,-40.24462890625,"[-2.813082, -8.196085, -8.087017, -1.6230243, -9.577324, -2.5472145, -6.692035, -0.7088454]"
a hero got a television for it .,the winner made them the hat .,PD,DO,GET,MAKE,A,THE,for,for,-43.013607025146484,"[-2.813082, -8.196085, -8.087017, -7.711099, -2.4408035, -11.14069, -2.6248298]"
a hero got a television for me .,the mayor threw the juice to you .,PD,PD,GET,THROW,A,THE,for,to,-45.11156463623047,"[-2.832033, -7.9874215, -9.799048, -2.7088997, -10.946057, -4.019915, -6.1638174, -0.65437233]"
a hero got a television for me .,the mayor threw you the juice .,PD,DO,GET,THROW,A,THE,for,to,-44.088043212890625,"[-2.832033, -7.9874215, -9.799048, -8.773502, -2.5320725, -11.232946, -0.93102014]"
a hero got a television for them .,the physician took the newspaper to it .,PD,PD,GET,TAKE,A,THE,for,to,-42.64794921875,"[-2.8461268, -11.326732, -6.3585424, -1.6902188, -7.3297853, -1.870163, -7.794659, -3.4317238]"
a hero got a television for them .,the physician took it the newspaper .,PD,DO,GET,TAKE,A,THE,for,to,-42.63827896118164,"[-2.8461268, -11.326732, -6.3585424, -4.114585, -5.3131876, -9.234995, -3.444114]"
a hero got a television for us .,the physician promised the chocolate to you .,PD,PD,GET,PROMISE,A,THE,for,to,-45.91129684448242,"[-2.837129, -11.316727, -8.947439, -2.8427799, -11.057735, -3.2758996, -4.9053774, -0.72820777]"
a hero got a television for us .,the physician promised you the chocolate .,PD,DO,GET,PROMISE,A,THE,for,to,-42.808143615722656,"[-2.837129, -11.316727, -8.947439, -5.070569, -3.027823, -10.404158, -1.2043011]"
a hero got a television for you .,the singer gave the juice to me .,PD,PD,GET,GIVE,A,THE,for,to,-38.209877014160156,"[-2.8259978, -9.31893, -6.868976, -2.0113628, -11.462408, -0.5480697, -3.9190016, -1.2551333]"
a hero got a television for you .,the singer gave me the juice .,PD,DO,GET,GIVE,A,THE,for,to,-35.855350494384766,"[-2.8259978, -9.31893, -6.868976, -4.1674986, -1.9840081, -9.082743, -1.6071992]"
a hero got a television for you .,the physician sent the computer to it .,PD,PD,GET,SEND,A,THE,for,to,-41.100669860839844,"[-2.8259978, -11.350733, -7.8260612, -1.7581009, -7.946979, -0.7075339, -7.3046646, -1.3806003]"
a hero got a television for you .,the physician sent it the computer .,PD,DO,GET,SEND,A,THE,for,to,-41.55754089355469,"[-2.8259978, -11.350733, -7.8260612, -3.7265496, -6.0888953, -8.33897, -1.4003329]"
a hero got him a television .,the father drew the bell for you .,DO,PD,GET,DRAW,A,THE,for,for,-44.34961700439453,"[-2.8712785, -7.761526, -10.430188, -2.0947688, -9.6234665, -2.7681317, -7.8327737, -0.9674841]"
a hero got him a television .,the father drew you the bell .,DO,DO,GET,DRAW,A,THE,for,for,-44.626373291015625,"[-2.8712785, -7.761526, -10.430188, -7.6518984, -4.056855, -10.735411, -1.1192145]"
a hero got it a television .,the winner made the hat for them .,DO,PD,GET,MAKE,A,THE,for,for,-41.28373718261719,"[-2.8236074, -8.202341, -7.9769816, -1.7124448, -9.686203, -2.8150535, -7.131882, -0.93522596]"
a hero got it a television .,the winner made them the hat .,DO,DO,GET,MAKE,A,THE,for,for,-42.17293167114258,"[-2.8236074, -8.202341, -7.9769816, -7.6160474, -1.9966931, -11.212316, -2.3449433]"
a hero got me a beer .,the guy supplied the coffee to you .,DO,PD,GET,SUPPLY,A,THE,for,to,-38.13510513305664,"[-2.845973, -7.3566346, -11.932678, -1.3511956, -5.9449916, -4.151404, -3.900572, -0.6516579]"
a hero got me a beer .,the guy supplied you the coffee .,DO,DO,GET,SUPPLY,A,THE,for,to,-34.42174530029297,"[-2.845973, -7.3566346, -11.932678, -3.9806416, -3.2121174, -4.4796867, -0.61401576]"
a hero got me a candy .,the secretary delivered the pie for him .,DO,PD,GET,DELIVER,A,THE,for,for,-47.661468505859375,"[-2.8778608, -9.676149, -12.420213, -1.8457893, -11.1192045, -3.4361968, -5.391908, -0.8941466]"
a hero got me a candy .,the secretary delivered him the pie .,DO,DO,GET,DELIVER,A,THE,for,for,-42.8123779296875,"[-2.8778608, -9.676149, -12.420213, -7.2769027, -2.1599064, -7.851036, -0.5503088]"
