prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
the president purchased me the coffee .,a cop left a candy for you .,DO,PD,PURCHASE,LEAVE,THE,A,for,for,-42.24359130859375,"[-3.8536823, -8.469116, -7.353307, -1.6610177, -9.001775, -4.917297, -5.565998, -1.4213977]"
the president purchased me the coffee .,a cop left you a candy .,DO,DO,PURCHASE,LEAVE,THE,A,for,for,-38.93816375732422,"[-3.8536823, -8.469116, -7.353307, -6.19156, -2.4994452, -8.675923, -1.8951316]"
the president purchased the ball for me .,a reader sold a cheese to them .,PD,PD,PURCHASE,SELL,THE,A,for,to,-48.33134078979492,"[-3.8162518, -7.351706, -11.43003, -3.201553, -10.812092, -3.6799102, -7.092739, -0.94705856]"
the president purchased the ball for me .,a reader sold them a cheese .,PD,DO,PURCHASE,SELL,THE,A,for,to,-43.588966369628906,"[-3.8162518, -7.351706, -11.43003, -6.5268254, -2.2338488, -9.495235, -2.7350678]"
the president purchased the ball for them .,a captain sold a beer to it .,PD,PD,PURCHASE,SELL,THE,A,for,to,-42.21258544921875,"[-3.8099918, -10.030403, -9.658318, -3.05072, -6.825128, -1.0549031, -6.951879, -0.8312421]"
the president purchased the ball for them .,a captain sold it a beer .,PD,DO,PURCHASE,SELL,THE,A,for,to,-44.260398864746094,"[-3.8099918, -10.030403, -9.658318, -5.012249, -6.2847147, -7.697056, -1.7676678]"
the president purchased the cheese for him .,an attorney showed a tea to you .,PD,PD,PURCHASE,SHOW,THE,A,for,to,-45.778358459472656,"[-6.031002, -5.245476, -8.239931, -2.5283728, -11.150558, -3.8704324, -7.5582676, -1.1543219]"
the president purchased the cheese for him .,an attorney showed you a tea .,PD,DO,PURCHASE,SHOW,THE,A,for,to,-41.84504699707031,"[-6.031002, -5.245476, -8.239931, -6.848894, -2.284193, -10.274803, -2.9207454]"
the president purchased the cheese for me .,a worker drew an engine for you .,PD,PD,PURCHASE,DRAW,THE,A,for,for,-43.14657974243164,"[-3.8395274, -6.6452465, -9.892071, -3.6414897, -8.033889, -3.501403, -6.405535, -1.1874198]"
the president purchased the cheese for me .,a worker drew you an engine .,PD,DO,PURCHASE,DRAW,THE,A,for,for,-46.24179458618164,"[-3.8395274, -6.6452465, -9.892071, -10.210039, -4.4887133, -9.041468, -2.12473]"
the president purchased the cheese for me .,a candidate left a log for you .,PD,PD,PURCHASE,LEAVE,THE,A,for,for,-42.74691390991211,"[-3.8395274, -8.337307, -7.570752, -2.1068397, -9.788844, -3.6580293, -5.8285913, -1.6170241]"
the president purchased the cheese for me .,a candidate left you a log .,PD,DO,PURCHASE,LEAVE,THE,A,for,for,-42.328155517578125,"[-3.8395274, -8.337307, -7.570752, -7.2714477, -3.4561214, -9.287147, -2.5658517]"
the president purchased the cheese for you .,a colonel drew a bag for me .,PD,PD,PURCHASE,DRAW,THE,A,for,for,-40.341163635253906,"[-3.8236675, -10.747363, -9.124568, -1.4114251, -8.002864, -3.8974557, -2.0297523, -1.3040637]"
the president purchased the cheese for you .,a colonel drew me a bag .,PD,DO,PURCHASE,DRAW,THE,A,for,for,-42.17042541503906,"[-3.8236675, -10.747363, -9.124568, -5.7355113, -2.2250884, -7.3302, -3.1840236]"
the president purchased the cheese for you .,a chief made a camera for us .,PD,PD,PURCHASE,MAKE,THE,A,for,for,-41.970947265625,"[-3.8236675, -8.646989, -10.872527, -1.4818621, -9.156296, -3.272346, -3.4317586, -1.2855014]"
the president purchased the cheese for you .,a chief made us a camera .,PD,DO,PURCHASE,MAKE,THE,A,for,for,-45.34449768066406,"[-3.8236675, -8.646989, -10.872527, -7.787406, -3.524912, -9.06085, -1.6281447]"
the president purchased the coffee for me .,a cop left a candy for you .,PD,PD,PURCHASE,LEAVE,THE,A,for,for,-39.77650451660156,"[-3.823095, -8.534513, -7.23311, -1.4931961, -9.01148, -3.1123805, -5.290766, -1.2779608]"
the president purchased the coffee for me .,a cop left you a candy .,PD,DO,PURCHASE,LEAVE,THE,A,for,for,-40.10559844970703,"[-3.823095, -8.534513, -7.23311, -6.8848176, -2.6101913, -8.485562, -2.5343099]"
the president purchased the coffee for us .,a buddy kept a juice for him .,PD,PD,PURCHASE,KEEP,THE,A,for,for,-47.00920867919922,"[-3.825345, -10.36944, -8.28604, -2.7132823, -12.150345, -4.592415, -3.8908355, -1.1815042]"
the president purchased the coffee for us .,a buddy kept him a juice .,PD,DO,PURCHASE,KEEP,THE,A,for,for,-45.77371597290039,"[-3.825345, -10.36944, -8.28604, -3.8390453, -5.124548, -11.601831, -2.7274635]"
the president purchased the computer for him .,a father bought a chicken for us .,PD,PD,PURCHASE,BUY,THE,A,for,for,-35.48686218261719,"[-3.820417, -6.9352255, -7.6694317, -1.3885666, -6.618881, -1.5540261, -6.552495, -0.94781893]"
the president purchased the computer for him .,a father bought us a chicken .,PD,DO,PURCHASE,BUY,THE,A,for,for,-35.406288146972656,"[-3.820417, -6.9352255, -7.6694317, -7.277038, -0.98857427, -6.6684437, -2.047158]"
the president purchased the computer for them .,a king showed a tea to it .,PD,PD,PURCHASE,SHOW,THE,A,for,to,-48.213157653808594,"[-3.8041158, -9.969073, -9.158564, -3.1993525, -11.024565, -3.274121, -6.8650417, -0.9183242]"
the president purchased the computer for them .,a king showed it a tea .,PD,DO,PURCHASE,SHOW,THE,A,for,to,-46.786537170410156,"[-3.8041158, -9.969073, -9.158564, -4.7423077, -5.213665, -11.877686, -2.0211265]"
the president purchased the computer for us .,a child saved a juice for me .,PD,PD,PURCHASE,SAVE,THE,A,for,for,-46.291465759277344,"[-3.8100214, -6.465073, -9.363903, -2.8289518, -14.151007, -5.4054933, -3.247026, -1.0199896]"
the president purchased the computer for us .,a child saved me a juice .,PD,DO,PURCHASE,SAVE,THE,A,for,for,-45.280792236328125,"[-3.8100214, -6.465073, -9.363903, -5.7611237, -3.9865837, -12.918921, -2.9751656]"
the president purchased the computer for you .,a mother drew a crystal for us .,PD,PD,PURCHASE,DRAW,THE,A,for,for,-39.472328186035156,"[-3.7946882, -6.3646274, -8.840292, -1.1492543, -9.368745, -4.195755, -4.5280704, -1.230897]"
the president purchased the computer for you .,a mother drew us a crystal .,PD,DO,PURCHASE,DRAW,THE,A,for,for,-41.755882263183594,"[-3.7946882, -6.3646274, -8.840292, -7.8434615, -1.4806453, -9.526182, -3.905988]"
the president purchased the wire for you .,a doctor sent a tea to us .,PD,PD,PURCHASE,SEND,THE,A,for,to,-36.83470153808594,"[-3.8162134, -7.271584, -6.271595, -1.4971105, -9.823447, -1.38862, -5.3851614, -1.3809708]"
the president purchased the wire for you .,a doctor sent us a tea .,PD,DO,PURCHASE,SEND,THE,A,for,to,-35.06261444091797,"[-3.8162134, -7.271584, -6.271595, -4.7389565, -1.0979991, -9.088602, -2.7776632]"
the president purchased them the ball .,a captain sold a beer to it .,DO,PD,PURCHASE,SELL,THE,A,for,to,-42.09995651245117,"[-3.8289504, -9.941756, -9.558199, -2.8568306, -6.9128203, -0.97808015, -7.0225806, -1.0007383]"
the president purchased them the ball .,a captain sold it a beer .,DO,DO,PURCHASE,SELL,THE,A,for,to,-42.16328430175781,"[-3.8289504, -9.941756, -9.558199, -4.428858, -5.509931, -7.3220882, -1.573502]"
the president purchased them the computer .,a king showed a tea to it .,DO,PD,PURCHASE,SHOW,THE,A,for,to,-48.38588333129883,"[-3.8191214, -9.908695, -9.067343, -3.3054395, -10.912293, -3.5770497, -6.6912575, -1.1046846]"
the president purchased them the computer .,a king showed it a tea .,DO,DO,PURCHASE,SHOW,THE,A,for,to,-44.973934173583984,"[-3.8191214, -9.908695, -9.067343, -4.5694404, -4.424608, -11.23177, -1.9529567]"
the president purchased us the coffee .,a buddy kept a juice for him .,DO,PD,PURCHASE,KEEP,THE,A,for,for,-48.6345329284668,"[-3.8442667, -10.246771, -8.274828, -3.0437794, -12.328028, -5.9075613, -3.7026772, -1.2866229]"
the president purchased us the coffee .,a buddy kept him a juice .,DO,DO,PURCHASE,KEEP,THE,A,for,for,-45.42963790893555,"[-3.8442667, -10.246771, -8.274828, -4.057249, -5.0714827, -12.280893, -1.6541477]"
the president purchased us the computer .,a child saved a juice for me .,DO,PD,PURCHASE,SAVE,THE,A,for,for,-48.33081817626953,"[-3.818655, -6.4965706, -9.359407, -2.8678133, -13.906948, -6.412142, -4.299344, -1.1699398]"
the president purchased us the computer .,a child saved me a juice .,DO,DO,PURCHASE,SAVE,THE,A,for,for,-42.527069091796875,"[-3.818655, -6.4965706, -9.359407, -4.3112135, -3.0670524, -12.63066, -2.8435087]"
the president purchased you the cheese .,a colonel drew a bag for me .,DO,PD,PURCHASE,DRAW,THE,A,for,for,-41.82527160644531,"[-3.8231263, -10.673733, -9.110506, -1.4294703, -8.504793, -4.543097, -2.482791, -1.2577543]"
