prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
a hero got a tea for me .,the physician promised the juice to them .,PD,PD,GET,PROMISE,A,THE,for,to,-46.48442840576172,"[-3.1787407, -11.189495, -8.771521, -2.9389515, -10.872298, -2.8844466, -5.5587473, -1.0902276]"
a hero got a tea for me .,the physician promised them the juice .,PD,DO,GET,PROMISE,A,THE,for,to,-41.82044982910156,"[-3.1787407, -11.189495, -8.771521, -6.0370607, -2.8094206, -8.531528, -1.3026872]"
a hero got a television for him .,the father drew the bell for you .,PD,PD,GET,DRAW,A,THE,for,for,-42.44976806640625,"[-3.1661475, -7.891185, -10.446336, -2.0799332, -9.107273, -2.0626552, -6.7406387, -0.95559853]"
a hero got a television for him .,the father drew you the bell .,PD,DO,GET,DRAW,A,THE,for,for,-45.065574645996094,"[-3.1661475, -7.891185, -10.446336, -8.105849, -4.1212635, -9.860483, -1.4743121]"
a hero got a television for it .,the winner made the hat for them .,PD,PD,GET,MAKE,A,THE,for,for,-42.179649353027344,"[-3.1427777, -8.245787, -8.105662, -1.735277, -9.425784, -4.022202, -6.5348473, -0.96731263]"
a hero got a television for it .,the winner made them the hat .,PD,DO,GET,MAKE,A,THE,for,for,-44.423736572265625,"[-3.1427777, -8.245787, -8.105662, -7.551239, -2.4782796, -11.267608, -3.6323848]"
a hero got a television for me .,the mayor threw the juice to you .,PD,PD,GET,THROW,A,THE,for,to,-45.73607635498047,"[-3.168514, -8.034582, -9.354151, -2.763239, -10.919129, -4.069426, -6.6212955, -0.80573756]"
a hero got a television for me .,the mayor threw you the juice .,PD,DO,GET,THROW,A,THE,for,to,-44.094425201416016,"[-3.168514, -8.034582, -9.354151, -8.839877, -2.652691, -10.973418, -1.0711936]"
a hero got a television for them .,the physician took the newspaper to it .,PD,PD,GET,TAKE,A,THE,for,to,-42.743568420410156,"[-3.171503, -11.254493, -6.19619, -1.6966207, -7.288854, -1.8504092, -7.84949, -3.4360116]"
a hero got a television for them .,the physician took it the newspaper .,PD,DO,GET,TAKE,A,THE,for,to,-42.60028839111328,"[-3.171503, -11.254493, -6.19619, -4.1484737, -5.2490196, -9.193377, -3.387234]"
a hero got a television for us .,the physician promised the chocolate to you .,PD,PD,GET,PROMISE,A,THE,for,to,-46.83911895751953,"[-3.1697257, -11.253461, -8.796656, -2.822135, -11.230196, -3.3273861, -5.351054, -0.8885056]"
a hero got a television for us .,the physician promised you the chocolate .,PD,DO,GET,PROMISE,A,THE,for,to,-43.53800582885742,"[-3.1697257, -11.253461, -8.796656, -5.5278006, -2.972101, -10.408253, -1.4100089]"
a hero got a television for you .,the singer gave the juice to me .,PD,PD,GET,GIVE,A,THE,for,to,-38.83750915527344,"[-3.1603484, -9.227489, -6.755527, -2.0386934, -11.457645, -0.50249064, -4.279148, -1.4161657]"
