prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
the scientist showed the bag to them .,a child saved a juice for her .,PD,PD,SHOW,SAVE,THE,A,to,for,-46.75362014770508,"[-3.8687546, -6.3137093, -9.691676, -2.7399724, -13.082683, -5.8823175, -1.8913867, -3.2831213]"
the scientist showed the bag to them .,a child saved her a juice .,PD,DO,SHOW,SAVE,THE,A,to,for,-44.92794418334961,"[-3.8687546, -6.3137093, -9.691676, -2.1136792, -7.6207976, -11.156176, -4.1631517]"
the scientist showed the coffee to me .,a girl sold a beer to us .,PD,PD,SHOW,SELL,THE,A,to,to,-33.38527297973633,"[-3.85031, -6.834509, -9.439333, -2.1166525, -5.302659, -0.69391674, -4.1753874, -0.97250533]"
the scientist showed the coffee to me .,a girl sold us a beer .,PD,DO,SHOW,SELL,THE,A,to,to,-33.555904388427734,"[-3.85031, -6.834509, -9.439333, -6.816329, -1.1291959, -3.999022, -1.4872067]"
the scientist showed the coffee to you .,an aunt gave a tea to me .,PD,PD,SHOW,GIVE,THE,A,to,to,-34.137794494628906,"[-6.0627966, -8.976559, -5.5805564, -1.9221703, -8.544123, -0.20843536, -1.9916153, -0.8515414]"
the scientist showed the coffee to you .,an aunt gave me a tea .,PD,DO,SHOW,GIVE,THE,A,to,to,-31.748878479003906,"[-6.0627966, -8.976559, -5.5805564, -1.7757698, -0.63596404, -7.0051775, -1.7120552]"
the scientist showed the salad to me .,an employer kept a coffee for it .,PD,PD,SHOW,KEEP,THE,A,to,for,-48.39131164550781,"[-6.041056, -7.998023, -9.825756, -1.8260772, -9.568404, -5.1392355, -6.7821555, -1.2106018]"
the scientist showed the salad to me .,an employer kept it a coffee .,PD,DO,SHOW,KEEP,THE,A,to,for,-47.35102462768555,"[-6.041056, -7.998023, -9.825756, -4.5000887, -2.4132743, -13.244504, -3.328322]"
the scientist showed the salad to you .,a man gave a card to me .,PD,PD,SHOW,GIVE,THE,A,to,to,-31.607318878173828,"[-3.868561, -3.8855698, -7.4582806, -1.359683, -9.171221, -0.119352296, -4.2508154, -1.4938366]"
the scientist showed the salad to you .,a man gave me a card .,PD,DO,SHOW,GIVE,THE,A,to,to,-28.214035034179688,"[-3.868561, -3.8855698, -7.4582806, -3.0888815, -0.6150503, -6.836044, -2.4616475]"
the scientist showed the tea to him .,a chief drew a telephone for you .,PD,PD,SHOW,DRAW,THE,A,to,for,-47.494144439697266,"[-3.8766437, -9.032385, -11.758502, -1.4305388, -7.1256237, -6.171031, -7.3046336, -0.794786]"
the scientist showed the tea to him .,a chief drew you a telephone .,PD,DO,SHOW,DRAW,THE,A,to,for,-47.33762741088867,"[-3.8766437, -9.032385, -11.758502, -9.185505, -3.1357825, -7.745446, -2.6033626]"
the scientist showed the tea to him .,a corporation designed a gun for you .,PD,PD,SHOW,DESIGN,THE,A,to,for,-44.84534454345703,"[-3.8766437, -10.797572, -8.426021, -6.2180796, -7.6392097, -1.4880723, -5.3206472, -1.0791017]"
the scientist showed the tea to him .,a corporation designed you a gun .,PD,DO,SHOW,DESIGN,THE,A,to,for,-46.5889892578125,"[-3.8766437, -10.797572, -8.426021, -9.675954, -4.9760027, -7.6362467, -1.2005515]"
the scientist showed the tea to it .,a woman drew a bag for them .,PD,PD,SHOW,DRAW,THE,A,to,for,-37.69773864746094,"[-3.8643916, -4.3760777, -9.461803, -0.89398915, -7.3016086, -4.6896315, -5.9654365, -1.1448016]"
the scientist showed the tea to it .,a woman drew them a bag .,PD,DO,SHOW,DRAW,THE,A,to,for,-37.89121627807617,"[-3.8643916, -4.3760777, -9.461803, -7.570928, -3.0587652, -6.9213376, -2.6379137]"
the scientist showed the tea to you .,a champion bought a beer for us .,PD,PD,SHOW,BUY,THE,A,to,for,-40.05757141113281,"[-3.853269, -9.480882, -11.621809, -1.3148413, -5.6173577, -2.363441, -4.675417, -1.130554]"
the scientist showed the tea to you .,a champion bought us a beer .,PD,DO,SHOW,BUY,THE,A,to,for,-37.382991790771484,"[-3.853269, -9.480882, -11.621809, -6.131488, -1.0520694, -3.8192391, -1.424236]"
the scientist showed them the bag .,a child saved a juice for her .,DO,PD,SHOW,SAVE,THE,A,to,for,-48.0007209777832,"[-3.845232, -6.2954783, -9.465832, -2.6717172, -13.340864, -6.218414, -1.8074527, -4.355731]"
the scientist showed them the bag .,a child saved her a juice .,DO,DO,SHOW,SAVE,THE,A,to,for,-44.421409606933594,"[-3.845232, -6.2954783, -9.465832, -2.0841498, -7.7382827, -11.022889, -3.9695473]"
the scientist showed you the coffee .,an aunt gave a tea to me .,DO,PD,SHOW,GIVE,THE,A,to,to,-35.225250244140625,"[-6.029578, -8.84725, -5.4813366, -2.045385, -8.587198, -0.40060118, -2.7001429, -1.1337578]"
the scientist showed you the coffee .,an aunt gave me a tea .,DO,DO,SHOW,GIVE,THE,A,to,to,-30.120933532714844,"[-6.029578, -8.84725, -5.4813366, -1.5876383, -0.7536323, -6.133953, -1.2875438]"
the scientist showed you the salad .,a man gave a card to me .,DO,PD,SHOW,GIVE,THE,A,to,to,-33.789615631103516,"[-3.8407824, -3.6857023, -7.3173885, -1.3290228, -9.889514, -0.22121842, -5.693609, -1.8123789]"
the scientist showed you the salad .,a man gave me a card .,DO,DO,SHOW,GIVE,THE,A,to,to,-28.108592987060547,"[-3.8407824, -3.6857023, -7.3173885, -3.1320605, -0.62618995, -7.344843, -2.1616247]"
the scientist showed you the tea .,a champion bought a beer for us .,DO,PD,SHOW,BUY,THE,A,to,for,-41.41135787963867,"[-3.8299959, -9.445404, -11.853744, -1.2491218, -5.731746, -2.5654912, -5.588402, -1.1474534]"
the scientist showed you the tea .,a champion bought us a beer .,DO,DO,SHOW,BUY,THE,A,to,for,-36.858543395996094,"[-3.8299959, -9.445404, -11.853744, -6.03203, -1.1221266, -3.5219707, -1.0532731]"
the scientist sold him the cigarette .,a mayor sent a chocolate to us .,DO,PD,SELL,SEND,THE,A,to,to,-47.32091522216797,"[-3.850293, -9.9692955, -7.4223704, -1.4230174, -10.158344, -5.8023176, -6.9758434, -1.7194338]"
