prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
a leader took a cup to you .,the uncle saved the chicken for me .,PD,PD,TAKE,SAVE,A,THE,to,for,-42.424537658691406,"[-3.1752582, -11.341305, -12.89814, -1.1104317, -6.974681, -2.6580546, -3.4718676, -0.79479825]"
a leader took a cup to you .,the uncle saved me the chicken .,PD,DO,TAKE,SAVE,A,THE,to,for,-46.68638229370117,"[-3.1752582, -11.341305, -12.89814, -3.4642553, -2.9871745, -11.377553, -1.4426951]"
a leader took a guitar to him .,the brother supplied the beer to her .,PD,PD,TAKE,SUPPLY,A,THE,to,to,-40.78497314453125,"[-3.16741, -9.385824, -13.08833, -1.3518312, -7.1428246, -0.9859166, -4.4799614, -1.1828717]"
a leader took a guitar to him .,the brother supplied her the beer .,PD,DO,TAKE,SUPPLY,A,THE,to,to,-41.91231918334961,"[-3.16741, -9.385824, -13.08833, -5.3504314, -3.3776042, -6.235771, -1.3069469]"
a leader took a guitar to me .,the guest made the key for us .,PD,PD,TAKE,MAKE,A,THE,to,for,-39.06000518798828,"[-3.1670704, -10.006727, -7.3717346, -2.3745308, -7.2212934, -3.6821983, -3.7783513, -1.4580992]"
a leader took a guitar to me .,the guest made us the key .,PD,DO,TAKE,MAKE,A,THE,to,for,-40.16911315917969,"[-3.1670704, -10.006727, -7.3717346, -5.996196, -4.0400734, -7.1455894, -2.441721]"
a leader took him a guitar .,the brother supplied the beer to her .,DO,PD,TAKE,SUPPLY,A,THE,to,to,-41.76167297363281,"[-3.1860292, -9.388535, -12.627598, -1.4854426, -7.3199725, -1.9294369, -4.2871456, -1.5375109]"
a leader took him a guitar .,the brother supplied her the beer .,DO,DO,TAKE,SUPPLY,A,THE,to,to,-40.85100555419922,"[-3.1860292, -9.388535, -12.627598, -4.8634667, -3.0177915, -6.654315, -1.1132667]"
a leader took me a guitar .,the guest made the key for us .,DO,PD,TAKE,MAKE,A,THE,to,for,-38.851600646972656,"[-3.1798615, -9.907188, -7.4104214, -2.611463, -7.0245204, -3.652245, -3.656066, -1.4098341]"
a leader took me a guitar .,the guest made us the key .,DO,DO,TAKE,MAKE,A,THE,to,for,-36.40625762939453,"[-3.1798615, -9.907188, -7.4104214, -4.967073, -3.0565572, -5.819331, -2.0658271]"
