prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
a woman showed me a flower .,the guest made the jacket for us .,DO,PD,SHOW,MAKE,A,THE,to,for,-41.287681579589844,"[-2.8481781, -9.560819, -7.4654284, -2.5510352, -11.413664, -3.8214326, -2.788236, -0.8388895]"
a woman showed me a flower .,the guest made us the jacket .,DO,DO,SHOW,MAKE,A,THE,to,for,-41.001991271972656,"[-2.8481781, -9.560819, -7.4654284, -5.6479645, -4.7235427, -9.679917, -1.0761414]"
a woman showed them an iron .,the cop threw the pie to it .,DO,PD,SHOW,THROW,A,THE,to,to,-43.99957275390625,"[-2.8312147, -10.054393, -8.488207, -1.5898424, -9.316359, -3.9562516, -6.747039, -1.0162665]"
a woman showed them an iron .,the cop threw it the pie .,DO,DO,SHOW,THROW,A,THE,to,to,-46.02483367919922,"[-2.8312147, -10.054393, -8.488207, -5.167626, -6.630602, -12.162224, -0.6905688]"
a woman showed us a flower .,the priest saved the machine for you .,DO,PD,SHOW,SAVE,A,THE,to,for,-44.99202346801758,"[-2.8378189, -9.740012, -9.658515, -1.3469754, -11.089504, -4.5210853, -5.268737, -0.52937675]"
a woman showed us a flower .,the priest saved you the machine .,DO,DO,SHOW,SAVE,A,THE,to,for,-47.31405258178711,"[-2.8378189, -9.740012, -9.658515, -6.2366314, -5.50843, -12.251482, -1.0811651]"
a woman showed us a pie .,the lawyer supplied the tea to it .,DO,PD,SHOW,SUPPLY,A,THE,to,to,-44.617881774902344,"[-2.8463717, -8.803801, -11.426768, -1.5635326, -9.09733, -2.4515705, -7.687895, -0.7406151]"
a woman showed us a pie .,the lawyer supplied it the tea .,DO,DO,SHOW,SUPPLY,A,THE,to,to,-44.9478759765625,"[-2.8463717, -8.803801, -11.426768, -6.2144356, -6.2287817, -8.770075, -0.65764177]"
a woman showed you a beer .,the physician took the newspaper to it .,DO,PD,SHOW,TAKE,A,THE,to,to,-42.02494812011719,"[-2.839965, -11.020231, -6.286412, -1.6070375, -8.003718, -2.0292943, -7.550329, -2.687964]"
a woman showed you a beer .,the physician took it the newspaper .,DO,DO,SHOW,TAKE,A,THE,to,to,-43.12628173828125,"[-2.839965, -11.020231, -6.286412, -4.3107395, -4.900201, -10.89727, -2.871465]"
a woman showed you an iron .,the father gave the hat to me .,DO,PD,SHOW,GIVE,A,THE,to,to,-34.93707275390625,"[-2.8509068, -7.2016373, -8.614516, -2.026636, -9.49399, -0.367535, -3.3782454, -1.0036075]"
a woman showed you an iron .,the father gave me the hat .,DO,DO,SHOW,GIVE,A,THE,to,to,-31.622316360473633,"[-2.8509068, -7.2016373, -8.614516, -2.4135587, -1.890496, -7.670162, -0.98104]"
a woman sold a cheese to him .,the aunt delivered the chicken for you .,PD,PD,SELL,DELIVER,A,THE,to,for,-45.50267791748047,"[-2.8631546, -11.168442, -11.303697, -1.5432687, -7.7421293, -4.9316278, -5.2994356, -0.6509235]"
a woman sold a cheese to him .,the aunt delivered you the chicken .,PD,DO,SELL,DELIVER,A,THE,to,for,-42.35631561279297,"[-2.8631546, -11.168442, -11.303697, -7.5564275, -1.8545742, -6.5963974, -1.0136261]"
a woman sold a cheese to them .,the partner gave the salad to you .,PD,PD,SELL,GIVE,A,THE,to,to,-39.975860595703125,"[-2.8576488, -10.583313, -7.101829, -1.7638226, -10.374893, -0.5937473, -6.1487556, -0.55185175]"
a woman sold a cheese to them .,the partner gave you the salad .,PD,DO,SELL,GIVE,A,THE,to,to,-37.02336120605469,"[-2.8576488, -10.583313, -7.101829, -4.8469753, -1.6082308, -8.906809, -1.1185554]"
a woman sold a cheese to us .,the student got the pie for you .,PD,PD,SELL,GET,A,THE,to,for,-40.445125579833984,"[-2.8601036, -8.090576, -7.1959677, -2.4826026, -10.261828, -3.849049, -5.0819507, -0.6230474]"
a woman sold a cheese to us .,the student got you the pie .,PD,DO,SELL,GET,A,THE,to,for,-40.39485168457031,"[-2.8601036, -8.090576, -7.1959677, -8.135042, -3.5306966, -9.705798, -0.87666416]"
a woman sold a cheese to us .,the band designed the cup for you .,PD,PD,SELL,DESIGN,A,THE,to,for,-38.68105697631836,"[-2.8601036, -7.91425, -9.542549, -0.93644595, -9.542188, -2.7745395, -4.512703, -0.5982785]"
a woman sold a cheese to us .,the band designed you the cup .,PD,DO,SELL,DESIGN,A,THE,to,for,-42.04670333862305,"[-2.8601036, -7.91425, -9.542549, -7.3183165, -3.8173656, -9.45056, -1.1435604]"
a woman sold a newspaper to me .,the scientist kept the chicken for it .,PD,PD,SELL,KEEP,A,THE,to,for,-45.88627243041992,"[-2.819299, -9.989778, -8.643463, -2.5880451, -8.393796, -4.082192, -7.9796357, -1.3900628]"
a woman sold a newspaper to me .,the scientist kept it the chicken .,PD,DO,SELL,KEEP,A,THE,to,for,-45.64297103881836,"[-2.819299, -9.989778, -8.643463, -4.5506916, -5.5518975, -12.321525, -1.7663181]"
a woman sold a newspaper to me .,the guest made the jacket for us .,PD,PD,SELL,MAKE,A,THE,to,for,-41.83599853515625,"[-2.819299, -9.839716, -7.5069113, -2.1823912, -12.146208, -3.367587, -3.2148814, -0.7590041]"
a woman sold a newspaper to me .,the guest made us the jacket .,PD,DO,SELL,MAKE,A,THE,to,for,-43.080528259277344,"[-2.819299, -9.839716, -7.5069113, -6.468835, -3.6783533, -11.361117, -1.4062992]"
a woman sold a tea to me .,the secretary brought the juice to her .,PD,PD,SELL,BRING,A,THE,to,to,-42.45693588256836,"[-2.8448792, -9.015667, -11.886934, -2.0248249, -11.598574, -0.47616532, -2.6344151, -1.9754766]"
a woman sold a tea to me .,the secretary brought her the juice .,PD,DO,SELL,BRING,A,THE,to,to,-40.492576599121094,"[-2.8448792, -9.015667, -11.886934, -3.562638, -4.3488646, -7.7249727, -1.108623]"
