prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
an uncle took me a plate .,the minister threw the bell to you .,DO,PD,TAKE,THROW,A,THE,to,to,-43.660377502441406,"[-2.8210726, -8.367195, -9.618623, -2.9560852, -8.657313, -3.043367, -7.3071885, -0.8895341]"
an uncle took me a plate .,the minister threw you the bell .,DO,DO,TAKE,THROW,A,THE,to,to,-42.32752227783203,"[-2.8210726, -8.367195, -9.618623, -8.9356165, -3.031079, -8.76582, -0.78811973]"
an uncle took us a plate .,the husband designed the card for me .,DO,PD,TAKE,DESIGN,A,THE,to,for,-35.84474182128906,"[-2.8328211, -8.14431, -11.077844, -1.0892582, -7.3737364, -3.086983, -1.3443204, -0.8954673]"
an uncle took us a plate .,the husband designed me the card .,DO,DO,TAKE,DESIGN,A,THE,to,for,-37.550926208496094,"[-2.8328211, -8.14431, -11.077844, -5.182884, -2.7427807, -6.2699623, -1.3003263]"
an uncle took us a plate .,the candidate delivered the television for me .,DO,PD,TAKE,DELIVER,A,THE,to,for,-45.606483459472656,"[-2.8328211, -9.188526, -8.661641, -2.1884422, -10.277332, -7.742713, -3.7422032, -0.9728023]"
an uncle took us a plate .,the candidate delivered me the television .,DO,DO,TAKE,DELIVER,A,THE,to,for,-40.672176361083984,"[-2.8328211, -9.188526, -8.661641, -7.2811966, -2.7803183, -8.904406, -1.0232686]"
an uncle took you a computer .,the attorney drew the telephone for me .,DO,PD,TAKE,DRAW,A,THE,to,for,-41.84346008300781,"[-2.686375, -8.319889, -11.033399, -2.2175837, -8.638803, -3.724948, -4.083247, -1.1392169]"
an uncle took you a computer .,the attorney drew me the telephone .,DO,DO,TAKE,DRAW,A,THE,to,for,-39.92173385620117,"[-2.686375, -8.319889, -11.033399, -6.665889, -2.7448285, -7.3347683, -1.1365862]"
an uncle took you a computer .,the husband left the meal for me .,DO,PD,TAKE,LEAVE,A,THE,to,for,-36.726036071777344,"[-2.686375, -8.295076, -6.0335503, -1.5588694, -10.647425, -2.5433426, -3.826559, -1.1348399]"
an uncle took you a computer .,the husband left me the meal .,DO,DO,TAKE,LEAVE,A,THE,to,for,-33.687217712402344,"[-2.686375, -8.295076, -6.0335503, -3.0112448, -2.6954875, -9.3013315, -1.6641502]"
an uncle took you a plate .,the man bought the meal for them .,DO,PD,TAKE,BUY,A,THE,to,for,-35.214439392089844,"[-2.7678597, -4.9768887, -8.934971, -1.509419, -7.79873, -2.212135, -5.503548, -1.5108919]"
an uncle took you a plate .,the man bought them the meal .,DO,DO,TAKE,BUY,A,THE,to,for,-32.7558708190918,"[-2.7678597, -4.9768887, -8.934971, -5.4783654, -3.7489057, -5.6414022, -1.207479]"
an uncle took you a plate .,the actress threw the cheese to me .,DO,PD,TAKE,THROW,A,THE,to,to,-42.86723327636719,"[-2.7678597, -8.793564, -8.613016, -3.4730172, -10.178122, -3.7313185, -4.0188475, -1.2914873]"
