prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
the author showed it the cigarette .,a guy supplied a salad to him .,DO,PD,SHOW,SUPPLY,THE,A,to,to,-42.11789321899414,"[-3.5089355, -7.8502073, -11.585082, -2.1407323, -8.917328, -1.8298687, -5.320698, -0.96504295]"
the author showed it the cigarette .,a guy supplied him a salad .,DO,DO,SHOW,SUPPLY,THE,A,to,to,-39.52385711669922,"[-3.5089355, -7.8502073, -11.585082, -5.6494937, -2.4894419, -7.459563, -0.98113525]"
the author showed me the chicken .,a soldier made a computer for you .,DO,PD,SHOW,MAKE,THE,A,to,for,-39.82273864746094,"[-3.5054324, -7.579291, -7.3573995, -1.3845123, -8.618854, -3.5501628, -6.735004, -1.0920858]"
the author showed me the chicken .,a soldier made you a computer .,DO,DO,SHOW,MAKE,THE,A,to,for,-39.07117462158203,"[-3.5054324, -7.579291, -7.3573995, -8.572958, -1.866765, -9.012618, -1.1767094]"
the author showed me the chicken .,a wife supplied a juice to you .,DO,PD,SHOW,SUPPLY,THE,A,to,to,-47.956565856933594,"[-3.5054324, -9.458604, -12.534218, -2.4682932, -9.466988, -1.4258535, -8.0050745, -1.0921023]"
the author showed me the chicken .,a wife supplied you a juice .,DO,DO,SHOW,SUPPLY,THE,A,to,to,-46.007537841796875,"[-3.5054324, -9.458604, -12.534218, -6.957074, -3.7768257, -8.16651, -1.6088755]"
the author showed the chicken to me .,a soldier made a computer for you .,PD,PD,SHOW,MAKE,THE,A,to,for,-40.362335205078125,"[-3.4668531, -7.606212, -7.2467794, -1.0748109, -8.750505, -4.4001675, -6.6305976, -1.1864064]"
the author showed the chicken to me .,a soldier made you a computer .,PD,DO,SHOW,MAKE,THE,A,to,for,-38.897579193115234,"[-3.4668531, -7.606212, -7.2467794, -8.908614, -1.5542622, -8.736431, -1.3784281]"
the author showed the chicken to me .,a wife supplied a juice to you .,PD,PD,SHOW,SUPPLY,THE,A,to,to,-47.05084991455078,"[-3.4668531, -9.565901, -12.917578, -2.113182, -9.816269, -0.7479131, -7.455652, -0.9675015]"
the author showed the chicken to me .,a wife supplied you a juice .,PD,DO,SHOW,SUPPLY,THE,A,to,to,-47.70465850830078,"[-3.4668531, -9.565901, -12.917578, -7.243452, -3.6332731, -8.440783, -2.4368167]"
the author showed the chicken to you .,a winner kept a coat for him .,PD,PD,SHOW,KEEP,THE,A,to,for,-46.32566833496094,"[-3.4726472, -10.657513, -9.305553, -2.8720767, -10.169357, -3.6637402, -4.9597654, -1.2250179]"
the author showed the chicken to you .,a winner kept him a coat .,PD,DO,SHOW,KEEP,THE,A,to,for,-48.45726013183594,"[-3.4726472, -10.657513, -9.305553, -6.0314693, -4.3721633, -12.562622, -2.0552907]"
the author showed the cigarette to it .,a guy supplied a salad to him .,PD,PD,SHOW,SUPPLY,THE,A,to,to,-39.87427520751953,"[-3.503313, -7.903621, -11.588474, -2.1558151, -9.067885, -1.2779564, -3.7796748, -0.59753376]"
the author showed the cigarette to it .,a guy supplied him a salad .,PD,DO,SHOW,SUPPLY,THE,A,to,to,-40.012996673583984,"[-3.503313, -7.903621, -11.588474, -5.3479958, -2.6991167, -7.778822, -1.191654]"
the author showed the tea to them .,a worker supplied a salad to you .,PD,PD,SHOW,SUPPLY,THE,A,to,to,-39.24098587036133,"[-3.5109627, -6.831356, -11.174444, -2.5918097, -7.8794565, -0.5023835, -6.1394997, -0.6110729]"
the author showed the tea to them .,a worker supplied you a salad .,PD,DO,SHOW,SUPPLY,THE,A,to,to,-42.395294189453125,"[-3.5109627, -6.831356, -11.174444, -7.431623, -5.05495, -6.8940716, -1.4978856]"
the author showed the tea to you .,a soldier left a bell for it .,PD,PD,SHOW,LEAVE,THE,A,to,for,-45.78783416748047,"[-3.5001326, -7.7729526, -7.480953, -1.7499272, -12.74273, -2.4795535, -7.6437616, -2.4178226]"
