prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
a champion caught him an engine .,the business designed the gun for them .,DO,PD,CATCH,DESIGN,A,THE,for,for,-40.392723083496094,"[-3.2315369, -8.0898285, -10.917176, -2.1756337, -7.5404377, -2.4457397, -5.1304574, -0.8619157]"
a champion caught him an engine .,the business designed them the gun .,DO,DO,CATCH,DESIGN,A,THE,for,for,-41.619789123535156,"[-3.2315369, -8.0898285, -10.917176, -5.721737, -4.9959526, -7.4892054, -1.1743519]"
a champion caught me a card .,the guy gave the meal to us .,DO,PD,CATCH,GIVE,A,THE,for,to,-37.09801483154297,"[-3.2201467, -8.101591, -6.8597565, -3.6381474, -9.728024, -0.8924125, -3.6070971, -1.0508405]"
a champion caught me a card .,the guy gave us the meal .,DO,DO,CATCH,GIVE,A,THE,for,to,-33.55219650268555,"[-3.2201467, -8.101591, -6.8597565, -3.2116709, -1.8067696, -9.200765, -1.1514958]"
a champion caught me a computer .,the princess drew the telephone for you .,DO,PD,CATCH,DRAW,A,THE,for,for,-45.427330017089844,"[-3.2012162, -10.649517, -8.817968, -2.3893585, -10.058193, -4.3501177, -5.334383, -0.6265785]"
a champion caught me a computer .,the princess drew you the telephone .,DO,DO,CATCH,DRAW,A,THE,for,for,-42.16312026977539,"[-3.2012162, -10.649517, -8.817968, -6.3256493, -3.0109768, -9.458469, -0.6993241]"
a champion caught them a machine .,the leader bought the tea for us .,DO,PD,CATCH,BUY,A,THE,for,for,-42.9908447265625,"[-3.2078996, -7.420456, -13.244795, -1.3207991, -9.109726, -2.491573, -4.973871, -1.2217252]"
a champion caught them a machine .,the leader bought us the tea .,DO,DO,CATCH,BUY,A,THE,for,for,-42.650726318359375,"[-3.2078996, -7.420456, -13.244795, -6.322421, -2.6707706, -8.795147, -0.9892392]"
a champion caught us a machine .,the opponent took the engine to you .,DO,PD,CATCH,TAKE,A,THE,for,to,-39.73546600341797,"[-3.2026386, -10.260841, -5.5796494, -1.6214004, -9.290063, -2.771953, -6.0657034, -0.9432151]"
a champion caught us a machine .,the opponent took you the engine .,DO,DO,CATCH,TAKE,A,THE,for,to,-40.34748077392578,"[-3.2026386, -10.260841, -5.5796494, -6.2273173, -4.537857, -9.39704, -1.142137]"
a champion caught you a computer .,the man fed the cheese to him .,DO,PD,CATCH,FEED,A,THE,for,to,-38.74847412109375,"[-3.1913269, -5.8269916, -12.262843, -1.5702785, -8.346305, -1.24686, -4.6446676, -1.659204]"
a champion caught you a computer .,the man fed him the cheese .,DO,DO,CATCH,FEED,A,THE,for,to,-34.46251678466797,"[-3.1913269, -5.8269916, -12.262843, -4.145059, -2.362535, -5.6027946, -1.070966]"
a champion delivered a coffee for him .,the wife got the key for us .,PD,PD,DELIVER,GET,A,THE,for,for,-39.77107238769531,"[-3.2044125, -8.831387, -8.758736, -2.7870078, -6.6517067, -3.3121214, -5.1649957, -1.0607078]"
a champion delivered a coffee for him .,the wife got us the key .,PD,DO,DELIVER,GET,A,THE,for,for,-38.90583038330078,"[-3.2044125, -8.831387, -8.758736, -6.720588, -3.7104638, -5.9659557, -1.7142894]"
a champion delivered a coffee for him .,the writer kept the chocolate for you .,PD,PD,DELIVER,KEEP,A,THE,for,for,-43.53600311279297,"[-3.2044125, -7.8348527, -9.42601, -3.241415, -9.628921, -3.5197484, -5.9227514, -0.7578943]"
a champion delivered a coffee for him .,the writer kept you the chocolate .,PD,DO,DELIVER,KEEP,A,THE,for,for,-47.0493278503418,"[-3.2044125, -7.8348527, -9.42601, -6.6953983, -7.1869226, -11.099725, -1.6020069]"
a champion delivered a coffee for him .,the parent fed the chocolate to us .,PD,PD,DELIVER,FEED,A,THE,for,to,-43.17290496826172,"[-3.2044125, -9.275455, -12.209763, -1.5399702, -7.0573225, -3.386887, -5.622076, -0.8770191]"
a champion delivered a coffee for him .,the parent fed us the chocolate .,PD,DO,DELIVER,FEED,A,THE,for,to,-41.98406982421875,"[-3.2044125, -9.275455, -12.209763, -6.617448, -2.8157926, -6.474121, -1.38708]"
a champion delivered a coffee for you .,the candidate left the knife for him .,PD,PD,DELIVER,LEAVE,A,THE,for,for,-40.246421813964844,"[-3.1980207, -9.367882, -7.847351, -1.4782255, -10.258408, -3.7510695, -3.53375, -0.8117132]"
a champion delivered a coffee for you .,the candidate left him the knife .,PD,DO,DELIVER,LEAVE,A,THE,for,for,-40.268402099609375,"[-3.1980207, -9.367882, -7.847351, -5.2827177, -4.5540934, -8.246518, -1.7718195]"
a champion delivered him a coffee .,the wife got the key for us .,DO,PD,DELIVER,GET,A,THE,for,for,-40.94744110107422,"[-3.2318952, -8.796616, -8.653008, -3.0579555, -6.9932756, -3.987672, -5.0694547, -1.1575654]"
a champion delivered him a coffee .,the wife got us the key .,DO,DO,DELIVER,GET,A,THE,for,for,-38.79779815673828,"[-3.2318952, -8.796616, -8.653008, -6.268754, -4.0911455, -6.191538, -1.5648385]"
a champion delivered him a coffee .,the writer kept the chocolate for you .,DO,PD,DELIVER,KEEP,A,THE,for,for,-45.883880615234375,"[-3.2318952, -7.82927, -9.165142, -3.9567082, -9.747382, -4.5405593, -6.5863724, -0.8265542]"
a champion delivered him a coffee .,the writer kept you the chocolate .,DO,DO,DELIVER,KEEP,A,THE,for,for,-47.19533157348633,"[-3.2318952, -7.82927, -9.165142, -7.0897617, -7.521404, -10.963169, -1.3946894]"
a champion delivered him a coffee .,the parent fed the chocolate to us .,DO,PD,DELIVER,FEED,A,THE,for,to,-43.777923583984375,"[-3.2318952, -9.243711, -11.915263, -1.9485276, -7.4147434, -3.0912135, -6.083269, -0.8493018]"
a champion delivered him a coffee .,the parent fed us the chocolate .,DO,DO,DELIVER,FEED,A,THE,for,to,-40.987117767333984,"[-3.2318952, -9.243711, -11.915263, -5.950631, -2.9591093, -6.4070945, -1.2794124]"
a champion delivered you a coffee .,the candidate left the knife for him .,DO,PD,DELIVER,LEAVE,A,THE,for,for,-41.392906188964844,"[-3.2147768, -9.355555, -7.794754, -1.5689701, -10.3200035, -4.480811, -3.4983876, -1.1596477]"
a champion delivered you a coffee .,the candidate left him the knife .,DO,DO,DELIVER,LEAVE,A,THE,for,for,-39.630279541015625,"[-3.2147768, -9.355555, -7.794754, -5.151097, -4.5853004, -8.063347, -1.4654489]"
a champion designed a bowl for them .,the cousin left the chicken for you .,PD,PD,DESIGN,LEAVE,A,THE,for,for,-41.72967529296875,"[-3.218766, -11.777552, -7.4139256, -1.6002105, -9.92363, -3.2329004, -3.7676852, -0.7950032]"
a champion designed a bowl for them .,the cousin left you the chicken .,PD,DO,DESIGN,LEAVE,A,THE,for,for,-42.115570068359375,"[-3.218766, -11.777552, -7.4139256, -5.5877194, -4.141238, -8.472636, -1.503735]"
a champion designed a bowl for us .,the professor got the cheese for me .,PD,PD,DESIGN,GET,A,THE,for,for,-39.90716552734375,"[-3.2258868, -9.225973, -6.940316, -2.7698786, -10.460495, -3.2254376, -3.2895813, -0.76959455]"
a champion designed a bowl for us .,the professor got me the cheese .,PD,DO,DESIGN,GET,A,THE,for,for,-37.81147003173828,"[-3.2258868, -9.225973, -6.940316, -4.3671494, -2.986329, -9.641489, -1.4243262]"
a champion designed a crystal for you .,the buddy supplied the tea to me .,PD,PD,DESIGN,SUPPLY,A,THE,for,to,-42.947547912597656,"[-3.2153625, -12.511286, -10.940838, -1.9173433, -8.826952, -3.2096279, -1.1884409, -1.1376989]"
a champion designed a crystal for you .,the buddy supplied me the tea .,PD,DO,DESIGN,SUPPLY,A,THE,for,to,-41.7608757019043,"[-3.2153625, -12.511286, -10.940838, -2.1280813, -2.9634218, -8.349123, -1.6527654]"
a champion designed a motor for you .,the chief gave the instrument to me .,PD,PD,DESIGN,GIVE,A,THE,for,to,-43.50506591796875,"[-3.2204404, -7.8351893, -11.476232, -2.0106194, -12.194915, -2.150699, -2.728323, -1.888651]"
a champion designed a motor for you .,the chief gave me the instrument .,PD,DO,DESIGN,GIVE,A,THE,for,to,-41.247535705566406,"[-3.2204404, -7.8351893, -11.476232, -4.195157, -2.0525165, -10.033166, -2.4348342]"
a champion designed a wire for me .,the actress sent the candy to him .,PD,PD,DESIGN,SEND,A,THE,for,to,-41.166725158691406,"[-3.2078815, -9.642353, -7.771926, -2.5185442, -10.287062, -1.2480457, -4.9768715, -1.5140432]"
a champion designed a wire for me .,the actress sent him the candy .,PD,DO,DESIGN,SEND,A,THE,for,to,-40.40455627441406,"[-3.2078815, -9.642353, -7.771926, -4.9774694, -3.2546978, -9.670093, -1.880136]"
a champion designed me a wire .,the actress sent the candy to him .,DO,PD,DESIGN,SEND,A,THE,for,to,-41.53392028808594,"[-3.216776, -9.597605, -7.82166, -2.5743756, -10.335901, -1.4203825, -4.827982, -1.7392348]"
a champion designed me a wire .,the actress sent him the candy .,DO,DO,DESIGN,SEND,A,THE,for,to,-39.972877502441406,"[-3.216776, -9.597605, -7.82166, -4.7035737, -3.3769536, -9.592822, -1.6634879]"
a champion designed them a bowl .,the cousin left the chicken for you .,DO,PD,DESIGN,LEAVE,A,THE,for,for,-42.50157165527344,"[-3.2093813, -11.740801, -7.495702, -1.7007234, -9.656683, -3.8414543, -3.8956704, -0.96115744]"
a champion designed them a bowl .,the cousin left you the chicken .,DO,DO,DESIGN,LEAVE,A,THE,for,for,-41.084632873535156,"[-3.2093813, -11.740801, -7.495702, -5.417328, -3.9154055, -8.008971, -1.2970471]"
a champion designed us a bowl .,the professor got the cheese for me .,DO,PD,DESIGN,GET,A,THE,for,for,-41.4225959777832,"[-3.236771, -9.309113, -6.769724, -2.8319404, -10.5114565, -3.677883, -4.263505, -0.8222033]"
a champion designed us a bowl .,the professor got me the cheese .,DO,DO,DESIGN,GET,A,THE,for,for,-36.62109375,"[-3.236771, -9.309113, -6.769724, -3.936241, -2.9817853, -9.131963, -1.2554973]"
a champion designed you a crystal .,the buddy supplied the tea to me .,DO,PD,DESIGN,SUPPLY,A,THE,for,to,-44.21701431274414,"[-3.2162094, -12.439354, -11.346019, -2.1125922, -8.879133, -3.276019, -1.8293203, -1.1183673]"
a champion designed you a crystal .,the buddy supplied me the tea .,DO,DO,DESIGN,SUPPLY,A,THE,for,to,-41.604576110839844,"[-3.2162094, -12.439354, -11.346019, -2.3417373, -2.7957938, -7.994839, -1.4706271]"
a champion designed you a motor .,the chief gave the instrument to me .,DO,PD,DESIGN,GIVE,A,THE,for,to,-44.346229553222656,"[-3.2189748, -7.8290334, -11.349774, -2.0739093, -12.064722, -2.4767473, -3.464141, -1.868927]"
a champion designed you a motor .,the chief gave me the instrument .,DO,DO,DESIGN,GIVE,A,THE,for,to,-40.918479919433594,"[-3.2189748, -7.8290334, -11.349774, -4.2080703, -2.0956423, -9.821181, -2.395803]"
a champion drew a bottle for it .,the husband made the motor for me .,PD,PD,DRAW,MAKE,A,THE,for,for,-44.699562072753906,"[-3.2198508, -9.347104, -6.8402357, -1.7730092, -11.14276, -4.609175, -6.15392, -1.6135086]"
a champion drew a bottle for it .,the husband made me the motor .,PD,DO,DRAW,MAKE,A,THE,for,for,-41.53408432006836,"[-3.2198508, -9.347104, -6.8402357, -5.249177, -4.1219654, -10.170725, -2.585026]"
a champion drew a bottle for you .,the bishop threw the tea to it .,PD,PD,DRAW,THROW,A,THE,for,to,-43.65076446533203,"[-3.2231684, -10.085918, -9.625222, -2.0987644, -7.563422, -3.0962112, -6.8264055, -1.131654]"
a champion drew a bottle for you .,the bishop threw it the tea .,PD,DO,DRAW,THROW,A,THE,for,to,-46.53334045410156,"[-3.2231684, -10.085918, -9.625222, -4.954506, -6.270586, -10.705145, -1.6687945]"
a champion drew a cigarette for me .,the employer fed the meal to you .,PD,PD,DRAW,FEED,A,THE,for,to,-43.299678802490234,"[-3.2311234, -9.913369, -12.336094, -1.8285005, -6.9780426, -1.8893087, -5.9747252, -1.1485153]"
a champion drew a cigarette for me .,the employer fed you the meal .,PD,DO,DRAW,FEED,A,THE,for,to,-38.31792449951172,"[-3.2311234, -9.913369, -12.336094, -3.850538, -2.6565745, -4.8591914, -1.4710324]"
a champion drew a cigarette for you .,the doctor promised the jacket to me .,PD,PD,DRAW,PROMISE,A,THE,for,to,-43.43439483642578,"[-3.2216568, -8.772338, -7.4927306, -3.145467, -11.476822, -3.6663465, -4.1862073, -1.4728258]"
a champion drew a cigarette for you .,the doctor promised me the jacket .,PD,DO,DRAW,PROMISE,A,THE,for,to,-41.544273376464844,"[-3.2216568, -8.772338, -7.4927306, -5.909009, -3.167287, -10.801439, -2.1798148]"
a champion drew a television for him .,the boy threw the cheese to them .,PD,PD,DRAW,THROW,A,THE,for,to,-40.9637451171875,"[-3.1944332, -8.277502, -6.913413, -1.912868, -8.794235, -4.2996397, -6.5806127, -0.991043]"
a champion drew a television for him .,the boy threw them the cheese .,PD,DO,DRAW,THROW,A,THE,for,to,-38.73774719238281,"[-3.1944332, -8.277502, -6.913413, -6.3706164, -3.9344842, -8.609933, -1.4373659]"
a champion drew a television for you .,the hero found the flower for me .,PD,PD,DRAW,FIND,A,THE,for,for,-37.29582595825195,"[-3.1833215, -9.580521, -6.216925, -1.992575, -7.873838, -4.422699, -2.9734805, -1.0524659]"
a champion drew a television for you .,the hero found me the flower .,PD,DO,DRAW,FIND,A,THE,for,for,-39.75541687011719,"[-3.1833215, -9.580521, -6.216925, -6.6994834, -3.8063622, -8.399815, -1.8689888]"
a champion drew him a television .,the boy threw the cheese to them .,DO,PD,DRAW,THROW,A,THE,for,to,-41.24986267089844,"[-3.181666, -8.272101, -6.7596045, -2.0596929, -8.885096, -4.235079, -6.827753, -1.0288727]"
a champion drew him a television .,the boy threw them the cheese .,DO,DO,DRAW,THROW,A,THE,for,to,-36.72791290283203,"[-3.181666, -8.272101, -6.7596045, -6.32865, -2.9437468, -8.10623, -1.1359183]"
a champion drew it a bottle .,the husband made the motor for me .,DO,PD,DRAW,MAKE,A,THE,for,for,-43.80317687988281,"[-3.1959996, -9.467011, -6.6683016, -1.9396685, -11.055274, -4.788774, -5.192757, -1.4953932]"
a champion drew it a bottle .,the husband made me the motor .,DO,DO,DRAW,MAKE,A,THE,for,for,-40.82659149169922,"[-3.1959996, -9.467011, -6.6683016, -4.7452393, -3.9686337, -10.355223, -2.4261847]"
a champion drew me a cigarette .,the employer fed the meal to you .,DO,PD,DRAW,FEED,A,THE,for,to,-43.15392303466797,"[-3.2127175, -9.984892, -12.194119, -2.0504403, -6.416216, -1.2632015, -6.9092407, -1.1230941]"
a champion drew me a cigarette .,the employer fed you the meal .,DO,DO,DRAW,FEED,A,THE,for,to,-37.07135009765625,"[-3.2127175, -9.984892, -12.194119, -3.358129, -2.7076864, -4.3410454, -1.2727587]"
a champion drew you a bottle .,the bishop threw the tea to it .,DO,PD,DRAW,THROW,A,THE,for,to,-43.71312713623047,"[-3.2143857, -10.093103, -9.527484, -2.078057, -7.635913, -2.9596872, -7.0896263, -1.1148708]"
a champion drew you a bottle .,the bishop threw it the tea .,DO,DO,DRAW,THROW,A,THE,for,to,-45.675331115722656,"[-3.2143857, -10.093103, -9.527484, -4.811453, -6.1075153, -10.265215, -1.6561757]"
a champion drew you a cigarette .,the doctor promised the jacket to me .,DO,PD,DRAW,PROMISE,A,THE,for,to,-41.14222717285156,"[-3.2039776, -8.6945915, -7.399184, -3.1787815, -11.30155, -3.320333, -2.8669572, -1.1768512]"
a champion drew you a cigarette .,the doctor promised me the jacket .,DO,DO,DRAW,PROMISE,A,THE,for,to,-38.28342056274414,"[-3.2039776, -8.6945915, -7.399184, -3.507637, -3.2217035, -10.513233, -1.7430913]"
a champion drew you a television .,the hero found the flower for me .,DO,PD,DRAW,FIND,A,THE,for,for,-39.69623565673828,"[-3.1814249, -9.521776, -6.541294, -2.3315203, -7.8965197, -5.0426974, -4.1274695, -1.0535318]"
a champion drew you a television .,the hero found me the flower .,DO,DO,DRAW,FIND,A,THE,for,for,-38.938743591308594,"[-3.1814249, -9.521776, -6.541294, -6.0850286, -3.2969234, -8.571397, -1.7408985]"
a champion fed a candy to him .,the secretary showed the tea to them .,PD,PD,FEED,SHOW,A,THE,to,to,-42.76649475097656,"[-3.232704, -9.3089695, -10.848005, -2.5382333, -8.771828, -1.8045803, -5.264584, -0.99758863]"
a champion fed a candy to him .,the secretary showed them the tea .,PD,DO,FEED,SHOW,A,THE,to,to,-39.88677215576172,"[-3.232704, -9.3089695, -10.848005, -4.84755, -1.9176141, -8.042672, -1.6892557]"
a champion fed a cheese to her .,the band designed the cup for you .,PD,PD,FEED,DESIGN,A,THE,to,for,-39.45231246948242,"[-3.2136438, -7.820605, -9.162994, -1.0138754, -9.117117, -2.796462, -5.482139, -0.84547645]"
a champion fed a cheese to her .,the band designed you the cup .,PD,DO,FEED,DESIGN,A,THE,to,for,-42.49666976928711,"[-3.2136438, -7.820605, -9.162994, -7.536506, -3.9569902, -9.413155, -1.3927771]"
a champion fed a cheese to him .,the teacher caught the iron for me .,PD,PD,FEED,CATCH,A,THE,to,for,-43.887451171875,"[-3.2124214, -9.290285, -7.2992687, -3.0077178, -9.72817, -5.732129, -4.6314588, -0.9860023]"
a champion fed a cheese to him .,the teacher caught me the iron .,PD,DO,FEED,CATCH,A,THE,to,for,-46.058387756347656,"[-3.2124214, -9.290285, -7.2992687, -5.7589645, -6.3892584, -11.776371, -2.3318186]"
a champion fed a chicken to us .,the nurse left the camera for it .,PD,PD,FEED,LEAVE,A,THE,to,for,-44.21421813964844,"[-3.2162685, -10.631199, -6.4406652, -1.0634294, -9.769655, -4.4295273, -7.1529303, -1.5105418]"
a champion fed a chicken to us .,the nurse left it the camera .,PD,DO,FEED,LEAVE,A,THE,to,for,-42.484466552734375,"[-3.2162685, -10.631199, -6.4406652, -4.9084363, -6.0378666, -8.653416, -2.5966153]"
a champion fed a chocolate to it .,the partner showed the television to them .,PD,PD,FEED,SHOW,A,THE,to,to,-38.16556930541992,"[-3.1795526, -10.493216, -7.5145683, -2.193705, -7.7879453, -1.9142215, -4.1691265, -0.9132347]"
a champion fed a chocolate to it .,the partner showed them the television .,PD,DO,FEED,SHOW,A,THE,to,to,-37.095672607421875,"[-3.1795526, -10.493216, -7.5145683, -4.313988, -1.5319262, -8.373657, -1.6887622]"
a champion fed a chocolate to us .,the chief sent the meal to you .,PD,PD,FEED,SEND,A,THE,to,to,-42.09080505371094,"[-3.2146707, -7.5150743, -10.286796, -2.1265516, -10.6832695, -0.50924665, -6.6342955, -1.1209021]"
a champion fed a chocolate to us .,the chief sent you the meal .,PD,DO,FEED,SEND,A,THE,to,to,-40.78002166748047,"[-3.2146707, -7.5150743, -10.286796, -6.184741, -2.1698751, -10.031036, -1.3778293]"
a champion fed a meal to him .,the chief gave the instrument to me .,PD,PD,FEED,GIVE,A,THE,to,to,-42.928016662597656,"[-3.2261581, -7.4133043, -11.305115, -2.2789948, -12.601243, -1.6784647, -3.0843472, -1.3403885]"
a champion fed a meal to him .,the chief gave me the instrument .,PD,DO,FEED,GIVE,A,THE,to,to,-41.57610321044922,"[-3.2261581, -7.4133043, -11.305115, -4.7741957, -2.3673902, -10.010522, -2.4794192]"
a champion fed a meal to it .,the secretary brought the chocolate to us .,PD,PD,FEED,BRING,A,THE,to,to,-43.79338073730469,"[-3.201499, -9.297545, -11.343004, -2.013524, -10.802771, -1.0865774, -4.817369, -1.2310941]"
a champion fed a meal to it .,the secretary brought us the chocolate .,PD,DO,FEED,BRING,A,THE,to,to,-42.86268615722656,"[-3.201499, -9.297545, -11.343004, -5.949789, -1.965144, -9.0783, -2.0274036]"
a champion fed a meal to it .,the wife showed the beer to me .,PD,PD,FEED,SHOW,A,THE,to,to,-39.82716369628906,"[-3.201499, -8.821023, -9.496252, -2.6270287, -10.417295, -0.92915833, -3.3116674, -1.0232406]"
a champion fed a meal to it .,the wife showed me the beer .,PD,DO,FEED,SHOW,A,THE,to,to,-36.78362274169922,"[-3.201499, -8.821023, -9.496252, -2.3779862, -1.6818719, -9.402613, -1.8023754]"
a champion fed a meal to me .,the adult delivered the pie for them .,PD,PD,FEED,DELIVER,A,THE,to,for,-45.280792236328125,"[-3.2347705, -10.165581, -10.828849, -1.7698689, -9.174519, -3.8410692, -5.4087443, -0.85739243]"
a champion fed a meal to me .,the adult delivered them the pie .,PD,DO,FEED,DELIVER,A,THE,to,for,-43.925418853759766,"[-3.2347705, -10.165581, -10.828849, -6.1587925, -4.281694, -8.313243, -0.94248855]"
a champion fed a meal to us .,the mother brought the plate to you .,PD,PD,FEED,BRING,A,THE,to,to,-37.35607147216797,"[-3.2430751, -7.8039365, -8.606498, -2.0372639, -7.5687165, -1.0412735, -6.243235, -0.81207216]"
a champion fed a meal to us .,the mother brought you the plate .,PD,DO,FEED,BRING,A,THE,to,to,-38.45403289794922,"[-3.2430751, -7.8039365, -8.606498, -5.6241913, -2.1456642, -9.286942, -1.7437282]"
a champion fed a meal to us .,the attorney took the crystal to them .,PD,PD,FEED,TAKE,A,THE,to,to,-46.352325439453125,"[-3.2430751, -8.883297, -8.612415, -1.7379982, -9.979584, -5.8575997, -7.0008097, -1.0375445]"
a champion fed a meal to us .,the attorney took them the crystal .,PD,DO,FEED,TAKE,A,THE,to,to,-48.81485366821289,"[-3.2430751, -8.883297, -8.612415, -5.898856, -5.7229576, -11.855863, -4.5983896]"
a champion fed a pie to us .,the woman got the motor for them .,PD,PD,FEED,GET,A,THE,to,for,-42.10773468017578,"[-3.2237546, -7.800267, -6.458816, -3.4603367, -9.081789, -3.9541173, -6.94101, -1.1876423]"
a champion fed a pie to us .,the woman got them the motor .,PD,DO,FEED,GET,A,THE,to,for,-41.015602111816406,"[-3.2237546, -7.800267, -6.458816, -7.3808947, -4.3602085, -9.265347, -2.5263176]"
a champion fed a salad to him .,the lady threw the coffee to them .,PD,PD,FEED,THROW,A,THE,to,to,-39.09576416015625,"[-3.2121923, -9.789942, -7.87452, -2.1276813, -5.830673, -3.3100843, -6.0799704, -0.8707025]"
a champion fed a salad to him .,the lady threw them the coffee .,PD,DO,FEED,THROW,A,THE,to,to,-37.306068420410156,"[-3.2121923, -9.789942, -7.87452, -6.682011, -3.5977392, -4.953101, -1.1965648]"
a champion fed her a cheese .,the band designed the cup for you .,DO,PD,FEED,DESIGN,A,THE,to,for,-39.750431060791016,"[-3.2136202, -7.746519, -9.208394, -1.0689545, -9.270184, -2.8050554, -5.63451, -0.8031938]"
a champion fed her a cheese .,the band designed you the cup .,DO,DO,FEED,DESIGN,A,THE,to,for,-42.24940490722656,"[-3.2136202, -7.746519, -9.208394, -7.178814, -4.1992855, -9.50262, -1.2001542]"
a champion fed him a candy .,the secretary showed the tea to them .,DO,PD,FEED,SHOW,A,THE,to,to,-44.46192169189453,"[-3.2217677, -9.320049, -10.571578, -2.6260004, -8.779777, -2.6160665, -6.278064, -1.0486187]"
a champion fed him a candy .,the secretary showed them the tea .,DO,DO,FEED,SHOW,A,THE,to,to,-38.772850036621094,"[-3.2217677, -9.320049, -10.571578, -4.7314835, -2.04455, -7.924995, -0.958428]"
a champion fed him a cheese .,the teacher caught the iron for me .,DO,PD,FEED,CATCH,A,THE,to,for,-43.16374969482422,"[-3.211984, -9.229019, -7.236597, -2.3240998, -9.854511, -5.9322186, -4.4565964, -0.9187268]"
a champion fed him a cheese .,the teacher caught me the iron .,DO,DO,FEED,CATCH,A,THE,to,for,-44.05718994140625,"[-3.211984, -9.229019, -7.236597, -4.1484375, -6.1896386, -12.089758, -1.9517579]"
a champion fed him a meal .,the chief gave the instrument to me .,DO,PD,FEED,GIVE,A,THE,to,to,-44.522315979003906,"[-3.2173889, -7.4111977, -11.283142, -2.2938633, -12.764229, -1.97693, -4.194841, -1.3807231]"
a champion fed him a meal .,the chief gave me the instrument .,DO,DO,FEED,GIVE,A,THE,to,to,-42.144508361816406,"[-3.2173889, -7.4111977, -11.283142, -4.8822393, -2.4355884, -10.173221, -2.7417288]"
a champion fed him a salad .,the lady threw the coffee to them .,DO,PD,FEED,THROW,A,THE,to,to,-40.6703987121582,"[-3.220681, -9.722195, -7.8323035, -2.1611145, -5.872923, -4.279912, -6.7054043, -0.8758657]"
a champion fed him a salad .,the lady threw them the coffee .,DO,DO,FEED,THROW,A,THE,to,to,-36.38005828857422,"[-3.220681, -9.722195, -7.8323035, -6.499282, -3.519046, -4.8156304, -0.77092165]"
a champion fed it a chocolate .,the partner showed the television to them .,DO,PD,FEED,SHOW,A,THE,to,to,-40.642425537109375,"[-3.165562, -10.446965, -7.4529905, -2.3120842, -7.612463, -3.0897927, -5.6029263, -0.95964473]"
a champion fed it a chocolate .,the partner showed them the television .,DO,DO,FEED,SHOW,A,THE,to,to,-36.61502456665039,"[-3.165562, -10.446965, -7.4529905, -4.4314747, -1.5891755, -8.224628, -1.3042287]"
a champion fed it a meal .,the secretary brought the chocolate to us .,DO,PD,FEED,BRING,A,THE,to,to,-43.95054626464844,"[-3.186973, -9.358462, -11.1973505, -1.9617803, -11.14131, -1.3286618, -4.4308496, -1.3451575]"
a champion fed it a meal .,the secretary brought us the chocolate .,DO,DO,FEED,BRING,A,THE,to,to,-42.656227111816406,"[-3.186973, -9.358462, -11.1973505, -5.9689293, -2.0308175, -9.147363, -1.7663333]"
