prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
the daughter supplied the wire to it .,an uncle saved an anchor for us .,PD,PD,SUPPLY,SAVE,THE,A,to,for,-44.868194580078125,"[-5.661342, -8.32111, -9.206523, -4.769764, -8.1161995, -3.3771465, -4.434428, -0.9816818]"
the daughter supplied the wire to it .,an uncle saved us an anchor .,PD,DO,SUPPLY,SAVE,THE,A,to,for,-47.3801383972168,"[-5.661342, -8.32111, -9.206523, -5.7318296, -5.0510054, -11.047939, -2.3603895]"
the daughter supplied the wire to us .,a sheriff got a chicken for him .,PD,PD,SUPPLY,GET,THE,A,to,for,-43.270843505859375,"[-3.6238585, -8.408724, -8.792399, -1.252342, -10.576295, -4.1733055, -5.050159, -1.3937614]"
the daughter supplied the wire to us .,a sheriff got him a chicken .,PD,DO,SUPPLY,GET,THE,A,to,for,-39.07524108886719,"[-3.6238585, -8.408724, -8.792399, -5.129612, -2.1458151, -8.877391, -2.0974412]"
the daughter supplied the wire to you .,a manager got a beer for us .,PD,PD,SUPPLY,GET,THE,A,to,for,-39.726463317871094,"[-3.6216297, -8.659005, -7.898017, -1.7287728, -8.387552, -2.7638173, -5.2667675, -1.4009014]"
the daughter supplied the wire to you .,a manager got us a beer .,PD,DO,SUPPLY,GET,THE,A,to,for,-37.178466796875,"[-3.6216297, -8.659005, -7.898017, -6.929172, -1.7239556, -6.2177544, -2.128932]"
the daughter supplied them the chocolate .,a winner delivered a beer for me .,DO,PD,SUPPLY,DELIVER,THE,A,to,for,-39.791072845458984,"[-3.6557343, -10.235412, -8.987566, -1.9654717, -6.825903, -2.8533452, -4.2450953, -1.022546]"
the daughter supplied them the chocolate .,a winner delivered me a beer .,DO,DO,SUPPLY,DELIVER,THE,A,to,for,-36.834320068359375,"[-3.6557343, -10.235412, -8.987566, -6.797912, -1.13528, -5.1664257, -0.85598713]"
the daughter supplied us the wire .,a sheriff got a chicken for him .,DO,PD,SUPPLY,GET,THE,A,to,for,-41.5284538269043,"[-3.6567698, -8.402256, -8.302828, -1.4541152, -10.021837, -3.8612914, -4.6701326, -1.159225]"
the daughter supplied us the wire .,a sheriff got him a chicken .,DO,DO,SUPPLY,GET,THE,A,to,for,-36.87501525878906,"[-3.6567698, -8.402256, -8.302828, -4.661249, -1.86554, -8.7640085, -1.2223666]"
the daughter supplied you the wire .,a manager got a beer for us .,DO,PD,SUPPLY,GET,THE,A,to,for,-39.104820251464844,"[-3.6209288, -8.602887, -7.5478315, -1.9332737, -8.04748, -2.7976758, -5.130351, -1.4243922]"
the daughter supplied you the wire .,a manager got us a beer .,DO,DO,SUPPLY,GET,THE,A,to,for,-35.670745849609375,"[-3.6209288, -8.602887, -7.5478315, -6.258325, -1.6538427, -6.2763996, -1.7105322]"
the daughter threw me the pie .,a brother left a machine for you .,DO,PD,THROW,LEAVE,THE,A,to,for,-40.9193000793457,"[-3.73592, -8.468804, -6.665634, -2.8922105, -10.8643055, -3.2967145, -3.9364963, -1.059214]"
the daughter threw me the pie .,a brother left you a machine .,DO,DO,THROW,LEAVE,THE,A,to,for,-37.87348175048828,"[-3.73592, -8.468804, -6.665634, -4.8961587, -2.1457274, -10.56781, -1.3934296]"
the daughter threw the card to you .,a scientist sold a beer to him .,PD,PD,THROW,SELL,THE,A,to,to,-36.45976257324219,"[-3.6179817, -8.058949, -10.198415, -1.3064566, -6.9894915, -0.495032, -4.807414, -0.9860245]"
the daughter threw the card to you .,a scientist sold him a beer .,PD,DO,THROW,SELL,THE,A,to,to,-34.956031799316406,"[-3.6179817, -8.058949, -10.198415, -5.1750317, -0.7689899, -5.7137566, -1.4229107]"
the daughter threw the card to you .,a chief designed a pot for him .,PD,PD,THROW,DESIGN,THE,A,to,for,-43.260833740234375,"[-3.6179817, -9.23988, -11.274371, -2.2845888, -8.781349, -2.491531, -4.3851657, -1.185968]"
the daughter threw the card to you .,a chief designed him a pot .,PD,DO,THROW,DESIGN,THE,A,to,for,-42.17278289794922,"[-3.6179817, -9.23988, -11.274371, -5.414418, -2.7306402, -7.884816, -2.010677]"
the daughter threw the pie to me .,a brother left a machine for you .,PD,PD,THROW,LEAVE,THE,A,to,for,-39.9256591796875,"[-3.6693926, -8.450535, -6.740996, -1.7053671, -11.159145, -2.9257839, -4.0560555, -1.218383]"
the daughter threw the pie to me .,a brother left you a machine .,PD,DO,THROW,LEAVE,THE,A,to,for,-39.671730041503906,"[-3.6693926, -8.450535, -6.740996, -6.287093, -1.4607884, -11.086868, -1.9760588]"
the daughter threw the salad to you .,a manager kept a beer for me .,PD,PD,THROW,KEEP,THE,A,to,for,-40.233360290527344,"[-3.6632512, -8.587919, -8.874909, -2.9799597, -7.1710386, -4.4199114, -3.1853795, -1.3509936]"
the daughter threw the salad to you .,a manager kept me a beer .,PD,DO,THROW,KEEP,THE,A,to,for,-38.656639099121094,"[-3.6632512, -8.587919, -8.874909, -4.1591215, -5.577633, -5.291712, -2.5020933]"
the daughter threw you the card .,a scientist sold a beer to him .,DO,PD,THROW,SELL,THE,A,to,to,-36.861785888671875,"[-3.6584399, -7.94536, -9.904009, -1.7102252, -6.798097, -0.94820285, -4.7857203, -1.1117306]"
the daughter threw you the card .,a scientist sold him a beer .,DO,DO,THROW,SELL,THE,A,to,to,-33.561832427978516,"[-3.6584399, -7.94536, -9.904009, -4.3479033, -0.98666203, -5.5612698, -1.1581889]"
the daughter threw you the card .,a chief designed a pot for him .,DO,PD,THROW,DESIGN,THE,A,to,for,-43.15642166137695,"[-3.6584399, -9.215038, -11.156062, -2.2848191, -8.863861, -2.516767, -4.341731, -1.1197027]"
