prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
the lawyer sold the key to me .,a boy gave a meal to us .,PD,PD,SELL,GIVE,THE,A,to,to,-35.49525451660156,"[-3.5007193, -6.6753044, -8.200277, -1.6634191, -9.476629, -0.11650355, -5.0103683, -0.8520336]"
the lawyer sold the key to me .,a boy gave us a meal .,PD,DO,SELL,GIVE,THE,A,to,to,-34.7642822265625,"[-3.5007193, -6.6753044, -8.200277, -5.369264, -0.8333036, -8.731813, -1.4535986]"
the lawyer sold the meal to me .,a professor made a television for him .,PD,PD,SELL,MAKE,THE,A,to,for,-36.466026306152344,"[-3.5799317, -7.3452854, -6.370386, -1.2081474, -7.9806733, -5.330555, -3.70016, -0.95088685]"
the lawyer sold the meal to me .,a professor made him a television .,PD,DO,SELL,MAKE,THE,A,to,for,-36.934906005859375,"[-3.5799317, -7.3452854, -6.370386, -4.9006085, -2.0144298, -10.010848, -2.7134209]"
the lawyer sold the telephone to him .,a sheriff sent a cheese to us .,PD,PD,SELL,SEND,THE,A,to,to,-42.816802978515625,"[-3.576738, -8.035468, -7.5321107, -1.5131371, -12.006616, -3.7164273, -5.558311, -0.87799275]"
the lawyer sold the telephone to him .,a sheriff sent us a cheese .,PD,DO,SELL,SEND,THE,A,to,to,-43.077354431152344,"[-3.576738, -8.035468, -7.5321107, -5.4183893, -0.95846856, -13.161133, -4.395048]"
the lawyer sold the telephone to you .,a nurse fed a candy to her .,PD,PD,SELL,FEED,THE,A,to,to,-38.950225830078125,"[-3.5494297, -7.5024757, -9.772362, -1.6989547, -8.582165, -1.4602449, -2.3108435, -4.073752]"
the lawyer sold the telephone to you .,a nurse fed her a candy .,PD,DO,SELL,FEED,THE,A,to,to,-34.777252197265625,"[-3.5494297, -7.5024757, -9.772362, -2.6174755, -1.8491482, -5.9400816, -3.5462775]"
the lawyer sold them the bottle .,a champion left a cheese for it .,DO,PD,SELL,LEAVE,THE,A,to,for,-48.47723388671875,"[-3.620368, -9.603373, -7.2568345, -3.653165, -11.195566, -5.5033484, -6.923093, -0.72148997]"
the lawyer sold them the bottle .,a champion left it a cheese .,DO,DO,SELL,LEAVE,THE,A,to,for,-43.87102508544922,"[-3.620368, -9.603373, -7.2568345, -4.4050016, -5.2087865, -11.285213, -2.491448]"
