prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
the president purchased me the coffee .,a cop left a candy for you .,DO,PD,PURCHASE,LEAVE,THE,A,for,for,-42.00863265991211,"[-3.6647933, -8.430847, -7.3839235, -1.7548528, -8.917252, -4.935331, -5.6630635, -1.2585688]"
the president purchased me the coffee .,a cop left you a candy .,DO,DO,PURCHASE,LEAVE,THE,A,for,for,-38.5970344543457,"[-3.6647933, -8.430847, -7.3839235, -6.483687, -2.391548, -8.611253, -1.6309836]"
the president purchased the ball for me .,a reader sold a cheese to them .,PD,PD,PURCHASE,SELL,THE,A,for,to,-48.71503829956055,"[-3.5723665, -7.499255, -11.437387, -3.21368, -11.18462, -3.5251493, -7.4532733, -0.8293057]"
the president purchased the ball for me .,a reader sold them a cheese .,PD,DO,PURCHASE,SELL,THE,A,for,to,-43.43766784667969,"[-3.5723665, -7.499255, -11.437387, -6.3286037, -2.2557087, -9.902687, -2.441658]"
the president purchased the ball for them .,a captain sold a beer to it .,PD,PD,PURCHASE,SELL,THE,A,for,to,-41.370155334472656,"[-3.571237, -9.932157, -9.488354, -3.113975, -6.7883997, -1.1307584, -6.717665, -0.6276084]"
the president purchased the ball for them .,a captain sold it a beer .,PD,DO,PURCHASE,SELL,THE,A,for,to,-43.87879943847656,"[-3.571237, -9.932157, -9.488354, -5.023933, -6.5409937, -7.719661, -1.6024647]"
the president purchased the cheese for him .,an attorney showed a tea to you .,PD,PD,PURCHASE,SHOW,THE,A,for,to,-44.099098205566406,"[-5.6799183, -5.028124, -8.053142, -2.4050512, -10.935408, -3.3587713, -7.683245, -0.95544237]"
the president purchased the cheese for him .,an attorney showed you a tea .,PD,DO,PURCHASE,SHOW,THE,A,for,to,-40.197967529296875,"[-5.6799183, -5.028124, -8.053142, -7.001129, -2.010816, -9.895163, -2.5296748]"
the president purchased the cheese for me .,a worker drew an engine for you .,PD,PD,PURCHASE,DRAW,THE,A,for,for,-42.6928596496582,"[-3.6077158, -6.461624, -10.366523, -3.6126032, -8.140837, -3.2585344, -6.211981, -1.033042]"
the president purchased the cheese for me .,a worker drew you an engine .,PD,DO,PURCHASE,DRAW,THE,A,for,for,-46.53875732421875,"[-3.6077158, -6.461624, -10.366523, -10.403431, -4.202395, -9.449862, -2.04721]"
the president purchased the cheese for me .,a candidate left a log for you .,PD,PD,PURCHASE,LEAVE,THE,A,for,for,-41.89673614501953,"[-3.6077158, -8.092779, -7.704626, -1.85901, -9.87817, -3.4053032, -5.822203, -1.5269326]"
the president purchased the cheese for me .,a candidate left you a log .,PD,DO,PURCHASE,LEAVE,THE,A,for,for,-42.573890686035156,"[-3.6077158, -8.092779, -7.704626, -7.514267, -3.3009036, -9.704606, -2.6489935]"
the president purchased the cheese for you .,a colonel drew a bag for me .,PD,PD,PURCHASE,DRAW,THE,A,for,for,-39.76616668701172,"[-3.585888, -10.79705, -9.309999, -1.3505107, -7.959626, -3.623907, -1.9084297, -1.230754]"
the president purchased the cheese for you .,a colonel drew me a bag .,PD,DO,PURCHASE,DRAW,THE,A,for,for,-42.06046676635742,"[-3.585888, -10.79705, -9.309999, -5.9351873, -2.0824568, -7.209135, -3.1407514]"
the president purchased the cheese for you .,a chief made a camera for us .,PD,PD,PURCHASE,MAKE,THE,A,for,for,-42.22760009765625,"[-3.585888, -8.634092, -11.350751, -1.4327652, -9.097801, -3.6110349, -3.3971672, -1.1180995]"
the president purchased the cheese for you .,a chief made us a camera .,PD,DO,PURCHASE,MAKE,THE,A,for,for,-46.04314422607422,"[-3.585888, -8.634092, -11.350751, -8.083494, -3.5250838, -9.300046, -1.5637909]"
the president purchased the coffee for me .,a cop left a candy for you .,PD,PD,PURCHASE,LEAVE,THE,A,for,for,-38.8347053527832,"[-3.59828, -8.517257, -7.2058086, -1.4679257, -9.001687, -2.4810646, -5.4541435, -1.108537]"
the president purchased the coffee for me .,a cop left you a candy .,PD,DO,PURCHASE,LEAVE,THE,A,for,for,-39.98712158203125,"[-3.59828, -8.517257, -7.2058086, -7.2373433, -2.5868437, -8.326848, -2.5147438]"
the president purchased the coffee for us .,a buddy kept a juice for him .,PD,PD,PURCHASE,KEEP,THE,A,for,for,-46.87259292602539,"[-3.6062315, -10.501444, -8.508728, -2.808219, -12.074976, -4.1021357, -4.1958547, -1.0750031]"
the president purchased the coffee for us .,a buddy kept him a juice .,PD,DO,PURCHASE,KEEP,THE,A,for,for,-45.97882843017578,"[-3.6062315, -10.501444, -8.508728, -3.9739723, -5.345017, -11.693864, -2.3495722]"
the president purchased the computer for him .,a father bought a chicken for us .,PD,PD,PURCHASE,BUY,THE,A,for,for,-34.73918151855469,"[-3.5721464, -6.649219, -7.4932427, -1.5725577, -6.7001143, -1.1073416, -6.8653526, -0.7792066]"
the president purchased the computer for him .,a father bought us a chicken .,PD,DO,PURCHASE,BUY,THE,A,for,for,-34.74449920654297,"[-3.5721464, -6.649219, -7.4932427, -7.494997, -1.0366762, -6.78481, -1.7134067]"
the president purchased the computer for them .,a king showed a tea to it .,PD,PD,PURCHASE,SHOW,THE,A,for,to,-48.03240966796875,"[-3.559119, -9.954643, -9.008284, -3.2237153, -11.057177, -3.2363925, -7.204119, -0.7889605]"
the president purchased the computer for them .,a king showed it a tea .,PD,DO,PURCHASE,SHOW,THE,A,for,to,-46.53626251220703,"[-3.559119, -9.954643, -9.008284, -4.8747125, -5.2587023, -11.761213, -2.1195912]"
