prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
the worker brought the pilot the candy .,a captain supplied a salad to a band .,DO,PD,BRING,SUPPLY,THE,A,to,to,-51.953304290771484,"[-3.540842, -9.873821, -12.013626, -2.4612873, -9.657408, -1.4310362, -1.7866563, -7.505665, -3.6829612]"
the worker brought the pilot the candy .,a captain supplied a band a salad .,DO,DO,BRING,SUPPLY,THE,A,to,to,-55.396785736083984,"[-3.540842, -9.873821, -12.013626, -2.4612873, -9.323084, -8.342921, -8.671355, -1.1698512]"
the worker brought the priest the beer .,a husband left a pie for a company .,DO,PD,BRING,LEAVE,THE,A,to,for,-49.17255783081055,"[-3.528314, -8.522037, -8.232464, -1.8031528, -9.978199, -2.7559955, -1.6668358, -9.595696, -3.0898647]"
the worker brought the priest the beer .,a husband left a company a pie .,DO,DO,BRING,LEAVE,THE,A,to,for,-49.823402404785156,"[-3.528314, -8.522037, -8.232464, -1.8031528, -7.9720545, -6.275904, -10.936593, -2.55288]"
the worker brought the priest the beer .,a father made a bell for a club .,DO,PD,BRING,MAKE,THE,A,to,for,-43.411399841308594,"[-3.528314, -6.4455795, -6.3971715, -0.9259802, -10.716846, -1.9457978, -2.185615, -9.567648, -1.6984444]"
the worker brought the priest the beer .,a father made a club a bell .,DO,DO,BRING,MAKE,THE,A,to,for,-46.841976165771484,"[-3.528314, -6.4455795, -6.3971715, -0.9259802, -10.874754, -5.2880297, -11.433973, -1.9481729]"
the worker brought the secretary the beer .,a brother drew a jacket for a business .,DO,PD,BRING,DRAW,THE,A,to,for,-50.833805084228516,"[-3.548945, -9.019743, -9.249149, -1.0643169, -10.4059925, -4.916036, -2.7840877, -5.706032, -4.139501]"
the worker brought the secretary the beer .,a brother drew a business a jacket .,DO,DO,BRING,DRAW,THE,A,to,for,-55.4945068359375,"[-3.548945, -9.019743, -9.249149, -1.0643169, -9.22139, -11.09694, -10.4543295, -1.8396947]"
the worker brought the secretary the beer .,a physician caught a bag for a brother .,DO,PD,BRING,CATCH,THE,A,to,for,-50.87452697753906,"[-3.548945, -9.119713, -8.786754, -3.989883, -8.550684, -4.3673315, -1.8369929, -8.823409, -1.8508153]"
the worker brought the secretary the beer .,a physician caught a brother a bag .,DO,DO,BRING,CATCH,THE,A,to,for,-50.38689422607422,"[-3.548945, -9.119713, -8.786754, -3.989883, -9.822533, -6.9441504, -4.8332996, -3.3416162]"
the worker brought the secretary the beer .,a cop delivered a salad for a winner .,DO,PD,BRING,DELIVER,THE,A,to,for,-49.755706787109375,"[-3.548945, -8.424503, -9.48915, -1.0777582, -11.945358, -3.1789765, -2.223004, -9.296127, -0.57188547]"
the worker brought the secretary the beer .,a cop delivered a winner a salad .,DO,DO,BRING,DELIVER,THE,A,to,for,-52.26272964477539,"[-3.548945, -8.424503, -9.48915, -1.0777582, -11.656264, -7.0503798, -10.133873, -0.8818582]"
the worker brought the uncle the gun .,a bishop gave a juice to an army .,DO,PD,BRING,GIVE,THE,A,to,to,-51.301937103271484,"[-3.5274305, -9.49555, -6.9271083, -1.5401937, -12.539137, -0.5030591, -3.265729, -8.560623, -4.9431047]"
the worker brought the uncle the gun .,a bishop gave an army a juice .,DO,DO,BRING,GIVE,THE,A,to,to,-51.198265075683594,"[-3.5274305, -9.49555, -6.9271083, -3.0496807, -8.91348, -5.3699007, -12.26646, -1.6486506]"
the worker brought the uncle the gun .,a boy purchased a beer for a princess .,DO,PD,BRING,PURCHASE,THE,A,to,for,-44.727622985839844,"[-3.5274305, -6.312804, -10.326995, -0.61438, -6.633317, -2.7515898, -2.005313, -11.061373, -1.4944226]"
the worker brought the uncle the gun .,a boy purchased a princess a beer .,DO,DO,BRING,PURCHASE,THE,A,to,for,-46.73590850830078,"[-3.5274305, -6.312804, -10.326995, -0.61438, -11.486882, -6.441921, -6.186392, -1.8391068]"
the worker caught the author the motor .,an attorney saved an anchor for a teacher .,DO,PD,CATCH,SAVE,THE,A,for,for,-49.267433166503906,"[-5.655437, -5.869238, -13.274616, -4.090938, -8.148953, -3.1964035, -2.0206704, -5.7216806, -1.2894965]"
