prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
the buddy caught the uncle the bottle .,a boy made a machine for a club .,DO,PD,CATCH,MAKE,THE,A,for,for,-42.82360076904297,"[-3.814471, -6.731305, -7.111027, -1.0434171, -10.40981, -3.325171, -2.127667, -6.197736, -2.0629945]"
the buddy caught the uncle the bottle .,a boy made a club a machine .,DO,DO,CATCH,MAKE,THE,A,for,for,-46.25328063964844,"[-3.814471, -6.731305, -7.111027, -1.0434171, -9.716014, -5.912346, -10.310699, -1.6139989]"
the buddy caught the uncle the bottle .,a cousin showed a tea to a business .,DO,PD,CATCH,SHOW,THE,A,for,to,-55.605690002441406,"[-3.814471, -9.019448, -7.893122, -3.5561838, -11.760141, -3.4542513, -2.1874242, -7.9209747, -5.9996734]"
the buddy caught the uncle the bottle .,a cousin showed a business a tea .,DO,DO,CATCH,SHOW,THE,A,for,to,-52.68329620361328,"[-3.814471, -9.019448, -7.893122, -3.5561838, -9.12134, -4.776988, -10.071232, -4.430512]"
the buddy caught the uncle the coat .,a hero bought a chicken for a priest .,DO,PD,CATCH,BUY,THE,A,for,for,-44.82062530517578,"[-3.8329, -8.554182, -8.735651, -0.8285389, -7.367114, -2.8642712, -2.3453512, -8.996188, -1.2964281]"
the buddy caught the uncle the coat .,a hero bought a priest a chicken .,DO,DO,CATCH,BUY,THE,A,for,for,-42.62262725830078,"[-3.8329, -8.554182, -8.735651, -0.8285389, -9.820243, -1.4000404, -7.715785, -1.7352896]"
the buddy caught the uncle the coat .,an attorney promised a beer to a king .,DO,PD,CATCH,PROMISE,THE,A,for,to,-49.84960174560547,"[-6.0080605, -5.6413465, -11.03144, -2.3872736, -9.534188, -2.0588782, -1.8292103, -9.807396, -1.5518106]"
the buddy caught the uncle the coat .,an attorney promised a king a beer .,DO,DO,CATCH,PROMISE,THE,A,for,to,-50.58712387084961,"[-6.0080605, -5.6413465, -11.03144, -2.3872736, -10.852588, -5.035862, -7.840166, -1.7903885]"
the buddy caught the uncle the coat .,a partner promised a chocolate to a reader .,DO,PD,CATCH,PROMISE,THE,A,for,to,-53.3946418762207,"[-3.8329, -9.205538, -10.743813, -3.1523128, -8.181784, -5.84799, -3.370857, -7.4194913, -1.6399575]"
the buddy caught the uncle the coat .,a partner promised a reader a chocolate .,DO,DO,CATCH,PROMISE,THE,A,for,to,-51.32598876953125,"[-3.8329, -9.205538, -10.743813, -3.1523128, -10.088091, -1.8701472, -6.972252, -5.4609356]"
the buddy delivered the bowl for the woman .,an employee caught an iron for a champion .,PD,PD,DELIVER,CATCH,THE,A,for,for,-52.637393951416016,"[-6.0430317, -4.7051716, -8.489072, -5.8765855, -6.7501054, -6.6889935, -1.880234, -10.550501, -1.6537001]"
the buddy delivered the bowl for the woman .,an employee caught a champion an iron .,PD,DO,DELIVER,CATCH,THE,A,for,for,-54.59579086303711,"[-6.0430317, -4.7051716, -8.489072, -4.08596, -11.244522, -8.966203, -6.8640795, -4.1977534]"
the buddy delivered the bowl for the woman .,a minister threw a computer to a guest .,PD,PD,DELIVER,THROW,THE,A,for,to,-49.131126403808594,"[-3.8484633, -9.325862, -9.062, -1.1921067, -10.590752, -2.9485636, -2.6105573, -6.431036, -3.1217818]"
the buddy delivered the bowl for the woman .,a minister threw a guest a computer .,PD,DO,DELIVER,THROW,THE,A,for,to,-51.53916931152344,"[-3.8484633, -9.325862, -9.062, -1.1921067, -9.18564, -3.8706748, -11.107061, -3.9473603]"
the buddy delivered the bowl for the woman .,an opponent promised a juice to an employer .,PD,PD,DELIVER,PROMISE,THE,A,for,to,-55.61872100830078,"[-6.0430317, -8.139898, -10.251546, -2.5685277, -10.022365, -3.7416499, -4.8750515, -8.143481, -1.8331687]"
the buddy delivered the bowl for the woman .,an opponent promised an employer a juice .,PD,DO,DELIVER,PROMISE,THE,A,for,to,-53.51263427734375,"[-6.0430317, -8.139898, -10.251546, -4.106173, -8.440981, -2.187678, -10.35125, -3.9920757]"
the buddy delivered the knife for the wife .,a nurse drew a newspaper for a business .,PD,PD,DELIVER,DRAW,THE,A,for,for,-45.92887496948242,"[-3.8629324, -7.78385, -8.198172, -1.0242304, -9.13595, -4.1074505, -1.6875813, -6.7709007, -3.3578093]"
the buddy delivered the knife for the wife .,a nurse drew a business a newspaper .,PD,DO,DELIVER,DRAW,THE,A,for,for,-53.573699951171875,"[-3.8629324, -7.78385, -8.198172, -1.0242304, -10.703598, -10.606352, -8.248121, -3.14644]"
the buddy delivered the knife for the wife .,a son gave a button to a parent .,PD,PD,DELIVER,GIVE,THE,A,for,to,-44.646568298339844,"[-3.8629324, -8.402384, -6.545101, -2.5218375, -12.051754, -1.0090182, -1.3632473, -6.4208875, -2.4694057]"
the buddy delivered the knife for the wife .,a son gave a parent a button .,PD,DO,DELIVER,GIVE,THE,A,for,to,-43.32550811767578,"[-3.8629324, -8.402384, -6.545101, -2.5218375, -7.20624, -1.0141042, -10.927372, -2.8455367]"
the buddy delivered the knife for the wife .,a reader sold a cheese to a company .,PD,PD,DELIVER,SELL,THE,A,for,to,-51.14672088623047,"[-3.8629324, -7.016858, -11.441689, -2.304508, -10.245594, -4.498184, -1.4913083, -7.623103, -2.6625433]"
the buddy delivered the knife for the wife .,a reader sold a company a cheese .,PD,DO,DELIVER,SELL,THE,A,for,to,-53.72742462158203,"[-3.8629324, -7.016858, -11.441689, -2.304508, -8.511819, -6.093901, -11.4743, -3.0214138]"
the buddy delivered the knife for the wife .,a cop fed a pie to an actor .,PD,PD,DELIVER,FEED,THE,A,for,to,-49.22003936767578,"[-3.8629324, -8.282601, -9.975025, -1.4994874, -9.616226, -0.9284862, -2.8819447, -9.591038, -2.5822961]"
the buddy delivered the knife for the wife .,a cop fed an actor a pie .,PD,DO,DELIVER,FEED,THE,A,for,to,-47.593936920166016,"[-3.8629324, -8.282601, -9.975025, -3.5213056, -9.696609, -2.0894654, -7.3248987, -2.8410985]"
the buddy delivered the mayor the salad .,an uncle made a flower for an administration .,DO,PD,DELIVER,MAKE,THE,A,for,for,-55.317161560058594,"[-6.0373335, -8.336864, -7.204543, -1.2228888, -9.363195, -2.7151403, -4.859816, -12.0493145, -3.5280664]"
the buddy delivered the mayor the salad .,an uncle made an administration a flower .,DO,DO,DELIVER,MAKE,THE,A,for,for,-53.63650894165039,"[-6.0373335, -8.336864, -7.204543, -2.9993172, -10.988797, -6.287917, -10.040381, -1.741355]"
the buddy delivered the meal for the soldier .,a friend promised a pot to a champion .,PD,PD,DELIVER,PROMISE,THE,A,for,to,-48.10051345825195,"[-3.8618734, -5.898712, -8.870423, -3.6657052, -6.780169, -4.2614965, -3.1413925, -9.787397, -1.8333433]"
the buddy delivered the meal for the soldier .,a friend promised a champion a pot .,PD,DO,DELIVER,PROMISE,THE,A,for,to,-50.13813018798828,"[-3.8618734, -5.898712, -8.870423, -3.6657052, -9.661808, -5.6689653, -8.640999, -3.8696454]"
the buddy delivered the salad for the mayor .,an uncle made a flower for an administration .,PD,PD,DELIVER,MAKE,THE,A,for,for,-52.16981887817383,"[-6.061358, -8.384714, -7.0811973, -1.1393951, -8.781251, -1.7525414, -4.453909, -10.329163, -4.1862907]"
the buddy delivered the salad for the mayor .,an uncle made an administration a flower .,PD,DO,DELIVER,MAKE,THE,A,for,for,-55.246177673339844,"[-6.061358, -8.384714, -7.0811973, -3.0172296, -11.149833, -7.025669, -10.333138, -2.193036]"
the buddy delivered the soldier the meal .,a friend promised a pot to a champion .,DO,PD,DELIVER,PROMISE,THE,A,for,to,-48.38017272949219,"[-3.83783, -5.8803997, -9.018433, -3.57658, -7.19957, -4.136454, -2.8341007, -10.105364, -1.7914417]"
the buddy delivered the soldier the meal .,a friend promised a champion a pot .,DO,DO,DELIVER,PROMISE,THE,A,for,to,-47.26116943359375,"[-3.83783, -5.8803997, -9.018433, -3.57658, -9.267927, -3.3308783, -8.928982, -3.420139]"
the buddy delivered the wife the knife .,a nurse drew a newspaper for a business .,DO,PD,DELIVER,DRAW,THE,A,for,for,-47.15395736694336,"[-3.8604023, -7.7284775, -7.9688554, -1.0232297, -8.947821, -4.9919934, -1.8527795, -7.0784163, -3.7019823]"
the buddy delivered the wife the knife .,a nurse drew a business a newspaper .,DO,DO,DELIVER,DRAW,THE,A,for,for,-52.888999938964844,"[-3.8604023, -7.7284775, -7.9688554, -1.0232297, -10.99137, -10.116572, -8.345442, -2.8546488]"
the buddy delivered the wife the knife .,a son gave a button to a parent .,DO,PD,DELIVER,GIVE,THE,A,for,to,-44.64990234375,"[-3.8604023, -8.335148, -6.5442095, -2.4803307, -12.360572, -0.5724512, -1.1660064, -6.7886314, -2.542153]"
the buddy delivered the wife the knife .,a son gave a parent a button .,DO,DO,DELIVER,GIVE,THE,A,for,to,-42.41682434082031,"[-3.8604023, -8.335148, -6.5442095, -2.4803307, -6.838603, -1.0234892, -11.013235, -2.3214087]"
the buddy delivered the wife the knife .,a reader sold a cheese to a company .,DO,PD,DELIVER,SELL,THE,A,for,to,-50.42720031738281,"[-3.8604023, -7.023858, -11.460992, -2.347731, -10.048006, -4.1061225, -1.2736576, -7.5262175, -2.7802095]"
the buddy delivered the wife the knife .,a reader sold a company a cheese .,DO,DO,DELIVER,SELL,THE,A,for,to,-51.22087478637695,"[-3.8604023, -7.023858, -11.460992, -2.347731, -8.123816, -4.3269672, -11.279154, -2.7979543]"
the buddy delivered the wife the knife .,a cop fed a pie to an actor .,DO,PD,DELIVER,FEED,THE,A,for,to,-49.015865325927734,"[-3.8604023, -8.2683735, -10.024056, -1.2740445, -10.531721, -0.5875312, -2.7155457, -9.090304, -2.6638856]"
