prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
an uncle brought a band a chocolate .,the attorney gave the instrument to the partner .,DO,PD,BRING,GIVE,A,THE,to,to,-47.673797607421875,"[-2.62643, -7.9252357, -9.5941925, -1.5884172, -12.696857, -1.5818449, -1.4315237, -8.4931755, -1.7361223]"
an uncle brought a band a chocolate .,the attorney gave the partner the instrument .,DO,DO,BRING,GIVE,A,THE,to,to,-46.344146728515625,"[-2.62643, -7.9252357, -9.5941925, -1.5884172, -9.941713, -2.3677006, -10.408419, -1.89204]"
an uncle brought a band a chocolate .,the parent threw the beer to the student .,DO,PD,BRING,THROW,A,THE,to,to,-44.679603576660156,"[-2.62643, -8.662512, -11.028737, -2.513594, -6.7353544, -3.5875638, -1.2715306, -6.999989, -1.253893]"
an uncle brought a band a chocolate .,the parent threw the student the beer .,DO,DO,BRING,THROW,A,THE,to,to,-42.38215637207031,"[-2.62643, -8.662512, -11.028737, -2.513594, -5.9854355, -4.551719, -6.101491, -0.9122382]"
an uncle brought a band a chocolate .,the employee threw the cheese to the attorney .,DO,PD,BRING,THROW,A,THE,to,to,-47.31128692626953,"[-2.62643, -9.468851, -7.4231615, -2.0898466, -8.096005, -3.793278, -0.62993944, -11.724258, -1.4595186]"
an uncle brought a band a chocolate .,the employee threw the attorney the cheese .,DO,DO,BRING,THROW,A,THE,to,to,-45.03385925292969,"[-2.62643, -9.468851, -7.4231615, -2.0898466, -10.805467, -3.2487397, -8.708274, -0.66309035]"
an uncle brought a button to a company .,the physician took the newspaper to the chief .,PD,PD,BRING,TAKE,A,THE,to,to,-42.75301742553711,"[-2.6812243, -10.720806, -6.27862, -2.0731533, -7.5748935, -1.9237564, -1.3302503, -6.9549713, -3.215344]"
an uncle brought a button to a company .,the physician took the chief the newspaper .,PD,DO,BRING,TAKE,A,THE,to,to,-48.514835357666016,"[-2.6812243, -10.720806, -6.27862, -2.0731533, -9.482693, -6.065824, -9.092023, -2.120491]"
an uncle brought a button to a company .,the father fed the pie to the mayor .,PD,PD,BRING,FEED,A,THE,to,to,-43.91534423828125,"[-2.6812243, -6.8058233, -11.750671, -1.3416755, -9.646826, -0.64337087, -1.1857893, -8.898409, -0.96155417]"
an uncle brought a button to a company .,the father fed the mayor the pie .,PD,DO,BRING,FEED,A,THE,to,to,-43.68452835083008,"[-2.6812243, -6.8058233, -11.750671, -1.3416755, -9.305918, -3.1995912, -7.7271357, -0.87248945]"
an uncle brought a chocolate to a band .,the attorney gave the instrument to the partner .,PD,PD,BRING,GIVE,A,THE,to,to,-48.1906623840332,"[-2.663369, -8.374001, -9.506418, -1.7910678, -13.003355, -0.7403419, -1.9516276, -8.690512, -1.4699675]"
an uncle brought a chocolate to a band .,the attorney gave the partner the instrument .,PD,DO,BRING,GIVE,A,THE,to,to,-47.114707946777344,"[-2.663369, -8.374001, -9.506418, -1.7910678, -10.171018, -2.3997507, -10.416199, -1.7928869]"
an uncle brought a chocolate to a band .,the parent threw the beer to the student .,PD,PD,BRING,THROW,A,THE,to,to,-42.89205551147461,"[-2.663369, -8.824176, -11.105319, -2.5195518, -5.7670727, -2.4782047, -1.5252935, -7.066702, -0.9423666]"
an uncle brought a chocolate to a band .,the parent threw the student the beer .,PD,DO,BRING,THROW,A,THE,to,to,-42.50701141357422,"[-2.663369, -8.824176, -11.105319, -2.5195518, -6.902239, -4.484314, -5.063368, -0.94467735]"
an uncle brought a chocolate to a band .,the employee threw the cheese to the attorney .,PD,PD,BRING,THROW,A,THE,to,to,-45.60875701904297,"[-2.663369, -9.714983, -7.693297, -2.2938676, -7.144067, -2.585925, -1.0173764, -11.400911, -1.0949588]"
an uncle brought a chocolate to a band .,the employee threw the attorney the cheese .,PD,DO,BRING,THROW,A,THE,to,to,-47.841941833496094,"[-2.663369, -9.714983, -7.693297, -2.2938676, -12.329611, -3.6886344, -8.618955, -0.83922493]"
an uncle brought a coffee to a pilot .,the friend drew the log for the professor .,PD,PD,BRING,DRAW,A,THE,to,for,-49.4471435546875,"[-2.6764755, -9.644992, -9.777901, -2.592545, -9.3224535, -4.696139, -1.2925675, -8.728563, -0.7155099]"
an uncle brought a coffee to a pilot .,the friend drew the professor the log .,PD,DO,BRING,DRAW,A,THE,to,for,-49.06523132324219,"[-2.6764755, -9.644992, -9.777901, -2.592545, -8.732199, -5.5528235, -9.241533, -0.84676033]"
an uncle brought a coffee to a pilot .,the singer gave the juice to the business .,PD,PD,BRING,GIVE,A,THE,to,to,-44.91106414794922,"[-2.6764755, -8.7797165, -6.6105547, -2.6039896, -11.484173, -0.28347847, -1.4467692, -8.802569, -2.2233355]"
an uncle brought a coffee to a pilot .,the singer gave the business the juice .,PD,DO,BRING,GIVE,A,THE,to,to,-44.99028015136719,"[-2.6764755, -8.7797165, -6.6105547, -2.6039896, -9.63168, -3.3153296, -9.323249, -2.0492864]"
an uncle brought a company a button .,the physician took the newspaper to the chief .,DO,PD,BRING,TAKE,A,THE,to,to,-44.05762481689453,"[-2.6660244, -10.710926, -6.3341746, -1.916787, -7.986807, -1.9496151, -1.4894717, -7.444134, -3.5596857]"
an uncle brought a company a button .,the physician took the chief the newspaper .,DO,DO,BRING,TAKE,A,THE,to,to,-47.914039611816406,"[-2.6660244, -10.710926, -6.3341746, -1.916787, -8.669279, -5.826733, -9.554862, -2.2352548]"
an uncle brought a company a button .,the father fed the pie to the mayor .,DO,PD,BRING,FEED,A,THE,to,to,-45.01245880126953,"[-2.6660244, -6.7822623, -11.765234, -1.317351, -10.520402, -1.6567822, -0.7320864, -8.643448, -0.92886925]"
an uncle brought a company a button .,the father fed the mayor the pie .,DO,DO,BRING,FEED,A,THE,to,to,-42.874969482421875,"[-2.6660244, -6.7822623, -11.765234, -1.317351, -8.911289, -2.907762, -7.815879, -0.70916724]"
an uncle brought a juice to an administration .,the lawyer supplied the plate to the company .,PD,PD,BRING,SUPPLY,A,THE,to,to,-42.8633918762207,"[-2.735859, -8.68274, -11.020306, -1.2445824, -9.938724, -0.88114953, -0.8476175, -6.6981792, -0.8142359]"
an uncle brought a juice to an administration .,the lawyer supplied the company the plate .,PD,DO,BRING,SUPPLY,A,THE,to,to,-45.11497497558594,"[-2.735859, -8.68274, -11.020306, -1.2445824, -7.1449924, -3.3728585, -9.811208, -1.1024292]"
an uncle brought a key to a kid .,the cop found the pie for the chief .,PD,PD,BRING,FIND,A,THE,to,for,-46.806243896484375,"[-2.6997592, -9.908525, -6.4540844, -1.4553573, -10.310728, -4.980122, -1.2162354, -8.784103, -0.9973316]"
an uncle brought a key to a kid .,the cop found the chief the pie .,PD,DO,BRING,FIND,A,THE,to,for,-49.44126510620117,"[-2.6997592, -9.908525, -6.4540844, -1.4553573, -9.495909, -5.925375, -12.359181, -1.1430725]"
an uncle brought a key to a kid .,the chief supplied the anchor to the actress .,PD,PD,BRING,SUPPLY,A,THE,to,to,-48.837379455566406,"[-2.6997592, -7.108959, -14.851888, -1.4857169, -9.389338, -1.4798815, -0.80156744, -9.674375, -1.345894]"
an uncle brought a key to a kid .,the chief supplied the actress the anchor .,PD,DO,BRING,SUPPLY,A,THE,to,to,-53.23878860473633,"[-2.6997592, -7.108959, -14.851888, -1.4857169, -11.228366, -3.4553738, -10.24265, -2.166075]"
an uncle brought a key to a kid .,the leader took the iron to the reader .,PD,PD,BRING,TAKE,A,THE,to,to,-45.33161926269531,"[-2.6997592, -7.1689672, -11.735271, -1.7224975, -9.208497, -3.2644181, -0.83343565, -8.400803, -0.29797068]"
an uncle brought a key to a kid .,the leader took the reader the iron .,PD,DO,BRING,TAKE,A,THE,to,to,-55.5099983215332,"[-2.6997592, -7.1689672, -11.735271, -1.7224975, -10.057122, -7.6803017, -11.670479, -2.7756023]"
an uncle brought a kid a key .,the cop found the pie for the chief .,DO,PD,BRING,FIND,A,THE,to,for,-47.42594528198242,"[-2.7030165, -9.854923, -6.3170834, -1.4143937, -10.489208, -5.1688986, -1.4496316, -9.051898, -0.97689104]"
an uncle brought a kid a key .,the cop found the chief the pie .,DO,DO,BRING,FIND,A,THE,to,for,-48.235633850097656,"[-2.7030165, -9.854923, -6.3170834, -1.4143937, -9.483137, -5.514168, -12.046089, -0.90282375]"
an uncle brought a kid a key .,the chief supplied the anchor to the actress .,DO,PD,BRING,SUPPLY,A,THE,to,to,-49.62593460083008,"[-2.7030165, -7.128428, -14.690579, -1.6289136, -9.038446, -2.1793575, -0.7908047, -9.881283, -1.5851052]"
an uncle brought a kid a key .,the chief supplied the actress the anchor .,DO,DO,BRING,SUPPLY,A,THE,to,to,-51.76435852050781,"[-2.7030165, -7.128428, -14.690579, -1.6289136, -10.384115, -3.1815517, -9.8058605, -2.241893]"
an uncle brought a kid a key .,the leader took the iron to the reader .,DO,PD,BRING,TAKE,A,THE,to,to,-46.71092987060547,"[-2.7030165, -7.269719, -11.71794, -1.7468925, -9.988401, -3.6514459, -0.8882511, -8.586461, -0.15880276]"
an uncle brought a kid a key .,the leader took the reader the iron .,DO,DO,BRING,TAKE,A,THE,to,to,-59.334068298339844,"[-2.7030165, -7.269719, -11.71794, -1.7468925, -10.128509, -9.469513, -14.356651, -1.9418254]"
an uncle brought a pilot a coffee .,the friend drew the log for the professor .,DO,PD,BRING,DRAW,A,THE,to,for,-48.47551345825195,"[-2.697805, -9.519987, -9.375243, -2.5634003, -9.29818, -4.1802807, -1.5617676, -8.470713, -0.8081379]"
an uncle brought a pilot a coffee .,the friend drew the professor the log .,DO,DO,BRING,DRAW,A,THE,to,for,-47.9039306640625,"[-2.697805, -9.519987, -9.375243, -2.5634003, -8.4361515, -4.752972, -9.738925, -0.81944346]"
an uncle brought a pilot a coffee .,the singer gave the juice to the business .,DO,PD,BRING,GIVE,A,THE,to,to,-44.11832809448242,"[-2.697805, -8.634696, -6.5389714, -2.6378286, -11.360429, -0.6533429, -1.6190044, -7.8684397, -2.1078105]"
an uncle brought a pilot a coffee .,the singer gave the business the juice .,DO,DO,BRING,GIVE,A,THE,to,to,-44.4609375,"[-2.697805, -8.634696, -6.5389714, -2.6378286, -9.256112, -3.2835875, -8.974319, -2.4376197]"
an uncle brought a priest an anchor .,the employer drew the telephone for the actress .,DO,PD,BRING,DRAW,A,THE,to,for,-50.027435302734375,"[-2.7839644, -9.80863, -8.952041, -2.9257064, -8.410627, -4.032864, -1.965302, -9.623966, -1.524334]"
an uncle brought a priest an anchor .,the employer drew the actress the telephone .,DO,DO,BRING,DRAW,A,THE,to,for,-50.858543395996094,"[-2.7839644, -9.80863, -8.952041, -2.9257064, -12.222603, -4.411395, -8.1096, -1.6446056]"
