prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
a company designed a button for an administration .,the hero purchased the cheese for the girl .,PD,PD,DESIGN,PURCHASE,A,THE,for,for,-46.208213806152344,"[-2.8814902, -10.082346, -11.760558, -1.7091975, -9.627098, -2.2543235, -1.4268148, -5.2313447, -1.2350423]"
a company designed a button for an administration .,the hero purchased the girl the cheese .,PD,DO,DESIGN,PURCHASE,A,THE,for,for,-50.66453552246094,"[-2.8814902, -10.082346, -11.760558, -1.7091975, -6.5263, -5.188673, -10.658434, -1.8575351]"
a company designed a button for an administration .,the child purchased the chocolate for the wife .,PD,PD,DESIGN,PURCHASE,A,THE,for,for,-46.358154296875,"[-2.8814902, -8.589832, -12.788891, -1.2783322, -7.5051565, -2.6539464, -1.7778785, -7.6380963, -1.2445323]"
a company designed a button for an administration .,the child purchased the wife the chocolate .,PD,DO,DESIGN,PURCHASE,A,THE,for,for,-48.68579864501953,"[-2.8814902, -8.589832, -12.788891, -1.2783322, -9.678287, -4.748294, -7.1389446, -1.5817305]"
a company designed a camera for a band .,the partner gave the salad to the corporation .,PD,PD,DESIGN,GIVE,A,THE,for,to,-50.675052642822266,"[-2.8892615, -10.279919, -7.3267884, -1.9398149, -11.849757, -1.3959967, -1.6839905, -12.253922, -1.0556036]"
a company designed a camera for a band .,the partner gave the corporation the salad .,PD,DO,DESIGN,GIVE,A,THE,for,to,-49.62017822265625,"[-2.8892615, -10.279919, -7.3267884, -1.9398149, -10.617653, -2.1174424, -13.1007595, -1.3485395]"
a company designed a camera for a band .,the reader left the chicken for the club .,PD,PD,DESIGN,LEAVE,A,THE,for,for,-48.94819641113281,"[-2.8892615, -9.138997, -8.859046, -2.0819569, -11.39181, -3.521911, -1.1743207, -9.201515, -0.6893782]"
a company designed a camera for a band .,the reader left the club the chicken .,PD,DO,DESIGN,LEAVE,A,THE,for,for,-54.580955505371094,"[-2.8892615, -9.138997, -8.859046, -2.0819569, -9.407086, -5.9121017, -14.283918, -2.008588]"
a company designed a camera for a band .,the captain purchased the television for the child .,PD,PD,DESIGN,PURCHASE,A,THE,for,for,-47.12030029296875,"[-2.8892615, -9.604113, -12.668192, -1.2373993, -7.9049435, -1.406228, -1.4697194, -8.26062, -1.6798245]"
a company designed a camera for a band .,the captain purchased the child the television .,PD,DO,DESIGN,PURCHASE,A,THE,for,for,-54.13396072387695,"[-2.8892615, -9.604113, -12.668192, -1.2373993, -8.358086, -5.9772606, -10.268522, -3.1311293]"
a company designed a camera for a band .,the husband sent the coffee to the boy .,PD,PD,DESIGN,SEND,A,THE,for,to,-41.55944061279297,"[-2.8892615, -9.821666, -8.442101, -1.9354717, -9.905639, -1.0416232, -1.4967397, -4.829246, -1.1976936]"
a company designed a camera for a band .,the husband sent the boy the coffee .,PD,DO,DESIGN,SEND,A,THE,for,to,-41.50285339355469,"[-2.8892615, -9.821666, -8.442101, -1.9354717, -5.2796974, -4.6856494, -7.2023864, -1.246618]"
a company designed a camera for a band .,the wife showed the beer to the corporation .,PD,PD,DESIGN,SHOW,A,THE,for,to,-50.552085876464844,"[-2.8892615, -9.138712, -10.9708395, -2.4455926, -9.927704, -1.122194, -1.6182129, -11.078169, -1.3613986]"
a company designed a camera for a band .,the wife showed the corporation the beer .,PD,DO,DESIGN,SHOW,A,THE,for,to,-50.08298110961914,"[-2.8892615, -9.138712, -10.9708395, -2.4455926, -11.850456, -1.8901762, -9.168953, -1.7289921]"
a company designed a camera for a band .,the chief caught the bag for the husband .,PD,PD,DESIGN,CATCH,A,THE,for,for,-48.95774841308594,"[-2.8892615, -8.058898, -13.224073, -1.7478948, -7.329756, -3.3129644, -1.0618576, -9.860413, -1.4726294]"
