prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
a band designed a business a computer .,the colonel delivered the coffee for the leader .,DO,PD,DESIGN,DELIVER,A,THE,for,for,-48.629127502441406,"[-3.2072778, -12.088146, -9.448343, -1.4657538, -9.698931, -3.7468612, -0.85300064, -6.7578645, -1.3629496]"
a band designed a business a computer .,the colonel delivered the leader the coffee .,DO,DO,DESIGN,DELIVER,A,THE,for,for,-48.147918701171875,"[-3.2072778, -12.088146, -9.448343, -1.4657538, -9.673227, -3.0074298, -8.2453375, -1.0124054]"
a band designed a card for an army .,the captain gave the coffee to the brother .,PD,PD,DESIGN,GIVE,A,THE,for,to,-44.150978088378906,"[-3.235557, -9.293695, -7.0214915, -1.6639812, -10.744008, -1.1420618, -0.97849584, -8.141759, -1.929928]"
a band designed a card for an army .,the captain gave the brother the coffee .,PD,DO,DESIGN,GIVE,A,THE,for,to,-44.1364860534668,"[-3.235557, -9.293695, -7.0214915, -1.6639812, -10.12861, -2.8251252, -8.413319, -1.554707]"
a band designed a card for an army .,the uncle took the plate to the pilot .,PD,PD,DESIGN,TAKE,A,THE,for,to,-46.18373107910156,"[-3.235557, -11.608965, -7.329068, -1.5781949, -6.76995, -2.3737464, -1.2471539, -10.12012, -1.9209758]"
a band designed a card for an army .,the uncle took the pilot the plate .,PD,DO,DESIGN,TAKE,A,THE,for,to,-53.46693420410156,"[-3.235557, -11.608965, -7.329068, -1.5781949, -10.526295, -6.4588614, -10.777361, -1.9526316]"
a band designed a cigarette for an administration .,the employer purchased the salad for the kid .,PD,PD,DESIGN,PURCHASE,A,THE,for,for,-48.8282356262207,"[-3.2294524, -10.135142, -10.078085, -0.9424392, -11.117153, -2.4189308, -1.5958729, -7.9363832, -1.3747762]"
a band designed a cigarette for an administration .,the employer purchased the kid the salad .,PD,DO,DESIGN,PURCHASE,A,THE,for,for,-56.590904235839844,"[-3.2294524, -10.135142, -10.078085, -0.9424392, -11.492659, -6.2500234, -12.716135, -1.7469671]"
a band designed a cigarette for an administration .,the boy threw the cheese to the actress .,PD,PD,DESIGN,THROW,A,THE,for,to,-48.488059997558594,"[-3.2294524, -8.466906, -7.6034417, -1.8814374, -8.554729, -4.0637293, -0.6344201, -12.179769, -1.8741727]"
a band designed a cigarette for an administration .,the boy threw the actress the cheese .,PD,DO,DESIGN,THROW,A,THE,for,to,-50.27137756347656,"[-3.2294524, -8.466906, -7.6034417, -1.8814374, -12.532809, -4.350831, -10.491106, -1.7153963]"
a band designed a club a gun .,the mother sold the computer to the professor .,DO,PD,DESIGN,SELL,A,THE,for,to,-45.313697814941406,"[-3.1878061, -7.8303185, -11.089895, -1.5119298, -7.723521, -1.1950365, -1.9444959, -9.1634655, -1.6672271]"
a band designed a club a gun .,the mother sold the professor the computer .,DO,DO,DESIGN,SELL,A,THE,for,to,-48.1262092590332,"[-3.1878061, -7.8303185, -11.089895, -1.5119298, -12.506762, -3.6237538, -6.354765, -2.020979]"
a band designed a club a gun .,the leader took the iron to the reader .,DO,PD,DESIGN,TAKE,A,THE,for,to,-46.93419647216797,"[-3.1878061, -7.7556043, -11.01018, -1.6011959, -9.08902, -3.4471855, -0.8497922, -8.985269, -1.008145]"
a band designed a club a gun .,the leader took the reader the iron .,DO,DO,DESIGN,TAKE,A,THE,for,to,-56.498931884765625,"[-3.1878061, -7.7556043, -11.01018, -1.6011959, -10.223552, -7.424463, -11.642115, -3.6540172]"
a band designed a club a gun .,the attorney fed the chocolate to the reader .,DO,PD,DESIGN,FEED,A,THE,for,to,-50.48876190185547,"[-3.1878061, -9.129643, -15.18294, -1.302014, -9.474217, -2.6677794, -0.8475292, -7.735727, -0.9611086]"
a band designed a club a gun .,the attorney fed the reader the chocolate .,DO,DO,DESIGN,FEED,A,THE,for,to,-50.12952423095703,"[-3.1878061, -9.129643, -15.18294, -1.302014, -7.417977, -1.6457782, -10.442716, -1.8206503]"
a band designed a club a newspaper .,the singer gave the juice to the business .,DO,PD,DESIGN,GIVE,A,THE,for,to,-44.52161407470703,"[-3.2059255, -9.186081, -6.8352876, -2.1592164, -11.484992, -0.75990105, -1.1910217, -7.4227986, -2.2763882]"
a band designed a club a newspaper .,the singer gave the business the juice .,DO,DO,DESIGN,GIVE,A,THE,for,to,-45.46473693847656,"[-3.2059255, -9.186081, -6.8352876, -2.1592164, -8.799624, -2.9692857, -9.614597, -2.6947207]"
a band designed a computer for a business .,the colonel delivered the coffee for the leader .,PD,PD,DESIGN,DELIVER,A,THE,for,for,-47.63250732421875,"[-3.2174218, -12.049248, -9.376577, -1.4019147, -9.641008, -3.3065622, -0.78477645, -6.6152964, -1.2397025]"
a band designed a computer for a business .,the colonel delivered the leader the coffee .,PD,DO,DESIGN,DELIVER,A,THE,for,for,-47.981231689453125,"[-3.2174218, -12.049248, -9.376577, -1.4019147, -9.767757, -3.2811418, -7.8310084, -1.0561637]"
a band designed a computer for an administration .,the worker got the beer for the business .,PD,PD,DESIGN,GET,A,THE,for,for,-43.605865478515625,"[-3.2118576, -10.334284, -7.0074987, -2.5332866, -7.921207, -3.3490534, -1.7769206, -6.0857487, -1.3860099]"
a band designed a computer for an administration .,the worker got the business the beer .,PD,DO,DESIGN,GET,A,THE,for,for,-47.13732147216797,"[-3.2118576, -10.334284, -7.0074987, -2.5332866, -6.71677, -6.8859987, -8.236511, -2.2111177]"
a band designed a computer for an administration .,the hero delivered the salad for the champion .,PD,PD,DESIGN,DELIVER,A,THE,for,for,-51.93028259277344,"[-3.2118576, -9.893804, -11.256954, -1.4512649, -12.455103, -3.2698092, -0.78351766, -8.827748, -0.78022194]"
a band designed a computer for an administration .,the hero delivered the champion the salad .,PD,DO,DESIGN,DELIVER,A,THE,for,for,-52.227012634277344,"[-3.2118576, -9.893804, -11.256954, -1.4512649, -9.941945, -2.6396594, -12.660729, -1.1707972]"
a band designed a corporation a cup .,the wife kept the chicken for the army .,DO,PD,DESIGN,KEEP,A,THE,for,for,-47.87959289550781,"[-3.244189, -9.060997, -10.308192, -2.2781715, -7.5473247, -3.894219, -2.391905, -7.7920756, -1.3625205]"
a band designed a corporation a cup .,the wife kept the army the chicken .,DO,DO,DESIGN,KEEP,A,THE,for,for,-50.37962341308594,"[-3.244189, -9.060997, -10.308192, -2.2781715, -8.463917, -6.8473225, -9.018446, -1.1583872]"
a band designed a corporation a cup .,the husband promised the plate to the friend .,DO,PD,DESIGN,PROMISE,A,THE,for,to,-47.897705078125,"[-3.244189, -9.722007, -8.639446, -3.027394, -11.304752, -2.1156209, -1.64736, -6.35126, -1.845677]"
a band designed a corporation a cup .,the husband promised the friend the plate .,DO,DO,DESIGN,PROMISE,A,THE,for,to,-46.29168701171875,"[-3.244189, -9.722007, -8.639446, -3.027394, -6.736655, -3.5324628, -9.574032, -1.8154993]"
a band designed a corporation a key .,the leader drew the telephone for the company .,DO,PD,DESIGN,DRAW,A,THE,for,for,-50.52295684814453,"[-3.1934505, -7.683748, -15.649544, -2.7055492, -9.03096, -4.106417, -1.4485489, -5.209856, -1.4948828]"
a band designed a corporation a key .,the leader drew the company the telephone .,DO,DO,DESIGN,DRAW,A,THE,for,for,-52.86925506591797,"[-3.1934505, -7.683748, -15.649544, -2.7055492, -7.24463, -4.8766794, -9.054375, -2.461277]"
a band designed a corporation a key .,the father drew the card for the guy .,DO,PD,DESIGN,DRAW,A,THE,for,for,-43.60662078857422,"[-3.1934505, -8.332823, -10.233074, -2.182167, -5.9803114, -3.3464756, -1.2131318, -7.432989, -1.6921982]"
a band designed a corporation a key .,the father drew the guy the card .,DO,DO,DESIGN,DRAW,A,THE,for,for,-44.3930778503418,"[-3.1934505, -8.332823, -10.233074, -2.182167, -8.693381, -4.7397857, -5.5811563, -1.4372398]"
a band designed a corporation a key .,the minister delivered the juice for the employee .,DO,PD,DESIGN,DELIVER,A,THE,for,for,-55.66541290283203,"[-3.1934505, -9.477274, -10.162983, -1.8016019, -13.938667, -2.9600074, -0.9217404, -11.146379, -2.0633097]"
a band designed a corporation a key .,the minister delivered the employee the juice .,DO,DO,DESIGN,DELIVER,A,THE,for,for,-55.52170944213867,"[-3.1934505, -9.477274, -10.162983, -1.8016019, -14.278738, -3.4642594, -11.527953, -1.6154493]"
a band designed a cup for a corporation .,the wife kept the chicken for the army .,PD,PD,DESIGN,KEEP,A,THE,for,for,-46.139713287353516,"[-3.2430015, -9.111287, -10.896635, -2.1746469, -7.5258083, -3.2812798, -2.0906763, -6.7682123, -1.0481651]"
a band designed a cup for a corporation .,the wife kept the army the chicken .,PD,DO,DESIGN,KEEP,A,THE,for,for,-53.15129852294922,"[-3.2430015, -9.111287, -10.896635, -2.1746469, -8.696563, -7.16679, -10.377022, -1.4853542]"
a band designed a cup for a corporation .,the husband promised the plate to the friend .,PD,PD,DESIGN,PROMISE,A,THE,for,to,-47.55111312866211,"[-3.2430015, -9.793116, -8.90345, -3.018127, -11.357165, -1.875982, -1.3203486, -6.1326275, -1.9072955]"
a band designed a cup for a corporation .,the husband promised the friend the plate .,PD,DO,DESIGN,PROMISE,A,THE,for,to,-47.146697998046875,"[-3.2430015, -9.793116, -8.90345, -3.018127, -6.663577, -3.6988266, -9.7211895, -2.1054106]"
a band designed a flower for an administration .,the president fed the candy to the reader .,PD,PD,DESIGN,FEED,A,THE,for,to,-47.2424201965332,"[-3.2333713, -6.7197213, -11.305173, -1.7858276, -10.023515, -1.6396632, -1.594758, -9.874067, -1.0663242]"
a band designed a flower for an administration .,the president fed the reader the candy .,PD,DO,DESIGN,FEED,A,THE,for,to,-47.33537292480469,"[-3.2333713, -6.7197213, -11.305173, -1.7858276, -9.551333, -2.2408867, -10.780512, -1.7185462]"
a band designed a flower for an administration .,the singer promised the salad to the nurse .,PD,PD,DESIGN,PROMISE,A,THE,for,to,-53.05809783935547,"[-3.2333713, -9.0986595, -8.451502, -3.7482176, -11.800468, -3.210747, -2.1990056, -9.394237, -1.9218915]"
a band designed a flower for an administration .,the singer promised the nurse the salad .,PD,DO,DESIGN,PROMISE,A,THE,for,to,-53.3610725402832,"[-3.2333713, -9.0986595, -8.451502, -3.7482176, -11.804525, -3.6417866, -11.043843, -2.3391674]"
a band designed a gun for a club .,the mother sold the computer to the professor .,PD,PD,DESIGN,SELL,A,THE,for,to,-45.294837951660156,"[-3.2134032, -7.8340263, -11.191476, -1.4783795, -7.418729, -1.2364563, -2.138559, -9.141987, -1.6418227]"
a band designed a gun for a club .,the mother sold the professor the computer .,PD,DO,DESIGN,SELL,A,THE,for,to,-49.46173858642578,"[-3.2134032, -7.8340263, -11.191476, -1.4783795, -12.871534, -4.1855583, -6.33187, -2.3554916]"
a band designed a gun for a club .,the leader took the iron to the reader .,PD,PD,DESIGN,TAKE,A,THE,for,to,-47.56041717529297,"[-3.2134032, -7.8029475, -11.0926695, -1.64573, -9.204222, -3.441735, -0.8167893, -9.306299, -1.0366213]"
a band designed a gun for a club .,the leader took the reader the iron .,PD,DO,DESIGN,TAKE,A,THE,for,to,-57.25724792480469,"[-3.2134032, -7.8029475, -11.0926695, -1.64573, -10.307765, -7.5866494, -11.593427, -4.014657]"
a band designed a gun for a club .,the attorney fed the chocolate to the reader .,PD,PD,DESIGN,FEED,A,THE,for,to,-49.92631530761719,"[-3.2134032, -9.131149, -15.281124, -1.2886888, -9.420319, -2.3824189, -0.93018377, -7.446204, -0.83282423]"
a band designed a gun for a club .,the attorney fed the reader the chocolate .,PD,DO,DESIGN,FEED,A,THE,for,to,-50.72258758544922,"[-3.2134032, -9.131149, -15.281124, -1.2886888, -7.5701118, -1.7056122, -10.744731, -1.7877686]"
a band designed a key for a corporation .,the leader drew the telephone for the company .,PD,PD,DESIGN,DRAW,A,THE,for,for,-49.82075500488281,"[-3.2089698, -7.676104, -16.342373, -2.5829835, -9.364628, -3.6792972, -1.2129356, -4.61258, -1.1408833]"
a band designed a key for a corporation .,the leader drew the company the telephone .,PD,DO,DESIGN,DRAW,A,THE,for,for,-55.561561584472656,"[-3.2089698, -7.676104, -16.342373, -2.5829835, -7.4056425, -6.6164966, -8.983489, -2.745505]"
a band designed a key for a corporation .,the father drew the card for the guy .,PD,PD,DESIGN,DRAW,A,THE,for,for,-43.31305694580078,"[-3.2089698, -8.343621, -10.715569, -2.0251217, -5.965307, -2.7327085, -1.1270341, -7.582269, -1.612457]"
a band designed a key for a corporation .,the father drew the guy the card .,PD,DO,DESIGN,DRAW,A,THE,for,for,-47.51287841796875,"[-3.2089698, -8.343621, -10.715569, -2.0251217, -9.334795, -5.6121, -6.4001803, -1.8725207]"
a band designed a key for a corporation .,the minister delivered the juice for the employee .,PD,PD,DESIGN,DELIVER,A,THE,for,for,-55.260032653808594,"[-3.2089698, -9.524408, -10.379676, -1.7078834, -14.309254, -2.25988, -0.75886905, -11.228991, -1.8821049]"
a band designed a key for a corporation .,the minister delivered the employee the juice .,PD,DO,DESIGN,DELIVER,A,THE,for,for,-57.28277587890625,"[-3.2089698, -9.524408, -10.379676, -1.7078834, -14.358237, -4.7067637, -11.807571, -1.5892644]"
a band designed a knife for an administration .,the reader left the log for the winner .,PD,PD,DESIGN,LEAVE,A,THE,for,for,-46.15840530395508,"[-3.2206788, -9.248836, -8.9135895, -1.8827442, -7.729414, -4.0955267, -1.6920602, -8.0385685, -1.336989]"
a band designed a knife for an administration .,the reader left the winner the log .,PD,DO,DESIGN,LEAVE,A,THE,for,for,-50.57008361816406,"[-3.2206788, -9.248836, -8.9135895, -1.8827442, -9.877817, -6.7201567, -8.700079, -2.0061822]"
a band designed a knife for an administration .,the prince purchased the beer for the actress .,PD,PD,DESIGN,PURCHASE,A,THE,for,for,-48.1405029296875,"[-3.2206788, -10.23514, -10.029433, -1.2458694, -8.428448, -2.1012168, -1.4979767, -9.441748, -1.9399916]"
a band designed a knife for an administration .,the prince purchased the actress the beer .,PD,DO,DESIGN,PURCHASE,A,THE,for,for,-52.03207015991211,"[-3.2206788, -10.23514, -10.029433, -1.2458694, -10.188822, -4.9171495, -9.847417, -2.3475606]"
a band designed a knife for an administration .,the priest saved the meal for the business .,PD,PD,DESIGN,SAVE,A,THE,for,for,-48.00149154663086,"[-3.2206788, -10.566635, -9.9276085, -1.2745842, -10.025587, -1.7313745, -1.1012092, -8.773276, -1.3805383]"
a band designed a knife for an administration .,the priest saved the business the meal .,PD,DO,DESIGN,SAVE,A,THE,for,for,-53.26518249511719,"[-3.2206788, -10.566635, -9.9276085, -1.2745842, -8.152988, -7.139607, -11.613313, -1.369771]"
a band designed a motor for an administration .,the candidate left the knife for the employee .,PD,PD,DESIGN,LEAVE,A,THE,for,for,-47.02898025512695,"[-3.2116742, -9.647785, -8.014581, -1.1557745, -10.952235, -4.0356936, -1.5066963, -7.0311294, -1.4734131]"
a band designed a motor for an administration .,the candidate left the employee the knife .,PD,DO,DESIGN,LEAVE,A,THE,for,for,-50.167877197265625,"[-3.2116742, -9.647785, -8.014581, -1.1557745, -11.375748, -5.701385, -8.610015, -2.450913]"
a band designed a motor for an administration .,the friend purchased the box for the son .,PD,PD,DESIGN,PURCHASE,A,THE,for,for,-42.95109176635742,"[-3.2116742, -10.251644, -9.643719, -1.4401151, -5.7610397, -2.7243207, -2.341763, -6.1938195, -1.3829975]"
a band designed a motor for an administration .,the friend purchased the son the box .,PD,DO,DESIGN,PURCHASE,A,THE,for,for,-47.407508850097656,"[-3.2116742, -10.251644, -9.643719, -1.4401151, -8.029117, -5.854677, -7.206298, -1.7702689]"
a band designed a motor for an administration .,the king sent the tea to the partner .,PD,PD,DESIGN,SEND,A,THE,for,to,-45.02667236328125,"[-3.2116742, -8.376035, -7.376505, -2.0875087, -10.049171, -1.3711045, -0.93065065, -10.003685, -1.620339]"
a band designed a motor for an administration .,the king sent the partner the tea .,PD,DO,DESIGN,SEND,A,THE,for,to,-47.27979278564453,"[-3.2116742, -8.376035, -7.376505, -2.0875087, -11.697175, -5.0201187, -7.8994017, -1.6113755]"
a band designed a newspaper for a club .,the singer gave the juice to the business .,PD,PD,DESIGN,GIVE,A,THE,for,to,-44.95016098022461,"[-3.2072325, -9.286467, -6.85266, -2.1697445, -11.54301, -0.6157437, -1.1576436, -7.9161825, -2.201478]"
a band designed a newspaper for a club .,the singer gave the business the juice .,PD,DO,DESIGN,GIVE,A,THE,for,to,-45.48358917236328,"[-3.2072325, -9.286467, -6.85266, -2.1697445, -8.765473, -3.0477524, -9.711871, -2.4423866]"
a band designed a plate for an army .,the actor sold the knife to the professor .,PD,PD,DESIGN,SELL,A,THE,for,to,-47.112186431884766,"[-3.247768, -8.514147, -9.771593, -1.964778, -8.73936, -0.6920774, -2.1609273, -9.736958, -2.2845764]"
a band designed a plate for an army .,the actor sold the professor the knife .,PD,DO,DESIGN,SELL,A,THE,for,to,-49.85771179199219,"[-3.247768, -8.514147, -9.771593, -1.964778, -13.19245, -3.6232815, -7.0393987, -2.5042973]"
a band designed an administration a cigarette .,the employer purchased the salad for the kid .,DO,PD,DESIGN,PURCHASE,A,THE,for,for,-48.519683837890625,"[-3.1977475, -10.161854, -10.276494, -1.0705384, -10.98727, -3.253724, -1.8215348, -6.411089, -1.3394327]"
a band designed an administration a cigarette .,the employer purchased the kid the salad .,DO,DO,DESIGN,PURCHASE,A,THE,for,for,-52.561614990234375,"[-3.1977475, -10.161854, -10.276494, -1.0705384, -10.799238, -4.8707795, -10.872811, -1.3121516]"
a band designed an administration a cigarette .,the boy threw the cheese to the actress .,DO,PD,DESIGN,THROW,A,THE,for,to,-49.00917053222656,"[-3.1977475, -8.513434, -7.4267764, -1.8238446, -8.678448, -4.1127934, -0.59100163, -12.727718, -1.9374089]"
a band designed an administration a cigarette .,the boy threw the actress the cheese .,DO,DO,DESIGN,THROW,A,THE,for,to,-49.18383026123047,"[-3.1977475, -8.513434, -7.4267764, -1.8238446, -12.269793, -4.0595183, -10.51174, -1.3809763]"
a band designed an administration a computer .,the worker got the beer for the business .,DO,PD,DESIGN,GET,A,THE,for,for,-44.560081481933594,"[-3.191741, -10.417046, -7.0144534, -2.3680487, -7.926511, -3.7069762, -1.8718073, -6.627221, -1.4362789]"
a band designed an administration a computer .,the worker got the business the beer .,DO,DO,DESIGN,GET,A,THE,for,for,-45.64026641845703,"[-3.191741, -10.417046, -7.0144534, -2.3680487, -6.7802444, -6.280525, -7.866585, -1.7216238]"
a band designed an administration a computer .,the hero delivered the salad for the champion .,DO,PD,DESIGN,DELIVER,A,THE,for,for,-52.34599304199219,"[-3.191741, -9.914637, -11.395582, -1.4308438, -12.406738, -3.7098498, -0.82942045, -8.668166, -0.79901606]"
a band designed an administration a computer .,the hero delivered the champion the salad .,DO,DO,DESIGN,DELIVER,A,THE,for,for,-51.25859451293945,"[-3.191741, -9.914637, -11.395582, -1.4308438, -9.659603, -1.9773011, -12.724297, -0.9645898]"
a band designed an administration a flower .,the president fed the candy to the reader .,DO,PD,DESIGN,FEED,A,THE,for,to,-47.09170913696289,"[-3.1980586, -6.9885955, -11.1797085, -1.7258675, -9.816917, -1.9496117, -1.4734983, -9.704293, -1.0551594]"
a band designed an administration a flower .,the president fed the reader the candy .,DO,DO,DESIGN,FEED,A,THE,for,to,-46.18497085571289,"[-3.1980586, -6.9885955, -11.1797085, -1.7258675, -9.422946, -2.0983188, -10.2116585, -1.3598171]"
a band designed an administration a flower .,the singer promised the salad to the nurse .,DO,PD,DESIGN,PROMISE,A,THE,for,to,-52.53455352783203,"[-3.1980586, -9.133007, -8.453959, -3.6040573, -11.707747, -3.330926, -2.3356962, -8.777728, -1.9933745]"
a band designed an administration a flower .,the singer promised the nurse the salad .,DO,DO,DESIGN,PROMISE,A,THE,for,to,-52.08269500732422,"[-3.1980586, -9.133007, -8.453959, -3.6040573, -11.780437, -3.3751752, -10.482242, -2.055757]"
a band designed an administration a knife .,the reader left the log for the winner .,DO,PD,DESIGN,LEAVE,A,THE,for,for,-46.050575256347656,"[-3.186542, -9.202677, -8.843211, -1.7922657, -7.6873384, -4.2724514, -1.7915778, -7.9594235, -1.3150882]"
a band designed an administration a knife .,the reader left the winner the log .,DO,DO,DESIGN,LEAVE,A,THE,for,for,-48.944068908691406,"[-3.186542, -9.202677, -8.843211, -1.7922657, -9.658545, -6.2217584, -8.329303, -1.7097672]"
