prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
the doctor saved the beer for the company .,a girl purchased a log for a business .,PD,PD,SAVE,PURCHASE,THE,A,for,for,-43.122589111328125,"[-3.8109243, -6.9032726, -10.123982, -0.66582507, -9.504249, -2.0991478, -2.315298, -5.56423, -2.1356585]"
the doctor saved the beer for the company .,a girl purchased a business a log .,PD,DO,SAVE,PURCHASE,THE,A,for,for,-50.66748046875,"[-3.8109243, -6.9032726, -10.123982, -0.66582507, -8.275061, -6.528804, -9.607149, -4.7524595]"
the doctor saved the beer for the company .,a singer showed a cheese to a corporation .,PD,PD,SAVE,SHOW,THE,A,for,to,-54.99169921875,"[-3.8109243, -10.112415, -8.954575, -2.7306178, -11.547941, -4.50028, -0.9665569, -10.400032, -1.9683565]"
the doctor saved the beer for the company .,a singer showed a corporation a cheese .,PD,DO,SAVE,SHOW,THE,A,for,to,-56.13511276245117,"[-3.8109243, -10.112415, -8.954575, -2.7306178, -13.61622, -1.9748894, -11.189096, -3.7463744]"
the doctor saved the bowl for the company .,a singer caught a book for a mayor .,PD,PD,SAVE,CATCH,THE,A,for,for,-53.30970001220703,"[-3.8220906, -10.188573, -6.8564086, -4.565331, -8.707761, -3.7804282, -2.1270986, -11.166744, -2.095263]"
the doctor saved the bowl for the company .,a singer caught a mayor a book .,PD,DO,SAVE,CATCH,THE,A,for,for,-55.6446647644043,"[-3.8220906, -10.188573, -6.8564086, -4.565331, -11.87919, -7.01031, -8.060867, -3.2618942]"
the doctor saved the bowl for the company .,a soldier promised a pie to a father .,PD,PD,SAVE,PROMISE,THE,A,for,to,-46.601348876953125,"[-3.8220906, -7.5108232, -11.772338, -2.5044837, -9.141859, -1.5970219, -1.840169, -6.2054367, -2.2071257]"
the doctor saved the bowl for the company .,a soldier promised a father a pie .,PD,DO,SAVE,PROMISE,THE,A,for,to,-44.85449981689453,"[-3.8220906, -7.5108232, -11.772338, -2.5044837, -7.740389, -2.0613687, -7.425191, -2.0178185]"
the doctor saved the cheese for the student .,a soldier gave a pie to an army .,PD,PD,SAVE,GIVE,THE,A,for,to,-45.33251953125,"[-3.8285313, -7.4099507, -7.905033, -1.5094229, -9.82585, -0.14820157, -2.652351, -5.5261717, -6.5270104]"
the doctor saved the cheese for the student .,a soldier gave an army a pie .,PD,DO,SAVE,GIVE,THE,A,for,to,-44.915740966796875,"[-3.8285313, -7.4099507, -7.905033, -3.1745257, -5.6989217, -5.6083794, -9.269432, -2.0209675]"
the doctor saved the chocolate for the singer .,an opponent supplied a juice to a company .,PD,PD,SAVE,SUPPLY,THE,A,for,to,-54.65931701660156,"[-6.0584126, -8.331825, -12.374121, -2.0489922, -9.431017, -2.0151007, -2.6678224, -8.430126, -3.3018973]"
the doctor saved the chocolate for the singer .,an opponent supplied a company a juice .,PD,DO,SAVE,SUPPLY,THE,A,for,to,-56.69646072387695,"[-6.0584126, -8.331825, -12.374121, -2.0489922, -9.354364, -6.367564, -9.517053, -2.6441293]"
the doctor saved the company the beer .,a girl purchased a log for a business .,DO,PD,SAVE,PURCHASE,THE,A,for,for,-44.19550323486328,"[-3.7914453, -6.951746, -10.243148, -0.66687834, -9.299069, -2.8356538, -2.0935845, -6.4966497, -1.817328]"
the doctor saved the company the beer .,a girl purchased a business a log .,DO,DO,SAVE,PURCHASE,THE,A,for,for,-47.52619934082031,"[-3.7914453, -6.951746, -10.243148, -0.66687834, -7.9988785, -6.137059, -8.283826, -3.4532166]"
the doctor saved the company the beer .,a singer showed a cheese to a corporation .,DO,PD,SAVE,SHOW,THE,A,for,to,-55.53376770019531,"[-3.7914453, -10.106748, -9.190497, -2.805656, -11.803813, -4.9068956, -1.0767986, -10.313511, -1.5384052]"
the doctor saved the company the beer .,a singer showed a corporation a cheese .,DO,DO,SAVE,SHOW,THE,A,for,to,-54.118499755859375,"[-3.7914453, -10.106748, -9.190497, -2.805656, -13.433522, -1.7558111, -10.92618, -2.108641]"
the doctor saved the company the bowl .,a singer caught a book for a mayor .,DO,PD,SAVE,CATCH,THE,A,for,for,-54.14704132080078,"[-3.8009717, -10.163776, -6.943739, -5.186493, -8.6950865, -4.1286283, -2.0753763, -11.095524, -2.0574455]"
the doctor saved the company the bowl .,a singer caught a mayor a book .,DO,DO,SAVE,CATCH,THE,A,for,for,-53.848548889160156,"[-3.8009717, -10.163776, -6.943739, -5.186493, -11.531838, -6.6072006, -7.157571, -2.4569595]"
the doctor saved the company the bowl .,a soldier promised a pie to a father .,DO,PD,SAVE,PROMISE,THE,A,for,to,-45.99217987060547,"[-3.8009717, -7.6502957, -11.469535, -2.260648, -8.783943, -1.8420424, -2.013989, -6.311856, -1.8588984]"
the doctor saved the company the bowl .,a soldier promised a father a pie .,DO,DO,SAVE,PROMISE,THE,A,for,to,-43.265525817871094,"[-3.8009717, -7.6502957, -11.469535, -2.260648, -7.3213935, -1.643796, -7.4606414, -1.658248]"
