prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
the lady drew the club the glass .,a cop delivered a salad for a winner .,DO,PD,DRAW,DELIVER,THE,A,for,for,-49.00506591796875,"[-3.8165283, -8.358307, -10.003742, -0.7044319, -10.752883, -3.2306976, -1.5998933, -9.595904, -0.94267887]"
the lady drew the club the glass .,a cop delivered a winner a salad .,DO,DO,DRAW,DELIVER,THE,A,for,for,-51.729530334472656,"[-3.8165283, -8.358307, -10.003742, -0.7044319, -11.931456, -6.5026207, -8.918728, -1.4937152]"
the lady drew the club the iron .,a soldier gave a machine to a king .,DO,PD,DRAW,GIVE,THE,A,for,to,-46.30103302001953,"[-3.8072875, -7.3895664, -7.9731216, -1.3658737, -7.6687756, -6.626919, -0.78906125, -9.249405, -1.4310229]"
the lady drew the club the iron .,a soldier gave a king a machine .,DO,DO,DRAW,GIVE,THE,A,for,to,-47.72785186767578,"[-3.8072875, -7.3895664, -7.9731216, -1.3658737, -11.706936, -1.333092, -8.045419, -6.1065598]"
the lady drew the club the iron .,a husband purchased a bowl for a business .,DO,PD,DRAW,PURCHASE,THE,A,for,for,-47.871299743652344,"[-3.8072875, -8.872065, -11.176817, -0.63419473, -7.9364433, -4.1091843, -2.4144187, -6.3747797, -2.5461092]"
the lady drew the club the iron .,a husband purchased a business a bowl .,DO,DO,DRAW,PURCHASE,THE,A,for,for,-51.953304290771484,"[-3.8072875, -8.872065, -11.176817, -0.63419473, -7.158451, -5.6324096, -9.7856655, -4.886413]"
the lady drew the daughter the plate .,a doctor gave a meal to a corporation .,DO,PD,DRAW,GIVE,THE,A,for,to,-43.28086853027344,"[-3.8394926, -7.356018, -5.1980014, -1.7655277, -8.781126, -0.22421224, -1.0656836, -12.563038, -2.4877691]"
the lady drew the daughter the plate .,a doctor gave a corporation a meal .,DO,DO,DRAW,GIVE,THE,A,for,to,-42.926673889160156,"[-3.8394926, -7.356018, -5.1980014, -1.7655277, -14.247591, -1.0144823, -7.6903915, -1.8151672]"
the lady drew the daughter the plate .,a winner fed a meal to a captain .,DO,PD,DRAW,FEED,THE,A,for,to,-49.93634033203125,"[-3.8394926, -10.1156025, -12.27489, -2.1001592, -6.935896, -1.7174048, -1.1764659, -10.222311, -1.5541158]"
the lady drew the daughter the plate .,a winner fed a captain a meal .,DO,DO,DRAW,FEED,THE,A,for,to,-50.405487060546875,"[-3.8394926, -10.1156025, -12.27489, -2.1001592, -10.704112, -3.1645584, -6.5750837, -1.6315858]"
the lady drew the engine for the club .,a chief kept a salad for an administration .,PD,PD,DRAW,KEEP,THE,A,for,for,-56.74680709838867,"[-3.8258507, -8.943273, -9.946259, -2.0108852, -11.891673, -2.8158078, -4.928383, -9.594903, -2.7897727]"
the lady drew the engine for the club .,a chief kept an administration a salad .,PD,DO,DRAW,KEEP,THE,A,for,for,-56.99493408203125,"[-3.8258507, -8.943273, -9.946259, -3.2051487, -10.21599, -6.404954, -12.876955, -1.5765023]"
the lady drew the engine for the club .,a mother saved a candy for a company .,PD,PD,DRAW,SAVE,THE,A,for,for,-49.87482452392578,"[-3.8258507, -6.3900976, -9.039863, -1.4058965, -11.244934, -4.909113, -2.3575232, -7.973715, -2.727831]"
the lady drew the engine for the club .,a mother saved a company a candy .,PD,DO,DRAW,SAVE,THE,A,for,for,-54.43042755126953,"[-3.8258507, -6.3900976, -9.039863, -1.4058965, -8.918666, -6.920992, -12.848728, -5.080336]"
the lady drew the glass for the club .,a cop delivered a salad for a winner .,PD,PD,DRAW,DELIVER,THE,A,for,for,-49.0133171081543,"[-3.819461, -8.314539, -10.0134325, -0.7269972, -10.923947, -2.2058191, -1.2801106, -10.11818, -1.6108298]"
the lady drew the glass for the club .,a cop delivered a winner a salad .,PD,DO,DRAW,DELIVER,THE,A,for,for,-53.801513671875,"[-3.819461, -8.314539, -10.0134325, -0.7269972, -11.794755, -6.8236, -10.0658, -2.2429285]"
the lady drew the gun for the soldier .,a kid threw a candy to an employer .,PD,PD,DRAW,THROW,THE,A,for,to,-46.507164001464844,"[-3.8094225, -8.709648, -6.451542, -0.5961339, -6.457589, -4.788695, -3.7406344, -9.73651, -2.2169895]"
the lady drew the gun for the soldier .,a kid threw an employer a candy .,PD,DO,DRAW,THROW,THE,A,for,to,-48.68700408935547,"[-3.8094225, -8.709648, -6.451542, -3.284455, -13.146191, -1.9620141, -7.604002, -3.7197304]"
the lady drew the iron for the club .,a soldier gave a machine to a king .,PD,PD,DRAW,GIVE,THE,A,for,to,-46.892677307128906,"[-3.8015728, -7.398567, -7.786523, -1.5833304, -8.888662, -5.7530127, -0.68519616, -9.177612, -1.8182019]"
the lady drew the iron for the club .,a soldier gave a king a machine .,PD,DO,DRAW,GIVE,THE,A,for,to,-48.35873031616211,"[-3.8015728, -7.398567, -7.786523, -1.5833304, -11.5812435, -1.6173685, -8.232754, -6.3573728]"
the lady drew the iron for the club .,a husband purchased a bowl for a business .,PD,PD,DRAW,PURCHASE,THE,A,for,for,-46.593048095703125,"[-3.8015728, -8.830933, -11.029701, -0.67236304, -8.160482, -3.2707531, -2.557081, -6.0180206, -2.252143]"
the lady drew the iron for the club .,a husband purchased a business a bowl .,PD,DO,DRAW,PURCHASE,THE,A,for,for,-54.898704528808594,"[-3.8015728, -8.830933, -11.029701, -0.67236304, -6.9884567, -5.80241, -12.009626, -5.76364]"
the lady drew the partner the telephone .,a mother caught an engine for a writer .,DO,PD,DRAW,CATCH,THE,A,for,for,-55.26109313964844,"[-3.8222003, -6.285166, -6.7670393, -5.0892506, -8.310295, -6.230049, -2.3156161, -13.670652, -2.7708206]"
the lady drew the partner the telephone .,a mother caught a writer an engine .,DO,DO,DRAW,CATCH,THE,A,for,for,-53.573875427246094,"[-3.8222003, -6.285166, -6.7670393, -3.1027718, -11.777419, -7.4846706, -10.525186, -3.8094237]"
the lady drew the plate for the daughter .,a doctor gave a meal to a corporation .,PD,PD,DRAW,GIVE,THE,A,for,to,-44.507911682128906,"[-3.8293395, -7.3431735, -5.3739715, -1.6348487, -9.025582, -0.32607654, -0.95558286, -12.993, -3.0263393]"
the lady drew the plate for the daughter .,a doctor gave a corporation a meal .,PD,DO,DRAW,GIVE,THE,A,for,to,-45.32030487060547,"[-3.8293395, -7.3431735, -5.3739715, -1.6348487, -14.7936535, -1.2110388, -8.438654, -2.6956248]"
the lady drew the plate for the daughter .,a winner fed a meal to a captain .,PD,PD,DRAW,FEED,THE,A,for,to,-50.60087966918945,"[-3.8293395, -10.17803, -12.444523, -2.082686, -7.315357, -1.4086478, -1.0144808, -10.481168, -1.8466468]"
the lady drew the plate for the daughter .,a winner fed a captain a meal .,PD,DO,DRAW,FEED,THE,A,for,to,-52.08003616333008,"[-3.8293395, -10.17803, -12.444523, -2.082686, -11.29932, -4.0569973, -6.0834627, -2.105678]"
the lady drew the secretary the button .,a writer purchased an iron for a band .,DO,PD,DRAW,PURCHASE,THE,A,for,for,-52.63764190673828,"[-3.8556292, -7.812024, -9.958972, -2.8098612, -8.147527, -5.5563965, -2.1178896, -8.718147, -3.661198]"
the lady drew the secretary the button .,a writer purchased a band an iron .,DO,DO,DRAW,PURCHASE,THE,A,for,for,-52.03316879272461,"[-3.8556292, -7.812024, -9.958972, -1.0921173, -9.521851, -8.75055, -7.604523, -3.437503]"
the lady drew the secretary the button .,a teacher caught a glass for a girl .,DO,PD,DRAW,CATCH,THE,A,for,for,-47.90700149536133,"[-3.8556292, -7.2144356, -7.3097444, -4.400841, -8.795799, -5.782466, -2.3047626, -5.6057606, -2.6375628]"
the lady drew the secretary the button .,a teacher caught a girl a glass .,DO,DO,DRAW,CATCH,THE,A,for,for,-47.04248809814453,"[-3.8556292, -7.2144356, -7.3097444, -4.400841, -4.37942, -7.108675, -7.628885, -5.144856]"
the lady drew the soldier the gun .,a kid threw a candy to an employer .,DO,PD,DRAW,THROW,THE,A,for,to,-46.08805847167969,"[-3.821796, -8.528864, -6.346506, -0.60851115, -6.450456, -4.8984537, -3.8086658, -9.724789, -1.9000202]"
the lady drew the soldier the gun .,a kid threw an employer a candy .,DO,DO,DRAW,THROW,THE,A,for,to,-46.0132942199707,"[-3.821796, -8.528864, -6.346506, -3.304744, -12.752687, -0.8472444, -7.2044463, -3.2070048]"
the lady drew the telephone for the partner .,a mother caught an engine for a writer .,PD,PD,DRAW,CATCH,THE,A,for,for,-55.528465270996094,"[-3.8296394, -6.188275, -6.8003817, -5.116866, -8.361118, -5.829322, -2.428317, -14.105645, -2.8688989]"
the lady drew the telephone for the partner .,a mother caught a writer an engine .,PD,DO,DRAW,CATCH,THE,A,for,for,-56.34082794189453,"[-3.8296394, -6.188275, -6.8003817, -3.108203, -12.265827, -9.066315, -10.540026, -4.54216]"
the lady fed the candy to the manager .,a scientist designed a box for a prince .,PD,PD,FEED,DESIGN,THE,A,to,for,-45.226715087890625,"[-3.8509855, -8.037548, -7.7910914, -0.8752732, -7.517314, -3.0344923, -1.8004876, -10.358046, -1.9614803]"
the lady fed the candy to the manager .,a scientist designed a prince a box .,PD,DO,FEED,DESIGN,THE,A,to,for,-50.93370819091797,"[-3.8509855, -8.037548, -7.7910914, -0.8752732, -13.400326, -7.3957033, -6.6752844, -2.9074984]"
the lady fed the cheese to the hero .,a pilot took a bag to a mayor .,PD,PD,FEED,TAKE,THE,A,to,to,-48.20186996459961,"[-3.8290982, -7.9315844, -5.8444643, -2.1805, -8.574805, -3.772462, -1.7037095, -11.103619, -3.2616272]"
the lady fed the cheese to the hero .,a pilot took a mayor a bag .,PD,DO,FEED,TAKE,THE,A,to,to,-54.42548751831055,"[-3.8290982, -7.9315844, -5.8444643, -2.1805, -14.68354, -6.6677275, -8.366938, -4.9216304]"
the lady fed the cheese to the priest .,a bishop gave a juice to an army .,PD,PD,FEED,GIVE,THE,A,to,to,-49.145050048828125,"[-3.8524377, -9.432081, -7.119672, -1.4196199, -11.79196, -0.48493147, -3.5478964, -7.1370215, -4.3594284]"
the lady fed the cheese to the priest .,a bishop gave an army a juice .,PD,DO,FEED,GIVE,THE,A,to,to,-53.632911682128906,"[-3.8524377, -9.432081, -7.119672, -2.862164, -9.122248, -6.160915, -11.611618, -3.4717734]"
the lady fed the hero the cheese .,a pilot took a bag to a mayor .,DO,PD,FEED,TAKE,THE,A,to,to,-48.77757263183594,"[-3.8102515, -7.9231615, -5.8789186, -2.048645, -8.686241, -4.356799, -1.5364536, -11.1907425, -3.3463595]"
the lady fed the hero the cheese .,a pilot took a mayor a bag .,DO,DO,FEED,TAKE,THE,A,to,to,-52.6709098815918,"[-3.8102515, -7.9231615, -5.8789186, -2.048645, -14.410881, -5.6468415, -8.567115, -4.385095]"
the lady fed the manager the candy .,a scientist designed a box for a prince .,DO,PD,FEED,DESIGN,THE,A,to,for,-44.883968353271484,"[-3.8261623, -8.01212, -7.8087573, -0.82622457, -7.610265, -3.1205318, -1.7009435, -10.2205305, -1.7584325]"
the lady fed the manager the candy .,a scientist designed a prince a box .,DO,DO,FEED,DESIGN,THE,A,to,for,-50.11414337158203,"[-3.8261623, -8.01212, -7.8087573, -0.82622457, -13.344125, -7.3828607, -6.5679865, -2.3459063]"
the lady fed the priest the cheese .,a bishop gave a juice to an army .,DO,PD,FEED,GIVE,THE,A,to,to,-50.748680114746094,"[-3.8343925, -9.38027, -7.2049494, -1.3216151, -12.284683, -0.99666333, -3.3403704, -7.592831, -4.792904]"
the lady fed the priest the cheese .,a bishop gave an army a juice .,DO,DO,FEED,GIVE,THE,A,to,to,-50.8253173828125,"[-3.8343925, -9.38027, -7.2049494, -2.77845, -8.93962, -5.5426583, -11.037412, -2.107566]"
the lady fed the professor the salad .,a nurse drew a knife for an administration .,DO,PD,FEED,DRAW,THE,A,to,for,-47.20536422729492,"[-3.8427188, -7.4599047, -7.799252, -1.0900455, -3.353921, -6.1858234, -3.5723128, -9.916641, -3.9847445]"
the lady fed the professor the salad .,a nurse drew an administration a knife .,DO,DO,FEED,DRAW,THE,A,to,for,-47.987144470214844,"[-3.8427188, -7.4599047, -7.799252, -3.7101398, -10.418492, -6.51396, -6.0766025, -2.166071]"
the lady fed the salad to the professor .,a nurse drew a knife for an administration .,PD,PD,FEED,DRAW,THE,A,to,for,-46.63361358642578,"[-3.8642156, -7.498351, -7.825629, -1.0900701, -3.338348, -6.3424516, -3.7716804, -9.642587, -3.2602808]"
the lady fed the salad to the professor .,a nurse drew an administration a knife .,PD,DO,FEED,DRAW,THE,A,to,for,-49.54753875732422,"[-3.8642156, -7.498351, -7.825629, -3.6467032, -10.547392, -7.440772, -6.2359686, -2.4885058]"
the lady found the administration the book .,an opponent supplied a juice to a company .,DO,PD,FIND,SUPPLY,THE,A,for,to,-55.88117980957031,"[-6.007552, -8.329556, -12.473921, -1.996407, -10.89231, -2.404888, -2.2886553, -8.286222, -3.2016678]"
the lady found the administration the book .,an opponent supplied a company a juice .,DO,DO,FIND,SUPPLY,THE,A,for,to,-55.19248962402344,"[-6.007552, -8.329556, -12.473921, -1.996407, -9.035685, -4.384513, -10.50107, -2.4637895]"
the lady found the administration the pie .,a mother drew a crystal for a colonel .,DO,PD,FIND,DRAW,THE,A,for,for,-52.885345458984375,"[-3.7809749, -6.2710085, -9.051103, -0.9343557, -9.78003, -4.444277, -1.5332239, -15.433472, -1.6569039]"
the lady found the administration the pie .,a mother drew a colonel a crystal .,DO,DO,FIND,DRAW,THE,A,for,for,-53.53395080566406,"[-3.7809749, -6.2710085, -9.051103, -0.9343557, -15.217819, -4.989453, -9.986971, -3.3022666]"
the lady found the administration the pie .,a minister bought a machine for a president .,DO,PD,FIND,BUY,THE,A,for,for,-47.27114486694336,"[-3.7809749, -9.236216, -10.457962, -0.8409549, -7.9395475, -2.2541873, -1.9941014, -9.408642, -1.3585593]"
