prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
the lady drew the club the glass .,a cop delivered a salad for a winner .,DO,PD,DRAW,DELIVER,THE,A,for,for,-48.57324981689453,"[-3.5481071, -8.208279, -10.096882, -0.64078337, -10.807713, -3.333691, -1.6795433, -9.48766, -0.7705947]"
the lady drew the club the glass .,a cop delivered a winner a salad .,DO,DO,DRAW,DELIVER,THE,A,for,for,-51.1102409362793,"[-3.5481071, -8.208279, -10.096882, -0.64078337, -11.997627, -6.4736595, -8.876713, -1.26819]"
the lady drew the club the iron .,a soldier gave a machine to a king .,DO,PD,DRAW,GIVE,THE,A,for,to,-45.76161575317383,"[-3.5290537, -7.3169107, -8.119476, -1.1646408, -7.378247, -6.9162865, -0.7196214, -9.377751, -1.2396271]"
the lady drew the club the iron .,a soldier gave a king a machine .,DO,DO,DRAW,GIVE,THE,A,for,to,-47.12651824951172,"[-3.5290537, -7.3169107, -8.119476, -1.1646408, -12.015821, -1.1758195, -7.9763784, -5.82842]"
the lady drew the club the iron .,a husband purchased a bowl for a business .,DO,PD,DRAW,PURCHASE,THE,A,for,for,-48.001800537109375,"[-3.5290537, -8.574652, -11.810413, -0.57024306, -7.9087963, -4.5780277, -2.3087916, -6.3671737, -2.3546522]"
the lady drew the club the iron .,a husband purchased a business a bowl .,DO,DO,DRAW,PURCHASE,THE,A,for,for,-51.27708053588867,"[-3.5290537, -8.574652, -11.810413, -0.57024306, -7.222931, -5.4908996, -8.931808, -5.1470795]"
the lady drew the daughter the plate .,a doctor gave a meal to a corporation .,DO,PD,DRAW,GIVE,THE,A,for,to,-42.911048889160156,"[-3.5778103, -7.273983, -4.9067287, -1.7405167, -8.774977, -0.19247617, -1.0684677, -12.863762, -2.5123303]"
the lady drew the daughter the plate .,a doctor gave a corporation a meal .,DO,DO,DRAW,GIVE,THE,A,for,to,-41.918766021728516,"[-3.5778103, -7.273983, -4.9067287, -1.7405167, -14.5945, -0.91449404, -7.384327, -1.5264064]"
the lady drew the daughter the plate .,a winner fed a meal to a captain .,DO,PD,DRAW,FEED,THE,A,for,to,-48.76103210449219,"[-3.5778103, -10.271751, -12.020919, -1.7473955, -6.8206015, -1.3005321, -1.1537515, -10.507406, -1.3608661]"
the lady drew the daughter the plate .,a winner fed a captain a meal .,DO,DO,DRAW,FEED,THE,A,for,to,-48.99420166015625,"[-3.5778103, -10.271751, -12.020919, -1.7473955, -11.195175, -2.633778, -6.236935, -1.3104396]"
the lady drew the engine for the club .,a chief kept a salad for an administration .,PD,PD,DRAW,KEEP,THE,A,for,for,-55.26619338989258,"[-3.53019, -9.05704, -9.7819, -1.8190707, -11.797847, -2.6183631, -4.825064, -9.632495, -2.2042217]"
the lady drew the engine for the club .,a chief kept an administration a salad .,PD,DO,DRAW,KEEP,THE,A,for,for,-56.75372314453125,"[-3.53019, -9.05704, -9.7819, -3.0604935, -10.45475, -6.38161, -13.0815935, -1.4061419]"
the lady drew the engine for the club .,a mother saved a candy for a company .,PD,PD,DRAW,SAVE,THE,A,for,for,-48.65772247314453,"[-3.53019, -6.1359196, -8.958178, -1.2729135, -11.198557, -4.76191, -2.3513324, -8.047749, -2.400977]"
the lady drew the engine for the club .,a mother saved a company a candy .,PD,DO,DRAW,SAVE,THE,A,for,for,-53.99114227294922,"[-3.53019, -6.1359196, -8.958178, -1.2729135, -8.962758, -6.996729, -12.960494, -5.1739635]"
the lady drew the glass for the club .,a cop delivered a salad for a winner .,PD,PD,DRAW,DELIVER,THE,A,for,for,-48.56761169433594,"[-3.5422997, -8.171314, -10.045531, -0.6669013, -11.07167, -1.8740842, -1.2628968, -10.315899, -1.6170168]"
the lady drew the glass for the club .,a cop delivered a winner a salad .,PD,DO,DRAW,DELIVER,THE,A,for,for,-53.60242462158203,"[-3.5422997, -8.171314, -10.045531, -0.6669013, -11.972275, -6.960857, -9.960667, -2.2825816]"
the lady drew the gun for the soldier .,a kid threw a candy to an employer .,PD,PD,DRAW,THROW,THE,A,for,to,-46.05299377441406,"[-3.5081174, -8.654292, -6.612248, -0.5022621, -6.3959064, -4.7257376, -3.639114, -9.871593, -2.1437254]"
the lady drew the gun for the soldier .,a kid threw an employer a candy .,PD,DO,DRAW,THROW,THE,A,for,to,-48.426979064941406,"[-3.5081174, -8.654292, -6.612248, -3.2406044, -13.346603, -1.8913004, -7.5526423, -3.6211712]"
the lady drew the iron for the club .,a soldier gave a machine to a king .,PD,PD,DRAW,GIVE,THE,A,for,to,-46.654205322265625,"[-3.5233145, -7.3037376, -7.8253107, -1.5019999, -8.886932, -5.8739867, -0.6010037, -9.355419, -1.7825004]"
the lady drew the iron for the club .,a soldier gave a king a machine .,PD,DO,DRAW,GIVE,THE,A,for,to,-48.368736267089844,"[-3.5233145, -7.3037376, -7.8253107, -1.5019999, -11.804333, -1.4985164, -8.42235, -6.489177]"
the lady drew the iron for the club .,a husband purchased a bowl for a business .,PD,PD,DRAW,PURCHASE,THE,A,for,for,-46.26304626464844,"[-3.5233145, -8.503258, -11.506716, -0.62936646, -8.262803, -3.321075, -2.5665562, -5.9301705, -2.019786]"
the lady drew the iron for the club .,a husband purchased a business a bowl .,PD,DO,DRAW,PURCHASE,THE,A,for,for,-55.3121223449707,"[-3.5233145, -8.503258, -11.506716, -0.62936646, -7.0284243, -5.797891, -11.862874, -6.460279]"
the lady drew the partner the telephone .,a mother caught an engine for a writer .,DO,PD,DRAW,CATCH,THE,A,for,for,-54.85844421386719,"[-3.5711794, -5.965886, -6.6723404, -4.853731, -8.347513, -6.4321437, -2.3300526, -13.934099, -2.7514963]"
the lady drew the partner the telephone .,a mother caught a writer an engine .,DO,DO,DRAW,CATCH,THE,A,for,for,-52.66099548339844,"[-3.5711794, -5.965886, -6.6723404, -2.8814182, -12.040377, -6.9450636, -10.799426, -3.785305]"
the lady drew the plate for the daughter .,a doctor gave a meal to a corporation .,PD,PD,DRAW,GIVE,THE,A,for,to,-44.05520248413086,"[-3.5461586, -7.286332, -5.0878444, -1.5655166, -9.067689, -0.3372843, -0.90166926, -13.253261, -3.009449]"
the lady drew the plate for the daughter .,a doctor gave a corporation a meal .,PD,DO,DRAW,GIVE,THE,A,for,to,-44.66747283935547,"[-3.5461586, -7.286332, -5.0878444, -1.5655166, -15.154402, -1.1378276, -8.296358, -2.5930362]"
the lady drew the plate for the daughter .,a winner fed a meal to a captain .,PD,PD,DRAW,FEED,THE,A,for,to,-49.950599670410156,"[-3.5461586, -10.322375, -12.148542, -1.695383, -7.5970984, -1.0785218, -0.9526072, -10.943985, -1.6659263]"
the lady drew the plate for the daughter .,a winner fed a captain a meal .,PD,DO,DRAW,FEED,THE,A,for,to,-50.211570739746094,"[-3.5461586, -10.322375, -12.148542, -1.695383, -11.966293, -3.4374924, -5.3273726, -1.7679514]"
the lady drew the secretary the button .,a writer purchased an iron for a band .,DO,PD,DRAW,PURCHASE,THE,A,for,for,-52.686729431152344,"[-3.598358, -7.798497, -9.764453, -2.7947855, -8.386843, -5.681859, -2.1174245, -9.048964, -3.4955473]"
the lady drew the secretary the button .,a writer purchased a band an iron .,DO,DO,DRAW,PURCHASE,THE,A,for,for,-51.90625762939453,"[-3.598358, -7.798497, -9.764453, -1.1327219, -9.624085, -9.341483, -7.4713106, -3.175351]"
the lady drew the secretary the button .,a teacher caught a glass for a girl .,DO,PD,DRAW,CATCH,THE,A,for,for,-47.2933349609375,"[-3.598358, -7.113635, -7.581656, -4.092767, -8.957009, -5.7763147, -2.2282867, -5.5746784, -2.3706279]"
the lady drew the secretary the button .,a teacher caught a girl a glass .,DO,DO,DRAW,CATCH,THE,A,for,for,-46.21992492675781,"[-3.598358, -7.113635, -7.581656, -4.092767, -4.3435364, -7.0908446, -7.4727583, -4.9263654]"
the lady drew the soldier the gun .,a kid threw a candy to an employer .,DO,PD,DRAW,THROW,THE,A,for,to,-45.61756896972656,"[-3.5545797, -8.418516, -6.4745116, -0.5168488, -6.4589214, -4.878565, -3.720242, -9.720915, -1.8744718]"
the lady drew the soldier the gun .,a kid threw an employer a candy .,DO,DO,DRAW,THROW,THE,A,for,to,-45.47956848144531,"[-3.5545797, -8.418516, -6.4745116, -3.2665036, -12.812183, -0.7093592, -7.185912, -3.0580041]"
the lady drew the telephone for the partner .,a mother caught an engine for a writer .,PD,PD,DRAW,CATCH,THE,A,for,for,-54.80870819091797,"[-3.5473056, -5.8681355, -6.688235, -4.6730623, -8.34944, -5.9271364, -2.6134498, -14.512204, -2.6297388]"
the lady drew the telephone for the partner .,a mother caught a writer an engine .,PD,DO,DRAW,CATCH,THE,A,for,for,-56.52519989013672,"[-3.5473056, -5.8681355, -6.688235, -2.6508381, -12.856604, -9.331344, -10.697666, -4.8850727]"
the lady fed the candy to the manager .,a scientist designed a box for a prince .,PD,PD,FEED,DESIGN,THE,A,to,for,-45.023948669433594,"[-3.594449, -7.8466625, -7.7605495, -0.7875256, -7.5386434, -3.074226, -1.6990274, -10.744637, -1.9782306]"
the lady fed the candy to the manager .,a scientist designed a prince a box .,PD,DO,FEED,DESIGN,THE,A,to,for,-50.6858024597168,"[-3.594449, -7.8466625, -7.7605495, -0.7875256, -13.690332, -7.3458786, -6.7066517, -2.9537544]"
the lady fed the cheese to the hero .,a pilot took a bag to a mayor .,PD,PD,FEED,TAKE,THE,A,to,to,-47.21858596801758,"[-3.5576649, -7.85152, -5.7600365, -2.0401688, -8.698468, -3.8497057, -1.6154106, -10.739747, -3.1058638]"
the lady fed the cheese to the hero .,a pilot took a mayor a bag .,PD,DO,FEED,TAKE,THE,A,to,to,-54.32159423828125,"[-3.5576649, -7.85152, -5.7600365, -2.0401688, -14.816938, -6.858795, -8.151346, -5.285128]"
the lady fed the cheese to the priest .,a bishop gave a juice to an army .,PD,PD,FEED,GIVE,THE,A,to,to,-48.27620315551758,"[-3.602487, -9.055236, -6.985269, -1.3419963, -11.508906, -0.3201745, -3.43741, -7.38956, -4.6351633]"
the lady fed the cheese to the priest .,a bishop gave an army a juice .,PD,DO,FEED,GIVE,THE,A,to,to,-52.81748962402344,"[-3.602487, -9.055236, -6.985269, -2.840561, -9.342175, -6.5924535, -10.923494, -3.4758177]"
the lady fed the hero the cheese .,a pilot took a bag to a mayor .,DO,PD,FEED,TAKE,THE,A,to,to,-48.19398498535156,"[-3.5634604, -7.8805213, -5.8296127, -1.8366928, -8.7663765, -4.669401, -1.4215307, -10.973463, -3.2529244]"
the lady fed the hero the cheese .,a pilot took a mayor a bag .,DO,DO,FEED,TAKE,THE,A,to,to,-51.88503646850586,"[-3.5634604, -7.8805213, -5.8296127, -1.8366928, -14.487733, -5.2523284, -8.430537, -4.6041517]"
the lady fed the manager the candy .,a scientist designed a box for a prince .,DO,PD,FEED,DESIGN,THE,A,to,for,-44.72177505493164,"[-3.5889833, -7.8327093, -7.8817105, -0.72211194, -7.7068467, -3.1939197, -1.6062404, -10.500568, -1.6886827]"
the lady fed the manager the candy .,a scientist designed a prince a box .,DO,DO,FEED,DESIGN,THE,A,to,for,-49.64673614501953,"[-3.5889833, -7.8327093, -7.8817105, -0.72211194, -13.647825, -7.3336706, -6.4509606, -2.1887658]"
the lady fed the priest the cheese .,a bishop gave a juice to an army .,DO,PD,FEED,GIVE,THE,A,to,to,-50.944244384765625,"[-3.5937798, -9.004593, -7.2947865, -1.1822994, -12.272685, -0.89771175, -3.2164276, -8.075648, -5.4063153]"
the lady fed the priest the cheese .,a bishop gave an army a juice .,DO,DO,FEED,GIVE,THE,A,to,to,-49.7632942199707,"[-3.5937798, -9.004593, -7.2947865, -2.6902997, -9.242667, -6.008876, -10.10021, -1.8280842]"
the lady fed the professor the salad .,a nurse drew a knife for an administration .,DO,PD,FEED,DRAW,THE,A,to,for,-46.34385299682617,"[-3.6159356, -7.0723476, -7.7275963, -0.96909535, -3.509436, -6.5905066, -3.5209503, -9.52775, -3.8102357]"
the lady fed the professor the salad .,a nurse drew an administration a knife .,DO,DO,FEED,DRAW,THE,A,to,for,-47.64506149291992,"[-3.6159356, -7.0723476, -7.7275963, -3.6921368, -10.655317, -6.688569, -6.2290583, -1.9640979]"
the lady fed the salad to the professor .,a nurse drew a knife for an administration .,PD,PD,FEED,DRAW,THE,A,to,for,-45.448150634765625,"[-3.6195154, -7.0711017, -7.7250996, -1.0015543, -3.6140366, -6.680848, -3.819462, -9.160971, -2.75556]"
the lady fed the salad to the professor .,a nurse drew an administration a knife .,PD,DO,FEED,DRAW,THE,A,to,for,-49.792877197265625,"[-3.6195154, -7.0711017, -7.7250996, -3.6059186, -10.734438, -7.9645967, -6.521551, -2.5506535]"
the lady found the administration the book .,an opponent supplied a juice to a company .,DO,PD,FIND,SUPPLY,THE,A,for,to,-55.9049072265625,"[-5.639775, -8.392759, -13.347996, -1.5894603, -11.112524, -2.0987935, -1.9508713, -8.495443, -3.2772865]"
the lady found the administration the book .,an opponent supplied a company a juice .,DO,DO,FIND,SUPPLY,THE,A,for,to,-54.409202575683594,"[-5.639775, -8.392759, -13.347996, -1.5894603, -9.363474, -3.5533338, -10.506212, -2.0161946]"
the lady found the administration the pie .,a mother drew a crystal for a colonel .,DO,PD,FIND,DRAW,THE,A,for,for,-51.99907684326172,"[-3.501303, -5.985183, -9.331731, -0.80115545, -9.842222, -4.0533643, -1.4427686, -15.549259, -1.4920907]"
the lady found the administration the pie .,a mother drew a colonel a crystal .,DO,DO,FIND,DRAW,THE,A,for,for,-53.46641540527344,"[-3.501303, -5.985183, -9.331731, -0.80115545, -15.687135, -4.5491433, -10.431195, -3.179574]"
the lady found the administration the pie .,a minister bought a machine for a president .,DO,PD,FIND,BUY,THE,A,for,for,-47.34628677368164,"[-3.501303, -9.516854, -10.721122, -0.7605756, -8.152519, -2.1235905, -1.9387922, -9.477336, -1.1541942]"
the lady found the administration the pie .,a minister bought a president a machine .,DO,DO,FIND,BUY,THE,A,for,for,-47.31772232055664,"[-3.501303, -9.516854, -10.721122, -0.7605756, -10.430672, -1.3709984, -9.394419, -1.6217778]"
the lady found the book for the administration .,an opponent supplied a juice to a company .,PD,PD,FIND,SUPPLY,THE,A,for,to,-56.45167922973633,"[-5.622555, -8.412355, -13.528617, -1.840098, -11.209495, -1.7092494, -2.4970193, -8.364673, -3.267615]"
the lady found the book for the administration .,an opponent supplied a company a juice .,PD,DO,FIND,SUPPLY,THE,A,for,to,-59.07783508300781,"[-5.622555, -8.412355, -13.528617, -1.840098, -9.708461, -6.0678835, -10.803361, -3.094503]"
the lady found the pie for the administration .,a mother drew a crystal for a colonel .,PD,PD,FIND,DRAW,THE,A,for,for,-52.30413055419922,"[-3.49107, -5.8213987, -9.227213, -0.6943313, -9.832794, -3.6581502, -1.3412126, -16.20164, -2.036324]"
the lady found the pie for the administration .,a mother drew a colonel a crystal .,PD,DO,FIND,DRAW,THE,A,for,for,-57.69685745239258,"[-3.49107, -5.8213987, -9.227213, -0.6943313, -16.26593, -7.0705323, -10.862136, -4.264246]"
the lady found the pie for the administration .,a minister bought a machine for a president .,PD,PD,FIND,BUY,THE,A,for,for,-46.11711120605469,"[-3.49107, -9.462194, -10.920245, -0.7106175, -7.959115, -1.3821054, -2.0800867, -8.546612, -1.5650675]"
the lady found the pie for the administration .,a minister bought a president a machine .,PD,DO,FIND,BUY,THE,A,for,for,-51.284584045410156,"[-3.49107, -9.462194, -10.920245, -0.7106175, -10.767117, -2.9937894, -9.837922, -3.1016307]"
the lady gave the actor the tea .,a winner drew a computer for an employee .,DO,PD,GIVE,DRAW,THE,A,to,for,-54.4273681640625,"[-3.5077906, -10.720615, -10.717902, -1.4492728, -9.559322, -4.8155694, -3.530535, -8.256038, -1.8703218]"
the lady gave the actor the tea .,a winner drew an employee a computer .,DO,DO,GIVE,DRAW,THE,A,to,for,-58.31834411621094,"[-3.5077906, -10.720615, -10.717902, -3.7538266, -12.616551, -5.5125046, -9.201524, -2.28763]"
the lady gave the actor the tea .,a parent delivered a flower for a cop .,DO,PD,GIVE,DELIVER,THE,A,to,for,-48.388484954833984,"[-3.5077906, -7.878346, -8.880697, -0.65388954, -8.632293, -3.304647, -1.9087888, -11.363011, -2.2590222]"
the lady gave the actor the tea .,a parent delivered a cop a flower .,DO,DO,GIVE,DELIVER,THE,A,to,for,-43.05197525024414,"[-3.5077906, -7.878346, -8.880697, -0.65388954, -11.221658, -1.7476609, -7.7057323, -1.4562026]"
the lady gave the band the chocolate .,a sheriff found a glass for an army .,DO,PD,GIVE,FIND,THE,A,to,for,-51.763816833496094,"[-3.527634, -8.634735, -6.7472434, -0.79442334, -7.487172, -7.0193644, -3.857801, -7.5574665, -6.1379724]"
the lady gave the band the chocolate .,a sheriff found an army a glass .,DO,DO,GIVE,FIND,THE,A,to,for,-55.94499969482422,"[-3.527634, -8.634735, -6.7472434, -3.456671, -7.5792036, -9.446142, -11.189954, -5.3634167]"
the lady gave the band the chocolate .,a buddy purchased a jacket for a writer .,DO,PD,GIVE,PURCHASE,THE,A,to,for,-48.379615783691406,"[-3.527634, -10.666276, -9.2145195, -0.81871307, -8.47012, -2.2241879, -1.6967735, -10.245459, -1.5159348]"
the lady gave the band the chocolate .,a buddy purchased a writer a jacket .,DO,DO,GIVE,PURCHASE,THE,A,to,for,-54.50235366821289,"[-3.527634, -10.666276, -9.2145195, -0.81871307, -12.547597, -7.4647365, -8.824568, -1.4383118]"
the lady gave the band the chocolate .,an attorney saved an anchor for a teacher .,DO,PD,GIVE,SAVE,THE,A,to,for,-49.81206130981445,"[-5.655361, -5.8640094, -13.222172, -3.1889791, -8.850685, -3.1112542, -2.0543494, -5.9350214, -1.9302298]"
the lady gave the band the chocolate .,an attorney saved a teacher an anchor .,DO,DO,GIVE,SAVE,THE,A,to,for,-57.37255096435547,"[-5.655361, -5.8640094, -13.222172, -1.0596247, -6.8083124, -9.913167, -10.926239, -3.9236646]"
the lady gave the band the chocolate .,a guest supplied a plate to a minister .,DO,PD,GIVE,SUPPLY,THE,A,to,to,-51.302982330322266,"[-3.527634, -8.040268, -13.105852, -2.2483213, -9.035956, -3.4925508, -2.7832634, -7.546315, -1.5228212]"
the lady gave the band the chocolate .,a guest supplied a minister a plate .,DO,DO,GIVE,SUPPLY,THE,A,to,to,-54.90068817138672,"[-3.527634, -8.040268, -13.105852, -2.2483213, -12.060772, -5.205785, -6.3875923, -4.3244634]"
the lady gave the beer to the corporation .,a winner made a motor for a club .,PD,PD,GIVE,MAKE,THE,A,to,for,-48.20960235595703,"[-3.5243332, -10.532391, -7.079067, -1.9837286, -9.889354, -5.3026805, -1.7524922, -6.995184, -1.1503762]"
the lady gave the beer to the corporation .,a winner made a club a motor .,PD,DO,GIVE,MAKE,THE,A,to,for,-53.53196716308594,"[-3.5243332, -10.532391, -7.079067, -1.9837286, -9.924655, -3.2438278, -11.474886, -5.7690816]"
the lady gave the beer to the corporation .,a president promised a tea to an employee .,PD,PD,GIVE,PROMISE,THE,A,to,to,-48.68084716796875,"[-3.5243332, -9.388195, -8.641963, -2.517691, -10.066412, -3.0980148, -4.837247, -5.09489, -1.5120986]"
the lady gave the beer to the corporation .,a president promised an employee a tea .,PD,DO,GIVE,PROMISE,THE,A,to,to,-48.01152420043945,"[-3.5243332, -9.388195, -8.641963, -4.21886, -8.457457, -1.9463122, -9.544032, -2.2903733]"
the lady gave the captain the meal .,a husband purchased a bowl for a business .,DO,PD,GIVE,PURCHASE,THE,A,to,for,-46.869537353515625,"[-3.5577621, -8.269896, -11.301895, -0.78253347, -6.2731667, -4.091397, -2.745785, -6.4200583, -3.4270458]"
the lady gave the captain the meal .,a husband purchased a business a bowl .,DO,DO,GIVE,PURCHASE,THE,A,to,for,-54.329139709472656,"[-3.5577621, -8.269896, -11.301895, -0.78253347, -7.688678, -5.938826, -10.630539, -6.1590085]"
the lady gave the champion the tea .,a princess caught a motor for an uncle .,DO,PD,GIVE,CATCH,THE,A,to,for,-54.138893127441406,"[-3.5088136, -10.369087, -6.264805, -2.6947026, -9.955231, -8.358947, -4.056426, -7.2435293, -1.6873494]"
the lady gave the champion the tea .,a princess caught an uncle a motor .,DO,DO,GIVE,CATCH,THE,A,to,for,-55.44184875488281,"[-3.5088136, -10.369087, -6.264805, -4.9865165, -6.820297, -6.7331967, -10.597382, -6.161751]"
the lady gave the chicken to the man .,a singer sold a candy to a club .,PD,PD,GIVE,SELL,THE,A,to,to,-44.68114471435547,"[-3.530081, -10.358149, -9.449339, -1.7572969, -8.122356, -1.6656079, -0.49396253, -7.6654525, -1.6389016]"
the lady gave the chicken to the man .,a singer sold a club a candy .,PD,DO,GIVE,SELL,THE,A,to,to,-54.371971130371094,"[-3.530081, -10.358149, -9.449339, -1.7572969, -8.496307, -7.0713625, -9.050901, -4.658536]"
the lady gave the chicken to the man .,a bishop delivered a salad for a husband .,PD,PD,GIVE,DELIVER,THE,A,to,for,-51.3414306640625,"[-3.530081, -9.786856, -8.315351, -0.91302776, -14.171177, -3.56649, -2.2707596, -7.297617, -1.4900696]"
the lady gave the chicken to the man .,a bishop delivered a husband a salad .,PD,DO,GIVE,DELIVER,THE,A,to,for,-48.530330657958984,"[-3.530081, -9.786856, -8.315351, -0.91302776, -10.249259, -4.971161, -9.416373, -1.348223]"
the lady gave the chocolate to the band .,a sheriff found a glass for an army .,PD,PD,GIVE,FIND,THE,A,to,for,-50.41972732543945,"[-3.5535548, -8.73155, -6.5036364, -0.77131665, -7.3882456, -7.2252007, -3.6121144, -6.76849, -5.8656206]"
the lady gave the chocolate to the band .,a sheriff found an army a glass .,PD,DO,GIVE,FIND,THE,A,to,for,-57.217315673828125,"[-3.5535548, -8.73155, -6.5036364, -3.4626322, -7.7264194, -9.77712, -11.448519, -6.0138855]"
the lady gave the chocolate to the band .,a buddy purchased a jacket for a writer .,PD,PD,GIVE,PURCHASE,THE,A,to,for,-48.01097869873047,"[-3.5535548, -10.524592, -8.99409, -0.8132216, -8.544117, -1.9901227, -1.5459648, -10.44821, -1.5971035]"
the lady gave the chocolate to the band .,a buddy purchased a writer a jacket .,PD,DO,GIVE,PURCHASE,THE,A,to,for,-54.70547866821289,"[-3.5535548, -10.524592, -8.99409, -0.8132216, -12.709125, -7.594154, -8.754737, -1.7620041]"
