prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
a company designed a button for an administration .,the hero purchased the cheese for the girl .,PD,PD,DESIGN,PURCHASE,A,THE,for,for,-46.48664855957031,"[-3.2285323, -9.939748, -11.807021, -1.5030181, -9.563299, -2.5074975, -1.4134763, -5.200286, -1.3237692]"
a company designed a button for an administration .,the hero purchased the girl the cheese .,PD,DO,DESIGN,PURCHASE,A,THE,for,for,-50.55896759033203,"[-3.2285323, -9.939748, -11.807021, -1.5030181, -6.4882464, -5.353706, -10.293951, -1.9447459]"
a company designed a button for an administration .,the child purchased the chocolate for the wife .,PD,PD,DESIGN,PURCHASE,A,THE,for,for,-46.9935302734375,"[-3.2285323, -8.568003, -12.682553, -1.1800208, -7.4729714, -2.9623973, -1.7754023, -7.7031527, -1.4204991]"
a company designed a button for an administration .,the child purchased the wife the chocolate .,PD,DO,DESIGN,PURCHASE,A,THE,for,for,-49.58709716796875,"[-3.2285323, -8.568003, -12.682553, -1.1800208, -9.479771, -5.0791087, -7.5449796, -1.8241268]"
a company designed a camera for a band .,the partner gave the salad to the corporation .,PD,PD,DESIGN,GIVE,A,THE,for,to,-50.74089050292969,"[-3.2327623, -10.513553, -7.143243, -2.009261, -11.580656, -1.4501967, -1.5390842, -12.02441, -1.2477204]"
a company designed a camera for a band .,the partner gave the corporation the salad .,PD,DO,DESIGN,GIVE,A,THE,for,to,-49.83184051513672,"[-3.2327623, -10.513553, -7.143243, -2.009261, -10.478491, -2.186874, -12.67601, -1.5916452]"
a company designed a camera for a band .,the reader left the chicken for the club .,PD,PD,DESIGN,LEAVE,A,THE,for,for,-49.13430404663086,"[-3.2327623, -9.061152, -8.843097, -1.8919507, -11.026702, -3.8195548, -1.2447438, -9.113327, -0.9010141]"
a company designed a camera for a band .,the reader left the club the chicken .,PD,DO,DESIGN,LEAVE,A,THE,for,for,-54.269100189208984,"[-3.2327623, -9.061152, -8.843097, -1.8919507, -9.106268, -5.9283276, -14.032211, -2.1733332]"
a company designed a camera for a band .,the captain purchased the television for the child .,PD,PD,DESIGN,PURCHASE,A,THE,for,for,-47.26401138305664,"[-3.2327623, -9.52431, -12.416876, -1.1958237, -7.7803693, -1.6583042, -1.5586889, -8.090275, -1.806603]"
a company designed a camera for a band .,the captain purchased the child the television .,PD,DO,DESIGN,PURCHASE,A,THE,for,for,-53.539695739746094,"[-3.2327623, -9.52431, -12.416876, -1.1958237, -8.323912, -6.02894, -9.99623, -2.82084]"
a company designed a camera for a band .,the husband sent the coffee to the boy .,PD,PD,DESIGN,SEND,A,THE,for,to,-41.9451904296875,"[-3.2327623, -9.811415, -8.14802, -1.8641124, -10.053964, -1.147407, -1.4489427, -4.791498, -1.4470705]"
a company designed a camera for a band .,the husband sent the boy the coffee .,PD,DO,DESIGN,SEND,A,THE,for,to,-42.22889709472656,"[-3.2327623, -9.811415, -8.14802, -1.8641124, -5.161213, -5.038352, -7.402686, -1.5703394]"
a company designed a camera for a band .,the wife showed the beer to the corporation .,PD,PD,DESIGN,SHOW,A,THE,for,to,-50.52699661254883,"[-3.2327623, -9.12721, -10.3015, -2.3679743, -10.08003, -1.4316223, -1.5186183, -10.905795, -1.5614845]"
a company designed a camera for a band .,the wife showed the corporation the beer .,PD,DO,DESIGN,SHOW,A,THE,for,to,-50.285491943359375,"[-3.2327623, -9.12721, -10.3015, -2.3679743, -11.789485, -2.0508246, -9.403177, -2.012559]"
a company designed a camera for a band .,the chief caught the bag for the husband .,PD,PD,DESIGN,CATCH,A,THE,for,for,-49.099700927734375,"[-3.2327623, -7.803855, -12.879855, -1.9028705, -7.3224745, -3.5498137, -1.1662878, -9.57192, -1.6698637]"
a company designed a camera for a band .,the chief caught the husband the bag .,PD,DO,DESIGN,CATCH,A,THE,for,for,-50.545658111572266,"[-3.2327623, -7.803855, -12.879855, -1.9028705, -7.8577394, -7.336064, -7.5944996, -1.938011]"
a company designed a camera for a band .,the adult delivered the pie for the priest .,PD,PD,DESIGN,DELIVER,A,THE,for,for,-51.17673873901367,"[-3.2327623, -10.141131, -11.455407, -1.4426055, -9.450011, -3.2745316, -0.79127985, -10.607296, -0.781713]"
a company designed a camera for a band .,the adult delivered the priest the pie .,PD,DO,DESIGN,DELIVER,A,THE,for,for,-50.94384002685547,"[-3.2327623, -10.141131, -11.455407, -1.4426055, -11.064792, -3.167231, -9.574138, -0.8657752]"
a company designed a club a motor .,the captain drew the guitar for the corporation .,DO,PD,DESIGN,DRAW,A,THE,for,for,-54.20146179199219,"[-3.1972458, -9.460214, -8.40629, -1.8670079, -11.277008, -4.2437634, -0.82575536, -13.33542, -1.5887566]"
a company designed a club a motor .,the captain drew the corporation the guitar .,DO,DO,DESIGN,DRAW,A,THE,for,for,-52.708168029785156,"[-3.1972458, -9.460214, -8.40629, -1.8670079, -13.669069, -4.5341268, -9.778753, -1.7954621]"
a company designed a coat for a corporation .,the colonel saved the pie for the employer .,PD,PD,DESIGN,SAVE,A,THE,for,for,-50.520809173583984,"[-3.2792346, -11.705982, -10.327137, -1.218191, -10.325453, -3.1923285, -1.3151985, -8.540014, -0.6172699]"
a company designed a coat for a corporation .,the colonel saved the employer the pie .,PD,DO,DESIGN,SAVE,A,THE,for,for,-57.072418212890625,"[-3.2792346, -11.705982, -10.327137, -1.218191, -11.393234, -6.0336185, -12.232564, -0.88245887]"
a company designed a coat for a corporation .,the attorney supplied the meal to the administration .,PD,PD,DESIGN,SUPPLY,A,THE,for,to,-49.76089859008789,"[-3.2792346, -9.213545, -12.721417, -1.2851387, -10.860418, -1.4671925, -0.8603537, -9.036549, -1.0370498]"
a company designed a coat for a corporation .,the attorney supplied the administration the meal .,PD,DO,DESIGN,SUPPLY,A,THE,for,to,-52.386131286621094,"[-3.2792346, -9.213545, -12.721417, -1.2851387, -9.294283, -4.049994, -11.245213, -1.2973078]"
a company designed a coat for a corporation .,the reader caught the television for the parent .,PD,PD,DESIGN,CATCH,A,THE,for,for,-53.360374450683594,"[-3.2792346, -8.996563, -9.895785, -1.5472972, -8.74752, -5.3032455, -0.60008305, -12.022155, -2.9684906]"
a company designed a coat for a corporation .,the reader caught the parent the television .,PD,DO,DESIGN,CATCH,A,THE,for,for,-53.739784240722656,"[-3.2792346, -8.996563, -9.895785, -1.5472972, -9.843559, -7.891159, -9.363604, -2.9225807]"
a company designed a corporation a book .,the bishop brought the pie to the club .,DO,PD,DESIGN,BRING,A,THE,for,to,-46.795162200927734,"[-3.2059474, -10.730278, -8.955139, -1.8172886, -9.903528, -1.0519338, -0.7622167, -8.965072, -1.4037571]"
a company designed a corporation a book .,the bishop brought the club the pie .,DO,DO,DESIGN,BRING,A,THE,for,to,-49.48564529418945,"[-3.2059474, -10.730278, -8.955139, -1.8172886, -10.273516, -3.9755378, -9.494562, -1.0333778]"
a company designed a corporation a coat .,the colonel saved the pie for the employer .,DO,PD,DESIGN,SAVE,A,THE,for,for,-50.91012954711914,"[-3.2596514, -11.509465, -10.119514, -1.390093, -9.652124, -3.6236181, -1.520334, -9.054836, -0.78049207]"
a company designed a corporation a coat .,the colonel saved the employer the pie .,DO,DO,DESIGN,SAVE,A,THE,for,for,-54.145286560058594,"[-3.2596514, -11.509465, -10.119514, -1.390093, -11.29286, -4.2503805, -11.460958, -0.8623619]"
a company designed a corporation a coat .,the attorney supplied the meal to the administration .,DO,PD,DESIGN,SUPPLY,A,THE,for,to,-50.679290771484375,"[-3.2596514, -9.069224, -12.744358, -1.5186458, -10.723534, -1.5430028, -1.150858, -9.429065, -1.240951]"
a company designed a corporation a coat .,the attorney supplied the administration the meal .,DO,DO,DESIGN,SUPPLY,A,THE,for,to,-51.6292724609375,"[-3.2596514, -9.069224, -12.744358, -1.5186458, -8.946632, -3.8279405, -10.991786, -1.2710321]"
a company designed a corporation a coat .,the reader caught the television for the parent .,DO,PD,DESIGN,CATCH,A,THE,for,for,-53.185546875,"[-3.2596514, -8.862728, -9.770587, -1.7023633, -8.645117, -5.4672527, -0.8390638, -11.761418, -2.8773642]"
a company designed a corporation a coat .,the reader caught the parent the television .,DO,DO,DESIGN,CATCH,A,THE,for,for,-51.70701599121094,"[-3.2596514, -8.862728, -9.770587, -1.7023633, -9.708153, -6.88447, -8.854248, -2.6648152]"
a company designed a crystal for a business .,the employee drew the motor for the son .,PD,PD,DESIGN,DRAW,A,THE,for,for,-48.128211975097656,"[-3.2247045, -9.775673, -8.119239, -2.1075068, -9.58342, -3.3586016, -0.7972233, -9.134614, -2.0272317]"
a company designed a crystal for a business .,the employee drew the son the motor .,PD,DO,DESIGN,DRAW,A,THE,for,for,-52.580894470214844,"[-3.2247045, -9.775673, -8.119239, -2.1075068, -10.042192, -7.312248, -9.209747, -2.7895823]"
a company designed a crystal for a business .,the colonel sold the flower to the army .,PD,PD,DESIGN,SELL,A,THE,for,to,-44.31669616699219,"[-3.2247045, -12.153248, -9.508541, -1.237387, -9.052271, -1.0663705, -1.5364143, -5.065667, -1.4720929]"
a company designed a crystal for a business .,the colonel sold the army the flower .,PD,DO,DESIGN,SELL,A,THE,for,to,-46.428489685058594,"[-3.2247045, -12.153248, -9.508541, -1.237387, -5.3569303, -3.040542, -9.800372, -2.106764]"
a company designed a flower for a band .,the son left the juice for the club .,PD,PD,DESIGN,LEAVE,A,THE,for,for,-47.30179977416992,"[-3.242173, -8.478611, -8.941193, -1.8830352, -12.149477, -3.2255924, -1.4576772, -6.399681, -1.5243596]"
a company designed a flower for a band .,the son left the club the juice .,PD,DO,DESIGN,LEAVE,A,THE,for,for,-53.56889724731445,"[-3.242173, -8.478611, -8.941193, -1.8830352, -5.4248514, -5.462416, -16.280449, -3.8561678]"
a company designed a machine for a business .,the cousin drew the log for the administration .,PD,PD,DESIGN,DRAW,A,THE,for,for,-55.51872634887695,"[-3.2238197, -12.051019, -11.234874, -1.9502105, -9.910399, -3.6645749, -0.8699923, -11.437353, -1.1764815]"
a company designed a machine for a business .,the cousin drew the administration the log .,PD,DO,DESIGN,DRAW,A,THE,for,for,-58.55519485473633,"[-3.2238197, -12.051019, -11.234874, -1.9502105, -12.801277, -5.8053584, -9.212695, -2.2759404]"
a company designed a machine for a business .,the woman found the tea for the army .,PD,PD,DESIGN,FIND,A,THE,for,for,-45.189083099365234,"[-3.2238197, -7.9121876, -5.8502464, -1.0933678, -9.359615, -4.850469, -1.1723497, -10.222, -1.5050263]"
a company designed a machine for a business .,the woman found the army the tea .,PD,DO,DESIGN,FIND,A,THE,for,for,-51.3443489074707,"[-3.2238197, -7.9121876, -5.8502464, -1.0933678, -11.013403, -7.411258, -11.61858, -3.221486]"
a company designed a machine for a business .,the lawyer supplied the tea to the administration .,PD,PD,DESIGN,SUPPLY,A,THE,for,to,-48.42961502075195,"[-3.2238197, -9.501663, -11.40138, -1.1488189, -10.199266, -1.7521112, -0.7568977, -9.235221, -1.2104379]"
a company designed a machine for a business .,the lawyer supplied the administration the tea .,PD,DO,DESIGN,SUPPLY,A,THE,for,to,-51.05669021606445,"[-3.2238197, -9.501663, -11.40138, -1.1488189, -9.555607, -4.261373, -10.474522, -1.4895064]"
