prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
the worker brought the pilot the candy .,a captain supplied a salad to a band .,DO,PD,BRING,SUPPLY,THE,A,to,to,-52.34791946411133,"[-3.8106422, -10.07473, -11.879547, -2.6487882, -9.599245, -1.6468847, -2.0002408, -7.282217, -3.4056232]"
the worker brought the pilot the candy .,a captain supplied a band a salad .,DO,DO,BRING,SUPPLY,THE,A,to,to,-55.53996658325195,"[-3.8106422, -10.07473, -11.879547, -2.6487882, -9.041374, -7.8099737, -8.738589, -1.5363215]"
the worker brought the priest the beer .,a husband left a pie for a company .,DO,PD,BRING,LEAVE,THE,A,to,for,-48.97154235839844,"[-3.7991724, -8.845374, -7.792318, -1.9239572, -9.771104, -2.7162795, -1.664567, -9.354193, -3.1045785]"
the worker brought the priest the beer .,a husband left a company a pie .,DO,DO,BRING,LEAVE,THE,A,to,for,-50.608985900878906,"[-3.7991724, -8.845374, -7.792318, -1.9239572, -7.9738054, -6.380128, -11.294341, -2.5998917]"
the worker brought the priest the beer .,a father made a bell for a club .,DO,PD,BRING,MAKE,THE,A,to,for,-44.392539978027344,"[-3.7991724, -6.9263487, -6.361906, -1.0365204, -10.644226, -1.9434565, -2.3030722, -9.474999, -1.9028385]"
the worker brought the priest the beer .,a father made a club a bell .,DO,DO,BRING,MAKE,THE,A,to,for,-48.32627868652344,"[-3.7991724, -6.9263487, -6.361906, -1.0365204, -10.830397, -5.6625566, -11.422298, -2.2870796]"
the worker brought the secretary the beer .,a brother drew a jacket for a business .,DO,PD,BRING,DRAW,THE,A,to,for,-50.81953430175781,"[-3.8152232, -9.212589, -8.982269, -1.1526933, -10.18113, -4.828023, -2.7796857, -5.8427167, -4.025204]"
the worker brought the secretary the beer .,a brother drew a business a jacket .,DO,DO,BRING,DRAW,THE,A,to,for,-55.47284698486328,"[-3.8152232, -9.212589, -8.982269, -1.1526933, -9.40336, -10.501692, -10.4221115, -1.9829068]"
the worker brought the secretary the beer .,a physician caught a bag for a brother .,DO,PD,BRING,CATCH,THE,A,to,for,-51.20115661621094,"[-3.8152232, -9.2077675, -8.677208, -4.0942693, -8.196881, -4.494423, -1.9244972, -8.724562, -2.0663242]"
the worker brought the secretary the beer .,a physician caught a brother a bag .,DO,DO,BRING,CATCH,THE,A,to,for,-51.16208267211914,"[-3.8152232, -9.2077675, -8.677208, -4.0942693, -9.812148, -6.9669743, -5.080077, -3.5084157]"
the worker brought the secretary the beer .,a cop delivered a salad for a winner .,DO,PD,BRING,DELIVER,THE,A,to,for,-49.60820007324219,"[-3.8152232, -8.526226, -9.630854, -1.0104029, -11.445346, -3.112033, -2.0074348, -9.306295, -0.754385]"
the worker brought the secretary the beer .,a cop delivered a winner a salad .,DO,DO,BRING,DELIVER,THE,A,to,for,-52.62224578857422,"[-3.8152232, -8.526226, -9.630854, -1.0104029, -11.526749, -6.9085555, -10.056729, -1.1475033]"
the worker brought the uncle the gun .,a bishop gave a juice to an army .,DO,PD,BRING,GIVE,THE,A,to,to,-51.205196380615234,"[-3.7973733, -9.744247, -7.036313, -1.5701199, -12.559139, -0.7168782, -3.3943846, -8.053418, -4.333323]"
the worker brought the uncle the gun .,a bishop gave an army a juice .,DO,DO,BRING,GIVE,THE,A,to,to,-51.726112365722656,"[-3.7973733, -9.744247, -7.036313, -3.0276852, -8.747172, -5.0878577, -12.334431, -1.951036]"
the worker brought the uncle the gun .,a boy purchased a beer for a princess .,DO,PD,BRING,PURCHASE,THE,A,to,for,-45.038604736328125,"[-3.7973733, -6.5907264, -10.380514, -0.68737346, -6.45171, -2.8351557, -2.007401, -10.612713, -1.6756377]"
the worker brought the uncle the gun .,a boy purchased a princess a beer .,DO,DO,BRING,PURCHASE,THE,A,to,for,-47.67363739013672,"[-3.7973733, -6.5907264, -10.380514, -0.68737346, -11.126282, -6.4788847, -6.482368, -2.130114]"
the worker caught the author the motor .,an attorney saved an anchor for a teacher .,DO,PD,CATCH,SAVE,THE,A,for,for,-50.12232971191406,"[-6.020862, -5.938894, -13.240636, -3.9836693, -8.093868, -3.505069, -2.0309238, -5.7456613, -1.5627488]"
the worker caught the author the motor .,an attorney saved a teacher an anchor .,DO,DO,CATCH,SAVE,THE,A,for,for,-54.389549255371094,"[-6.020862, -5.938894, -13.240636, -2.021759, -6.5619736, -6.8101287, -10.5946045, -3.2006924]"
the worker caught the book for the minister .,a secretary gave a tea to a business .,PD,PD,CATCH,GIVE,THE,A,for,to,-47.168495178222656,"[-3.7912602, -10.075315, -8.304023, -1.1515039, -9.4226055, -0.81763554, -0.8324835, -6.339577, -6.434089]"
the worker caught the book for the minister .,a secretary gave a business a tea .,PD,DO,CATCH,GIVE,THE,A,for,to,-49.74006652832031,"[-3.7912602, -10.075315, -8.304023, -1.1515039, -9.129662, -6.01497, -8.727321, -2.546011]"
the worker caught the camera for the manager .,a soldier brought a telephone to a kid .,PD,PD,CATCH,BRING,THE,A,for,to,-44.43741226196289,"[-3.789195, -7.3591084, -8.130381, -1.3091099, -8.812893, -1.1394521, -1.6641378, -9.698383, -2.5347545]"
the worker caught the camera for the manager .,a soldier brought a kid a telephone .,PD,DO,CATCH,BRING,THE,A,for,to,-47.877906799316406,"[-3.789195, -7.3591084, -8.130381, -1.3091099, -9.421593, -5.5881596, -10.207265, -2.0730965]"
the worker caught the crystal for the guest .,a manager gave a guitar to an army .,PD,PD,CATCH,GIVE,THE,A,for,to,-49.460506439208984,"[-3.798962, -8.5325165, -7.749449, -1.6367552, -11.827984, -0.74243164, -3.099049, -7.2386513, -4.8347087]"
the worker caught the crystal for the guest .,a manager gave an army a guitar .,PD,DO,CATCH,GIVE,THE,A,for,to,-53.20307159423828,"[-3.798962, -8.5325165, -7.749449, -3.2981408, -10.139687, -8.057147, -9.183522, -2.4436507]"
the worker caught the crystal for the guest .,a cop kept a coffee for a company .,PD,PD,CATCH,KEEP,THE,A,for,for,-49.05706787109375,"[-3.798962, -8.48717, -8.079516, -1.4160832, -9.85162, -3.050711, -1.870584, -8.739812, -3.7626119]"
the worker caught the crystal for the guest .,a cop kept a company a coffee .,PD,DO,CATCH,KEEP,THE,A,for,for,-48.86587142944336,"[-3.798962, -8.48717, -8.079516, -1.4160832, -7.677062, -6.390632, -9.422732, -3.5937133]"
the worker caught the guest the crystal .,a manager gave a guitar to an army .,DO,PD,CATCH,GIVE,THE,A,for,to,-48.835975646972656,"[-3.7936878, -8.550633, -7.6887383, -1.6771005, -11.471692, -0.89781874, -3.116697, -7.0176125, -4.621993]"
the worker caught the guest the crystal .,a manager gave an army a guitar .,DO,DO,CATCH,GIVE,THE,A,for,to,-50.53574752807617,"[-3.7936878, -8.550633, -7.6887383, -3.3661761, -9.668986, -6.389041, -8.991535, -2.08695]"
the worker caught the guest the crystal .,a cop kept a coffee for a company .,DO,PD,CATCH,KEEP,THE,A,for,for,-49.79290771484375,"[-3.7936878, -8.459188, -8.013422, -1.4723636, -9.7547, -3.938466, -2.0051336, -8.502253, -3.853697]"
the worker caught the guest the crystal .,a cop kept a company a coffee .,DO,DO,CATCH,KEEP,THE,A,for,for,-46.727352142333984,"[-3.7936878, -8.459188, -8.013422, -1.4723636, -7.5693493, -5.6546946, -8.700293, -3.064354]"
the worker caught the jacket for the manager .,a pilot found a wire for a club .,PD,PD,CATCH,FIND,THE,A,for,for,-43.72834014892578,"[-3.811403, -7.7432733, -5.6700783, -1.4384712, -8.789995, -4.2173986, -1.3312001, -7.991039, -2.7354808]"
the worker caught the jacket for the manager .,a pilot found a club a wire .,PD,DO,CATCH,FIND,THE,A,for,for,-49.784976959228516,"[-3.811403, -7.7432733, -5.6700783, -1.4384712, -8.874447, -6.675806, -12.516268, -3.0552306]"
the worker caught the key for the mother .,a soldier brought a cup to a scientist .,PD,PD,CATCH,BRING,THE,A,for,to,-46.61595916748047,"[-3.7655337, -7.303525, -7.982752, -1.3783644, -7.3453975, -3.1729999, -1.5363024, -12.003178, -2.1279073]"
the worker caught the key for the mother .,a soldier brought a scientist a cup .,PD,DO,CATCH,BRING,THE,A,for,to,-48.298526763916016,"[-3.7655337, -7.303525, -7.982752, -1.3783644, -10.156744, -6.011851, -6.0262785, -5.673479]"
the worker caught the manager the camera .,a soldier brought a telephone to a kid .,DO,PD,CATCH,BRING,THE,A,for,to,-45.1638069152832,"[-3.7759314, -7.3900027, -8.005861, -1.3441721, -8.827696, -1.3160491, -1.9830408, -9.959572, -2.5614803]"
the worker caught the manager the camera .,a soldier brought a kid a telephone .,DO,DO,CATCH,BRING,THE,A,for,to,-44.905906677246094,"[-3.7759314, -7.3900027, -8.005861, -1.3441721, -9.543459, -3.3166525, -9.870981, -1.6588478]"
the worker caught the manager the jacket .,a pilot found a wire for a club .,DO,PD,CATCH,FIND,THE,A,for,for,-44.54352951049805,"[-3.8002691, -7.853574, -5.7488184, -1.6110102, -8.84001, -5.0503435, -1.4260811, -7.741751, -2.4716728]"
the worker caught the manager the jacket .,a pilot found a club a wire .,DO,DO,CATCH,FIND,THE,A,for,for,-48.42134475708008,"[-3.8002691, -7.853574, -5.7488184, -1.6110102, -8.618973, -6.159803, -12.116833, -2.5120633]"
the worker caught the minister the book .,a secretary gave a tea to a business .,DO,PD,CATCH,GIVE,THE,A,for,to,-49.48649978637695,"[-3.7727041, -10.058974, -8.969452, -1.2337862, -10.121115, -0.89946496, -1.0371003, -6.531886, -6.8620157]"
the worker caught the minister the book .,a secretary gave a business a tea .,DO,DO,CATCH,GIVE,THE,A,for,to,-51.363224029541016,"[-3.7727041, -10.058974, -8.969452, -1.2337862, -9.742672, -5.990159, -9.367326, -2.2281513]"
