prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
the priest supplied the motor to the army .,a father bought a chicken for a son .,PD,PD,SUPPLY,BUY,THE,A,to,for,-36.586368560791016,"[-3.8585162, -6.950465, -7.9917593, -0.7851254, -6.699268, -2.4102197, -2.710482, -3.3953712, -1.7851609]"
the priest supplied the motor to the army .,a father bought a son a chicken .,PD,DO,SUPPLY,BUY,THE,A,to,for,-37.200050354003906,"[-3.8585162, -6.950465, -7.9917593, -0.7851254, -6.361258, -1.6605783, -6.7357345, -2.8566153]"
the priest supplied the motor to the army .,a bishop threw a chocolate to a husband .,PD,PD,SUPPLY,THROW,THE,A,to,to,-54.498512268066406,"[-3.8585162, -9.325571, -9.37564, -0.93664724, -8.943228, -6.2907877, -3.0114517, -9.978418, -2.778251]"
the priest supplied the motor to the army .,a bishop threw a husband a chocolate .,PD,DO,SUPPLY,THROW,THE,A,to,to,-55.035247802734375,"[-3.8585162, -9.325571, -9.37564, -0.93664724, -11.380193, -6.246544, -7.5528097, -6.3593273]"
the priest supplied the salad to the club .,a worker drew an engine for a business .,PD,PD,SUPPLY,DRAW,THE,A,to,for,-46.10713195800781,"[-3.9000225, -6.8066106, -9.359883, -3.4766936, -7.941968, -4.2273216, -1.6340089, -5.7496653, -3.010961]"
the priest supplied the salad to the club .,a worker drew a business an engine .,PD,DO,SUPPLY,DRAW,THE,A,to,for,-55.09320068359375,"[-3.9000225, -6.8066106, -9.359883, -1.064074, -9.277036, -12.721026, -9.041853, -2.9226909]"
the priest supplied the salad to the club .,a mayor fed a chicken to an aunt .,PD,PD,SUPPLY,FEED,THE,A,to,to,-44.127220153808594,"[-3.9000225, -10.026038, -10.540771, -2.2913249, -4.400175, -1.0386833, -2.9298635, -5.9351215, -3.0652199]"
the priest supplied the salad to the club .,a mayor fed an aunt a chicken .,PD,DO,SUPPLY,FEED,THE,A,to,to,-48.4966926574707,"[-3.9000225, -10.026038, -10.540771, -4.4155107, -8.924587, -2.3330486, -4.3345604, -4.022152]"
the priest threw the beer to the king .,a reader found a cheese for a company .,PD,PD,THROW,FIND,THE,A,to,for,-53.541568756103516,"[-3.8686342, -7.379287, -6.0287704, -3.8219452, -12.527986, -4.985563, -3.012415, -9.259026, -2.6579437]"
the priest threw the beer to the king .,a reader found a company a cheese .,PD,DO,THROW,FIND,THE,A,to,for,-53.48581314086914,"[-3.8686342, -7.379287, -6.0287704, -3.8219452, -8.664819, -7.1181626, -12.76175, -3.8424432]"
the priest threw the camera to the mayor .,a man drew a card for an attorney .,PD,PD,THROW,DRAW,THE,A,to,for,-41.23362731933594,"[-3.8586802, -3.1307385, -8.703169, -0.69556063, -7.328727, -3.38195, -3.9522142, -7.2253113, -2.9572744]"
the priest threw the camera to the mayor .,a man drew an attorney a card .,PD,DO,THROW,DRAW,THE,A,to,for,-44.41539764404297,"[-3.8586802, -3.1307385, -8.703169, -3.1761754, -6.796648, -6.87768, -8.870517, -3.0017905]"
the priest threw the camera to the mayor .,a girl sold a beer to an administration .,PD,PD,THROW,SELL,THE,A,to,to,-47.59014892578125,"[-3.8586802, -6.5797396, -9.163906, -2.0616527, -6.8493404, -0.7287616, -2.717482, -10.36207, -5.2685156]"
the priest threw the camera to the mayor .,a girl sold an administration a beer .,PD,DO,THROW,SELL,THE,A,to,to,-50.6533203125,"[-3.8586802, -6.5797396, -9.163906, -4.2669005, -12.2121105, -5.368759, -6.086755, -3.116469]"
the priest threw the candy to the lawyer .,a soldier purchased a cheese for an administration .,PD,PD,THROW,PURCHASE,THE,A,to,for,-54.93897247314453,"[-3.8876972, -7.117162, -11.289697, -0.8763455, -9.002289, -3.7266366, -4.014555, -11.2135, -3.8110876]"
the priest threw the candy to the lawyer .,a soldier purchased an administration a cheese .,PD,DO,THROW,PURCHASE,THE,A,to,for,-58.40884017944336,"[-3.8876972, -7.117162, -11.289697, -2.9946966, -11.455089, -7.545688, -10.672887, -3.4459243]"
the priest threw the candy to the lawyer .,a winner fed a meal to a captain .,PD,PD,THROW,FEED,THE,A,to,to,-49.01523971557617,"[-3.8876972, -10.290688, -12.130752, -2.0979369, -6.8933287, -1.0645223, -1.0393364, -9.847727, -1.7632521]"
the priest threw the candy to the lawyer .,a winner fed a captain a meal .,PD,DO,THROW,FEED,THE,A,to,to,-51.72687911987305,"[-3.8876972, -10.290688, -12.130752, -2.0979369, -11.196522, -4.331102, -5.777434, -2.0147471]"
the priest threw the candy to the writer .,a scientist made a plate for a mother .,PD,PD,THROW,MAKE,THE,A,to,for,-42.69849395751953,"[-3.883904, -7.947429, -6.024358, -1.0304747, -8.701009, -4.165999, -1.9830513, -6.808349, -2.1539211]"
the priest threw the candy to the writer .,a scientist made a mother a plate .,PD,DO,THROW,MAKE,THE,A,to,for,-43.59138107299805,"[-3.883904, -7.947429, -6.024358, -1.0304747, -9.384519, -5.1614776, -8.319888, -1.8393327]"
the priest threw the candy to the writer .,a woman sold a newspaper to an employee .,PD,PD,THROW,SELL,THE,A,to,to,-37.326114654541016,"[-3.883904, -4.1442456, -9.214358, -1.703351, -7.551379, -1.0649586, -2.6274695, -4.5446286, -2.5918183]"
the priest threw the candy to the writer .,a woman sold an employee a newspaper .,PD,DO,THROW,SELL,THE,A,to,to,-41.25952911376953,"[-3.883904, -4.1442456, -9.214358, -3.910369, -7.600174, -1.2815592, -7.897367, -3.3275523]"
the priest threw the instrument to the secretary .,a brother gave a crystal to an army .,PD,PD,THROW,GIVE,THE,A,to,to,-49.314552307128906,"[-3.884054, -8.984087, -6.641181, -2.22526, -11.580426, -0.7129328, -3.8623486, -6.619994, -4.80427]"
the priest threw the instrument to the secretary .,a brother gave an army a crystal .,PD,DO,THROW,GIVE,THE,A,to,to,-51.91709899902344,"[-3.884054, -8.984087, -6.641181, -3.8554556, -8.381262, -7.389316, -9.274986, -3.5067596]"
the priest threw the king the beer .,a reader found a cheese for a company .,DO,PD,THROW,FIND,THE,A,to,for,-53.36449432373047,"[-3.8596218, -7.3251266, -6.021082, -3.4020226, -12.420546, -5.1132355, -3.1936965, -9.254231, -2.7749324]"
the priest threw the king the beer .,a reader found a company a cheese .,DO,DO,THROW,FIND,THE,A,to,for,-52.207481384277344,"[-3.8596218, -7.3251266, -6.021082, -3.4020226, -8.504332, -7.046293, -12.627291, -3.4217153]"
the priest threw the lawyer the candy .,a soldier purchased a cheese for an administration .,DO,PD,THROW,PURCHASE,THE,A,to,for,-57.630767822265625,"[-3.8706508, -6.9905844, -11.106731, -0.8645805, -9.514891, -4.0160656, -4.203281, -11.810077, -5.2539086]"
the priest threw the lawyer the candy .,a soldier purchased an administration a cheese .,DO,DO,THROW,PURCHASE,THE,A,to,for,-56.81869125366211,"[-3.8706508, -6.9905844, -11.106731, -2.8906045, -11.506361, -7.59505, -10.075547, -2.7831643]"
the priest threw the lawyer the candy .,a winner fed a meal to a captain .,DO,PD,THROW,FEED,THE,A,to,to,-51.195159912109375,"[-3.8706508, -10.317249, -11.933242, -2.1501045, -6.900955, -2.094959, -1.3460178, -10.63225, -1.949731]"
the priest threw the lawyer the candy .,a winner fed a captain a meal .,DO,DO,THROW,FEED,THE,A,to,to,-51.12996292114258,"[-3.8706508, -10.317249, -11.933242, -2.1501045, -11.1383295, -4.1667376, -5.74364, -1.810007]"
the priest threw the mayor the camera .,a man drew a card for an attorney .,DO,PD,THROW,DRAW,THE,A,to,for,-41.081844329833984,"[-3.850493, -3.1734238, -8.557014, -0.78004277, -7.2698073, -3.3918464, -3.9499028, -7.0629535, -3.0463595]"
the priest threw the mayor the camera .,a man drew an attorney a card .,DO,DO,THROW,DRAW,THE,A,to,for,-43.23042297363281,"[-3.850493, -3.1734238, -8.557014, -3.2055187, -6.448189, -6.0218735, -8.820986, -3.1529245]"
the priest threw the mayor the camera .,a girl sold a beer to an administration .,DO,PD,THROW,SELL,THE,A,to,to,-48.972721099853516,"[-3.850493, -6.5397463, -9.123412, -2.0415225, -6.8834324, -1.3741864, -2.764051, -10.857488, -5.538391]"
the priest threw the mayor the camera .,a girl sold an administration a beer .,DO,DO,THROW,SELL,THE,A,to,to,-49.615028381347656,"[-3.850493, -6.5397463, -9.123412, -4.1697116, -11.960316, -4.281291, -6.4779024, -3.2121544]"
the priest threw the secretary the instrument .,a brother gave a crystal to an army .,DO,PD,THROW,GIVE,THE,A,to,to,-51.58426284790039,"[-3.883204, -8.903799, -6.665789, -2.3896575, -12.244411, -1.6780773, -4.0195045, -6.7409153, -5.058904]"
the priest threw the secretary the instrument .,a brother gave an army a crystal .,DO,DO,THROW,GIVE,THE,A,to,to,-53.05549621582031,"[-3.883204, -8.903799, -6.665789, -3.9186807, -8.470073, -7.467194, -9.668417, -4.0783396]"
the priest threw the writer the candy .,a scientist made a plate for a mother .,DO,PD,THROW,MAKE,THE,A,to,for,-43.497779846191406,"[-3.8756514, -7.870488, -6.0073223, -1.1669152, -9.4204, -4.5001426, -1.857348, -6.360496, -2.4390168]"
the priest threw the writer the candy .,a scientist made a mother a plate .,DO,DO,THROW,MAKE,THE,A,to,for,-42.94965744018555,"[-3.8756514, -7.870488, -6.0073223, -1.1669152, -8.882919, -4.8375044, -8.504702, -1.8041553]"
the priest threw the writer the candy .,a woman sold a newspaper to an employee .,DO,PD,THROW,SELL,THE,A,to,to,-38.89606475830078,"[-3.8756514, -3.9891245, -9.156889, -1.6723278, -7.6803145, -1.6686051, -2.8259487, -4.9277363, -3.099469]"
the priest threw the writer the candy .,a woman sold an employee a newspaper .,DO,DO,THROW,SELL,THE,A,to,to,-40.71696472167969,"[-3.8756514, -3.9891245, -9.156889, -3.8313653, -7.044067, -1.3786275, -8.219421, -3.2218196]"
the priest took the cup to the husband .,an author found a coffee for a band .,PD,PD,TAKE,FIND,THE,A,to,for,-49.35224151611328,"[-6.052718, -7.531239, -6.18741, -1.5725409, -9.128113, -4.864566, -2.7885275, -8.872728, -2.3543968]"
the priest took the cup to the husband .,an author found a band a coffee .,PD,DO,TAKE,FIND,THE,A,to,for,-50.52146911621094,"[-6.052718, -7.531239, -6.18741, -1.5725409, -10.284262, -6.6304045, -9.072462, -3.190434]"
the priest took the cup to the husband .,a father left a juice for an army .,PD,PD,TAKE,LEAVE,THE,A,to,for,-53.98751449584961,"[-3.8541338, -6.820698, -6.40852, -1.7863221, -12.256583, -5.1604376, -4.3868203, -9.030577, -4.283423]"
the priest took the cup to the husband .,a father left an army a juice .,PD,DO,TAKE,LEAVE,THE,A,to,for,-55.559288024902344,"[-3.8541338, -6.820698, -6.40852, -3.9889321, -7.5536127, -8.242895, -14.491431, -4.199065]"
the priest took the husband the cup .,an author found a coffee for a band .,DO,PD,TAKE,FIND,THE,A,to,for,-48.952598571777344,"[-6.0159616, -7.52621, -6.0942006, -1.6079865, -9.110539, -4.533126, -2.817204, -8.886737, -2.3606317]"
the priest took the husband the cup .,an author found a band a coffee .,DO,DO,TAKE,FIND,THE,A,to,for,-48.451171875,"[-6.0159616, -7.52621, -6.0942006, -1.6079865, -10.2434845, -6.4237475, -8.281507, -2.2580726]"
the priest took the husband the cup .,a father left a juice for an army .,DO,PD,TAKE,LEAVE,THE,A,to,for,-54.761314392089844,"[-3.8278522, -6.744784, -6.32663, -1.8975005, -12.483162, -5.3972387, -4.4756384, -8.976492, -4.632019]"
the priest took the husband the cup .,a father left an army a juice .,DO,DO,TAKE,LEAVE,THE,A,to,for,-54.35845184326172,"[-3.8278522, -6.744784, -6.32663, -4.0580163, -7.630461, -8.204895, -13.524623, -4.0411873]"
the prince bought the bell for the colonel .,an opponent designed an anchor for a chief .,PD,PD,BUY,DESIGN,THE,A,for,for,-55.265132904052734,"[-6.087382, -8.16217, -11.014895, -3.28588, -8.943346, -1.8622724, -1.8796148, -10.467344, -3.5622308]"
the prince bought the bell for the colonel .,an opponent designed a chief an anchor .,PD,DO,BUY,DESIGN,THE,A,for,for,-59.82663345336914,"[-6.087382, -8.16217, -11.014895, -1.6123115, -11.723091, -8.494919, -10.028021, -2.7038457]"
the prince bought the bell for the colonel .,a nurse fed a candy to a professor .,PD,PD,BUY,FEED,THE,A,for,to,-47.27043151855469,"[-3.879869, -7.7358475, -9.747416, -1.9409977, -9.16298, -2.7794642, -0.6569843, -9.049088, -2.3177881]"
the prince bought the bell for the colonel .,a nurse fed a professor a candy .,PD,DO,BUY,FEED,THE,A,for,to,-46.75445556640625,"[-3.879869, -7.7358475, -9.747416, -1.9409977, -10.698524, -2.246253, -6.265239, -4.2403107]"
the prince bought the candidate the flower .,a mother saved a candy for a company .,DO,PD,BUY,SAVE,THE,A,for,for,-50.88650131225586,"[-3.8387802, -6.5426702, -8.968284, -1.5478518, -11.642799, -4.472905, -2.3886158, -8.625219, -2.859375]"
the prince bought the candidate the flower .,a mother saved a company a candy .,DO,DO,BUY,SAVE,THE,A,for,for,-52.07958221435547,"[-3.8387802, -6.5426702, -8.968284, -1.5478518, -9.475707, -5.532791, -12.6828785, -3.4906197]"
