prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
an uncle brought a band a chocolate .,the attorney gave the instrument to the partner .,DO,PD,BRING,GIVE,A,THE,to,to,-47.766422271728516,"[-2.9365966, -8.182964, -9.410617, -1.5709445, -12.524274, -1.546491, -1.2476685, -8.63624, -1.7106261]"
an uncle brought a band a chocolate .,the attorney gave the partner the instrument .,DO,DO,BRING,GIVE,A,THE,to,to,-46.50465393066406,"[-2.9365966, -8.182964, -9.410617, -1.5709445, -9.86791, -2.3564844, -10.328011, -1.8511257]"
an uncle brought a band a chocolate .,the parent threw the beer to the student .,DO,PD,BRING,THROW,A,THE,to,to,-44.38478469848633,"[-2.9365966, -8.934544, -10.956009, -2.119785, -6.466443, -3.6582808, -1.0235603, -7.0288033, -1.2607654]"
an uncle brought a band a chocolate .,the parent threw the student the beer .,DO,DO,BRING,THROW,A,THE,to,to,-42.00531005859375,"[-2.9365966, -8.934544, -10.956009, -2.119785, -5.911458, -4.2567058, -5.9215126, -0.9687027]"
an uncle brought a band a chocolate .,the employee threw the cheese to the attorney .,DO,PD,BRING,THROW,A,THE,to,to,-47.63359451293945,"[-2.9365966, -9.564428, -7.4370494, -1.8005136, -8.255095, -3.8361878, -0.54692316, -11.737059, -1.5197428]"
an uncle brought a band a chocolate .,the employee threw the attorney the cheese .,DO,DO,BRING,THROW,A,THE,to,to,-45.07304382324219,"[-2.9365966, -9.564428, -7.4370494, -1.8005136, -10.620483, -3.1246781, -8.822643, -0.7666503]"
an uncle brought a button to a company .,the physician took the newspaper to the chief .,PD,PD,BRING,TAKE,A,THE,to,to,-42.850982666015625,"[-3.0112062, -10.859475, -6.136799, -1.9329051, -7.586333, -1.8771752, -1.2745546, -6.7769556, -3.3955817]"
an uncle brought a button to a company .,the physician took the chief the newspaper .,PD,DO,BRING,TAKE,A,THE,to,to,-48.758811950683594,"[-3.0112062, -10.859475, -6.136799, -1.9329051, -9.267387, -6.1163754, -9.132838, -2.3018267]"
an uncle brought a button to a company .,the father fed the pie to the mayor .,PD,PD,BRING,FEED,A,THE,to,to,-44.55110168457031,"[-3.0112062, -7.248683, -11.493905, -1.2235445, -9.703604, -0.771846, -1.0097375, -9.053482, -1.0350934]"
an uncle brought a button to a company .,the father fed the mayor the pie .,PD,DO,BRING,FEED,A,THE,to,to,-44.21759796142578,"[-3.0112062, -7.248683, -11.493905, -1.2235445, -9.410925, -3.1235762, -7.738864, -0.96689236]"
