prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
the guest promised the coffee to the mayor .,a cousin drew a crystal for a band .,PD,PD,PROMISE,DRAW,THE,A,to,for,-50.93607711791992,"[-3.852344, -9.791207, -10.333731, -0.9016943, -9.441459, -4.6581182, -2.095861, -7.2276917, -2.6339693]"
the guest promised the coffee to the mayor .,a cousin drew a band a crystal .,PD,DO,PROMISE,DRAW,THE,A,to,for,-55.390174865722656,"[-3.852344, -9.791207, -10.333731, -0.9016943, -9.580194, -6.2138176, -10.792329, -3.9248605]"
the guest promised the coffee to the mayor .,a scientist gave a pie to a soldier .,PD,PD,PROMISE,GIVE,THE,A,to,to,-39.2608642578125,"[-3.852344, -8.448883, -7.18561, -1.0965415, -9.50042, -0.10730081, -0.9534205, -6.0660324, -2.0503123]"
the guest promised the coffee to the mayor .,a scientist gave a soldier a pie .,PD,DO,PROMISE,GIVE,THE,A,to,to,-41.468013763427734,"[-3.852344, -8.448883, -7.18561, -1.0965415, -10.725914, -0.73214924, -7.3752537, -2.05132]"
the guest promised the coffee to the mayor .,a parent kept a juice for a mother .,PD,PD,PROMISE,KEEP,THE,A,to,for,-52.32811737060547,"[-3.852344, -8.3093815, -9.031466, -1.4436811, -13.161751, -5.2780056, -2.3970048, -6.255815, -2.5986724]"
the guest promised the coffee to the mayor .,a parent kept a mother a juice .,PD,DO,PROMISE,KEEP,THE,A,to,for,-51.39972686767578,"[-3.852344, -8.3093815, -9.031466, -1.4436811, -6.3743854, -6.8233128, -10.83782, -4.7273355]"
the guest promised the coffee to the mayor .,a husband caught a flower for a man .,PD,PD,PROMISE,CATCH,THE,A,to,for,-49.347007751464844,"[-3.852344, -9.070598, -8.036581, -3.307065, -10.855624, -3.5945394, -2.3296385, -5.318542, -2.9820786]"
the guest promised the coffee to the mayor .,a husband caught a man a flower .,PD,DO,PROMISE,CATCH,THE,A,to,for,-47.39973068237305,"[-3.852344, -9.070598, -8.036581, -3.307065, -2.2972174, -7.360546, -10.143608, -3.3317735]"
the guest promised the lawyer the salad .,a teacher brought an engine to a singer .,DO,PD,PROMISE,BRING,THE,A,to,to,-49.51490783691406,"[-3.84185, -7.321182, -7.570608, -3.659352, -8.840723, -0.7442906, -1.5852308, -13.1294, -2.822273]"
the guest promised the lawyer the salad .,a teacher brought a singer an engine .,DO,DO,PROMISE,BRING,THE,A,to,to,-49.94904327392578,"[-3.84185, -7.321182, -7.570608, -1.3546264, -11.920951, -6.1549234, -10.187082, -1.5978184]"
