prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
a captain delivered a candy for an actress .,the child got the pie for the business .,PD,PD,DELIVER,GET,A,THE,for,for,-44.719757080078125,"[-3.1999364, -8.382162, -7.061333, -3.1816602, -8.115641, -3.231959, -2.034164, -8.399059, -1.1138413]"
a captain delivered a candy for an actress .,the child got the business the pie .,PD,DO,DELIVER,GET,A,THE,for,for,-48.92018127441406,"[-3.1999364, -8.382162, -7.061333, -3.1816602, -8.403208, -6.8676, -10.484689, -1.3395905]"
a captain delivered a candy for an actress .,the king bought the crystal for the mayor .,PD,PD,DELIVER,BUY,A,THE,for,for,-41.450809478759766,"[-3.1999364, -8.029919, -8.453809, -1.7049931, -8.135342, -2.1228604, -2.0581036, -6.5964837, -1.1493636]"
a captain delivered a candy for an actress .,the king bought the mayor the crystal .,PD,DO,DELIVER,BUY,A,THE,for,for,-44.104652404785156,"[-3.1999364, -8.029919, -8.453809, -1.7049931, -8.566898, -3.5155094, -8.523748, -2.1098378]"
a captain delivered an actress a candy .,the child got the pie for the business .,DO,PD,DELIVER,GET,A,THE,for,for,-47.62262725830078,"[-3.1841145, -8.380612, -6.908759, -3.3096342, -8.327068, -4.4039536, -2.4738798, -9.438408, -1.1961981]"
a captain delivered an actress a candy .,the child got the business the pie .,DO,DO,DELIVER,GET,A,THE,for,for,-48.877235412597656,"[-3.1841145, -8.380612, -6.908759, -3.3096342, -8.448427, -6.7779355, -10.575966, -1.2917876]"
a captain delivered an actress a candy .,the king bought the crystal for the mayor .,DO,PD,DELIVER,BUY,A,THE,for,for,-43.34053421020508,"[-3.1841145, -8.057035, -8.204802, -1.800497, -8.430799, -2.7626874, -2.3341022, -7.234179, -1.3323184]"
a captain delivered an actress a candy .,the king bought the mayor the crystal .,DO,DO,DELIVER,BUY,A,THE,for,for,-42.426658630371094,"[-3.1841145, -8.057035, -8.204802, -1.800497, -8.284869, -3.274781, -8.110929, -1.5096316]"
a captain designed a bell for a cop .,the reader found the tea for the buddy .,PD,PD,DESIGN,FIND,A,THE,for,for,-50.651527404785156,"[-3.1940475, -9.11842, -6.882163, -1.703163, -11.139059, -4.535695, -1.5441043, -11.258596, -1.2762784]"
a captain designed a bell for a cop .,the reader found the buddy the tea .,PD,DO,DESIGN,FIND,A,THE,for,for,-53.10196304321289,"[-3.1940475, -9.11842, -6.882163, -1.703163, -13.397457, -5.5339694, -11.183355, -2.0893862]"
a captain designed a bowl for a winner .,the worker brought the pie to the corporation .,PD,PD,DESIGN,BRING,A,THE,for,to,-44.58162307739258,"[-3.199566, -10.004023, -6.5122046, -1.6977872, -7.9282866, -0.95419043, -0.7197831, -11.563538, -2.002246]"
