prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
the secretary brought the priest the telephone .,a winner got a pie for an army .,DO,PD,BRING,GET,THE,A,to,for,-51.453060150146484,"[-3.82825, -10.40362, -8.574869, -1.4330467, -8.768659, -2.8065586, -5.2304926, -7.3790774, -3.0284884]"
the secretary brought the priest the telephone .,a winner got an army a pie .,DO,DO,BRING,GET,THE,A,to,for,-53.726932525634766,"[-3.82825, -10.40362, -8.574869, -3.4816346, -7.056782, -8.636964, -10.322973, -1.4218423]"
the secretary brought the priest the telephone .,a singer made a ball for a mayor .,DO,PD,BRING,MAKE,THE,A,to,for,-48.498504638671875,"[-3.82825, -10.041296, -5.989503, -1.3209575, -9.410715, -5.538874, -1.7014792, -9.029724, -1.6377063]"
the secretary brought the priest the telephone .,a singer made a mayor a ball .,DO,DO,BRING,MAKE,THE,A,to,for,-49.96983337402344,"[-3.82825, -10.041296, -5.989503, -1.3209575, -13.440159, -2.942605, -9.917592, -2.4894748]"
the secretary brought the priest the telephone .,a sheriff saved a computer for a company .,DO,PD,BRING,SAVE,THE,A,to,for,-49.847320556640625,"[-3.82825, -8.26522, -10.407613, -1.3593849, -8.892379, -4.066012, -2.0507028, -7.664518, -3.3132443]"
the secretary brought the priest the telephone .,a sheriff saved a company a computer .,DO,DO,BRING,SAVE,THE,A,to,for,-52.07671356201172,"[-3.82825, -8.26522, -10.407613, -1.3593849, -9.611016, -5.787988, -9.363541, -3.453703]"
the secretary brought the priest the telephone .,a guest showed a ball to a mayor .,DO,PD,BRING,SHOW,THE,A,to,to,-50.821651458740234,"[-3.82825, -8.035392, -9.608948, -3.1775658, -8.860378, -3.8113256, -2.4952652, -9.581075, -1.4234524]"
the secretary brought the priest the telephone .,a guest showed a mayor a ball .,DO,DO,BRING,SHOW,THE,A,to,to,-49.538047790527344,"[-3.82825, -8.035392, -9.608948, -3.1775658, -11.979981, -2.0176945, -8.739227, -2.150989]"
the secretary brought the soldier the beer .,a woman bought a salad for a lady .,DO,PD,BRING,BUY,THE,A,to,for,-39.09632110595703,"[-3.8130388, -3.9450853, -8.71415, -0.6447028, -8.785425, -2.318671, -1.9417151, -7.336689, -1.5968459]"
the secretary brought the soldier the beer .,a woman bought a lady a salad .,DO,DO,BRING,BUY,THE,A,to,for,-36.125431060791016,"[-3.8130388, -3.9450853, -8.71415, -0.6447028, -9.772125, -0.71972764, -7.278528, -1.2380712]"
the secretary brought the soldier the chocolate .,a princess purchased a chicken for a professor .,DO,PD,BRING,PURCHASE,THE,A,to,for,-48.6539192199707,"[-3.8193128, -10.6698, -9.986818, -0.86277854, -7.0201216, -3.2470613, -2.2905538, -9.616553, -1.1409209]"
the secretary brought the soldier the chocolate .,a princess purchased a professor a chicken .,DO,DO,BRING,PURCHASE,THE,A,to,for,-49.87730026245117,"[-3.8193128, -10.6698, -9.986818, -0.86277854, -12.072591, -3.34804, -7.5331593, -1.5847979]"
the secretary brought the soldier the chocolate .,a princess sent a salad to a club .,DO,PD,BRING,SEND,THE,A,to,to,-46.6555061340332,"[-3.8193128, -10.6698, -6.637199, -1.5458307, -11.558177, -1.0547867, -1.9156103, -8.096734, -1.3580545]"
the secretary brought the soldier the chocolate .,a princess sent a club a salad .,DO,DO,BRING,SEND,THE,A,to,to,-45.99176025390625,"[-3.8193128, -10.6698, -6.637199, -1.5458307, -9.294266, -3.727695, -9.128415, -1.1692398]"
the secretary brought the soldier the jacket .,a leader fed a chicken to a wife .,DO,PD,BRING,FEED,THE,A,to,to,-45.49047088623047,"[-3.8143473, -7.9128094, -11.460518, -2.5089185, -4.755039, -3.166341, -0.81655073, -9.270573, -1.7853721]"
the secretary brought the soldier the jacket .,a leader fed a wife a chicken .,DO,DO,BRING,FEED,THE,A,to,to,-43.20054626464844,"[-3.8143473, -7.9128094, -11.460518, -2.5089185, -8.874389, -1.7177984, -4.741254, -2.170512]"
the secretary brought the tea to the corporation .,a champion found a beer for a band .,PD,PD,BRING,FIND,THE,A,to,for,-50.423805236816406,"[-3.812534, -9.489884, -9.050203, -2.2715204, -9.120239, -4.1193647, -3.1846569, -7.660045, -1.7153605]"
the secretary brought the tea to the corporation .,a champion found a band a beer .,PD,DO,BRING,FIND,THE,A,to,for,-50.81565856933594,"[-3.812534, -9.489884, -9.050203, -2.2715204, -8.810065, -7.281121, -7.6239853, -2.476343]"
the secretary brought the telephone to the priest .,a winner got a pie for an army .,PD,PD,BRING,GET,THE,A,to,for,-49.88573455810547,"[-3.8463368, -10.396761, -8.427032, -1.3384802, -8.466927, -2.9271107, -5.0554037, -7.228219, -2.1994634]"
the secretary brought the telephone to the priest .,a winner got an army a pie .,PD,DO,BRING,GET,THE,A,to,for,-53.93025588989258,"[-3.8463368, -10.396761, -8.427032, -3.4440176, -7.2602005, -8.774257, -10.337181, -1.4444696]"
the secretary brought the telephone to the priest .,a singer made a ball for a mayor .,PD,PD,BRING,MAKE,THE,A,to,for,-47.04869842529297,"[-3.8463368, -10.092314, -6.0158997, -1.266495, -8.086558, -5.4866204, -1.5977596, -9.369253, -1.2874612]"
the secretary brought the telephone to the priest .,a singer made a mayor a ball .,PD,DO,BRING,MAKE,THE,A,to,for,-51.173126220703125,"[-3.8463368, -10.092314, -6.0158997, -1.266495, -13.897536, -4.063325, -8.9732895, -3.017932]"
the secretary brought the telephone to the priest .,a sheriff saved a computer for a company .,PD,PD,BRING,SAVE,THE,A,to,for,-49.08673858642578,"[-3.8463368, -8.584194, -10.139895, -1.2380244, -8.958808, -3.938301, -1.7243078, -7.630911, -3.0259604]"
the secretary brought the telephone to the priest .,a sheriff saved a company a computer .,PD,DO,BRING,SAVE,THE,A,to,for,-52.43811798095703,"[-3.8463368, -8.584194, -10.139895, -1.2380244, -9.584506, -6.5412464, -9.661732, -2.842185]"
the secretary brought the telephone to the priest .,a guest showed a ball to a mayor .,PD,PD,BRING,SHOW,THE,A,to,to,-48.77666473388672,"[-3.8463368, -7.983547, -9.749437, -2.7648292, -8.301488, -3.0259767, -2.1688437, -9.835955, -1.1002517]"
the secretary brought the telephone to the priest .,a guest showed a mayor a ball .,PD,DO,BRING,SHOW,THE,A,to,to,-49.88981628417969,"[-3.8463368, -7.983547, -9.749437, -2.7648292, -12.475047, -2.3948548, -8.301281, -2.3744822]"
the secretary caught the bottle for the friend .,a girl showed a ball to a partner .,PD,PD,CATCH,SHOW,THE,A,for,to,-41.420711517333984,"[-3.8164032, -6.731, -7.9223323, -2.4372327, -7.694439, -2.430774, -0.75072604, -8.123614, -1.5141888]"
the secretary caught the bottle for the friend .,a girl showed a partner a ball .,PD,DO,CATCH,SHOW,THE,A,for,to,-42.07228469848633,"[-3.8164032, -6.731, -7.9223323, -2.4372327, -9.053268, -1.2091208, -8.058203, -2.8447258]"
the secretary caught the computer for the scientist .,an actress saved a tea for a lady .,PD,PD,CATCH,SAVE,THE,A,for,for,-51.565948486328125,"[-6.0095973, -7.225472, -10.359555, -1.6192594, -11.346212, -4.373926, -1.4349053, -6.737942, -2.4590783]"
the secretary caught the computer for the scientist .,an actress saved a lady a tea .,PD,DO,CATCH,SAVE,THE,A,for,for,-53.100624084472656,"[-6.0095973, -7.225472, -10.359555, -1.6192594, -7.656618, -7.0588703, -9.533106, -3.6381474]"
the secretary caught the computer for the scientist .,a soldier promised a flower to an employee .,PD,PD,CATCH,PROMISE,THE,A,for,to,-47.95813751220703,"[-3.7925296, -7.187652, -11.53368, -2.4025128, -10.652084, -1.9190774, -3.409059, -4.7066736, -2.3548684]"
the secretary caught the computer for the scientist .,a soldier promised an employee a flower .,PD,DO,CATCH,PROMISE,THE,A,for,to,-47.639739990234375,"[-3.7925296, -7.187652, -11.53368, -3.9054177, -6.5472517, -2.143444, -10.137949, -2.3918176]"
the secretary caught the friend the bottle .,a girl showed a ball to a partner .,DO,PD,CATCH,SHOW,THE,A,for,to,-41.665077209472656,"[-3.7909837, -6.701303, -7.809635, -2.3338718, -7.7423563, -2.6933827, -0.85516113, -8.206301, -1.5320836]"
the secretary caught the friend the bottle .,a girl showed a partner a ball .,DO,DO,CATCH,SHOW,THE,A,for,to,-41.20054626464844,"[-3.7909837, -6.701303, -7.809635, -2.3338718, -8.962029, -1.1612403, -7.8896923, -2.551791]"
the secretary caught the scientist the computer .,an actress saved a tea for a lady .,DO,PD,CATCH,SAVE,THE,A,for,for,-51.8469352722168,"[-5.966894, -7.192212, -10.444943, -1.897047, -11.138257, -4.3484898, -1.7588091, -6.751259, -2.3490243]"
the secretary caught the scientist the computer .,an actress saved a lady a tea .,DO,DO,CATCH,SAVE,THE,A,for,for,-48.399147033691406,"[-5.966894, -7.192212, -10.444943, -1.897047, -7.7106676, -4.237164, -8.510192, -2.4400232]"
the secretary caught the scientist the computer .,a soldier promised a flower to an employee .,DO,PD,CATCH,PROMISE,THE,A,for,to,-47.67777633666992,"[-3.7755682, -7.182733, -11.377742, -2.3895152, -10.445256, -2.006363, -3.525488, -4.5898833, -2.3852272]"
the secretary caught the scientist the computer .,a soldier promised an employee a flower .,DO,DO,CATCH,PROMISE,THE,A,for,to,-46.65312576293945,"[-3.7755682, -7.182733, -11.377742, -3.9202015, -6.559967, -1.8477207, -9.832692, -2.1564999]"
the secretary delivered the author the motor .,a pilot found a wire for a club .,DO,PD,DELIVER,FIND,THE,A,for,for,-45.546852111816406,"[-3.8395734, -7.8683224, -6.262182, -1.4270701, -8.323555, -5.4313297, -1.2885472, -8.529464, -2.5768106]"
the secretary delivered the author the motor .,a pilot found a club a wire .,DO,DO,DELIVER,FIND,THE,A,for,for,-50.066741943359375,"[-3.8395734, -7.8683224, -6.262182, -1.4270701, -9.312424, -6.5490723, -11.936101, -2.8719983]"
the secretary delivered the author the motor .,a mayor left a pie for a soldier .,DO,PD,DELIVER,LEAVE,THE,A,for,for,-47.43181228637695,"[-3.8395734, -9.849923, -8.586901, -1.9172198, -9.382142, -2.8709884, -1.2928694, -7.639002, -2.0531943]"
the secretary delivered the author the motor .,a mayor left a soldier a pie .,DO,DO,DELIVER,LEAVE,THE,A,for,for,-50.29877471923828,"[-3.8395734, -9.849923, -8.586901, -1.9172198, -8.577307, -6.5880585, -8.474494, -2.4652948]"
the secretary delivered the author the motor .,a father bought a chicken for a son .,DO,PD,DELIVER,BUY,THE,A,for,for,-36.43748474121094,"[-3.8395734, -6.995496, -8.497837, -0.8281184, -6.4404945, -2.5903592, -2.5573463, -3.1809292, -1.5073326]"
the secretary delivered the author the motor .,a father bought a son a chicken .,DO,DO,DELIVER,BUY,THE,A,for,for,-34.967140197753906,"[-3.8395734, -6.995496, -8.497837, -0.8281184, -5.415637, -0.88145936, -6.4368987, -2.0721214]"
the secretary delivered the book for the candidate .,a champion drew a bottle for a band .,PD,PD,DELIVER,DRAW,THE,A,for,for,-52.23362350463867,"[-3.8193896, -9.561333, -11.142241, -1.5176662, -8.941887, -4.8895264, -2.7543046, -7.6924157, -1.9148608]"
the secretary delivered the book for the candidate .,a champion drew a band a bottle .,PD,DO,DELIVER,DRAW,THE,A,for,for,-54.75564193725586,"[-3.8193896, -9.561333, -11.142241, -1.5176662, -9.189846, -7.2682104, -8.733105, -3.5238516]"
the secretary delivered the book for the candidate .,a husband found a salad for a company .,PD,PD,DELIVER,FIND,THE,A,for,for,-50.439205169677734,"[-3.8193896, -8.660046, -6.877582, -1.5264702, -10.826369, -3.2810564, -2.592591, -9.093767, -3.7619314]"
the secretary delivered the book for the candidate .,a husband found a company a salad .,PD,DO,DELIVER,FIND,THE,A,for,for,-53.157920837402344,"[-3.8193896, -8.660046, -6.877582, -1.5264702, -10.251901, -6.6973667, -11.728861, -3.5963047]"
the secretary delivered the book for the candidate .,a sheriff gave a juice to a physician .,PD,PD,DELIVER,GIVE,THE,A,for,to,-51.25835418701172,"[-3.8193896, -8.4427595, -8.060675, -1.5824987, -12.909561, -0.882383, -1.0644546, -12.034951, -2.4616842]"
