prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
a band designed a business a computer .,the colonel delivered the coffee for the leader .,DO,PD,DESIGN,DELIVER,A,THE,for,for,-48.565818786621094,"[-3.180462, -12.218445, -9.46155, -1.4403495, -9.6121025, -3.822566, -0.80473167, -6.753955, -1.2716577]"
a band designed a business a computer .,the colonel delivered the leader the coffee .,DO,DO,DESIGN,DELIVER,A,THE,for,for,-47.95343017578125,"[-3.180462, -12.218445, -9.46155, -1.4403495, -9.665544, -2.8556523, -8.199261, -0.9321669]"
a band designed a card for an army .,the captain gave the coffee to the brother .,PD,PD,DESIGN,GIVE,A,THE,for,to,-43.682987213134766,"[-3.1996744, -9.300967, -6.97899, -1.6130946, -10.677323, -1.0722464, -0.91976154, -8.125957, -1.7949729]"
a band designed a card for an army .,the captain gave the brother the coffee .,PD,DO,DESIGN,GIVE,A,THE,for,to,-43.698829650878906,"[-3.1996744, -9.300967, -6.97899, -1.6130946, -10.082642, -2.7590413, -8.31903, -1.4453886]"
a band designed a card for an army .,the uncle took the plate to the pilot .,PD,PD,DESIGN,TAKE,A,THE,for,to,-45.83501052856445,"[-3.1996744, -11.672539, -7.266545, -1.5409952, -6.6529617, -2.3637674, -1.2228556, -10.0705805, -1.8450931]"
a band designed a card for an army .,the uncle took the pilot the plate .,PD,DO,DESIGN,TAKE,A,THE,for,to,-53.332523345947266,"[-3.1996744, -11.672539, -7.266545, -1.5409952, -10.57031, -6.453852, -10.73695, -1.8916582]"
a band designed a cigarette for an administration .,the employer purchased the salad for the kid .,PD,PD,DESIGN,PURCHASE,A,THE,for,for,-48.762542724609375,"[-3.19041, -10.167906, -10.128204, -0.8820343, -11.189794, -2.360089, -1.4156798, -8.1540575, -1.2743692]"
a band designed a cigarette for an administration .,the employer purchased the kid the salad .,PD,DO,DESIGN,PURCHASE,A,THE,for,for,-56.55495834350586,"[-3.19041, -10.167906, -10.128204, -0.8820343, -11.558633, -6.2233057, -12.765825, -1.6386421]"
a band designed a cigarette for an administration .,the boy threw the cheese to the actress .,PD,PD,DESIGN,THROW,A,THE,for,to,-48.10749053955078,"[-3.19041, -8.508438, -7.5456877, -1.829001, -8.528737, -4.045864, -0.6169319, -12.085756, -1.7566642]"
a band designed a cigarette for an administration .,the boy threw the actress the cheese .,PD,DO,DESIGN,THROW,A,THE,for,to,-49.922019958496094,"[-3.19041, -8.508438, -7.5456877, -1.829001, -12.68164, -4.211935, -10.365166, -1.5897435]"
a band designed a club a gun .,the mother sold the computer to the professor .,DO,PD,DESIGN,SELL,A,THE,for,to,-44.99757385253906,"[-3.155414, -7.865247, -10.97094, -1.4321749, -7.729308, -1.1973863, -1.8763833, -9.217188, -1.5535308]"
a band designed a club a gun .,the mother sold the professor the computer .,DO,DO,DESIGN,SELL,A,THE,for,to,-47.63006591796875,"[-3.155414, -7.865247, -10.97094, -1.4321749, -12.564088, -3.4658463, -6.3435173, -1.8328416]"
a band designed a club a gun .,the leader took the iron to the reader .,DO,PD,DESIGN,TAKE,A,THE,for,to,-46.460243225097656,"[-3.155414, -7.769563, -10.87641, -1.5034248, -9.078528, -3.4794703, -0.804064, -9.080841, -0.71252567]"
a band designed a club a gun .,the leader took the reader the iron .,DO,DO,DESIGN,TAKE,A,THE,for,to,-56.33454895019531,"[-3.155414, -7.769563, -10.87641, -1.5034248, -10.118065, -7.498736, -11.943364, -3.469571]"
a band designed a club a gun .,the attorney fed the chocolate to the reader .,DO,PD,DESIGN,FEED,A,THE,for,to,-50.37966537475586,"[-3.155414, -9.219263, -15.209284, -1.2415962, -9.50655, -2.6371047, -0.7719653, -7.741931, -0.8965562]"
a band designed a club a gun .,the attorney fed the reader the chocolate .,DO,DO,DESIGN,FEED,A,THE,for,to,-49.92253112792969,"[-3.155414, -9.219263, -15.209284, -1.2415962, -7.288232, -1.5852071, -10.516994, -1.706541]"
a band designed a club a newspaper .,the singer gave the juice to the business .,DO,PD,DESIGN,GIVE,A,THE,for,to,-44.470191955566406,"[-3.175367, -9.223444, -6.8570337, -2.096051, -11.519569, -0.75535166, -1.1591585, -7.531149, -2.153065]"
a band designed a club a newspaper .,the singer gave the business the juice .,DO,DO,DESIGN,GIVE,A,THE,for,to,-45.278900146484375,"[-3.175367, -9.223444, -6.8570337, -2.096051, -8.769478, -2.902732, -9.717747, -2.5370488]"
a band designed a computer for a business .,the colonel delivered the coffee for the leader .,PD,PD,DESIGN,DELIVER,A,THE,for,for,-47.43278503417969,"[-3.1832519, -12.150213, -9.350012, -1.3654712, -9.53604, -3.3156834, -0.73540413, -6.632948, -1.1637614]"
a band designed a computer for a business .,the colonel delivered the leader the coffee .,PD,DO,DESIGN,DELIVER,A,THE,for,for,-47.7138671875,"[-3.1832519, -12.150213, -9.350012, -1.3654712, -9.735929, -3.18173, -7.7529736, -0.99428785]"
a band designed a computer for an administration .,the worker got the beer for the business .,PD,PD,DESIGN,GET,A,THE,for,for,-43.0386848449707,"[-3.1749349, -10.332815, -7.012575, -2.4377134, -7.8595276, -3.294448, -1.6756504, -5.985277, -1.265743]"
a band designed a computer for an administration .,the worker got the business the beer .,PD,DO,DESIGN,GET,A,THE,for,for,-46.65501403808594,"[-3.1749349, -10.332815, -7.012575, -2.4377134, -6.650114, -6.851282, -8.097713, -2.0978684]"
a band designed a computer for an administration .,the hero delivered the salad for the champion .,PD,PD,DESIGN,DELIVER,A,THE,for,for,-51.80445098876953,"[-3.1749349, -9.868565, -11.311563, -1.4098022, -12.483731, -3.3185215, -0.7010636, -8.813944, -0.7223265]"
a band designed a computer for an administration .,the hero delivered the champion the salad .,PD,DO,DESIGN,DELIVER,A,THE,for,for,-52.058372497558594,"[-3.1749349, -9.868565, -11.311563, -1.4098022, -10.011049, -2.6163478, -12.563398, -1.1027111]"
a band designed a corporation a cup .,the wife kept the chicken for the army .,DO,PD,DESIGN,KEEP,A,THE,for,for,-47.48225402832031,"[-3.2129912, -9.125767, -10.255031, -2.1731992, -7.480857, -3.923108, -2.2922673, -7.7454977, -1.2735345]"
a band designed a corporation a cup .,the wife kept the army the chicken .,DO,DO,DESIGN,KEEP,A,THE,for,for,-49.75303268432617,"[-3.2129912, -9.125767, -10.255031, -2.1731992, -8.397837, -6.72656, -8.792793, -1.0688529]"
a band designed a corporation a cup .,the husband promised the plate to the friend .,DO,PD,DESIGN,PROMISE,A,THE,for,to,-47.725830078125,"[-3.2129912, -9.815346, -8.64501, -2.9766018, -11.2698145, -2.038892, -1.5749562, -6.482943, -1.7092743]"
a band designed a corporation a cup .,the husband promised the friend the plate .,DO,DO,DESIGN,PROMISE,A,THE,for,to,-45.85955047607422,"[-3.2129912, -9.815346, -8.64501, -2.9766018, -6.7490244, -3.4303904, -9.378613, -1.6515762]"
a band designed a corporation a key .,the leader drew the telephone for the company .,DO,PD,DESIGN,DRAW,A,THE,for,for,-50.344207763671875,"[-3.152477, -7.676261, -16.041737, -2.601328, -8.930168, -4.101288, -1.4056518, -5.0990825, -1.3362131]"
a band designed a corporation a key .,the leader drew the company the telephone .,DO,DO,DESIGN,DRAW,A,THE,for,for,-52.434722900390625,"[-3.152477, -7.676261, -16.041737, -2.601328, -7.1662755, -4.6923914, -8.85242, -2.2518349]"
a band designed a corporation a key .,the father drew the card for the guy .,DO,PD,DESIGN,DRAW,A,THE,for,for,-43.31795883178711,"[-3.152477, -8.392906, -10.2171135, -2.129816, -5.7822485, -3.405436, -1.1559021, -7.50465, -1.5774093]"
