prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
the doctor saved the beer for the company .,a girl purchased a log for a business .,PD,PD,SAVE,PURCHASE,THE,A,for,for,-42.60443878173828,"[-3.7878752, -6.889163, -10.151552, -0.6459848, -9.531241, -1.9234393, -2.2911422, -5.423275, -1.9607673]"
the doctor saved the beer for the company .,a girl purchased a business a log .,PD,DO,SAVE,PURCHASE,THE,A,for,for,-50.24993896484375,"[-3.7878752, -6.889163, -10.151552, -0.6459848, -8.267664, -6.5120735, -9.492144, -4.503482]"
the doctor saved the beer for the company .,a singer showed a cheese to a corporation .,PD,PD,SAVE,SHOW,THE,A,for,to,-54.622806549072266,"[-3.7878752, -10.164018, -8.956547, -2.670394, -11.55401, -4.399623, -0.9376331, -10.348602, -1.8041035]"
the doctor saved the beer for the company .,a singer showed a corporation a cheese .,PD,DO,SAVE,SHOW,THE,A,for,to,-55.67770767211914,"[-3.7878752, -10.164018, -8.956547, -2.670394, -13.554039, -1.8527254, -11.11305, -3.5790577]"
the doctor saved the bowl for the company .,a singer caught a book for a mayor .,PD,PD,SAVE,CATCH,THE,A,for,for,-52.99470901489258,"[-3.7953746, -10.251994, -6.9277334, -4.417969, -8.663516, -3.7071762, -2.0825253, -11.180421, -1.9679992]"
the doctor saved the bowl for the company .,a singer caught a mayor a book .,PD,DO,SAVE,CATCH,THE,A,for,for,-55.43541717529297,"[-3.7953746, -10.251994, -6.9277334, -4.417969, -11.903789, -6.976871, -8.037302, -3.124386]"
the doctor saved the bowl for the company .,a soldier promised a pie to a father .,PD,PD,SAVE,PROMISE,THE,A,for,to,-46.50342559814453,"[-3.7953746, -7.484433, -11.939874, -2.4943767, -9.128239, -1.584981, -1.8288493, -6.2272897, -2.02001]"
the doctor saved the bowl for the company .,a soldier promised a father a pie .,PD,DO,SAVE,PROMISE,THE,A,for,to,-44.709014892578125,"[-3.7953746, -7.484433, -11.939874, -2.4943767, -7.799034, -1.9626756, -7.356544, -1.8767043]"
the doctor saved the cheese for the student .,a soldier gave a pie to an army .,PD,PD,SAVE,GIVE,THE,A,for,to,-45.05029296875,"[-3.8060305, -7.3700266, -7.9642997, -1.5080019, -9.809113, -0.12626739, -2.6718445, -5.506532, -6.2881746]"
the doctor saved the cheese for the student .,a soldier gave an army a pie .,PD,DO,SAVE,GIVE,THE,A,for,to,-44.48958206176758,"[-3.8060305, -7.3700266, -7.9642997, -3.2143254, -5.872533, -5.193915, -9.199009, -1.8694428]"
