prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
the student kept the tea for the employer .,a soldier gave a wire to an administration .,PD,PD,KEEP,GIVE,THE,A,for,to,-47.363712310791016,"[-3.7890253, -7.449167, -8.007727, -1.303299, -9.711233, -0.45651212, -2.3892179, -9.270584, -4.9869466]"
the student kept the tea for the employer .,a soldier gave an administration a wire .,PD,DO,KEEP,GIVE,THE,A,for,to,-46.87885284423828,"[-3.7890253, -7.449167, -8.007727, -3.0140438, -9.774649, -2.5509691, -10.166538, -2.1267335]"
the student kept the wife the cheese .,a friend showed a tea to an army .,DO,PD,KEEP,SHOW,THE,A,for,to,-47.79001235961914,"[-3.7706814, -6.0582247, -6.8704453, -4.29772, -10.511412, -3.2363772, -3.9334126, -6.578854, -2.5328856]"
the student kept the wife the cheese .,a friend showed an army a tea .,DO,DO,KEEP,SHOW,THE,A,for,to,-46.228641510009766,"[-3.7706814, -6.0582247, -6.8704453, -6.505026, -7.000287, -5.555138, -8.29298, -2.1758602]"
the student kept the wife the cheese .,a child caught a telephone for a sheriff .,DO,PD,KEEP,CATCH,THE,A,for,for,-47.88299560546875,"[-3.7706814, -5.9661465, -6.6293497, -4.7821054, -9.709915, -5.0698485, -1.8070912, -8.185791, -1.9620645]"
the student kept the wife the cheese .,a child caught a sheriff a telephone .,DO,DO,KEEP,CATCH,THE,A,for,for,-52.52647399902344,"[-3.7706814, -5.9661465, -6.6293497, -4.7821054, -10.672106, -7.3288856, -10.825486, -2.5517108]"
the student left the administration the glass .,a partner fed a cheese to a doctor .,DO,PD,LEAVE,FEED,THE,A,for,to,-50.18109130859375,"[-3.7548058, -10.111006, -13.609039, -1.5556504, -8.112114, -2.0307488, -0.6753284, -8.949649, -1.382749]"
the student left the administration the glass .,a partner fed a doctor a cheese .,DO,DO,LEAVE,FEED,THE,A,for,to,-49.64464569091797,"[-3.7548058, -10.111006, -13.609039, -1.5556504, -9.589304, -1.6561992, -6.9800754, -2.388566]"
the student left the administration the glass .,a minister threw a computer to a guest .,DO,PD,LEAVE,THROW,THE,A,for,to,-49.94740295410156,"[-3.7548058, -9.513754, -9.88776, -0.9371542, -10.926853, -2.6556559, -3.3505468, -6.410409, -2.5104644]"
the student left the administration the glass .,a minister threw a guest a computer .,DO,DO,LEAVE,THROW,THE,A,for,to,-50.28496551513672,"[-3.7548058, -9.513754, -9.88776, -0.9371542, -8.738857, -3.48528, -11.0520525, -2.9153051]"
