prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
a company designed a button for an administration .,the hero purchased the cheese for the girl .,PD,PD,DESIGN,PURCHASE,A,THE,for,for,-46.209877014160156,"[-3.1896524, -9.95118, -11.7447815, -1.5121194, -9.574688, -2.4701042, -1.3399787, -5.1893854, -1.2379881]"
a company designed a button for an administration .,the hero purchased the girl the cheese .,PD,DO,DESIGN,PURCHASE,A,THE,for,for,-50.265140533447266,"[-3.189649, -9.951181, -11.7447815, -1.51212, -6.481594, -5.2581725, -10.299508, -1.8281333]"
a company designed a button for an administration .,the child purchased the chocolate for the wife .,PD,PD,DESIGN,PURCHASE,A,THE,for,for,-46.654293060302734,"[-3.1896524, -8.556202, -12.627508, -1.1588433, -7.503377, -2.9204495, -1.70222, -7.7018967, -1.2941461]"
a company designed a button for an administration .,the child purchased the wife the chocolate .,PD,DO,DESIGN,PURCHASE,A,THE,for,for,-49.32460021972656,"[-3.189649, -8.556201, -12.627508, -1.158845, -9.583864, -4.942223, -7.5749273, -1.6913824]"
a company designed a camera for a band .,the partner gave the salad to the corporation .,PD,PD,DESIGN,GIVE,A,THE,for,to,-50.43199920654297,"[-3.2041492, -10.508341, -7.125297, -1.962039, -11.547816, -1.3987674, -1.4854641, -12.070659, -1.1294699]"
a company designed a camera for a band .,the partner gave the corporation the salad .,PD,DO,DESIGN,GIVE,A,THE,for,to,-49.579429626464844,"[-3.20415, -10.508342, -7.125299, -1.9620428, -10.511435, -2.13874, -12.658023, -1.4713988]"
a company designed a camera for a band .,the reader left the chicken for the club .,PD,PD,DESIGN,LEAVE,A,THE,for,for,-49.16435241699219,"[-3.2041492, -8.999621, -8.965491, -1.9047492, -11.109904, -3.7573607, -1.17896, -9.194447, -0.84966975]"
a company designed a camera for a band .,the reader left the club the chicken .,PD,DO,DESIGN,LEAVE,A,THE,for,for,-54.50114440917969,"[-3.20415, -8.999621, -8.965494, -1.90475, -9.220722, -5.94954, -14.122336, -2.1345274]"
a company designed a camera for a band .,the captain purchased the television for the child .,PD,PD,DESIGN,PURCHASE,A,THE,for,for,-47.065887451171875,"[-3.2041492, -9.599207, -12.415197, -1.1780295, -7.812556, -1.6076078, -1.5166647, -8.042912, -1.6895622]"
a company designed a camera for a band .,the captain purchased the child the television .,PD,DO,DESIGN,PURCHASE,A,THE,for,for,-53.40144729614258,"[-3.20415, -9.599207, -12.415198, -1.1780319, -8.324548, -5.97235, -10.035908, -2.6720555]"
