prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
an aunt brought a jacket to an army .,the bishop drew the bell for the student .,PD,PD,BRING,DRAW,A,THE,to,for,-47.56695556640625,"[-3.0509262, -9.759031, -8.523617, -2.5489001, -7.945735, -3.4147367, -0.8152424, -9.787605, -1.72116]"
an aunt brought a jacket to an army .,the bishop drew the student the bell .,PD,DO,BRING,DRAW,A,THE,to,for,-48.03142166137695,"[-3.0509262, -9.759031, -8.523617, -2.5489001, -8.90351, -5.9351053, -7.868991, -1.4413402]"
an aunt brought a juice to a band .,the candidate got the beer for the attorney .,PD,PD,BRING,GET,A,THE,to,for,-50.039981842041016,"[-3.0418577, -9.480989, -7.0880938, -2.5550723, -9.148384, -3.5164316, -2.0143619, -11.718669, -1.4761232]"
an aunt brought a juice to a band .,the candidate got the attorney the beer .,PD,DO,BRING,GET,A,THE,to,for,-49.25777816772461,"[-3.0418577, -9.480989, -7.0880938, -2.5550723, -11.653684, -5.661316, -8.613096, -1.1636716]"
an aunt brought a log to a sheriff .,the partner gave the salad to the corporation .,PD,PD,BRING,GIVE,A,THE,to,to,-48.5377082824707,"[-3.0652757, -10.583472, -6.7024136, -2.0487564, -11.345429, -0.8383808, -1.3388848, -11.663376, -0.95172083]"
an aunt brought a log to a sheriff .,the partner gave the corporation the salad .,PD,DO,BRING,GIVE,A,THE,to,to,-49.07685852050781,"[-3.0652757, -10.583472, -6.7024136, -2.0487564, -10.669326, -2.4511611, -12.17968, -1.3767725]"
an aunt brought a log to a sheriff .,the captain made the bag for the band .,PD,PD,BRING,MAKE,A,THE,to,for,-41.33079147338867,"[-3.0652757, -8.279491, -5.0684443, -2.1687858, -10.350418, -3.2745273, -1.1032581, -6.7391686, -1.2814202]"
an aunt brought a log to a sheriff .,the captain made the band the bag .,PD,DO,BRING,MAKE,A,THE,to,for,-47.60633850097656,"[-3.0652757, -8.279491, -5.0684443, -2.1687858, -10.795266, -4.029662, -11.857962, -2.3414512]"
an aunt brought a log to a sheriff .,the actor sold the beer to the corporation .,PD,PD,BRING,SELL,A,THE,to,to,-45.762969970703125,"[-3.0652757, -8.068241, -9.910914, -2.0086389, -9.5896015, -1.0508986, -2.1629477, -8.291258, -1.615193]"
an aunt brought a log to a sheriff .,the actor sold the corporation the beer .,PD,DO,BRING,SELL,A,THE,to,to,-48.08091735839844,"[-3.0652757, -8.068241, -9.910914, -2.0086389, -10.475793, -3.2175355, -9.100863, -2.233657]"
an aunt brought a pie to a buddy .,the sheriff promised the beer to the hero .,PD,PD,BRING,PROMISE,A,THE,to,to,-46.38208770751953,"[-3.0771222, -8.600475, -8.223695, -3.0232534, -10.145423, -2.2528849, -1.433312, -8.619617, -1.006305]"
an aunt brought a pie to a buddy .,the sheriff promised the hero the beer .,PD,DO,BRING,PROMISE,A,THE,to,to,-44.26969528198242,"[-3.0771222, -8.600475, -8.223695, -3.0232534, -8.478805, -3.6707582, -7.6994658, -1.4961201]"
an aunt brought a pot to an army .,the daughter bought the tea for the father .,PD,PD,BRING,BUY,A,THE,to,for,-43.6961669921875,"[-3.0309618, -8.650686, -11.047797, -2.206139, -8.190937, -2.762585, -2.0486736, -4.4679575, -1.2904276]"
an aunt brought a pot to an army .,the daughter bought the father the tea .,PD,DO,BRING,BUY,A,THE,to,for,-45.011199951171875,"[-3.0309618, -8.650686, -11.047797, -2.206139, -7.2406993, -4.0469227, -7.4785566, -1.3094382]"
an aunt brought a princess a coffee .,the cousin left the cheese for the company .,DO,PD,BRING,LEAVE,A,THE,to,for,-48.10074996948242,"[-3.0334089, -10.75686, -6.6850896, -1.6456919, -11.295224, -3.9975476, -1.3938186, -7.9159546, -1.3771539]"
an aunt brought a princess a coffee .,the cousin left the company the cheese .,DO,DO,BRING,LEAVE,A,THE,to,for,-50.05651092529297,"[-3.0334089, -10.75686, -6.6850896, -1.6456919, -5.6257076, -5.4906244, -14.62364, -2.1954885]"
an aunt brought a princess a coffee .,the adult made the guitar for the club .,DO,PD,BRING,MAKE,A,THE,to,for,-48.93402099609375,"[-3.0334089, -9.975941, -8.356642, -3.1707647, -10.098522, -4.410836, -1.8188994, -6.9616175, -1.1073904]"
an aunt brought a princess a coffee .,the adult made the club the guitar .,DO,DO,BRING,MAKE,A,THE,to,for,-51.69331359863281,"[-3.0334089, -9.975941, -8.356642, -3.1707647, -8.866256, -4.0595884, -11.67667, -2.5540411]"
an aunt brought a princess a coffee .,the physician promised the juice to the writer .,DO,PD,BRING,PROMISE,A,THE,to,to,-50.98802947998047,"[-3.0334089, -10.510745, -8.533459, -3.1052988, -10.498491, -3.3185287, -2.1361682, -8.706741, -1.1451874]"
an aunt brought a princess a coffee .,the physician promised the writer the juice .,DO,DO,BRING,PROMISE,A,THE,to,to,-47.676910400390625,"[-3.0334089, -10.510745, -8.533459, -3.1052988, -8.834551, -3.4725664, -8.810074, -1.3768092]"
an aunt brought a sheriff a log .,the partner gave the salad to the corporation .,DO,PD,BRING,GIVE,A,THE,to,to,-51.03247833251953,"[-3.0483322, -10.429098, -6.5600395, -2.261846, -11.954729, -2.2168899, -1.5954589, -11.760526, -1.2055584]"
an aunt brought a sheriff a log .,the partner gave the corporation the salad .,DO,DO,BRING,GIVE,A,THE,to,to,-48.89663314819336,"[-3.0483322, -10.429098, -6.5600395, -2.261846, -10.55238, -2.6052456, -12.140372, -1.2993202]"
an aunt brought a sheriff a log .,the captain made the bag for the band .,DO,PD,BRING,MAKE,A,THE,to,for,-41.5102424621582,"[-3.0483322, -8.107063, -4.9719534, -2.1635032, -10.325336, -3.2523584, -1.2863944, -6.9389725, -1.416328]"
an aunt brought a sheriff a log .,the captain made the band the bag .,DO,DO,BRING,MAKE,A,THE,to,for,-46.826358795166016,"[-3.0483322, -8.107063, -4.9719534, -2.1635032, -10.60162, -4.048151, -12.012303, -1.8734338]"
an aunt brought a sheriff a log .,the actor sold the beer to the corporation .,DO,PD,BRING,SELL,A,THE,to,to,-46.73939895629883,"[-3.0483322, -7.9911156, -9.918617, -2.051372, -9.725781, -1.7933825, -2.1816378, -8.173127, -1.8560336]"
an aunt brought a sheriff a log .,the actor sold the corporation the beer .,DO,DO,BRING,SELL,A,THE,to,to,-46.8336296081543,"[-3.0483322, -7.9911156, -9.918617, -2.051372, -9.839216, -2.620479, -9.5310955, -1.8333994]"
an aunt brought a singer a candy .,the lady threw the chicken to the employer .,DO,PD,BRING,THROW,A,THE,to,to,-48.41407012939453,"[-3.020265, -9.122343, -7.4969487, -2.0128603, -6.704371, -4.4080553, -0.5017777, -14.192536, -0.9549143]"
an aunt brought a singer a candy .,the lady threw the employer the chicken .,DO,DO,BRING,THROW,A,THE,to,to,-45.07081604003906,"[-3.020265, -9.122343, -7.4969487, -2.0128603, -12.904785, -3.2883136, -6.579106, -0.6461958]"
an aunt brought an administration a cup .,the worker purchased the tea for the minister .,DO,PD,BRING,PURCHASE,A,THE,to,for,-47.02471160888672,"[-2.9644413, -9.664054, -10.407503, -1.3262618, -7.393111, -3.0393302, -1.8446596, -8.774344, -1.6110044]"
an aunt brought an administration a cup .,the worker purchased the minister the tea .,DO,DO,BRING,PURCHASE,A,THE,to,for,-48.15443801879883,"[-2.9644413, -9.664054, -10.407503, -1.3262618, -12.2611885, -3.1529465, -6.8264546, -1.5515898]"
an aunt brought an army a coffee .,the attorney gave the machine to the writer .,DO,PD,BRING,GIVE,A,THE,to,to,-48.60529708862305,"[-2.9929137, -7.9398665, -9.847226, -1.9077191, -10.443821, -3.693188, -1.7548399, -8.611248, -1.4144727]"
