prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
the buddy caught the uncle the bottle .,a boy made a machine for a club .,DO,PD,CATCH,MAKE,THE,A,for,for,-42.746482849121094,"[-3.7947578, -6.6931562, -7.1439414, -0.99325204, -10.39214, -3.3735747, -2.142273, -6.266597, -1.9467915]"
the buddy caught the uncle the bottle .,a boy made a club a machine .,DO,DO,CATCH,MAKE,THE,A,for,for,-45.8882942199707,"[-3.7947578, -6.6931562, -7.1439414, -0.99325204, -9.6966, -5.749855, -10.242062, -1.5746711]"
the buddy caught the uncle the bottle .,a cousin showed a tea to a business .,DO,PD,CATCH,SHOW,THE,A,for,to,-55.757240295410156,"[-3.7947578, -8.957581, -7.870372, -3.629046, -11.870697, -3.4450727, -2.263331, -8.042507, -5.883878]"
the buddy caught the uncle the bottle .,a cousin showed a business a tea .,DO,DO,CATCH,SHOW,THE,A,for,to,-52.573486328125,"[-3.7947578, -8.957581, -7.870372, -3.629046, -9.163451, -4.574793, -10.203141, -4.3803415]"
the buddy caught the uncle the coat .,a hero bought a chicken for a priest .,DO,PD,CATCH,BUY,THE,A,for,for,-44.779884338378906,"[-3.8146937, -8.522291, -8.674353, -0.8176413, -7.394204, -2.8562374, -2.3562546, -9.120606, -1.2236047]"
the buddy caught the uncle the coat .,a hero bought a priest a chicken .,DO,DO,CATCH,BUY,THE,A,for,for,-42.21112060546875,"[-3.8146937, -8.522291, -8.674353, -0.8176413, -9.775432, -1.2604091, -7.776539, -1.5697626]"
the buddy caught the uncle the coat .,an attorney promised a beer to a king .,DO,PD,CATCH,PROMISE,THE,A,for,to,-49.5040283203125,"[-5.9613485, -5.630171, -11.032875, -2.4022777, -9.4444685, -1.9701092, -1.8350638, -9.814695, -1.4130173]"
the buddy caught the uncle the coat .,an attorney promised a king a beer .,DO,DO,CATCH,PROMISE,THE,A,for,to,-50.063514709472656,"[-5.9613485, -5.630171, -11.032875, -2.4022777, -10.867614, -4.7545633, -7.7791257, -1.6355383]"
the buddy caught the uncle the coat .,a partner promised a chocolate to a reader .,DO,PD,CATCH,PROMISE,THE,A,for,to,-53.28108215332031,"[-3.8146937, -9.185821, -10.706743, -3.247724, -8.115162, -5.800251, -3.44092, -7.4480586, -1.5217094]"
the buddy caught the uncle the coat .,a partner promised a reader a chocolate .,DO,DO,CATCH,PROMISE,THE,A,for,to,-51.13835525512695,"[-3.8146937, -9.185821, -10.706743, -3.247724, -10.129078, -1.821075, -6.931972, -5.3012476]"
the buddy delivered the bowl for the woman .,an employee caught an iron for a champion .,PD,PD,DELIVER,CATCH,THE,A,for,for,-52.282371520996094,"[-5.99116, -4.671933, -8.532525, -5.7338867, -6.719367, -6.5488434, -1.8673217, -10.642633, -1.5746976]"
the buddy delivered the bowl for the woman .,an employee caught a champion an iron .,PD,DO,DELIVER,CATCH,THE,A,for,for,-54.28700256347656,"[-5.99116, -4.671933, -8.532525, -3.9470665, -11.280762, -8.951696, -6.8105693, -4.1012893]"
the buddy delivered the bowl for the woman .,a minister threw a computer to a guest .,PD,PD,DELIVER,THROW,THE,A,for,to,-48.60879898071289,"[-3.8303256, -9.390993, -8.992153, -1.1125565, -10.538456, -2.9227567, -2.4411676, -6.409746, -2.9706433]"
the buddy delivered the bowl for the woman .,a minister threw a guest a computer .,PD,DO,DELIVER,THROW,THE,A,for,to,-51.14100646972656,"[-3.8303256, -9.390993, -8.992153, -1.1125565, -9.311482, -3.6669853, -10.975991, -3.8605165]"
the buddy delivered the bowl for the woman .,an opponent promised a juice to an employer .,PD,PD,DELIVER,PROMISE,THE,A,for,to,-55.105018615722656,"[-5.99116, -8.094821, -10.421977, -2.5606742, -9.698079, -3.661016, -4.7952266, -8.226761, -1.6553031]"
the buddy delivered the bowl for the woman .,an opponent promised an employer a juice .,PD,DO,DELIVER,PROMISE,THE,A,for,to,-52.96457290649414,"[-5.99116, -8.094821, -10.421977, -4.157989, -8.416805, -2.045227, -10.13311, -3.7034826]"
the buddy delivered the knife for the wife .,a nurse drew a newspaper for a business .,PD,PD,DELIVER,DRAW,THE,A,for,for,-45.65953826904297,"[-3.8470907, -7.8074355, -8.139211, -0.98494744, -9.189217, -3.9889562, -1.6825165, -6.82321, -3.1969538]"
the buddy delivered the knife for the wife .,a nurse drew a business a newspaper .,PD,DO,DELIVER,DRAW,THE,A,for,for,-53.35268020629883,"[-3.8470907, -7.8074355, -8.139211, -0.98494744, -10.78821, -10.46402, -8.298807, -3.0229616]"
the buddy delivered the knife for the wife .,a son gave a button to a parent .,PD,PD,DELIVER,GIVE,THE,A,for,to,-44.403106689453125,"[-3.8470907, -8.422973, -6.469842, -2.5774007, -12.011816, -0.9985405, -1.3528304, -6.386959, -2.3356552]"
the buddy delivered the knife for the wife .,a son gave a parent a button .,PD,DO,DELIVER,GIVE,THE,A,for,to,-43.244842529296875,"[-3.8470907, -8.422973, -6.469842, -2.5774007, -7.2708073, -1.0180943, -10.954951, -2.6836834]"
the buddy delivered the knife for the wife .,a reader sold a cheese to a company .,PD,PD,DELIVER,SELL,THE,A,for,to,-51.350955963134766,"[-3.8470907, -6.9162765, -11.470398, -2.3949313, -10.251371, -4.637223, -1.5622306, -7.76138, -2.5100543]"
the buddy delivered the knife for the wife .,a reader sold a company a cheese .,PD,DO,DELIVER,SELL,THE,A,for,to,-53.974143981933594,"[-3.8470907, -6.9162765, -11.470398, -2.3949313, -8.672581, -6.2193937, -11.600433, -2.853041]"
the buddy delivered the knife for the wife .,a cop fed a pie to an actor .,PD,PD,DELIVER,FEED,THE,A,for,to,-49.30706024169922,"[-3.8470907, -8.237486, -9.957867, -1.4914979, -9.663003, -0.95875716, -2.9145792, -9.735238, -2.5015435]"
the buddy delivered the knife for the wife .,a cop fed an actor a pie .,PD,DO,DELIVER,FEED,THE,A,for,to,-47.4387092590332,"[-3.8470907, -8.237486, -9.957867, -3.5090065, -9.790866, -2.0661051, -7.2835703, -2.7467198]"
the buddy delivered the mayor the salad .,an uncle made a flower for an administration .,DO,PD,DELIVER,MAKE,THE,A,for,for,-55.073062896728516,"[-5.998246, -8.341417, -7.1383524, -1.2572906, -9.364441, -2.7060754, -4.992655, -12.000639, -3.2739468]"
the buddy delivered the mayor the salad .,an uncle made an administration a flower .,DO,DO,DELIVER,MAKE,THE,A,for,for,-53.49224853515625,"[-5.998246, -8.341417, -7.1383524, -3.0818813, -10.955125, -6.188637, -10.118092, -1.6704981]"
the buddy delivered the meal for the soldier .,a friend promised a pot to a champion .,PD,PD,DELIVER,PROMISE,THE,A,for,to,-47.860836029052734,"[-3.8444085, -5.805997, -8.831064, -3.7167816, -6.7797318, -4.237903, -3.1961825, -9.714271, -1.7344959]"
the buddy delivered the meal for the soldier .,a friend promised a champion a pot .,PD,DO,DELIVER,PROMISE,THE,A,for,to,-49.903411865234375,"[-3.8444085, -5.805997, -8.831064, -3.7167816, -9.704569, -5.5759153, -8.66224, -3.762437]"
the buddy delivered the salad for the mayor .,an uncle made a flower for an administration .,PD,PD,DELIVER,MAKE,THE,A,for,for,-51.49016189575195,"[-6.023218, -8.404081, -6.962145, -1.1679931, -8.667322, -1.6215447, -4.5976634, -10.114279, -3.9319158]"
the buddy delivered the salad for the mayor .,an uncle made an administration a flower .,PD,DO,DELIVER,MAKE,THE,A,for,for,-55.15935134887695,"[-6.023218, -8.404081, -6.962145, -3.1231437, -11.158212, -6.9799094, -10.352831, -2.155812]"
the buddy delivered the soldier the meal .,a friend promised a pot to a champion .,DO,PD,DELIVER,PROMISE,THE,A,for,to,-48.256717681884766,"[-3.8217554, -5.7915297, -9.032301, -3.632688, -7.3062353, -4.1040583, -2.799653, -10.08502, -1.6834766]"
the buddy delivered the soldier the meal .,a friend promised a champion a pot .,DO,DO,DELIVER,PROMISE,THE,A,for,to,-46.752044677734375,"[-3.8217554, -5.7915297, -9.032301, -3.632688, -9.229032, -2.9916162, -8.98035, -3.2727752]"
the buddy delivered the wife the knife .,a nurse drew a newspaper for a business .,DO,PD,DELIVER,DRAW,THE,A,for,for,-47.03669357299805,"[-3.8482966, -7.746233, -7.903911, -0.98276365, -8.982261, -5.0029583, -1.8652818, -7.1474094, -3.5575788]"
the buddy delivered the wife the knife .,a nurse drew a business a newspaper .,DO,DO,DELIVER,DRAW,THE,A,for,for,-52.572940826416016,"[-3.8482966, -7.746233, -7.903911, -0.98276365, -11.100476, -9.853821, -8.442514, -2.694927]"
the buddy delivered the wife the knife .,a son gave a button to a parent .,DO,PD,DELIVER,GIVE,THE,A,for,to,-44.423667907714844,"[-3.8482966, -8.340738, -6.488923, -2.5228755, -12.39349, -0.52724075, -1.1387198, -6.7686567, -2.3947268]"
the buddy delivered the wife the knife .,a son gave a parent a button .,DO,DO,DELIVER,GIVE,THE,A,for,to,-42.29894256591797,"[-3.8482966, -8.340738, -6.488923, -2.5228755, -6.850143, -1.0274982, -11.106715, -2.1137493]"
