prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
the parent saved the administration the chocolate .,a son found a computer for a candidate .,DO,PD,SAVE,FIND,THE,A,for,for,-46.33269119262695,"[-3.7813911, -8.6936865, -5.3868685, -1.5894935, -7.220573, -4.172105, -2.5071228, -10.30526, -2.6761932]"
the parent saved the administration the chocolate .,a son found a candidate a computer .,DO,DO,SAVE,FIND,THE,A,for,for,-48.02202224731445,"[-3.781388, -8.693688, -5.3868704, -1.5894952, -10.202748, -7.079466, -8.299224, -2.989141]"
the parent saved the army the chocolate .,an uncle made a cigarette for a candidate .,DO,PD,SAVE,MAKE,THE,A,for,for,-49.16009521484375,"[-6.011177, -8.859474, -6.954883, -0.8827939, -8.184524, -3.7183423, -2.1202164, -10.27573, -2.1529534]"
the parent saved the army the chocolate .,an uncle made a candidate a cigarette .,DO,DO,SAVE,MAKE,THE,A,for,for,-49.32756042480469,"[-6.011172, -8.859474, -6.9548836, -0.8827939, -11.626684, -5.34964, -8.425809, -1.217105]"
the parent saved the army the chocolate .,a winner took a television to a pilot .,DO,PD,SAVE,TAKE,THE,A,for,to,-52.74131393432617,"[-3.7809877, -10.480675, -7.6500835, -2.5210893, -10.558603, -4.4777617, -2.124863, -10.012402, -1.1348474]"
the parent saved the army the chocolate .,a winner took a pilot a television .,DO,DO,SAVE,TAKE,THE,A,for,to,-53.23200988769531,"[-3.7809815, -10.480675, -7.650083, -2.5210857, -9.475938, -6.518064, -10.159493, -2.645689]"
the parent saved the business the pot .,a partner gave a cigarette to a winner .,DO,PD,SAVE,GIVE,THE,A,for,to,-42.42809295654297,"[-3.7910626, -9.518116, -7.6164217, -2.108803, -7.9541206, -0.3049699, -0.86120355, -9.256229, -1.0171671]"
the parent saved the business the pot .,a partner gave a winner a cigarette .,DO,DO,SAVE,GIVE,THE,A,for,to,-40.38676834106445,"[-3.7910602, -9.518114, -7.616425, -2.108802, -8.201723, -0.7769426, -7.318486, -1.0552169]"
the parent saved the business the pot .,a child caught a telephone for a sheriff .,DO,PD,SAVE,CATCH,THE,A,for,for,-50.08662414550781,"[-3.7910626, -5.9481106, -6.4036946, -5.668857, -9.553085, -5.7604966, -1.9452128, -8.024362, -2.9917438]"
the parent saved the business the pot .,a child caught a sheriff a telephone .,DO,DO,SAVE,CATCH,THE,A,for,for,-55.30674743652344,"[-3.7910602, -5.9481106, -6.4036956, -5.668855, -10.513215, -8.088013, -10.76454, -4.1292615]"
the parent saved the cheese for the club .,a buddy threw a box to an adult .,PD,PD,SAVE,THROW,THE,A,for,to,-46.062889099121094,"[-3.7826872, -10.355804, -7.9267693, -0.6736465, -6.321614, -5.501885, -4.4229918, -5.13622, -1.941269]"
the parent saved the cheese for the club .,a buddy threw an adult a box .,PD,DO,SAVE,THROW,THE,A,for,to,-43.28367614746094,"[-3.78269, -10.355803, -7.926772, -3.495224, -5.259194, -4.7039576, -4.7397714, -3.020265]"
the parent saved the chocolate for the administration .,a son found a computer for a candidate .,PD,PD,SAVE,FIND,THE,A,for,for,-46.404056549072266,"[-3.7964978, -8.611387, -5.2303257, -1.467406, -7.598901, -3.6840878, -2.5367901, -10.087269, -3.3913922]"
the parent saved the chocolate for the administration .,a son found a candidate a computer .,PD,DO,SAVE,FIND,THE,A,for,for,-51.03120422363281,"[-3.7964983, -8.611388, -5.2303267, -1.4674078, -10.601603, -7.3423114, -9.318328, -4.6633415]"
