prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
a kid brought a juice to an administration .,the leader gave the log to the corporation .,PD,PD,BRING,GIVE,A,THE,to,to,-50.37439727783203,"[-3.236462, -7.6503034, -13.806039, -2.258772, -10.109343, -1.4906939, -1.0129329, -9.59724, -1.212611]"
a kid brought a juice to an administration .,the leader gave the corporation the log .,PD,DO,BRING,GIVE,A,THE,to,to,-51.53978729248047,"[-3.2364585, -7.6503024, -13.806043, -2.258773, -11.88782, -2.283673, -7.6575003, -2.759215]"
a kid brought a juice to an administration .,the wife kept the chicken for the army .,PD,PD,BRING,KEEP,A,THE,to,for,-46.40992736816406,"[-3.236462, -8.849934, -10.201361, -2.1253073, -7.9154234, -3.3900251, -1.9677782, -7.5048513, -1.2187842]"
a kid brought a juice to an administration .,the wife kept the army the chicken .,PD,DO,BRING,KEEP,A,THE,to,for,-52.40391540527344,"[-3.2364585, -8.849934, -10.201361, -2.12531, -8.772538, -7.055468, -10.364144, -1.7987007]"
a kid brought a juice to an administration .,the son supplied the beer to the sheriff .,PD,PD,BRING,SUPPLY,A,THE,to,to,-41.12841033935547,"[-3.236462, -8.137699, -13.008299, -1.0079134, -6.9554625, -0.92989105, -0.8707017, -5.7696466, -1.2123344]"
a kid brought a juice to an administration .,the son supplied the sheriff the beer .,PD,DO,BRING,SUPPLY,A,THE,to,to,-48.37470245361328,"[-3.2364585, -8.137697, -13.008303, -1.0079129, -10.844787, -3.9974566, -6.8367043, -1.3053861]"
a kid brought a juice to an administration .,the worker bought the beer for the adult .,PD,PD,BRING,BUY,A,THE,to,for,-43.800559997558594,"[-3.236462, -10.050306, -8.721201, -1.3949459, -5.9203844, -2.603342, -1.9764457, -8.344652, -1.55282]"
a kid brought a juice to an administration .,the worker bought the adult the beer .,PD,DO,BRING,BUY,A,THE,to,for,-47.308597564697266,"[-3.2364585, -10.050307, -8.721203, -1.3949432, -10.087673, -5.513687, -6.4134045, -1.8909193]"
a kid brought a nurse a tea .,the hero found the flower for the adult .,DO,PD,BRING,FIND,A,THE,to,for,-47.548946380615234,"[-3.2234473, -9.385936, -6.464076, -2.1611576, -7.603386, -5.2729144, -1.7835267, -10.011044, -1.6434593]"
a kid brought a nurse a tea .,the hero found the adult the flower .,DO,DO,BRING,FIND,A,THE,to,for,-46.663089752197266,"[-3.223452, -9.385937, -6.464075, -2.1611586, -9.792557, -5.6105824, -8.407233, -1.6180955]"
