prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
the mayor promised the tea to the mother .,a prince brought a motor to a business .,PD,PD,PROMISE,BRING,THE,A,to,to,-48.940650939941406,"[-3.8442194, -10.675005, -7.031568, -1.8304812, -9.6821, -4.3085365, -2.3074427, -6.37798, -2.883319]"
the mayor promised the tea to the mother .,a prince brought a business a motor .,PD,DO,PROMISE,BRING,THE,A,to,to,-54.92937469482422,"[-3.8442194, -10.675005, -7.0315704, -1.830482, -8.978386, -8.124071, -10.029375, -4.4162655]"
the mayor promised the tea to the mother .,a brother gave a candy to an attorney .,PD,PD,PROMISE,GIVE,THE,A,to,to,-46.16932678222656,"[-3.8442194, -8.926199, -6.5972757, -2.2998931, -10.087185, -0.40305856, -3.9230742, -8.466824, -1.6215959]"
the mayor promised the tea to the mother .,a brother gave an attorney a candy .,PD,DO,PROMISE,GIVE,THE,A,to,to,-44.840248107910156,"[-3.8442194, -8.926199, -6.597275, -3.9852562, -8.151842, -1.225487, -9.246778, -2.8631928]"
the mayor promised the tea to the mother .,a husband delivered a juice for a guest .,PD,PD,PROMISE,DELIVER,THE,A,to,for,-50.393699645996094,"[-3.8442194, -8.674723, -10.084069, -0.9799, -12.333636, -3.637496, -2.372092, -6.9085674, -1.5589968]"
the mayor promised the tea to the mother .,a husband delivered a guest a juice .,PD,DO,PROMISE,DELIVER,THE,A,to,for,-52.30988311767578,"[-3.8442194, -8.674723, -10.0840645, -0.9799, -9.701064, -5.9893637, -9.887352, -3.1491957]"
the mayor promised the woman the salad .,a prince supplied a tea to an administration .,DO,PD,PROMISE,SUPPLY,THE,A,to,to,-53.76472854614258,"[-3.8501022, -10.7280035, -10.047798, -2.588356, -6.0661187, -1.6019516, -4.254773, -9.946581, -4.681044]"
the mayor promised the woman the salad .,a prince supplied an administration a tea .,DO,DO,PROMISE,SUPPLY,THE,A,to,to,-51.68240737915039,"[-3.8501024, -10.7280035, -10.047796, -4.6152477, -9.859442, -5.089509, -6.209995, -1.2823122]"
the mayor purchased the band the bell .,a winner made an anchor for a corporation .,DO,PD,PURCHASE,MAKE,THE,A,for,for,-51.506324768066406,"[-3.8473632, -10.043444, -7.5054674, -4.3324943, -9.620655, -2.1095495, -3.0438108, -9.393647, -1.6098913]"
the mayor purchased the band the bell .,a winner made a corporation an anchor .,DO,DO,PURCHASE,MAKE,THE,A,for,for,-50.30472946166992,"[-3.8473632, -10.043444, -7.505468, -2.6864185, -11.449274, -5.433035, -7.4767127, -1.8630123]"
the mayor purchased the band the bell .,a pilot fed a chicken to a candidate .,DO,PD,PURCHASE,FEED,THE,A,for,to,-46.50529479980469,"[-3.8473632, -7.9001536, -10.529421, -2.081191, -4.97472, -2.8922546, -1.1053835, -11.066933, -2.1078744]"
the mayor purchased the band the bell .,a pilot fed a candidate a chicken .,DO,DO,PURCHASE,FEED,THE,A,for,to,-45.39496994018555,"[-3.8473632, -7.900155, -10.52942, -2.0811896, -10.346965, -2.501288, -5.8837986, -2.3047903]"
the mayor purchased the bell for the band .,a winner made an anchor for a corporation .,PD,PD,PURCHASE,MAKE,THE,A,for,for,-52.3851318359375,"[-3.8582964, -10.076193, -7.4595323, -4.21258, -10.138044, -1.1362193, -3.105686, -10.6350975, -1.7634819]"
the mayor purchased the bell for the band .,a winner made a corporation an anchor .,PD,DO,PURCHASE,MAKE,THE,A,for,for,-52.85652542114258,"[-3.8582926, -10.076193, -7.4595323, -2.712243, -12.656554, -6.0403743, -7.608654, -2.4446814]"
the mayor purchased the bell for the band .,a pilot fed a chicken to a candidate .,PD,PD,PURCHASE,FEED,THE,A,for,to,-46.250511169433594,"[-3.8582964, -7.885659, -10.403099, -2.1031513, -5.2026644, -2.6674206, -1.141094, -10.756748, -2.232379]"
the mayor purchased the bell for the band .,a pilot fed a candidate a chicken .,PD,DO,PURCHASE,FEED,THE,A,for,to,-46.33641815185547,"[-3.8582926, -7.8856587, -10.403097, -2.103153, -10.308353, -3.4528801, -5.7737675, -2.551214]"
the mayor purchased the wire for the writer .,an aunt left a beer for a band .,PD,PD,PURCHASE,LEAVE,THE,A,for,for,-46.34342956542969,"[-6.0193806, -8.220018, -6.866768, -1.3638275, -8.301641, -2.854311, -1.8493038, -7.9594145, -2.908765]"
the mayor purchased the wire for the writer .,an aunt left a band a beer .,PD,DO,PURCHASE,LEAVE,THE,A,for,for,-53.31787109375,"[-6.0193806, -8.22002, -6.86677, -1.363826, -10.313093, -7.643514, -9.121774, -3.7694921]"
the mayor purchased the wire for the writer .,a soldier made a computer for a cousin .,PD,PD,PURCHASE,MAKE,THE,A,for,for,-44.232303619384766,"[-3.8433094, -7.2823086, -6.984962, -1.4691316, -8.2313175, -3.604646, -2.490424, -8.627116, -1.6990887]"
the mayor purchased the wire for the writer .,a soldier made a cousin a computer .,PD,DO,PURCHASE,MAKE,THE,A,for,for,-45.91967010498047,"[-3.8433075, -7.2823086, -6.9849596, -1.4691294, -11.321581, -4.1654873, -8.568537, -2.2843595]"
the mayor purchased the wire for the writer .,a singer showed a cheese to a corporation .,PD,PD,PURCHASE,SHOW,THE,A,for,to,-56.63661193847656,"[-3.8433094, -9.981832, -8.874392, -2.7912073, -11.932825, -4.5014095, -1.0523847, -11.262724, -2.396526]"
the mayor purchased the wire for the writer .,a singer showed a corporation a cheese .,PD,DO,PURCHASE,SHOW,THE,A,for,to,-56.599388122558594,"[-3.8433075, -9.981831, -8.874391, -2.7912085, -13.286585, -2.1931553, -11.923179, -3.705733]"
the mayor purchased the wire for the writer .,a manager threw an anchor to an employer .,PD,PD,PURCHASE,THROW,THE,A,for,to,-46.769775390625,"[-3.8433094, -8.249496, -8.180973, -3.4484782, -6.9260283, -1.6950184, -3.7037015, -8.561792, -2.160976]"
the mayor purchased the wire for the writer .,a manager threw an employer an anchor .,PD,DO,PURCHASE,THROW,THE,A,for,to,-49.17015838623047,"[-3.8433075, -8.2494955, -8.180976, -3.4484768, -9.496709, -4.2552257, -9.241958, -2.4540098]"
the mayor purchased the writer the wire .,an aunt left a beer for a band .,DO,PD,PURCHASE,LEAVE,THE,A,for,for,-47.08290481567383,"[-6.0130854, -8.252468, -6.825246, -1.4570106, -8.099817, -3.6760044, -1.8712487, -7.9896107, -2.8984141]"
the mayor purchased the writer the wire .,an aunt left a band a beer .,DO,DO,PURCHASE,LEAVE,THE,A,for,for,-52.00228500366211,"[-6.0130854, -8.252472, -6.8252482, -1.4570098, -9.986479, -7.889828, -8.614577, -2.9635859]"
the mayor purchased the writer the wire .,a soldier made a computer for a cousin .,DO,PD,PURCHASE,MAKE,THE,A,for,for,-44.66089630126953,"[-3.8798084, -7.3486567, -6.881189, -1.4939141, -8.17772, -4.1204314, -2.6027446, -8.540838, -1.6155939]"
the mayor purchased the writer the wire .,a soldier made a cousin a computer .,DO,DO,PURCHASE,MAKE,THE,A,for,for,-44.443023681640625,"[-3.8798091, -7.3486576, -6.8811893, -1.4939134, -11.219097, -3.3634498, -8.362736, -1.8941717]"
the mayor purchased the writer the wire .,a singer showed a cheese to a corporation .,DO,PD,PURCHASE,SHOW,THE,A,for,to,-56.200069427490234,"[-3.8798084, -9.919471, -8.72063, -2.8853922, -11.884877, -4.9594603, -1.1127765, -10.837622, -2.0000324]"
the mayor purchased the writer the wire .,a singer showed a corporation a cheese .,DO,DO,PURCHASE,SHOW,THE,A,for,to,-54.91484069824219,"[-3.8798091, -9.919472, -8.72063, -2.8853903, -12.690044, -1.8706627, -12.010113, -2.9387202]"
the mayor purchased the writer the wire .,a manager threw an anchor to an employer .,DO,PD,PURCHASE,THROW,THE,A,for,to,-46.423240661621094,"[-3.8798084, -8.264372, -7.762806, -3.4855924, -6.5866156, -1.8592132, -3.8630097, -8.719244, -2.0025811]"
the mayor purchased the writer the wire .,a manager threw an employer an anchor .,DO,DO,PURCHASE,THROW,THE,A,for,to,-47.12716293334961,"[-3.8798091, -8.264372, -7.762807, -3.4855926, -9.072324, -3.7186632, -9.046116, -1.8974786]"
the mayor saved the administration the log .,a professor brought a tea to a band .,DO,PD,SAVE,BRING,THE,A,for,to,-45.637939453125,"[-3.813718, -7.79278, -7.7296085, -1.8920176, -7.440307, -1.6097946, -2.8241754, -9.805824, -2.7297144]"
the mayor saved the administration the log .,a professor brought a band a tea .,DO,DO,SAVE,BRING,THE,A,for,to,-46.21946716308594,"[-3.8137155, -7.7927814, -7.729611, -1.8920195, -8.720274, -7.2030745, -7.1329794, -1.9350108]"
the mayor saved the army the tea .,a singer left an anchor for an employee .,DO,PD,SAVE,LEAVE,THE,A,for,for,-50.29332733154297,"[-3.800887, -10.018932, -7.8436494, -3.3958507, -7.695317, -3.273817, -3.1104715, -7.8521194, -3.3022802]"
the mayor saved the army the tea .,a singer left an employee an anchor .,DO,DO,SAVE,LEAVE,THE,A,for,for,-51.7318115234375,"[-3.800887, -10.018933, -7.843648, -3.3958492, -6.1532316, -5.856378, -11.13335, -3.5295312]"
the mayor saved the attorney the cheese .,a chief kept a salad for an administration .,DO,PD,SAVE,KEEP,THE,A,for,for,-58.508766174316406,"[-3.8572025, -8.572348, -9.83661, -2.356221, -11.559548, -3.1111774, -5.4289284, -9.601313, -4.185419]"
the mayor saved the attorney the cheese .,a chief kept an administration a salad .,DO,DO,SAVE,KEEP,THE,A,for,for,-55.309837341308594,"[-3.8571997, -8.57235, -9.83661, -3.353512, -10.089307, -7.308277, -10.991873, -1.3007114]"
the mayor saved the beer for the company .,a brother found a motor for an army .,PD,PD,SAVE,FIND,THE,A,for,for,-53.615055084228516,"[-3.8131108, -9.02939, -6.722224, -1.3646845, -8.667669, -6.6937304, -3.6065133, -6.889618, -6.828115]"
the mayor saved the beer for the company .,a brother found an army a motor .,PD,DO,SAVE,FIND,THE,A,for,for,-55.701072692871094,"[-3.813111, -9.02939, -6.7222257, -3.7460282, -6.7630715, -9.31232, -9.313641, -7.001284]"
the mayor saved the beer for the company .,an aunt threw a log to an uncle .,PD,PD,SAVE,THROW,THE,A,for,to,-47.50247573852539,"[-6.0364413, -8.1594925, -8.316782, -0.7861757, -8.424091, -3.5157394, -5.387543, -4.5531836, -2.3230262]"
the mayor saved the beer for the company .,an aunt threw an uncle a log .,PD,DO,SAVE,THROW,THE,A,for,to,-46.326560974121094,"[-6.0364447, -8.159492, -8.316781, -3.4088693, -6.8404, -3.2616084, -7.7980576, -2.504908]"
the mayor saved the candy for the minister .,a cousin got a cheese for a guest .,PD,PD,SAVE,GET,THE,A,for,for,-48.7104606628418,"[-3.8646808, -9.126104, -7.3419867, -1.788312, -11.901962, -3.5094254, -3.4171338, -6.6221204, -1.1387348]"
the mayor saved the candy for the minister .,a cousin got a guest a cheese .,PD,DO,SAVE,GET,THE,A,for,for,-50.267967224121094,"[-3.8646796, -9.126102, -7.3419857, -1.7883127, -9.136361, -6.911194, -8.975435, -3.1238973]"
the mayor saved the candy for the minister .,an adult sold a salad to a bishop .,PD,PD,SAVE,SELL,THE,A,for,to,-48.28120803833008,"[-6.058225, -6.503, -10.068168, -1.982248, -9.479014, -1.8248042, -0.8497513, -9.745615, -1.7703818]"
the mayor saved the candy for the minister .,an adult sold a bishop a salad .,PD,DO,SAVE,SELL,THE,A,for,to,-51.32714080810547,"[-6.0582237, -6.503001, -10.068167, -1.9822469, -11.721894, -3.0940247, -9.544373, -2.355211]"
the mayor saved the cheese for the attorney .,a chief kept a salad for an administration .,PD,PD,SAVE,KEEP,THE,A,for,for,-56.950828552246094,"[-3.8561866, -8.627503, -9.868735, -2.2118309, -11.40567, -2.7617097, -5.352829, -8.934365, -3.932]"
the mayor saved the cheese for the attorney .,a chief kept an administration a salad .,PD,DO,SAVE,KEEP,THE,A,for,for,-57.398948669433594,"[-3.8561873, -8.627503, -9.868732, -3.196354, -10.542498, -7.243042, -12.448306, -1.6163263]"
the mayor saved the chicken for the corporation .,a boy gave a meal to an army .,PD,PD,SAVE,GIVE,THE,A,for,to,-43.04803466796875,"[-3.820405, -6.786126, -7.926523, -1.7573851, -8.8172455, -0.18277478, -3.0176935, -5.7370167, -5.002866]"
the mayor saved the chicken for the corporation .,a boy gave an army a meal .,PD,DO,SAVE,GIVE,THE,A,for,to,-46.332618713378906,"[-3.8204038, -6.7861285, -7.926523, -3.4539409, -7.4050465, -5.898539, -8.293913, -2.7481232]"
the mayor saved the company the beer .,a brother found a motor for an army .,DO,PD,SAVE,FIND,THE,A,for,for,-52.94197082519531,"[-3.7871702, -9.053222, -6.7794943, -1.4950498, -8.619446, -6.692443, -3.6685507, -6.859662, -5.986934]"
the mayor saved the company the beer .,a brother found an army a motor .,DO,DO,SAVE,FIND,THE,A,for,for,-54.635833740234375,"[-3.7871683, -9.053221, -6.7794933, -3.870336, -6.5977316, -9.167466, -9.482645, -5.8977714]"
the mayor saved the company the beer .,an aunt threw a log to an uncle .,DO,PD,SAVE,THROW,THE,A,for,to,-46.356727600097656,"[-6.0139694, -8.318406, -8.171801, -0.77485704, -8.422646, -3.5324318, -4.9218936, -4.0171003, -2.1836233]"
the mayor saved the company the beer .,an aunt threw an uncle a log .,DO,DO,SAVE,THROW,THE,A,for,to,-43.54109573364258,"[-6.0139694, -8.31841, -8.171801, -3.385296, -6.3932877, -1.5863287, -7.9389524, -1.7330494]"
the mayor saved the corporation the chicken .,a boy gave a meal to an army .,DO,PD,SAVE,GIVE,THE,A,for,to,-43.49922180175781,"[-3.827817, -6.8530235, -8.124985, -1.7755326, -9.051238, -0.21205497, -3.2493863, -5.7265353, -4.678646]"
the mayor saved the corporation the chicken .,a boy gave an army a meal .,DO,DO,SAVE,GIVE,THE,A,for,to,-45.06166076660156,"[-3.8278177, -6.8530226, -8.124985, -3.55482, -7.1113205, -5.02872, -8.3936615, -2.167312]"
the mayor saved the daughter the salad .,a mother sent a juice to a band .,DO,PD,SAVE,SEND,THE,A,for,to,-49.18085479736328,"[-3.852025, -5.913353, -6.9285536, -1.2599003, -12.586727, -2.4428349, -2.3525505, -9.506355, -4.3385534]"
the mayor saved the daughter the salad .,a mother sent a band a juice .,DO,DO,SAVE,SEND,THE,A,for,to,-46.32781219482422,"[-3.852027, -5.9133534, -6.9285517, -1.2599012, -10.767612, -5.230601, -9.649858, -2.725906]"
the mayor saved the daughter the salad .,a club designed a key for a corporation .,DO,PD,SAVE,DESIGN,THE,A,for,for,-52.717430114746094,"[-3.852025, -8.745172, -8.3094845, -6.9264145, -8.062641, -2.60165, -2.0388603, -10.431665, -1.7495178]"
the mayor saved the daughter the salad .,a club designed a corporation a key .,DO,DO,SAVE,DESIGN,THE,A,for,for,-58.41129684448242,"[-3.852027, -8.7451725, -8.309484, -6.9264164, -10.786693, -6.537082, -8.332501, -4.9219217]"
the mayor saved the daughter the salad .,an attorney designed a flower for an opponent .,DO,PD,SAVE,DESIGN,THE,A,for,for,-46.78270721435547,"[-6.0139723, -5.1744175, -11.14862, -1.6201404, -8.745592, -2.58184, -4.3314595, -5.904676, -1.2619904]"
the mayor saved the daughter the salad .,an attorney designed an opponent a flower .,DO,DO,SAVE,DESIGN,THE,A,for,for,-48.982818603515625,"[-6.013975, -5.1744156, -11.14862, -3.2445242, -8.016817, -5.9753604, -7.7646594, -1.6444468]"
the mayor saved the girl the telephone .,a manager gave a guitar to an army .,DO,PD,SAVE,GIVE,THE,A,for,to,-47.87702941894531,"[-3.8486965, -8.27975, -6.7254114, -2.1170373, -10.880739, -0.7011577, -3.1920547, -7.092145, -5.0400386]"
the mayor saved the girl the telephone .,a manager gave an army a guitar .,DO,DO,SAVE,GIVE,THE,A,for,to,-47.7254638671875,"[-3.8487012, -8.279749, -6.725411, -3.6687832, -9.087771, -6.183774, -8.034837, -1.8964376]"
the mayor saved the girl the telephone .,a reader fed a meal to an adult .,DO,PD,SAVE,FEED,THE,A,for,to,-47.05187225341797,"[-3.8486965, -7.4972243, -11.705746, -3.3921158, -8.679557, -2.060925, -3.502215, -3.914148, -2.4512458]"
the mayor saved the girl the telephone .,a reader fed an adult a meal .,DO,DO,SAVE,FEED,THE,A,for,to,-48.24647521972656,"[-3.8487012, -7.497223, -11.705748, -4.9552426, -7.017046, -2.6824772, -7.5994325, -2.9406044]"
the mayor saved the girl the telephone .,a cop fed a pie to an actor .,DO,PD,SAVE,FEED,THE,A,for,to,-48.1199951171875,"[-3.8486965, -8.076053, -10.10329, -1.6214803, -10.210403, -0.38271865, -2.8465564, -8.905155, -2.1256413]"
the mayor saved the girl the telephone .,a cop fed an actor a pie .,DO,DO,SAVE,FEED,THE,A,for,to,-45.44923782348633,"[-3.8487012, -8.076055, -10.103291, -3.6180747, -9.081892, -1.479674, -7.350878, -1.8906705]"
the mayor saved the log for the administration .,a professor brought a tea to a band .,PD,PD,SAVE,BRING,THE,A,for,to,-45.53374481201172,"[-3.8045382, -7.7628927, -7.804867, -1.8544643, -7.3081455, -1.41293, -2.6846728, -10.031163, -2.8700705]"
the mayor saved the log for the administration .,a professor brought a band a tea .,PD,DO,SAVE,BRING,THE,A,for,to,-46.30108642578125,"[-3.804537, -7.762891, -7.804867, -1.8544648, -8.605473, -7.5215187, -6.599183, -2.34815]"
the mayor saved the minister the candy .,a cousin got a cheese for a guest .,DO,PD,SAVE,GET,THE,A,for,for,-49.70049285888672,"[-3.8840454, -9.188807, -7.154544, -1.8763583, -11.68554, -4.2714825, -3.519068, -6.954915, -1.1657317]"
the mayor saved the minister the candy .,a cousin got a guest a cheese .,DO,DO,SAVE,GET,THE,A,for,for,-48.75020980834961,"[-3.8840487, -9.1888075, -7.1545453, -1.8763573, -8.92323, -6.8646545, -8.498766, -2.3598006]"
the mayor saved the minister the candy .,an adult sold a salad to a bishop .,DO,PD,SAVE,SELL,THE,A,for,to,-48.87245178222656,"[-6.04922, -6.5734897, -10.280717, -1.9784274, -9.394353, -1.826776, -0.9106293, -10.2734995, -1.5853417]"
the mayor saved the minister the candy .,an adult sold a bishop a salad .,DO,DO,SAVE,SELL,THE,A,for,to,-48.60774230957031,"[-6.049225, -6.5734916, -10.280719, -1.9784274, -11.383473, -1.783937, -9.033313, -1.5251576]"
the mayor saved the salad for the daughter .,a mother sent a juice to a band .,PD,PD,SAVE,SEND,THE,A,for,to,-50.778221130371094,"[-3.8543305, -5.9879317, -7.1158533, -1.2960551, -13.057067, -2.0265532, -2.3146577, -9.628141, -5.4976296]"
the mayor saved the salad for the daughter .,a mother sent a band a juice .,PD,DO,SAVE,SEND,THE,A,for,to,-50.18218994140625,"[-3.854332, -5.987933, -7.1158547, -1.296055, -10.844153, -6.2770643, -10.9830065, -3.8237925]"
the mayor saved the salad for the daughter .,a club designed a key for a corporation .,PD,PD,SAVE,DESIGN,THE,A,for,for,-52.4665412902832,"[-3.8543305, -8.791943, -8.449001, -6.8414893, -8.061071, -2.1445107, -1.8482673, -10.816364, -1.6595647]"
the mayor saved the salad for the daughter .,a club designed a corporation a key .,PD,DO,SAVE,DESIGN,THE,A,for,for,-59.66944122314453,"[-3.854332, -8.791943, -8.449003, -6.841489, -11.075592, -6.8608174, -8.354801, -5.4414635]"
the mayor saved the salad for the daughter .,an attorney designed a flower for an opponent .,PD,PD,SAVE,DESIGN,THE,A,for,for,-46.10548782348633,"[-6.0425267, -5.2643595, -11.485136, -1.6734835, -8.976721, -1.6580205, -4.324731, -5.533719, -1.1467905]"
the mayor saved the salad for the daughter .,an attorney designed an opponent a flower .,PD,DO,SAVE,DESIGN,THE,A,for,for,-51.76753234863281,"[-6.0425262, -5.2643576, -11.485136, -3.332881, -7.807587, -7.2522335, -8.548158, -2.034653]"
the mayor saved the tea for the army .,a singer left an anchor for an employee .,PD,PD,SAVE,LEAVE,THE,A,for,for,-50.919029235839844,"[-3.814916, -10.161238, -7.821435, -3.313476, -8.250152, -2.8233464, -3.0197396, -8.371206, -3.3435233]"
the mayor saved the tea for the army .,a singer left an employee an anchor .,PD,DO,SAVE,LEAVE,THE,A,for,for,-53.70726776123047,"[-3.814916, -10.161238, -7.821436, -3.3134742, -6.5898666, -6.9131613, -11.048787, -4.044386]"
the mayor saved the telephone for the girl .,a manager gave a guitar to an army .,PD,PD,SAVE,GIVE,THE,A,for,to,-48.555118560791016,"[-3.839791, -8.287572, -6.7893586, -1.9297144, -10.999279, -0.35661647, -3.0871403, -7.4476614, -5.8179855]"
the mayor saved the telephone for the girl .,a manager gave an army a guitar .,PD,DO,SAVE,GIVE,THE,A,for,to,-50.59181213378906,"[-3.8397918, -8.287573, -6.78936, -3.5165753, -9.347668, -7.904208, -8.537516, -2.3691206]"
the mayor saved the telephone for the girl .,a reader fed a meal to an adult .,PD,PD,SAVE,FEED,THE,A,for,to,-46.263343811035156,"[-3.839791, -7.56981, -11.71788, -3.2522397, -8.636227, -1.7931315, -3.2735844, -3.8864665, -2.2942152]"
the mayor saved the telephone for the girl .,a reader fed an adult a meal .,PD,DO,SAVE,FEED,THE,A,for,to,-49.20923614501953,"[-3.8397918, -7.569812, -11.71788, -4.807188, -7.133518, -3.5986726, -7.377045, -3.165329]"
the mayor saved the telephone for the girl .,a cop fed a pie to an actor .,PD,PD,SAVE,FEED,THE,A,for,to,-48.685340881347656,"[-3.839791, -8.088464, -10.336632, -1.6048397, -10.079854, -0.3106047, -2.7991045, -9.6123085, -2.0137434]"
the mayor saved the telephone for the girl .,a cop fed an actor a pie .,PD,DO,SAVE,FEED,THE,A,for,to,-46.9249267578125,"[-3.8397918, -8.088465, -10.336631, -3.606873, -9.5368, -1.7247763, -7.452781, -2.3388076]"
the mayor sent the army the plate .,a soldier gave a machine to a king .,DO,PD,SEND,GIVE,THE,A,to,to,-44.89013671875,"[-3.7848372, -6.8505898, -7.361742, -1.8815255, -8.3288145, -5.5591087, -1.0371861, -8.616261, -1.4700743]"
the mayor sent the army the plate .,a soldier gave a king a machine .,DO,DO,SEND,GIVE,THE,A,to,to,-44.963287353515625,"[-3.7848384, -6.8505898, -7.361744, -1.8815261, -10.591268, -1.4226136, -7.753646, -5.3170614]"
the mayor sent the army the plate .,a chief delivered a flower for an aunt .,DO,PD,SEND,DELIVER,THE,A,to,for,-49.98221969604492,"[-3.7848372, -8.497822, -12.324564, -0.9462445, -9.318793, -3.4523222, -4.784889, -5.61493, -1.2578175]"
the mayor sent the army the plate .,a chief delivered an aunt a flower .,DO,DO,SEND,DELIVER,THE,A,to,for,-51.925559997558594,"[-3.7848384, -8.49782, -12.324563, -3.0689855, -13.2812805, -2.9226775, -6.5781355, -1.4672569]"
the mayor sent the beer to the secretary .,an attorney made a plate for a reader .,PD,PD,SEND,MAKE,THE,A,to,for,-45.20845031738281,"[-6.0569725, -5.1810684, -8.040113, -1.3136526, -10.16458, -3.0110536, -2.9460914, -7.5266876, -0.96822643]"
the mayor sent the beer to the secretary .,an attorney made a reader a plate .,PD,DO,SEND,MAKE,THE,A,to,for,-44.69120788574219,"[-6.0569744, -5.1810713, -8.040114, -1.313652, -12.008928, -2.808432, -7.1192102, -2.1628263]"
the mayor sent the beer to the secretary .,a husband showed a salad to a club .,PD,PD,SEND,SHOW,THE,A,to,to,-49.066951751708984,"[-3.8418808, -8.783761, -8.858749, -2.9319973, -10.3758, -1.1387775, -2.0118527, -9.202669, -1.9214638]"
the mayor sent the beer to the secretary .,a husband showed a club a salad .,PD,DO,SEND,SHOW,THE,A,to,to,-48.324710845947266,"[-3.841883, -8.783761, -8.858755, -2.9319978, -9.687667, -2.8463686, -9.418986, -1.9552906]"
the mayor sent the beer to the secretary .,a champion fed a chicken to a child .,PD,PD,SEND,FEED,THE,A,to,to,-42.94348907470703,"[-3.8418808, -9.687674, -11.383147, -2.9004598, -4.4064035, -3.4116821, -1.0965623, -5.2263956, -0.9892837]"
the mayor sent the beer to the secretary .,a champion fed a child a chicken .,PD,DO,SEND,FEED,THE,A,to,to,-43.54999542236328,"[-3.841883, -9.687671, -11.38315, -2.9004624, -5.5879774, -3.2742743, -5.1576605, -1.7169185]"
the mayor sent the candy to the uncle .,a soldier gave a pie to an army .,PD,PD,SEND,GIVE,THE,A,to,to,-45.783592224121094,"[-3.8544922, -7.26495, -7.2181606, -1.799163, -9.467011, -0.068028845, -2.6646857, -7.047988, -6.3991146]"
the mayor sent the candy to the uncle .,a soldier gave an army a pie .,PD,DO,SEND,GIVE,THE,A,to,to,-44.70277786254883,"[-3.8544953, -7.2649508, -7.2181597, -3.4187117, -5.3628707, -6.964879, -9.119862, -1.4988506]"
the mayor sent the corporation the pie .,a colonel brought a television to a candidate .,DO,PD,SEND,BRING,THE,A,to,to,-50.05461883544922,"[-3.8077865, -10.745561, -7.5405555, -2.21348, -8.288535, -1.3499953, -3.2382004, -9.550564, -3.319942]"
the mayor sent the corporation the pie .,a colonel brought a candidate a television .,DO,DO,SEND,BRING,THE,A,to,to,-49.354827880859375,"[-3.807786, -10.74556, -7.540556, -2.21348, -10.349621, -4.1428733, -7.933233, -2.6217184]"
the mayor sent the corporation the pie .,an adult found a salad for a band .,DO,PD,SEND,FIND,THE,A,to,for,-51.211891174316406,"[-6.0366664, -6.562311, -7.0335097, -2.518064, -11.095642, -3.9657342, -2.7074194, -8.665009, -2.6275363]"
the mayor sent the corporation the pie .,an adult found a band a salad .,DO,DO,SEND,FIND,THE,A,to,for,-52.61977767944336,"[-6.036667, -6.562311, -7.0335093, -2.5180593, -8.825364, -8.237544, -11.27857, -2.1277525]"
the mayor sent the corporation the pie .,a boy purchased a candy for a club .,DO,PD,SEND,PURCHASE,THE,A,to,for,-45.072959899902344,"[-3.8077865, -6.8314476, -10.368902, -0.801705, -6.8382587, -4.409505, -2.6875224, -7.4930797, -1.8347514]"
the mayor sent the corporation the pie .,a boy purchased a club a candy .,DO,DO,SEND,PURCHASE,THE,A,to,for,-50.04197311401367,"[-3.807786, -6.8314476, -10.3689, -0.8017037, -8.743477, -6.3867373, -9.277805, -3.8241162]"
the mayor sent the corporation the pie .,a guest supplied a plate to a minister .,DO,PD,SEND,SUPPLY,THE,A,to,to,-54.810218811035156,"[-3.8077865, -8.629606, -13.33281, -2.924975, -9.259134, -3.2122126, -4.3994927, -7.4619255, -1.7822764]"
the mayor sent the corporation the pie .,a guest supplied a minister a plate .,DO,DO,SEND,SUPPLY,THE,A,to,to,-54.40203857421875,"[-3.807786, -8.629608, -13.33281, -2.9249773, -11.63617, -4.3817453, -6.173703, -3.5152392]"
