prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
a student took a guy a bell .,the attorney kept the cheese for the administration .,DO,PD,TAKE,KEEP,A,THE,to,for,-53.70720672607422,"[-3.1513052, -8.972037, -11.921286, -2.3694305, -10.543863, -4.052707, -2.0424533, -9.475048, -1.1790731]"
a student took a guy a bell .,the attorney kept the administration the cheese .,DO,DO,TAKE,KEEP,A,THE,to,for,-55.60865020751953,"[-3.1513083, -8.972038, -11.921287, -2.3694315, -9.101242, -7.0828185, -12.052978, -0.957546]"
a student took a guy a bell .,the teacher sent the salad to the company .,DO,PD,TAKE,SEND,A,THE,to,to,-44.68231201171875,"[-3.1513052, -8.97024, -6.8378468, -1.9434693, -11.298769, -1.0491788, -1.1089981, -8.560873, -1.7616336]"
a student took a guy a bell .,the teacher sent the company the salad .,DO,DO,TAKE,SEND,A,THE,to,to,-45.94062042236328,"[-3.1513083, -8.97024, -6.837844, -1.9434676, -8.279146, -3.0774138, -12.191101, -1.4900999]"
a student took a guy a bell .,the parent fed the chocolate to the professor .,DO,PD,TAKE,FEED,A,THE,to,to,-49.783103942871094,"[-3.1513052, -9.082026, -11.973929, -1.4599966, -8.48448, -2.9969532, -1.0289211, -10.738237, -0.8672536]"
a student took a guy a bell .,the parent fed the professor the chocolate .,DO,DO,TAKE,FEED,A,THE,to,to,-47.491127014160156,"[-3.1513083, -9.082024, -11.97393, -1.459996, -10.49114, -2.8119755, -7.405241, -1.1155126]"
a student took a machine to an uncle .,the wife kept the chicken for the army .,PD,PD,TAKE,KEEP,A,THE,to,for,-45.61540985107422,"[-3.1754434, -8.521896, -10.287979, -1.8459876, -7.7269497, -3.4649162, -1.8090669, -7.5727, -1.2104733]"
a student took a machine to an uncle .,the wife kept the army the chicken .,PD,DO,TAKE,KEEP,A,THE,to,for,-51.632423400878906,"[-3.1754386, -8.521897, -10.287977, -1.8459877, -8.757135, -7.102912, -10.38796, -1.5531157]"
a student took a machine to an uncle .,the wife sold the anchor to the professor .,PD,PD,TAKE,SELL,A,THE,to,to,-50.29597473144531,"[-3.1754434, -8.521896, -11.98254, -1.3159723, -11.962568, -0.8847873, -1.8221132, -9.31033, -1.3203217]"
a student took a machine to an uncle .,the wife sold the professor the anchor .,PD,DO,TAKE,SELL,A,THE,to,to,-55.0648307800293,"[-3.1754386, -8.521897, -11.982539, -1.3159726, -12.451993, -4.0766516, -11.2794695, -2.2608693]"
a student took a machine to an uncle .,the colonel delivered the coffee for the leader .,PD,PD,TAKE,DELIVER,A,THE,to,for,-47.23638153076172,"[-3.1754434, -11.555661, -9.235321, -1.3698677, -9.708067, -4.0075216, -0.7874398, -6.1479216, -1.2491381]"
a student took a machine to an uncle .,the colonel delivered the leader the coffee .,PD,DO,TAKE,DELIVER,A,THE,to,for,-46.563385009765625,"[-3.1754386, -11.555658, -9.235326, -1.3698684, -9.147146, -3.1809478, -7.909617, -0.9893807]"
a student took a pilot a bottle .,the author promised the anchor to the priest .,DO,PD,TAKE,PROMISE,A,THE,to,to,-53.285247802734375,"[-3.1369061, -6.867672, -9.8354025, -2.9290843, -12.080571, -3.0434527, -3.8473058, -9.670368, -1.8744878]"
a student took a pilot a bottle .,the author promised the priest the anchor .,DO,DO,TAKE,PROMISE,A,THE,to,to,-50.484466552734375,"[-3.1369076, -6.8676724, -9.835402, -2.929083, -10.520938, -2.7990873, -11.968893, -2.4264808]"
a student took a pot to an employee .,the father bought the juice for the princess .,PD,PD,TAKE,BUY,A,THE,to,for,-49.84756851196289,"[-3.1570578, -7.7019434, -11.558782, -1.1903032, -11.560298, -2.4349496, -1.8199384, -9.025661, -1.3986362]"
a student took a pot to an employee .,the father bought the princess the juice .,PD,DO,TAKE,BUY,A,THE,to,for,-49.52477264404297,"[-3.1570544, -7.7019424, -11.558782, -1.1903043, -9.842141, -3.46988, -10.593991, -2.0106738]"
a student took a prince a bowl .,the author gave the chocolate to the wife .,DO,PD,TAKE,GIVE,A,THE,to,to,-44.20659255981445,"[-3.1455293, -6.937246, -6.8614483, -2.0474753, -11.261961, -3.3829012, -2.003646, -6.658821, -1.9075639]"
a student took a prince a bowl .,the author gave the wife the chocolate .,DO,DO,TAKE,GIVE,A,THE,to,to,-40.77174377441406,"[-3.1455317, -6.937246, -6.86145, -2.0474749, -9.393069, -2.6071837, -7.9266014, -1.8531871]"
a student took an anchor to a candidate .,the leader gave the log to the corporation .,PD,PD,TAKE,GIVE,A,THE,to,to,-51.25481033325195,"[-3.1650343, -7.2889004, -13.335443, -2.0946593, -10.646631, -2.1140492, -1.0443964, -10.141243, -1.4244556]"
a student took an anchor to a candidate .,the leader gave the corporation the log .,PD,DO,TAKE,GIVE,A,THE,to,to,-52.70984649658203,"[-3.1650355, -7.2888985, -13.335447, -2.094657, -12.211302, -2.1538398, -8.744161, -3.716505]"
a student took an anchor to a candidate .,the son sent the salad to the aunt .,PD,PD,TAKE,SEND,A,THE,to,to,-46.0838737487793,"[-3.1650343, -7.947, -9.979824, -1.9133601, -12.0571575, -0.53785264, -1.6345353, -7.469651, -1.3794578]"
a student took an anchor to a candidate .,the son sent the aunt the salad .,PD,DO,TAKE,SEND,A,THE,to,to,-51.42708206176758,"[-3.1650355, -7.9470005, -9.979823, -1.9133623, -10.856829, -4.2194886, -11.719176, -1.6263655]"
