prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
a secretary showed a beer to an army .,the brother kept the wire for the business .,PD,PD,SHOW,KEEP,A,THE,to,for,-48.50054168701172,"[-3.1756668, -9.617277, -10.20081, -2.0088773, -8.833982, -4.208845, -1.7161665, -7.484474, -1.2544415]"
a secretary showed a beer to an army .,the brother kept the business the wire .,PD,DO,SHOW,KEEP,A,THE,to,for,-50.76878356933594,"[-3.1756668, -9.617277, -10.20081, -2.0088773, -6.9511576, -5.5342693, -12.028848, -1.2518778]"
a secretary showed a candy to a company .,the bishop found the juice for the corporation .,PD,PD,SHOW,FIND,A,THE,to,for,-51.280357360839844,"[-3.159673, -10.370424, -7.1256266, -1.4163465, -9.400602, -4.915214, -0.85390526, -12.106531, -1.932035]"
a secretary showed a candy to a company .,the bishop found the corporation the juice .,PD,DO,SHOW,FIND,A,THE,to,for,-54.79916000366211,"[-3.159673, -10.370424, -7.1256266, -1.4163465, -12.869653, -5.771247, -11.824522, -2.2616663]"
a secretary showed a cheese to an employer .,the friend drew the log for the professor .,PD,PD,SHOW,DRAW,A,THE,to,for,-48.68514633178711,"[-3.1636758, -10.149277, -9.078124, -2.1720042, -8.85351, -4.3117914, -1.2596524, -8.841335, -0.8557763]"
a secretary showed a cheese to an employer .,the friend drew the professor the log .,PD,DO,SHOW,DRAW,A,THE,to,for,-49.263389587402344,"[-3.1636758, -10.149277, -9.078124, -2.1720042, -8.934109, -5.0463963, -9.486794, -1.2330103]"
a secretary showed a cheese to an employer .,the author designed the instrument for the colonel .,PD,PD,SHOW,DESIGN,A,THE,to,for,-47.10234832763672,"[-3.1636758, -7.066701, -10.020475, -1.2647961, -7.6599703, -2.5337555, -1.369032, -12.482152, -1.5417887]"
a secretary showed a cheese to an employer .,the author designed the colonel the instrument .,PD,DO,SHOW,DESIGN,A,THE,to,for,-51.73841094970703,"[-3.1636758, -7.066701, -10.020475, -1.2647961, -14.465851, -6.444527, -6.969283, -2.3431034]"
a secretary showed a cheese to an employer .,the kid bought the cigarette for the woman .,PD,PD,SHOW,BUY,A,THE,to,for,-46.30771255493164,"[-3.1636758, -10.278721, -8.643802, -2.009918, -8.218878, -4.07846, -1.922568, -6.752417, -1.2392715]"
a secretary showed a cheese to an employer .,the kid bought the woman the cigarette .,PD,DO,SHOW,BUY,A,THE,to,for,-45.52656555175781,"[-3.1636758, -10.278721, -8.643802, -2.009918, -9.199579, -3.6434422, -7.395814, -1.191617]"
a secretary showed a cheese to an employer .,the guy delivered the juice for the uncle .,PD,PD,SHOW,DELIVER,A,THE,to,for,-48.995121002197266,"[-3.1636758, -8.547733, -9.880662, -1.3657955, -8.013635, -4.1210127, -1.3189172, -11.805143, -0.7785471]"
a secretary showed a cheese to an employer .,the guy delivered the uncle the juice .,PD,DO,SHOW,DELIVER,A,THE,to,for,-47.157310485839844,"[-3.1636758, -8.547733, -9.880662, -1.3657955, -12.418697, -3.2644742, -7.6200166, -0.89625627]"
a secretary showed a chocolate to a club .,the king bought the crystal for the mayor .,PD,PD,SHOW,BUY,A,THE,to,for,-44.33568572998047,"[-3.1263924, -8.246796, -9.036213, -1.1780529, -8.888651, -2.3948834, -1.73823, -8.0164385, -1.7100317]"
a secretary showed a chocolate to a club .,the king bought the mayor the crystal .,PD,DO,SHOW,BUY,A,THE,to,for,-45.54401397705078,"[-3.1263924, -8.246796, -9.036213, -1.1780529, -9.354496, -3.6047478, -9.100121, -1.8971952]"
a secretary showed a chocolate to a club .,the opponent caught the hat for the scientist .,PD,PD,SHOW,CATCH,A,THE,to,for,-52.98645782470703,"[-3.1263924, -10.433651, -8.274914, -1.6130579, -7.8364687, -4.7397575, -0.9005761, -14.691619, -1.3700174]"
a secretary showed a chocolate to a club .,the opponent caught the scientist the hat .,PD,DO,SHOW,CATCH,A,THE,to,for,-52.59972381591797,"[-3.1263924, -10.433651, -8.274914, -1.6130579, -13.860848, -6.8913097, -7.031698, -1.3678516]"
a secretary showed a chocolate to an administration .,the attorney saved the beer for the pilot .,PD,PD,SHOW,SAVE,A,THE,to,for,-48.18538284301758,"[-3.1327624, -8.512564, -14.147001, -0.99943256, -8.778435, -2.2913404, -1.3115917, -8.134663, -0.8775934]"
a secretary showed a chocolate to an administration .,the attorney saved the pilot the beer .,PD,DO,SHOW,SAVE,A,THE,to,for,-53.37145233154297,"[-3.1327624, -8.512564, -14.147001, -0.99943256, -8.124237, -5.076654, -11.944818, -1.4339838]"
a secretary showed a club a chocolate .,the king bought the crystal for the mayor .,DO,PD,SHOW,BUY,A,THE,to,for,-43.396751403808594,"[-3.1037614, -8.204094, -8.869229, -1.2797068, -8.576346, -2.5891588, -1.7611105, -7.59925, -1.4140917]"
a secretary showed a club a chocolate .,the king bought the mayor the crystal .,DO,DO,SHOW,BUY,A,THE,to,for,-43.2032585144043,"[-3.1037614, -8.204094, -8.869229, -1.2797068, -8.853754, -3.2429142, -8.282562, -1.367237]"
a secretary showed a club a chocolate .,the opponent caught the hat for the scientist .,DO,PD,SHOW,CATCH,A,THE,to,for,-52.037113189697266,"[-3.1037614, -10.335487, -8.073041, -1.5242801, -7.629904, -4.523507, -1.0419502, -14.579542, -1.2256426]"
a secretary showed a club a chocolate .,the opponent caught the scientist the hat .,DO,DO,SHOW,CATCH,A,THE,to,for,-50.61402893066406,"[-3.1037614, -10.335487, -8.073041, -1.5242801, -12.8094015, -6.541108, -7.063016, -1.1639333]"
a secretary showed a company a candy .,the bishop found the juice for the corporation .,DO,PD,SHOW,FIND,A,THE,to,for,-51.39057159423828,"[-3.137569, -10.4286585, -7.1847663, -1.3533583, -9.652648, -5.0221167, -1.005852, -11.933252, -1.6723492]"
a secretary showed a company a candy .,the bishop found the corporation the juice .,DO,DO,SHOW,FIND,A,THE,to,for,-53.269386291503906,"[-3.137569, -10.4286585, -7.1847663, -1.3533583, -12.456823, -5.3359165, -11.78468, -1.5876173]"
a secretary showed an administration a chocolate .,the attorney saved the beer for the pilot .,DO,PD,SHOW,SAVE,A,THE,to,for,-49.175537109375,"[-3.117932, -8.349161, -14.52813, -1.1106782, -9.281407, -2.6103373, -1.4238456, -7.9459724, -0.80807287]"
a secretary showed an administration a chocolate .,the attorney saved the pilot the beer .,DO,DO,SHOW,SAVE,A,THE,to,for,-52.493865966796875,"[-3.117932, -8.349161, -14.52813, -1.1106782, -8.371858, -4.5065312, -11.558012, -0.9515654]"
a secretary showed an army a beer .,the brother kept the wire for the business .,DO,PD,SHOW,KEEP,A,THE,to,for,-48.99858093261719,"[-3.1569815, -9.568424, -10.043402, -2.0668879, -9.063633, -4.647154, -1.6059313, -7.6974807, -1.1486852]"
a secretary showed an army a beer .,the brother kept the business the wire .,DO,DO,SHOW,KEEP,A,THE,to,for,-49.9459228515625,"[-3.1569815, -9.568424, -10.043402, -2.0668879, -6.8363166, -5.504206, -11.71513, -1.0545759]"
